user_id,anime_id,rating
786,150,10
786,199,10
786,356,10
786,1384,10
786,10490,10
786,10681,10
786,14713,10
786,14837,10
786,16498,10
786,19815,10
786,22199,10
786,22319,10
786,25013,10
786,25389,10
786,27899,10
786,27989,10
786,28851,10
786,29803,10
786,31240,10
786,31339,10
786,31580,10
786,32615,10
786,33082,10
786,33433,10
786,34933,10
786,35073,10
786,35972,10
786,37055,10
786,37141,10
786,37171,10
786,37430,10
786,37675,10
786,37932,10
786,37976,10
786,38555,10
786,38691,10
786,38790,10
786,39535,10
786,39551,10
786,40586,10
786,40748,10
786,40852,10
786,41103,10
786,41487,10
786,42826,10
786,46095,10
786,47162,10
786,48417,10
786,48903,10
786,49828,10
786,50265,10
786,50481,10
786,52736,10
786,53199,10
786,226,9
786,543,9
786,1686,9
786,2889,9
786,4835,9
786,8247,9
786,11061,9
786,12445,9
786,20785,9
786,21405,9
786,21431,9
786,21877,9
786,22101,9
786,23283,9
786,28211,9
786,33197,9
786,33489,9
786,33674,9
786,33926,9
786,34498,9
786,37221,9
786,37259,9
786,37349,9
786,37450,9
786,37497,9
786,37579,9
786,37722,9
786,39196,9
786,40496,9
786,40571,9
786,40938,9
786,41345,9
786,41353,9
786,41402,9
786,41619,9
786,43523,9
786,43690,9
786,48239,9
786,51252,9
786,37086,8
786,42072,8
786,44516,8
786,47161,8
786,47790,8
786,10620,6
786,37561,6
