user_id,anime_id,rating
786,9253,9
786,11741,9
786,199,8
786,437,8
786,440,8
786,5081,8
786,10087,8
786,28851,8
786,28891,8
786,30484,8
786,32281,8
786,32935,8
786,33352,8
786,37786,8
786,39195,8
786,40028,8
786,44074,8
786,48661,8
786,356,7
786,431,7
786,1818,7
786,5680,7
786,11597,7
786,12355,7
786,13125,7
786,20583,7
786,25537,7
786,27989,7
786,33049,7
786,33050,7
786,34561,7
786,34798,7
786,35062,7
786,35557,7
786,35760,7
786,35851,7
786,37033,7
786,37450,7
786,38524,7
786,38668,7
786,39518,7
786,40935,7
786,46102,7
786,50709,7
786,441,6
786,578,6
786,1575,6
786,5681,6
786,9479,6
786,9756,6
786,10278,6
786,11499,6
786,14719,6
786,15051,6
786,16498,6
786,16782,6
786,17437,6
786,19111,6
786,21557,6
786,22297,6
786,24997,6
786,25777,6
786,28701,6
786,28805,6
786,32949,6
786,32979,6
786,35240,6
786,35677,6
786,37779,6
786,38000,6
786,38084,6
786,40456,6
786,40571,6
786,40730,6
786,40748,6
786,41025,6
786,41619,6
786,42361,6
786,43299,6
786,47778,6
786,50248,6
786,597,5
786,779,5
786,2236,5
786,2593,5
786,3588,5
786,5341,5
786,6948,5
786,12565,5
786,19815,5
786,21511,5
786,22123,5
786,31043,5
786,31418,5
786,31964,5
786,32287,5
786,32615,5
786,32902,5
786,33241,5
786,33486,5
786,34321,5
786,34541,5
786,35120,5
786,36098,5
786,36106,5
786,36214,5
786,36936,5
786,37396,5
786,37517,5
786,38085,5
786,39535,5
786,40530,5
786,41168,5
786,41169,5
786,41433,5
786,42668,5
786,42897,5
786,44059,5
786,48926,5
786,226,4
786,1120,4
786,3342,4
786,22319,4
786,23673,4
786,26243,4
786,30544,4
786,31737,4
786,31798,4
786,33674,4
786,34382,4
786,34933,4
786,35507,4
786,35849,4
786,36896,4
786,39545,4
786,39790,4
786,40056,4
786,40839,4
786,40908,4
786,41389,4
786,41468,4
786,42825,4
786,6922,3
786,20787,3
786,32995,3
786,33047,3
786,39463,3
786,40679,3
786,40938,3
786,40961,3
786,41899,3
786,43690,3
786,47250,3
786,2476,2
786,8074,2
786,11679,2
786,20811,2
786,27899,2
786,32901,2
786,36992,2
786,37742,2
786,37982,2
786,38328,2
786,40436,2
786,40750,2
786,40964,2
786,413,1
786,1812,1
786,3287,1
786,4531,1
786,9895,1
786,10417,1
786,13405,1
786,19315,1
786,20329,1
786,28761,1
786,29978,1
786,31586,1
786,38853,1
786,42260,1
