user_id,anime_id,rating
786,35507,10
786,38691,10
786,39535,10
786,30503,9
786,35788,9
786,37779,9
786,38000,9
786,19815,8
786,20507,8
786,23273,8
786,28171,8
786,29803,8
786,32281,8
786,32282,8
786,35073,8
786,36949,8
786,37675,8
786,39940,8
786,40852,8
786,1535,7
786,28121,7
786,31737,7
786,36474,7
786,37450,7
786,39587,7
786,20,6
786,12021,6
786,22199,6
786,30296,6
786,30544,6
786,31240,6
786,33486,6
786,35790,6
786,39597,6
786,39701,6
786,40454,6
786,40540,6
786,40902,6
786,11757,5
786,21881,5
786,31722,5
786,31964,5
786,40839,5
786,41389,5
786,23755,4
786,34577,4
786,37347,4
786,35849,2
786,35946,2
786,41783,1
