index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
51632,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,,,,,,,,"Iizuka, Aya:Producer","Matsukura, Yuuji:Producer","Takahata, Yuuichirou:Producer","Oono, Ryousuke:Producer",Isekai wa Smartphone to Tomo ni. 2,#7182,#1718,"128,998",14,15,10,"['Iizuka, Aya', 'Producer'], ['Matsukura, Yuuji', 'Producer'], ['Takahata, Yuuichirou', 'Producer'], ['Oono, Ryousuke', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 3, 2023 to Jun 19, 2023","Producers, 
Sotsu,       MediaNet,       Pony Canyon,       AT-X,       Asmik Ace,       Hobby Japan,       81 Produce,       Kadokawa,       CTW","Licensors, 
    None found, add some","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         RomanceRomance","Themes, 
HaremHarem,         IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.441 (scored by 5063850,638 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/88467/Isekai_wa_Smartphone_to_Tomo_ni, Prequel:: /anime/35203/Isekai_wa_Smartphone_to_Tomo_ni",Kono Subarashii Sekai ni Shukufuku wo! 2
52092,Death Note,Kokkoku,Kyokou Suiri,Happy Sugar Life,Migi to Dali,Vinland Saga,Inuyashiki,,,"Maruyama, Hajime:Producer","Ozawa, Fumihiro:Producer","Kurosu, Nobuhiko:Producer","Udagawa, Sumio:Producer",My Home Hero,#3940,#1779,"122,970",21,13,9,"['Maruyama, Hajime', 'Producer'], ['Ozawa, Fumihiro', 'Producer'], ['Kurosu, Nobuhiko', 'Producer'], ['Udagawa, Sumio', 'Producer']","Status, 
  Finished Airing","Aired, 
  Apr 2, 2023 to Jun 18, 2023","Premiered, 
Spring 2023","Broadcast, 
    Sundays at 23, 30 (JST)","Studios, 
Tezuka Productions","Source, 
  Manga","Genres, 
DramaDrama,         SuspenseSuspense","Themes, 
Adult CastAdult Cast,         Organized CrimeOrganized Crime","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.061 (scored by 4415144,151 users)
      


1
          indicates a weighted score.","Ranked, 
  #39402

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/108032/My_Home_Hero,Monster
51706,Kaminaki Sekai no Kamisama Katsudou,"Sentouin, Hakenshimasu!",Kore wa Zombie desu ka?,Otome Game Sekai wa Mob ni Kibishii Sekai desu,,,,,,"Usui, Hisato:Producer","Okamoto, Junya:Producer","Kujou, Rion:Director","Shimizu, Youji:Sound Director",Yuusha ga Shinda!,#6120,#1833,"117,587",16,6,1,"['Usui, Hisato', 'Producer'], ['Okamoto, Junya', 'Producer'], ['Kujou, Rion', 'Director'], ['Shimizu, Youji', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 7, 2023 to Jun 23, 2023","Producers, 
Pony Canyon,       Tohokushinsha Film Corporation,       Shogakukan,       Crunchyroll,       WOWMAX","Licensors, 
    None found, add some","Studios, 
LIDENFILMS","Source, 
  Web manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         EcchiEcchi","Themes, 
HaremHarem,         ParodyParody","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.621 (scored by 4846948,469 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/85941/Yuusha_ga_Shinda__Murabito_no_Ore_ga_Hotta_Otoshiana_ni_Yuusha_ga_Ochita_Kekka,Senyuu.
52973,5-toubun no Hanayome,Megami-ryou no Ryoubo-kun.,Kanojo mo Kanojo,Watashi no Yuri wa Oshigoto desu!,Blend S,Renai Flops,,,,"Aoi, Hiroyuki:Producer","Udagawa, Sumio:Producer","Akita, Tadayuki:Producer","Yamazaki, Hiroaki:Producer",Megami no Café Terrace,#2603,#1940,"109,396",19,10,5,"['Aoi, Hiroyuki', 'Producer'], ['Udagawa, Sumio', 'Producer'], ['Akita, Tadayuki', 'Producer'], ['Yamazaki, Hiroaki', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 8, 2023 to Jun 24, 2023","Producers, 
Marvelous Entertainment,       Mainichi Broadcasting System,       Kodansha,       Half H.P Studio","Licensors, 
    None found, add some","Studios, 
Tezuka Productions","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
Adult CastAdult Cast,         HaremHarem","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/133696/Megami_no_Café_Terrace, Sequel:: /anime/55749/Megami_no_Café_Terrace_Season_2, Other:: /anime/55750/Unmei_Kyoudoutai",Love Hina
51219,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,,,,,,,,,"Ozawa, Fumihiro:Producer","Oomori, Shinji:Producer","Hirata, Minoru:Producer","Nishiyama, Hiroshi:Producer",Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,#7750,#2110,"96,770",10,7,5,"['Ozawa, Fumihiro', 'Producer'], ['Oomori, Shinji', 'Producer'], ['Hirata, Minoru', 'Producer'], ['Nishiyama, Hiroshi', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 8, 2023 to Jun 24, 2023","Premiered, 
Spring 2023","Licensors, 
    None found, add some","Studios, 
Gekkou","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy","Theme, 
IsekaiIsekai","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.341 (scored by 3592435,924 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/125512/Isekai_One_Turn_Kill_Neesan__Ane_Douhan_no_Isekai_Seikatsu_Hajimemashita,Mob Psycho 100
53199,Shinseiki Evangelion,Shiroi Suna no Aquatope,Witchblade,,,,,,,"Maeda, Toshihiro:Producer","Okamoto, Takuya:Producer","Kobayashi, Hiroshi:Director","Aketagawa, Jin:Sound Director",Kidou Senshi Gundam: Suisei no Majo Season 2,#703,#2267,"86,179",23,18,21,"['Maeda, Toshihiro', 'Producer'], ['Okamoto, Takuya', 'Producer'], ['Kobayashi, Hiroshi', 'Director'], ['Aketagawa, Jin', 'Sound Director']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 9, 2023 to Jul 2, 2023","Premiered, 
Spring 2023","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SchoolSchool,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.941 (scored by 4735747,357 users)
      


1
          indicates a weighted score.","Ranked, 
  #7032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/153266/Shousetsu_Kidou_Senshi_Gundam__Suisei_no_Majo, Prequel:: /anime/49828/Kidou_Senshi_Gundam__Suisei_no_Majo, Summary:: /anime/55283/Kidou_Senshi_Gundam__Suisei_no_Majo_Season_2_Recap, Other:: /anime/55404/Slash",RahXephon
45486,,,,,,,,,,"Isogai, Noritomo:Producer","Kawamoto, Sachi:Producer","Taniguchi, Hiroyasu:Producer","Nakajima, Yasuhiro:Producer",Kuma Kuma Kuma Bear Punch!,#2804,#2443,"75,757",13,2,1,"['Isogai, Noritomo', 'Producer'], ['Kawamoto, Sachi', 'Producer'], ['Taniguchi, Hiroyasu', 'Producer'], ['Nakajima, Yasuhiro', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 3, 2023 to Jun 19, 2023","Premiered, 
Spring 2023","Licensors, 
    None found, add some","Studios, 
EMT Squared","Source, 
  Light novel","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.281 (scored by 2798927,989 users)
      


1
          indicates a weighted score.","Ranked, 
  #28042

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/100512/Kuma_Kuma_Kuma_Bear, Prequel:: /anime/40974/Kuma_Kuma_Kuma_Bear, Other:: /anime/55225/Bear_Bear_Bear_Kuma_Punch",
48981,Panty & Stocking with Garterbelt,SSSS.Gridman,Abenobashi Mahou☆Shoutengai,Kill la Kill,Otaku no Video,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,Akiba Meido Sensou,Akiba's Trip The Animation,FLCL,"Hiroshi, Ikehata:Director","Motoyama, Satoshi:Sound Director","Iino, Shinya:Episode Director","Konno, Taiki:Episode Director",Mahou Shoujo Magical Destroyers,#8053,#2560,"70,733",16,11,15,"['Hiroshi, Ikehata', 'Director'], ['Motoyama, Satoshi', 'Sound Director'], ['Iino, Shinya', 'Episode Director'], ['Konno, Taiki', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 8, 2023 to Jun 24, 2023","Producers, 
Mainichi Broadcasting System,       King Records,       Bit grooove promotion,       Sankyo","Licensors, 
    None found, add some","Studios, 
Bibury Animation Studios","Source, 
  Original","Genres, 
ActionAction,         FantasyFantasy,         SuspenseSuspense","Themes, 
Mahou ShoujoMahou Shoujo,         Otaku CultureOtaku Culture,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.291 (scored by 2076320,763 users)
      


1
          indicates a weighted score.",,Heppoko Jikken Animation Excel♥Saga
46422,Mahoutsukai no Yome,Kakuriyo no Yadomeshi,Watashi no Shiawase na Kekkon,Nokemono-tachi no Yoru,Fruits Basket 1st Season,Sugar Apple Fairy Tale,Maoujou de Oyasumi,Somali to Mori no Kamisama,Soredemo Sekai wa Utsukushii,"Usui, Hisato:Producer","Matsuoka, Takanori:Producer","Fujishiro, Atsushi:Producer","Kage, Tomoko:Assistant Producer",Niehime to Kemono no Ou,#634,#2565,"70,619",21,0,2,"['Usui, Hisato', 'Producer'], ['Matsuoka, Takanori', 'Producer'], ['Fujishiro, Atsushi', 'Producer'], ['Kage, Tomoko', 'Assistant Producer']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 20, 2023 to Sep 28, 2023","Premiered, 
Spring 2023","Licensors, 
    None found, add some","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
FantasyFantasy,         RomanceRomance","Theme, 
AnthropomorphicAnthropomorphic","Demographic, 
ShoujoShoujo","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.991 (scored by 2122321,223 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/95920/Niehime_to_Kemono_no_Ou, Other:: /anime/54210/Niehime_to_Kemono_no_Ou_Mini_Anime",Akagami no Shirayuki-hime
50002,Fairy Tail (2014),,,,,,,,,"Shioya, Yoshiyuki:Producer","Ishihira, Shinji:Director","Watanabe, Toshinori:Director","Hata, Shouji:Sound Director",Edens Zero 2nd Season,#2164,#2683,"65,176",9,0,1,"['Shioya, Yoshiyuki', 'Producer'], ['Ishihira, Shinji', 'Director'], ['Watanabe, Toshinori', 'Director'], ['Hata, Shouji', 'Sound Director']","Status, 
  Finished Airing","Aired, 
  Apr 2, 2023 to Oct 1, 2023","Premiered, 
Spring 2023","Broadcast, 
    Sundays at 00, 55 (JST)","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.421 (scored by 1604716,047 users)
      


1
          indicates a weighted score.","Ranked, 
  #21642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/114548/Edens_Zero, Prequel:: /anime/42192/Edens_Zero",
53621,Boku no Kokoro no Yabai Yatsu,Karakai Jouzu no Takagi-san,Soredemo Ayumu wa Yosetekuru,Kimi ni Todoke,Saikin Yatotta Maid ga Ayashii,Nazo no Kanojo X,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,"Komi-san wa, Comyushou desu.",Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,"Oomori, Shinji:Producer","Kikuchi, Youhei:Producer","Hayashi, Eisuke:Producer","Iijima, Emiko:Producer",Jijou wo Shiranai Tenkousei ga Guigui Kuru.,#1771,#2703,"64,144",17,3,0,"['Oomori, Shinji', 'Producer'], ['Kikuchi, Youhei', 'Producer'], ['Hayashi, Eisuke', 'Producer'], ['Iijima, Emiko', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 9, 2023 to Jul 2, 2023","Producers, 
Pierrot,       Sony Pictures Entertainment,       Square Enix,       Animax,       Nippon Columbia,       BS Fuji,       Crunchyroll,       Yomiuri TV Enterprise,       Jinnan Studio","Licensors, 
    None found, add some","Studios, 
Studio Signpost","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Romantic SubtextRomantic Subtext,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/115694/Jijou_wo_Shiranai_Tenkousei_ga_Guigui_Kuru,Aharen-san wa Hakarenai
