index,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_1
1471,,,,,,,,,,"Kodama, Kenji:Director","Kase, Mitsuko:Episode Director","Egami, Kiyoshi:Episode Director","Imanishi, Takashi:Episode Director",City Hunter 2,#520,#4247,"26,836",2,1,0,"['Kodama, Kenji', 'Director'], ['Kase, Mitsuko', 'Episode Director'], ['Egami, Kiyoshi', 'Episode Director'], ['Imanishi, Takashi', 'Episode Director']","Episodes, 
  63","Status, 
  Finished Airing","Aired, 
  Apr 2, 1988 to Jul 14, 1989","Premiered, 
Spring 1988","Licensors, 
ADV Films,       Discotek Media","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         MysteryMystery","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.071 (scored by 1111311,113 users)
      


1
          indicates a weighted score.","Ranked, 
  #5202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/792/City_Hunter, Prequel:: /anime/1470/City_Hunter, Sequel:: /anime/1472/City_Hunter_3, Side story:: /anime/1474/City_Hunter__Ai_to_Shukumei_no_Magnum",
1264,Tenkuu Senki Shurato,Saint Seiya Omega,Magic Knight Rayearth,Hyakujuu-Ou GoLion,Claymore,Saint Seiya,,,,"Ikeda, Masashi:Director","Hamatsu, Mamoru:Director","Chiba, Kouichi:Sound Director","Takamatsu, Shinji:Episode Director",Yoroiden Samurai Troopers,#3838,#4960,"18,855",3,1,1,"['Ikeda, Masashi', 'Director'], ['Hamatsu, Mamoru', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Takamatsu, Shinji', 'Episode Director']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Apr 30, 1988 to Mar 4, 1989","Producers, 
Tokyu Agency","Licensors, 
Bandai Entertainment,       Discotek Media","Studios, 
Sunrise","Source, 
  Original","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Theme, 
SamuraiSamurai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.081 (scored by 93369,336 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/26394/Yoroiden_Samurai_Troopers, Sequel:: /anime/1265/Yoroiden_Samurai_Troopers_Gaiden",Bishoujo Senshi Sailor Moon
6509,Doraemon (2005),Doraemon,Haai Step Jun,Dr. Slump: Arale-chan,,,,,,"Hayakawa, Keiji:Director","Kuzuoka, Hiroshi:Director","Yukimuro, Shunichi:Script","Yuyama, Kunihiko:Storyboard",Kiteretsu Daihyakka,#4660,#7762,"6,074",0,0,0,"['Hayakawa, Keiji', 'Director'], ['Kuzuoka, Hiroshi', 'Director'], ['Yukimuro, Shunichi', 'Script'], ['Yuyama, Kunihiko', 'Storyboard']","Episodes, 
  331","Status, 
  Finished Airing","Aired, 
  Mar 27, 1988 to Jun 9, 1996","Premiered, 
Spring 1988","Licensors, 
    None found, add some","Studios, 
Gallop","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  PG - Children","Score, 
6.901 (scored by 35963,596 users)
      


1
          indicates a weighted score.","Ranked, 
  #46602

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/39589/Kiteretsu_Daihyakka,Doraemon (1979)
2405,,,,,,,,,,"Matsumoto, Yoshihisa:Episode Director","D'Avena, Cristina:Theme Song Performance","Lombard, Claude:Theme Song Performance","Valeri Manera, Alessandra:Theme Song Lyrics",Hello! Lady Lynn,#1761,#8866,"4,304",1,0,0,"['Matsumoto, Yoshihisa', 'Episode Director'], [""D'Avena, Cristina"", 'Theme Song Performance'], ['Lombard, Claude', 'Theme Song Performance'], ['Valeri Manera, Alessandra', 'Theme Song Lyrics']","Episodes, 
  36","Status, 
  Finished Airing","Aired, 
  May 12, 1988 to Jan 26, 1989","Premiered, 
Spring 1988","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genre, 
DramaDrama","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.521 (scored by 16921,692 users)
      


1
          indicates a weighted score.","Ranked, 
  #17612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Prequel:: /anime/2227/Lady_Lady,Candy Candy
6055,Capeta,Ashita no Joe,Initial D First Stage,,,,,,,"Mashimo, Kouichi:Director","Endou, Tetsuya:Episode Director","Ishiyama, Takaaki:Storyboard","Sadamoto, Yoshiyuki:Key Animation",F,#5468,#9220,"3,786",3,0,1,"['Mashimo, Kouichi', 'Director'], ['Endou, Tetsuya', 'Episode Director'], ['Ishiyama, Takaaki', 'Storyboard'], ['Sadamoto, Yoshiyuki', 'Key Animation']","Episodes, 
  31","Status, 
  Finished Airing","Aired, 
  Mar 9, 1988 to Dec 23, 1988","Premiered, 
Spring 1988","Licensors, 
    None found, add some","Studios, 
Studio Deen","Source, 
  Manga","Theme, 
RacingRacing","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.741 (scored by 869869 users)
      


1
          indicates a weighted score.","Ranked, 
  #54682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/12523/F,Arrow Emblem Grand Prix no Taka
924,Shinseiki Evangelion,,,,,,,,,"Imazawa, Tetsuo:Director","Nitta, Yoshikata:Episode Director","Umezawa, Atsutoshi:Episode Director","Yoshizawa, Takao:Episode Director",Transformers: Choujin Master Force,#6133,#9433,"3,523",1,0,0,"['Imazawa, Tetsuo', 'Director'], ['Nitta, Yoshikata', 'Episode Director'], ['Umezawa, Atsutoshi', 'Episode Director'], ['Yoshizawa, Takao', 'Episode Director']","Type, 
TV","Episodes, 
  43","Status, 
  Finished Airing","Aired, 
  Apr 12, 1988 to Mar 7, 1989","Producers, 
Nippon Television Network","Licensors, 
Hasbro","Studios, 
Toei Animation","Source, 
  Other","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.621 (scored by 14401,440 users)
      


1
          indicates a weighted score.","Prequel:: /anime/925/Transformers__The☆Headmasters, Sequel:: /anime/926/Tatakae_Chou_Robot_Seimeitai_Transformers_Victory, Summary:: /anime/39102/Transformers__Choujin_Master_Force_Soushuuhen",Geugjangpan Tobot: Lobosgundan-ui Seubgyeog
3035,,,,,,,,,,"Negishi, Hiroshi:Director","Shimizu, Katsunori:Sound Director","Kato, Takao:Episode Director","Shirahata, Bob:Episode Director",Chouon Senshi Borgman,#7792,#9467,"3,485",2,0,0,"['Negishi, Hiroshi', 'Director'], ['Shimizu, Katsunori', 'Sound Director'], ['Kato, Takao', 'Episode Director'], ['Shirahata, Bob', 'Episode Director']","Type, 
TV","Episodes, 
  35","Status, 
  Finished Airing","Aired, 
  Apr 13, 1988 to Dec 21, 1988","Producers, 
Yomiko Advertising,       TOHO,       Nippon Television Network","Licensors, 
    None found, add some","Studios, 
Ashi Productions","Source, 
  Other","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MythologyMythology","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.321 (scored by 567567 users)
      


1
          indicates a weighted score.",Sequel:: /anime/30571/Chouon_Senshi_Borgman__Madnight☆Gigs,Akai Koudan Zillion
5830,Chibi Maruko-chan,Bobobo-bo Bo-bobo,,,,,,,,"Yasumi, Tetsuo:Director","Sasagawa, Hiroshi:Storyboard","Inoue, Kenji:Associate Producer","Sakurai, Masaaki:Series Composition",Tsurupika Hagemaru-kun,#4213,#9587,"3,357",2,0,0,"['Yasumi, Tetsuo', 'Director'], ['Sasagawa, Hiroshi', 'Storyboard'], ['Inoue, Kenji', 'Associate Producer'], ['Sakurai, Masaaki', 'Series Composition']","Episodes, 
  59","Status, 
  Finished Airing","Aired, 
  Mar 3, 1988 to Oct 6, 1989","Premiered, 
Spring 1988","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  4-koma manga","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
7.011 (scored by 21762,176 users)
      


1
          indicates a weighted score.","Ranked, 
  #42132

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,Crayon Shin-chan
3837,Dragon Ball,Final Fantasy,Dragon Quest: Yuusha Abel Densetsu,Magical Hat,Kyattou Ninden Teyandee,Dr. Slump: Arale-chan,NG Knight Ramune & 40,Genji Tsuushin Agedama,Choubakumatsu Shounen Seiki Takamaru,"Iuchi, Shuji:Director","Fukuda, Mitsuo:Episode Director","Kagawa, Yutaka:Episode Director","Koumoto, Shougo:Episode Director",Mashin Eiyuuden Wataru,#3869,#9780,"3,145",2,0,0,"['Iuchi, Shuji', 'Director'], ['Fukuda, Mitsuo', 'Episode Director'], ['Kagawa, Yutaka', 'Episode Director'], ['Koumoto, Shougo', 'Episode Director']","Episodes, 
  45","Status, 
  Finished Airing","Aired, 
  Apr 15, 1988 to Mar 31, 1989","Premiered, 
Spring 1988","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
IsekaiIsekai,         MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.061 (scored by 899899 users)
      


1
          indicates a weighted score.","Ranked, 
  #38692

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Sequel:: /anime/4807/Mashin_Eiyuuden_Wataru_2, Side story:: /anime/9403/Shin_Mashin_Eiyuuden_Wataru_Majinzan, Summary:: /anime/16590/Mashin_Eiyuuden_Wataru__Soukaizan_Eiyuu_Densetsu, Other:: /anime/40567/Mashin_Eiyuuden_Wataru__Shichikon_no_Ryuujinmaru",Madou King Granzort
4584,,,,,,,,,,"Ishiguro, Noboru:Director","Koshi, Shigeo:Director","Shirahata, Bob:Episode Director","Kitagawa, Masato:Episode Director",Topo Gigio,#8541,#11039,"2,101",1,0,0,"['Ishiguro, Noboru', 'Director'], ['Koshi, Shigeo', 'Director'], ['Shirahata, Bob', 'Episode Director'], ['Kitagawa, Masato', 'Episode Director']","Type, 
TV","Episodes, 
  21","Status, 
  Finished Airing","Aired, 
  Apr 27, 1988 to Sep 21, 1988","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy","Demographic, 
KidsKids","Duration, 
  26 min. per ep.","Rating, 
  PG - Children","Score, 
6.181 (scored by 10231,023 users)
      


1
          indicates a weighted score.",Sequel:: /anime/4616/Yumemiru_Topo_Gigio,
