index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
14719,Hunter x Hunter (2011),Hokuto no Ken,Gyakkyou Burai Kaiji: Ultimate Survivor,Baki,Kimetsu no Yaiba,Tengen Toppa Gurren Lagann,Shingeki no Kyojin,Golden Kamuy,Gintama,Bungou Stray Dogs,"Mizusaki, Junpei:Producer","Fukuda, Jun:Producer","Okada, Akihiko:Assistant Producer","Tsuda, Naokatsu:Director",JoJo no Kimyou na Bouken (TV),#807,#58,"1,651,827",265,28,17,"['Mizusaki, Junpei', 'Producer'], ['Fukuda, Jun', 'Producer'], ['Okada, Akihiko', 'Assistant Producer'], ['Tsuda, Naokatsu', 'Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 6, 2012 to Apr 6, 2013","Producers, 
Yomiko Advertising,       Warner Bros. Japan,       KlockWorx,       Medicos Entertainment,       Shueisha","Licensors, 
VIZ Media,       Warner Bros. Pictures","Studios, 
David Production","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         SupernaturalSupernatural","Themes, 
HistoricalHistorical,         VampireVampire","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/1517/JoJo_no_Kimyou_na_Bouken_Part_1__Phantom_Blood, Alternative version:: /anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood, Sequel:: /anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders"
13601,Death Note,Koukaku Kidoutai: Stand Alone Complex,Shinsekai yori,Ergo Proxy,Id:Invaded,Monster,Zankyou no Terror,Death Parade,Koukaku Kidoutai,Darker than Black: Kuro no Keiyakusha,"Cook, Justin:Producer","Wada, Jouji:Producer","Kawaguchi, Tooru:Producer","Morihiro, Fumi:Assistant Producer",Psycho-Pass,#227,#62,"1,625,786",329,35,15,"['Cook, Justin', 'Producer'], ['Wada, Jouji', 'Producer'], ['Kawaguchi, Tooru', 'Producer'], ['Morihiro, Fumi', 'Assistant Producer']","Type, 
TV","Episodes, 
  22","Status, 
  Finished Airing","Aired, 
  Oct 12, 2012 to Mar 22, 2013","Producers, 
Dentsu,       Fuji TV,       Nitroplus,       Sony Music Entertainment,       TOHO animation,       Kyoraku Industrial Holdings","Licensors, 
Funimation","Studios, 
Production I.G","Source, 
  Original","Genres, 
ActionAction,         MysteryMystery,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
Adult CastAdult Cast,         DetectiveDetective,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.331 (scored by 782581782,581 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/44933/Kanshikan_Tsunemori_Akane, Other:: /anime/17901/All_Alone_With_You, Sequel:: /anime/23281/Psycho-Pass_2"
14741,Toradora!,Suzumiya Haruhi no Yuuutsu,Aura: Maryuuin Kouga Saigo no Tatakai,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Denpa Onna to Seishun Otoko,Inou-Battle wa Nichijou-kei no Naka de,Sakura-sou no Pet na Kanojo,Hyouka,Kyoukai no Kanata,Hentai Ouji to Warawanai Neko.,"Nakamura, Shinichi:Producer","Saitou, Shigeru:Producer","Ishihara, Tatsuya:Director","Tsuruoka, Youta:Sound Director",Chuunibyou demo Koi ga Shitai!,#1204,#96,"1,349,742",255,27,10,"['Nakamura, Shinichi', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Ishihara, Tatsuya', 'Director'], ['Tsuruoka, Youta', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 4, 2012 to Dec 20, 2012","Producers, 
Lantis,       Pony Canyon,       TBS,       Rakuonsha,       Animation Do","Licensors, 
Sentai Filmworks","Studios, 
Kyoto Animation","Source, 
  Light novel","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.701 (scored by 776133776,133 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/40099/Chuunibyou_demo_Koi_ga_Shitai, Side story:: /anime/15687/Chuunibyou_demo_Koi_ga_Shitai_Lite, Sequel:: /anime/16934/Chuunibyou_demo_Koi_ga_Shitai_Kirameki_no_Slapstick_Noel, Summary:: /anime/19021/Takanashi_Rikka_Kai__Chuunibyou_demo_Koi_ga_Shitai_Movie"
13759,Bokura wa Minna Kawai-sou,Toradora!,Chuunibyou demo Koi ga Shitai!,Bokutachi no Remake,Hachimitsu to Clover,Shigatsu wa Kimi no Uso,Saenai Heroine no Sodatekata,Golden Time,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Maeda, Toshihiro:Producer","Oosawa, Nobuhiro:Producer","Suzuki, Kaoru:Producer","Iwasaki, Atsushi:Producer",Sakura-sou no Pet na Kanojo,#532,#107,"1,241,712",345,33,18,"['Maeda, Toshihiro', 'Producer'], ['Oosawa, Nobuhiro', 'Producer'], ['Suzuki, Kaoru', 'Producer'], ['Iwasaki, Atsushi', 'Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Oct 9, 2012 to Mar 26, 2013","Producers, 
Frontier Works,       Genco,       Media Factory,       Animax,       Mainichi Broadcasting System,       ASCII Media Works,       Sony Music Communications","Licensors, 
Sentai Filmworks","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
DramaDrama,         RomanceRomance","Themes, 
SchoolSchool,         Visual ArtsVisual Arts","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.071 (scored by 706168706,168 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/30051/Sakurasou_no_Pet_na_Kanojo
14227,Suki tte Ii na yo.,Toradora!,Kaichou wa Maid-sama!,Kimi ni Todoke,Ao Haru Ride,Lovely★Complex,Horimiya,Ookami Shoujo to Kuro Ouji,Gekkan Shoujo Nozaki-kun,Sakura-sou no Pet na Kanojo,"Sasaki, Reiko:Producer","Kaburagi, Hiro:Director","Ishiguro, Kyouhei:Episode Director","Deai, Kotomi:Episode Director",Tonari no Kaibutsu-kun,#1946,#137,"1,077,024",131,42,20,"['Sasaki, Reiko', 'Producer'], ['Kaburagi, Hiro', 'Director'], ['Ishiguro, Kyouhei', 'Episode Director'], ['Deai, Kotomi', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 2, 2012 to Dec 25, 2012","Producers, 
TV Tokyo,       Aniplex,       Nihon Ad Systems,       Kodansha","Licensors, 
NIS America, Inc.","Studios, 
Brain's Base","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/13702/Tonari_no_Kaibutsu-kun, Alternative setting:: /anime/16866/Tonari_no_Kaibutsu-kun__Tonari_no_Gokudou-kun, Other:: /anime/51345/Tonari_no_Kaibutsu-kun_PV"
14513,Hunter x Hunter (2011),Fairy Tail,Nanatsu no Taizai,One Piece,Fullmetal Alchemist: Brotherhood,Juuni Kokuki,Densetsu no Yuusha no Densetsu,Akatsuki no Yona,Orient,Sword Art Online,"Saitou, Shunsuke:Producer","Ochikoshi, Tomonori:Producer","Maruyama, Hiroo:Producer","Odagiri, Narumi:Assistant Producer",Magi: The Labyrinth of Magic,#607,#145,"1,039,948",99,14,8,"['Saitou, Shunsuke', 'Producer'], ['Ochikoshi, Tomonori', 'Producer'], ['Maruyama, Hiroo', 'Producer'], ['Odagiri, Narumi', 'Assistant Producer']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 7, 2012 to Mar 31, 2013","Producers, 
Aniplex,       Dentsu,       Shogakukan-Shueisha Productions,       Mainichi Broadcasting System,       Movic,       GYAO!","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.011 (scored by 550338550,338 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/14790/Magi, Sequel:: /anime/18115/Magi__The_Kingdom_of_Magic, Prequel:: /anime/31741/Magi__Sinbad_no_Bouken_TV"
14345,Sword Art Online,Mirai Nikki (TV),Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Gantz,Deadman Wonderland,Darwin's Game,No Game No Life,Deatte 5-byou de Battle,Imawa no Kuni no Alice,Accel World,"Yoshida, Yuuki:Producer","Okamura, Takema:Producer","Fukuda, Jun:Producer","Watanabe, Kotono:Director",Btooom!,#2775,#204,"855,808",142,42,26,"['Yoshida, Yuuki', 'Producer'], ['Okamura, Takema', 'Producer'], ['Fukuda, Jun', 'Producer'], ['Watanabe, Kotono', 'Director']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 4, 2012 to Dec 20, 2012","Premiered, 
Fall 2012","Licensors, 
Sentai Filmworks","Studios, 
Madhouse","Source, 
  Manga","Genres, 
ActionAction,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
GoreGore,         High Stakes GameHigh Stakes Game,         PsychologicalPsychological,         SurvivalSurvival","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.281 (scored by 491662491,662 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/20593/Btooom
13125,Psycho-Pass,Nagi no Asu kara,Made in Abyss,Shiki,Houseki no Kuni,Yakusoku no Neverland,Higurashi no Naku Koro ni,Tengoku Daimakyou,Kujira no Kora wa Sajou ni Utau,No.6,"Ochikoshi, Tomonori:Producer","Kinoshita, Tetsuya:Producer","Oomatsu, Yutaka:Producer","Ishihama, Masashi:Director",Shinsekai yori,#287,#242,"775,256",388,45,30,"['Ochikoshi, Tomonori', 'Producer'], ['Kinoshita, Tetsuya', 'Producer'], ['Oomatsu, Yutaka', 'Producer'], ['Ishihama, Masashi', 'Director']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Sep 29, 2012 to Mar 23, 2013","Producers, 
Aniplex,       TV Asahi,       Pony Canyon","Licensors, 
Sentai Filmworks","Studios, 
A-1 Pictures","Source, 
  Novel","Genres, 
DramaDrama,         FantasyFantasy,         HorrorHorror,         MysteryMystery,         Sci-FiSci-Fi,         SuspenseSuspense","Theme, 
PsychologicalPsychological","Duration, 
  22 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.271 (scored by 276787276,787 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/116479/Shinsekai_yori
14467,Durarara!!,Bungou Stray Dogs,Karneval (TV),Hamatora The Animation,Kekkai Sensen,Higashi no Eden,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,Tokyo Ravens,Mekakucity Actors,Amnesia,"Maruyama, Hiroo:Producer","Nakanishi, Go:Producer","Simone, Jamie:Producer","Kishimoto, Reigo:Producer",K,#2106,#254,"758,768",149,43,19,"['Maruyama, Hiroo', 'Producer'], ['Nakanishi, Go', 'Producer'], ['Simone, Jamie', 'Producer'], ['Kishimoto, Reigo', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 5, 2012 to Dec 28, 2012","Producers, 
Starchild Records,       Mainichi Broadcasting System,       KlockWorx","Licensors, 
VIZ Media","Studios, 
GoHands","Source, 
  Original","Genres, 
ActionAction,         FantasyFantasy,         MysteryMystery","Theme, 
Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.431 (scored by 380492380,492 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/41435/K__Memory_of_Red, Sequel:: /anime/16904/K__Missing_Kings, Other:: /anime/33248/K__Seven_Stories_Movie_1_-_R_B_-_Blaze"
14713,Noragami,Inu x Boku SS,InuYasha,Fruits Basket,Fruits Basket 1st Season,Kaichou wa Maid-sama!,Kakuriyo no Yadomeshi,Otome Youkai Zakuro,"Inari, Konkon, Koi Iroha.",Ouran Koukou Host Club,"Cook, Justin:Producer","Hayashi, Ikumi:Producer","Hatta, Shinsaku:Producer","Nanba, Hideyuki:Producer",Kamisama Hajimemashita,#484,#316,"652,683",105,14,5,"['Cook, Justin', 'Producer'], ['Hayashi, Ikumi', 'Producer'], ['Hatta, Shinsaku', 'Producer'], ['Nanba, Hideyuki', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 2, 2012 to Dec 25, 2012","Premiered, 
Fall 2012","Licensors, 
Funimation","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance","Theme, 
MythologyMythology","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.101 (scored by 336423336,423 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/8157/Kamisama_Hajimemashita, Sequel:: /anime/18661/Kamisama_Hajimemashita_OVA"
