index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
202,Ergo Proxy,Darker than Black: Kuro no Keiyakusha,Cowboy Bebop,Texhnolyze,Ginga Densetsu Weed,Casshern Sins,X,No.6,Fumetsu no Anata e,Witch Hunter Robin,"Maseba, Yutaka:Producer","Minami, Masahiko:Producer","Sasaki, Shirou:Producer","Okamura, Tensai:Director",Wolf's Rain,#968,#723,"327,579",82,9,8,"['Maseba, Yutaka', 'Producer'], ['Minami, Masahiko', 'Producer'], ['Sasaki, Shirou', 'Producer'], ['Okamura, Tensai', 'Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jan 7, 2003 to Jul 29, 2003","Producers, 
Bandai Visual,       Asatsu DK,       Fuji TV","Licensors, 
Funimation,       Bandai Entertainment","Studios, 
Bones","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy,         MysteryMystery,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.801 (scored by 132476132,476 users)
      


1
          indicates a weighted score.","Ranked, 
  #9682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/357/Wolfs_Rain, Sequel:: /anime/1023/Wolfs_Rain_OVA"
298,Sword Art Online,Yu☆Gi☆Oh! Duel Monsters GX,Accel World,Makai Senki Disgaea,Kouryuu Densetsu Villgust,DS Anime Soushuuhen '98,Summer Wars,Hai to Gensou no Grimgar,Yu☆Gi☆Oh! VRAINS,Log Horizon,"Morimoto, Kouji:Producer","Sawai, Kouji:Director","Morioka, Hiroshi:Director","Kawatsura, Shinya:Episode Director",.hack//Tasogare no Udewa Densetsu,#6496,#2611,"67,830",10,10,5,"['Morimoto, Kouji', 'Producer'], ['Sawai, Kouji', 'Director'], ['Morioka, Hiroshi', 'Director'], ['Kawatsura, Shinya', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2003 to Mar 27, 2003","Producers, 
Bandai Visual,       Yomiko Advertising","Licensors, 
Funimation,       Bandai Entertainment","Studios, 
Bee Train","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
Video GameVideo Game","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/117/hack__Tasogare_no_Udewa_Densetsu, Prequel:: /anime/48/hack__Sign, Side story:: /anime/454/hack__Gift, Alternative setting:: /anime/873/hack__Roots, Other:: /anime/9332/hack__Quantum"
1668,B-Legend! Battle B-Daman,Digimon Adventure 02,Yu☆Gi☆Oh! VRAINS,Yu☆Gi☆Oh! 5D's,Kodai Ouja Kyouryuu King,Spider Riders: Yomigaeru Taiyou,Spider Riders: Oracle no Yuusha-tachi,Jikuu Tantei Genshi-kun,Bakugan Battle Brawlers,Pokemon Diamond & Pearl,"Kawase, Toshifumi:Director","Hashimoto, Mitsuo:Director","Hayase, Hiroyuki:Sound Director","Okumura, Yoshiaki:Storyboard",Bakuten Shoot Beyblade G Revolution,#4364,#3120,"48,982",3,0,0,"['Kawase, Toshifumi', 'Director'], ['Hashimoto, Mitsuo', 'Director'], ['Hayase, Hiroyuki', 'Sound Director'], ['Okumura, Yoshiaki', 'Storyboard']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Jan 6, 2003 to Dec 29, 2003","Producers, 
TV Tokyo,       Yomiko Advertising,       d-rights","Licensors, 
Nelvana,       Discotek Media","Studios, 
Nippon Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  20 min. per ep.","Rating, 
  PG - Children","Score, 
6.961 (scored by 3023630,236 users)
      


1
          indicates a weighted score.",Prequel:: /anime/1669/Bakuten_Shoot_Beyblade_2002
1946,Princess Tutu,Candy Candy,Ie Naki Ko Remy,Nijuu Mensou no Musume,Full Moon wo Sagashite,Cardcaptor Sakura,Ie Naki Ko,Hello! Sandybell,Sasurai no Shoujo Nell,Glass no Kamen (2005),"Takahashi, Tomoko:Producer","Igarashi, Takuya:Director","Kasai, Osamu:Sound Director","Hosoda, Mamoru:Episode Director",Ashita no Nadja,#1479,#3860,"32,707",7,0,0,"['Takahashi, Tomoko', 'Producer'], ['Igarashi, Takuya', 'Director'], ['Kasai, Osamu', 'Sound Director'], ['Hosoda, Mamoru', 'Episode Director']","Type, 
TV","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Feb 2, 2003 to Jan 25, 2004","Producers, 
Asahi Broadcasting","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Original","Genres, 
AdventureAdventure,         DramaDrama,         RomanceRomance","Theme, 
HistoricalHistorical","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.591 (scored by 1141411,414 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/7282/Ashita_no_Nadja
2363,Pokemon: The Origin,Tengen Toppa Gurren Lagann,,,,,,,,,"Mori, Takemoto:Producer","Yuyama, Kunihiko:Director","Nishimura, Hiroaki:Episode Director","Valencia, Amparo:Script",Pokemon Side Stories,#4747,#3875,"32,504",2,2,0,"['Mori, Takemoto', 'Producer'], ['Yuyama, Kunihiko', 'Director'], ['Nishimura, Hiroaki', 'Episode Director'], ['Valencia, Amparo', 'Script']","Type, 
TV","Episodes, 
  16","Status, 
  Finished Airing","Aired, 
  Dec 3, 2002 to Sep 28, 2004","Producers, 
    None found, add some","Licensors, 
4Kids Entertainment","Studios, 
OLM","Source, 
  Game","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  20 min. per ep.","Rating, 
  PG - Children","Score, 
6.881 (scored by 1637816,378 users)
      


1
          indicates a weighted score.",Full story:: /anime/527/Pokemon
273,Jigoku Shoujo,Aria the Animation,Haibane Renmei,Rental Magica,Kobato.,Majo no Takkyuubin,Kamichu!,Natsu-iro Kiseki,Flying Witch,Irozuku Sekai no Ashita kara,"Matsuda, Akio:Producer","Matsukura, Yuuji:Producer","Shimoda, Masami:Director","Tanaka, Hideyuki:Sound Director",Mahoutsukai ni Taisetsu na Koto,#5663,#4201,"27,329",5,3,0,"['Matsuda, Akio', 'Producer'], ['Matsukura, Yuuji', 'Producer'], ['Shimoda, Masami', 'Director'], ['Tanaka, Hideyuki', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 10, 2003 to Mar 28, 2003","Producers, 
Rondo Robe,       Pioneer LDC,       Daiei,       TV Asahi Music","Licensors, 
Sentai Filmworks,       Geneon Entertainment USA","Studios, 
J.C.Staff","Source, 
  Manga","Genre, 
Slice of LifeSlice of Life","Theme, 
IyashikeiIyashikei","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/440/Mahoutsukai_ni_Taisetsu_na_Koto, Spin-off:: /anime/4483/Mahoutsukai_ni_Taisetsu_na_Koto__Natsu_no_Sora"
624,D.N.Angel,VS Knight Lamune & 40 Fresh,Lupin III: Seven Days Rhapsody,Ou Dorobou Jing,Kaitou Joker,Magic Kaito 1412,Green Green,,,,"Satomi, Tetsurou:Producer","Chiba, Shigeru:Sound Director","Shimizu, Akira:Episode Director","Takayama, Katsuhiko:Script",Mouse,#9488,#4687,"21,300",4,1,7,"['Satomi, Tetsurou', 'Producer'], ['Chiba, Shigeru', 'Sound Director'], ['Shimizu, Akira', 'Episode Director'], ['Takayama, Katsuhiko', 'Script']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 6, 2003 to Mar 24, 2003","Premiered, 
Winter 2003","Licensors, 
Media Blasters","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         EcchiEcchi","Theme, 
HaremHarem","Demographic, 
SeinenSeinen","Duration, 
  13 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.991 (scored by 91539,153 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/7660/Mouse
266,Muv-Luv Alternative: Total Eclipse,Full Metal Panic!,Haibane Renmei,Uchuu no Senshi,Suzuka,Haja Kyosei G Dangaiou,Schwarzesmarken,Macross F,Soukyuu no Fafner: Dead Aggressor,Brain Powerd,"Takayama, Fumihiko:Producer","Sakurabi, Katsushi:Director","Mima, Masafumi:Sound Director","Yamamoto, Hideyo:Storyboard",Gunparade March: Arata Naru Kougunka,#5530,#5169,"16,767",2,3,1,"['Takayama, Fumihiko', 'Producer'], ['Sakurabi, Katsushi', 'Director'], ['Mima, Masafumi', 'Sound Director'], ['Yamamoto, Hideyo', 'Storyboard']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Feb 6, 2003 to Apr 24, 2003","Producers, 
Rondo Robe,       d-rights","Licensors, 
Media Blasters,       Maiden Japan","Studios, 
J.C.Staff","Source, 
  Game","Genres, 
ActionAction,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.731 (scored by 61646,164 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/1613/Gunparade_March, Alternative setting:: /anime/858/Gunparade_Orchestra"
421,Rocket Girls,iDOLM@STER Xenoglossia,Strike Witches,Divergence Eve,Vandread,Sky Girls,Aozora Shoujo-tai,Uchuu no Stellvia,,,"Mori, Takeshi:Director","Tsuruoka, Youta:Sound Director","Masuhara, Mitsuyuki:Episode Director","Suzuki, Kaoru:Episode Director",Stratos 4,#5310,#5839,"12,244",1,1,0,"['Mori, Takeshi', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Masuhara, Mitsuyuki', 'Episode Director'], ['Suzuki, Kaoru', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Jan 5, 2003 to Mar 30, 2003","Premiered, 
Winter 2003","Broadcast, 
    Sundays at 00, 30 (JST)","Studios, 
Studio Fantasia","Source, 
  Original","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Theme, 
MilitaryMilitary","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.761 (scored by 47204,720 users)
      


1
          indicates a weighted score.","Ranked, 
  #53102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5839","Sequel:: /anime/422/Stratos_4_OVA, Summary:: /anime/1903/Stratos_4__Logbook"
1097,Shin Sakura Taisen the Animation,Zettai Karen Children,,,,,,,,,"Mitsunobu, Seiji:Producer","Tanaka, Kazuya:Sound Director","Takashima, Daisuke:Episode Director","Yamauchi, Tomio:Episode Director",Lime-iro Senkitan,#9671,#6092,"11,001",0,0,2,"['Mitsunobu, Seiji', 'Producer'], ['Tanaka, Kazuya', 'Sound Director'], ['Takashima, Daisuke', 'Episode Director'], ['Yamauchi, Tomio', 'Episode Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 4, 2003 to Mar 29, 2003","Premiered, 
Winter 2003","Licensors, 
    None found, add some","Studios, 
Studio Hibari","Source, 
  Visual novel","Genres, 
DramaDrama,         SupernaturalSupernatural,         EcchiEcchi","Themes, 
HaremHarem,         HistoricalHistorical,         MechaMecha","Duration, 
  26 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.951 (scored by 34253,425 users)
      


1
          indicates a weighted score.","Ranked, 
  #96712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Sequel:: /anime/2307/Lime-iro_Senkitan__Nankoku_Yume_Roman
