index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
1491,Kino no Tabi: The Beautiful World,Cowboy Bebop,Mushishi,Black Jack (TV),Uchuu Senkan Yamato 2199,Ginga Tetsudou no Yoru,Tsubasa Chronicle,Aoi Blink,Kaiba,Casshern Sins,"Nishizawa, Nobutaka:Director","Yuyama, Kunihiko:Episode Director","Iuchi, Shuji:Episode Director","Kasai, Osamu:Episode Director",Ginga Tetsudou 999,#961,#3584,"38,247",10,2,2,"['Nishizawa, Nobutaka', 'Director'], ['Yuyama, Kunihiko', 'Episode Director'], ['Iuchi, Shuji', 'Episode Director'], ['Kasai, Osamu', 'Episode Director']","Type, 
TV","Episodes, 
  113","Status, 
  Finished Airing","Aired, 
  Sep 14, 1978 to Mar 26, 1981","Producers, 
Fuji TV","Licensors, 
Discotek Media","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.801 (scored by 71057,105 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/776/Ginga_Tetsudou_999, Alternative version:: /anime/1301/Ginga_Tetsudou_999_Movie, Sequel:: /anime/1302/Sayonara_Ginga_Tetsudou_999__Andromeda_Shuuchakueki, Prequel:: /anime/1377/Uchuu_Koukyoushi_Maetel__Ginga_Tetsudou_999_Gaiden, Alternative setting:: /anime/1490/Ginga_Tetsudou_Monogatari, Other:: /anime/10118/Ginga_Tetsudou_999__Jikuu_wo_Koeta_Energy_no_Tabi, Summary:: /anime/29716/Ginga_Tetsudou_999__Shounen_no_Tabidachi_to_Wakare, Side story:: /anime/53941/Ginga_Tetsudou_999__Kieta_Taiyoukei"
2618,Ie Naki Ko,Space Cobra,Taiyou no Ko Esteban,Giant Gorg,Gankutsuou,Hakugei Densetsu,Golden Kamuy,Mirai Shounen Conan,Kaze no Youjinbou,One Piece,"Dezaki, Osamu:Director","Takayashiki, Hideo:Episode Director","Takeuchi, Yoshio:Episode Director",Columbia Yurikago Kai:Theme Song Performance,Takarajima,#706,#4789,"20,442",6,0,0,"['Dezaki, Osamu', 'Director'], ['Takayashiki, Hideo', 'Episode Director'], ['Takeuchi, Yoshio', 'Episode Director'], ['Columbia Yurikago Kai', 'Theme Song Performance']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 8, 1978 to Apr 1, 1979","Producers, 
Madhouse","Licensors, 
Discotek Media","Studios, 
Tokyo Movie Shinsha","Source, 
  Novel","Genres, 
AdventureAdventure,         DramaDrama,         MysteryMystery","Theme, 
HistoricalHistorical","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.941 (scored by 69436,943 users)
      


1
          indicates a weighted score.","Side story:: /anime/11685/Takarajima_Memorial__Yuunagi_to_Yobareta_Otoko, Alternative version:: /anime/21255/Takarajima_Movie"
1651,Ginga Eiyuu Densetsu,Uchuu Kaizoku Captain Herlock,,,,,,,,,"Nishizaki, Yoshinobu:Producer","Matsumoto, Leiji:Director","Fujikawa, Keisuke:Script","Yasuhiko, Yoshikazu:Storyboard",Uchuu Senkan Yamato 2,#1884,#6694,"8,755",4,1,0,"['Nishizaki, Yoshinobu', 'Producer'], ['Matsumoto, Leiji', 'Director'], ['Fujikawa, Keisuke', 'Script'], ['Yasuhiko, Yoshikazu', 'Storyboard']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 14, 1978 to Apr 7, 1979","Producers, 
Academy Productions,       Yomiuri Advertising","Licensors, 
    None found, add some","Studios, 
Group TAC","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MilitaryMilitary,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.481 (scored by 30333,033 users)
      


1
          indicates a weighted score.","Prequel:: /anime/1650/Uchuu_Senkan_Yamato, Alternative version:: /anime/3067/Saraba_Uchuu_Senkan_Yamato__Ai_no_Senshi-tachi, Sequel:: /anime/3071/Uchuu_Senkan_Yamato__Aratanaru_Tabidachi, Summary:: /anime/53625/Uchuu_Senkan_Yamato_II__Yamato_yo_Eien_Nare"
2561,Space Cobra,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Uchuu Densetsu Ulysses 31,,,,,,,,"Katsumata, Tomoharu:Director","Yamauchi, Shigeyasu:Episode Director","Morishita, Kouzou:Episode Director","Takayama, Hideki:Episode Director",Captain Future,#3506,#8335,"5,105",2,0,0,"['Katsumata, Tomoharu', 'Director'], ['Yamauchi, Shigeyasu', 'Episode Director'], ['Morishita, Kouzou', 'Episode Director'], ['Takayama, Hideki', 'Episode Director']","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Nov 7, 1978 to Dec 18, 1979","Premiered, 
Fall 1978","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Novel","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.151 (scored by 22312,231 users)
      


1
          indicates a weighted score.","Ranked, 
  #35062

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8335",Sequel:: /anime/4509/Captain_Future__Kareinaru_Taiyokei_Race
8542,,,,,,,,,,,"Okazaki, Minoru:Director","Iuchi, Shuji:Episode Director","Nagaoka, Akinori:Episode Director","Yamayoshi, Yasuo:Episode Director",Shin Ace wo Nerae!,#4424,#9798,"3,121",0,0,0,"['Okazaki, Minoru', 'Director'], ['Iuchi, Shuji', 'Episode Director'], ['Nagaoka, Akinori', 'Episode Director'], ['Yamayoshi, Yasuo', 'Episode Director']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 14, 1978 to Mar 31, 1979","Premiered, 
Fall 1978","Licensors, 
    None found, add some","Studios, 
Tokyo Movie Shinsha","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance,         SportsSports","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.951 (scored by 623623 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/7948/Ace_wo_Nerae, Alternative version:: /anime/311/Ace_wo_Nerae, Sequel:: /anime/314/Ace_wo_Nerae_2"
6374,,,,,,,,,,,"Kuri, Ippei:Producer","Sasagawa, Hiroshi:Director","Nunokawa, Yuuji:Director","Toriumi, Hisayuki:Director",Kagaku Ninja-tai Gatchaman II,#7080,#10458,"2,521",0,0,0,"['Kuri, Ippei', 'Producer'], ['Sasagawa, Hiroshi', 'Director'], ['Nunokawa, Yuuji', 'Director'], ['Toriumi, Hisayuki', 'Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Oct 1, 1978 to Sep 30, 1979","Producers, 
    None found, add some","Licensors, 
Sentai Filmworks,       Saban Entertainment","Studios, 
Tatsunoko Production","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.451 (scored by 720720 users)
      


1
          indicates a weighted score.","Ranked, 
  #70802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Prequel:: /anime/2389/Kagaku_Ninja-tai_Gatchaman, Sequel:: /anime/6375/Kagaku_Ninja-tai_Gatchaman_F"
17423,,,,,,,,,,,,,,,Pink Lady Monogatari: Eikou no Tenshi-tachi,#17113,#14739,667,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Oct 24, 1978 to Jun 12, 1979","Premiered, 
Fall 1978","Broadcast, 
    Unknown","Studios, 
Toei Animation","Source, 
  Other","Genres, 
DramaDrama,         Slice of LifeSlice of Life","Theme, 
MusicMusic","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #171132

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14739",Summary:: /anime/25601/Pink_Lady_Monogatari__Eikou_no_Tenshi-tachi_Recaps
20231,,,,,,,,,,,"Maeda, Tsuneo:Director","Kobayashi, Osamu:Episode Director","Kohanawa, Tameo:Episode Director","Morita, Hiromitsu:Episode Director",Manga Kodomo Bunko,#16105,#16432,451,0,0,0,"['Maeda, Tsuneo', 'Director'], ['Kobayashi, Osamu', 'Episode Director'], ['Kohanawa, Tameo', 'Episode Director'], ['Morita, Hiromitsu', 'Episode Director']","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Oct 6, 1978 to Sep 28, 1979","Premiered, 
Fall 1978","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Genres, 
DramaDrama,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #161052

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
1435,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,Akira,Monkey Punch no Sekai: Alice,100-man-nen Chikyuu no Tabi: Bander Book,Shinseiki Evangelion,,,,,,"Yoshikawa, Souji:Director","Porel, Jacqueline:Script","Minami, Haruo:Theme Song Performance",Monkey Punch:Original Creator,Lupin III: Lupin vs. Fukusei-ningen,#4154,#5517,"14,119",5,2,0,"['Yoshikawa, Souji', 'Director'], ['Porel, Jacqueline', 'Script'], ['Minami, Haruo', 'Theme Song Performance'], ['Monkey Punch', 'Original Creator']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 16, 1978","Studios, 
Tokyo Movie Shinsha","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         MysteryMystery","Theme, 
Adult CastAdult Cast","Demographic, 
SeinenSeinen","Duration, 
  1 hr. 42 min.","Rating, 
  R+ - Mild Nudity","Score, 
7.021 (scored by 73397,339 users)
      


1
          indicates a weighted score.","Ranked, 
  #41542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Parent story:: /anime/1425/Lupin_III__Part_II
1428,,,,,,,,,,,"Fujioka, Yutaka:Producer","Oosumi, Masaaki:Director","Kobayashi, Osamu:Director",Monkey Punch:Original Creator,Lupin III: Pilot Film (1978),#7843,#7903,"5,810",0,1,0,"['Fujioka, Yutaka', 'Producer'], ['Oosumi, Masaaki', 'Director'], ['Kobayashi, Osamu', 'Director'], ['Monkey Punch', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 16, 1978","Producers, 
Tokyo Movie Shinsha,       TOHO","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         MysteryMystery","Theme, 
Adult CastAdult Cast","Demographic, 
SeinenSeinen","Duration, 
  12 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.311 (scored by 22612,261 users)
      


1
          indicates a weighted score.","Ranked, 
  #78432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7903","Parent story:: /anime/1412/Lupin_III, Sequel:: /anime/1435/Lupin_III__Lupin_vs_Fukusei-ningen, Alternative version:: /anime/5225/Lupin_III__Pilot_Film"
