index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
967,JoJo no Kimyou na Bouken (TV),Kenpuu Denki Berserk,Sakigake!! Otokojuku,Saint Seiya,Ginga Nagareboshi Gin,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,JoJo no Kimyou na Bouken,Dragon Ball Z,Casshern Sins,Trigun,"Maseba, Yutaka:Producer","Macek, Carl:Producer","Ashida, Toyoo:Director","Itano, Ichirou:Episode Director",Hokuto no Ken,#680,#1702,"131,009",36,4,6,"['Maseba, Yutaka', 'Producer'], ['Macek, Carl', 'Producer'], ['Ashida, Toyoo', 'Director'], ['Itano, Ichirou', 'Episode Director']","Type, 
TV","Episodes, 
  109","Status, 
  Finished Airing","Aired, 
  Oct 11, 1984 to Mar 5, 1987","Producers, 
Fuji TV","Licensors, 
Discotek Media,       Manga Entertainment","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
GoreGore,         Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/1149/Hokuto_no_Ken, Sequel:: /anime/1356/Hokuto_no_Ken_2, Spin-off:: /anime/1357/Shin_Hokuto_no_Ken, Alternative version:: /anime/1358/Hokuto_no_Ken_Movie, Side story:: /anime/4549/Hokuto_no_Ken__Raoh_Gaiden_Ten_no_Haoh, Other:: /anime/7363/Hokuto_no_Ken__Legend_of_Heroes, Prequel:: /anime/37388/Souten_no_Ken__Regenesis_2nd_Season"
1972,Montana Jones,Lupin III,Anime 80-nichikan Sekai Isshuu,Layton Mystery Tanteisha: Katri no Nazotoki File,Lupin III: Cagliostro no Shiro,,,,,,"Miyazaki, Hayao:Director","Takamoto, Yoshihiro:Episode Director","Okuda, Seiji:Episode Director","Tomisawa, Nobuo:Episode Director",Meitantei Holmes,#2320,#5782,"12,524",1,2,0,"['Miyazaki, Hayao', 'Director'], ['Takamoto, Yoshihiro', 'Episode Director'], ['Okuda, Seiji', 'Episode Director'], ['Tomisawa, Nobuo', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Nov 6, 1984 to May 21, 1985","Producers, 
    None found, add some","Licensors, 
Discotek Media,       Geneon Entertainment USA","Studios, 
Gallop,       TMS Entertainment","Source, 
  Novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         MysteryMystery","Themes, 
AnthropomorphicAnthropomorphic,         DetectiveDetective","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.381 (scored by 41004,100 users)
      


1
          indicates a weighted score.",Alternative version:: /anime/15347/Meitantei_Holmes__Aoi_Ruby_no_Maki___Kaitei_no_Zaihou_no_Maki
2361,Sengoku Majin Goushougun,Mirai Keisatsu Urashiman,Hyakujuu-Ou GoLion,,,,,,,,"Annou, Masami:Director","Itou, Tsunehisa:Script",MIQ:Theme Song Performance,"Ohira, Shinya:In-Between Animation",Sei Juushi Bismarck,#2918,#7928,"5,775",1,1,0,"['Annou, Masami', 'Director'], ['Itou, Tsunehisa', 'Script'], ['MIQ', 'Theme Song Performance'], ['Ohira, Shinya', 'In-Between Animation']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Oct 7, 1984 to Sep 29, 1985","Producers, 
Nippon Television Network","Licensors, 
Discotek Media","Studios, 
Pierrot","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.261 (scored by 24662,466 users)
      


1
          indicates a weighted score.",
5153,Tenkuu no Escaflowne,Seisenshi Dunbine,Eiyuu Gaiden Mozaicka,Break Blade Movie 1: Kakusei no Toki,,,,,,,"Takahashi, Ryousuke:Director","Yatabe, Katsuyoshi:Episode Director","Kase, Mitsuko:Episode Director","Tsuda, Yoshizou:Episode Director",Kikou Kai Galient,#6651,#9329,"3,651",1,0,1,"['Takahashi, Ryousuke', 'Director'], ['Yatabe, Katsuyoshi', 'Episode Director'], ['Kase, Mitsuko', 'Episode Director'], ['Tsuda, Yoshizou', 'Episode Director']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 5, 1984 to Mar 29, 1985","Premiered, 
Fall 1984","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.521 (scored by 913913 users)
      


1
          indicates a weighted score.","Ranked, 
  #66512

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Summary:: /anime/10751/Kikou_Kai_Galient_OVA
7160,,,,,,,,,,,"Kojima, Masayuki:Episode Director","Sadamitsu, Shinya:Episode Director","Koyama, Takao:Script","Terada, Kenji:Script",Yoroshiku Mechadock,#5009,#10169,"2,753",0,1,0,"['Kojima, Masayuki', 'Episode Director'], ['Sadamitsu, Shinya', 'Episode Director'], ['Koyama, Takao', 'Script'], ['Terada, Kenji', 'Script']","Type, 
TV","Episodes, 
  30","Status, 
  Finished Airing","Aired, 
  Sep 1, 1984 to Mar 30, 1985","Producers, 
    None found, add some","Licensors, 
Sentai Filmworks","Studios, 
Tatsunoko Production","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         MysteryMystery","Themes, 
DetectiveDetective,         RacingRacing","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/118590/Yoroshiku_Mechadoc
2769,,,,,,,,,,,"Endou, Tetsuya:Episode Director","Kitajima, Nobuyuki:Episode Director","Shimizu, Kazunobu:Episode Director","Tsuji, Masaki:Script",Galactic Patrol Lensman,#7915,#11216,"1,987",0,0,0,"['Endou, Tetsuya', 'Episode Director'], ['Kitajima, Nobuyuki', 'Episode Director'], ['Shimizu, Kazunobu', 'Episode Director'], ['Tsuji, Masaki', 'Script']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 6, 1984 to Mar 30, 1985","Premiered, 
Fall 1984","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Book","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.301 (scored by 376376 users)
      


1
          indicates a weighted score.","Ranked, 
  #79152

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11216",Alternative version:: /anime/2770/SF_Shinseiki_Lensman
3808,,,,,,,,,,,"Yotsuji, Takao:Director","Sakata, Junichi:Episode Director","Takayashiki, Hideo:Script","Hirano, Yasushi:Script",Futari Daka,#8817,#12924,"1,126",0,0,0,"['Yotsuji, Takao', 'Director'], ['Sakata, Junichi', 'Episode Director'], ['Takayashiki, Hideo', 'Script'], ['Hirano, Yasushi', 'Script']","Type, 
TV","Episodes, 
  36","Status, 
  Finished Airing","Aired, 
  Sep 20, 1984 to Jul 12, 1985","Producers, 
Fuji TV","Licensors, 
    None found, add some","Studios, 
Kokusai Eigasha","Source, 
  Manga","Theme, 
RacingRacing","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.131 (scored by 234234 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/23246/Futari-Daka
8853,,,,,,,,,,,"Amino, Tetsurou:Director","Kanda, Takeyuki:Director","Ashida, Toyoo:Episode Director","Hoshiyama, Hiroyuki:Script",Chouriki Robo Galatt,#6098,#13199,"1,037",0,0,0,"['Amino, Tetsurou', 'Director'], ['Kanda, Takeyuki', 'Director'], ['Ashida, Toyoo', 'Episode Director'], ['Hoshiyama, Hiroyuki', 'Script']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 5, 1984 to Apr 5, 1985","Premiered, 
Fall 1984","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.621 (scored by 227227 users)
      


1
          indicates a weighted score.","Ranked, 
  #60982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
3131,,,,,,,,,,,,,,,Ashita Tenki ni Naare,#6502,#13417,976,0,0,0,,"Type, 
TV","Episodes, 
  47","Status, 
  Finished Airing","Aired, 
  Oct 6, 1984 to Sep 27, 1985","Producers, 
Nihon Ad Systems,       Fuji TV","Licensors, 
    None found, add some","Studios, 
Tsuchida Productions","Source, 
  Manga","Genre, 
SportsSports","Demographic, 
ShounenShounen","Duration, 
  22 min. per ep.","Rating, 
  G - All Ages","Score, 
6.551 (scored by 320320 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/107460/Ashita_Tenki_ni_Naare, Side story:: /anime/31693/Ashita_Tenki_ni_Naare_Omake"
8130,,,,,,,,,,,,,,,Mighty Orbots,#10623,#13606,927,0,0,0,,"Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Sep 8, 1984 to Dec 15, 1984","Premiered, 
Fall 1984","Licensors, 
    None found, add some","Studios, 
Tokyo Movie Shinsha","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
5.721 (scored by 275275 users)
      


1
          indicates a weighted score.","Ranked, 
  #106232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Other:: /anime/28305/Broots
