index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
238,Yuu☆Yuu☆Hakusho,Naruto,Ueki no Housoku,Hunter x Hunter,Kaze no Stigma,Shaman King,The God of High School,Shadow Skill: Eigi,Code:Breaker,Shakugan no Shana III (Final),"Abe, Noriyuki:Director","Date, Hayato:Episode Director","Yoshida, Shunji:Episode Director","Takayanagi, Shigehito:Episode Director",Rekka no Honoo,#2485,#2631,"67,088",10,6,4,"['Abe, Noriyuki', 'Director'], ['Date, Hayato', 'Episode Director'], ['Yoshida, Shunji', 'Episode Director'], ['Takayanagi, Shigehito', 'Episode Director']","Type, 
TV","Episodes, 
  42","Status, 
  Finished Airing","Aired, 
  Jul 19, 1997 to Jul 10, 1998","Producers, 
Fuji TV","Licensors, 
VIZ Media,       Discotek Media","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure","Themes, 
Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/136/Rekka_no_Honoo, Sequel:: /anime/5691/Rekka_no_Honoo__Final_Burning"
1936,Chou Kuse ni Narisou,,,,,,,,,,"Mutou, Yuuji:Director","Wakabayashi, Kazuhiro:Sound Director","Hishikawa, Naoki:Storyboard","Nakama, Yukie:Theme Song Performance",Misute♡naide Daisy,#8135,#11019,"2,113",3,0,2,"['Mutou, Yuuji', 'Director'], ['Wakabayashi, Kazuhiro', 'Sound Director'], ['Hishikawa, Naoki', 'Storyboard'], ['Nakama, Yukie', 'Theme Song Performance']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 3, 1997 to Sep 18, 1997","Producers, 
    None found, add some","Licensors, 
Bandai Entertainment","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.261 (scored by 690690 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/85996/Misute♡naide_Daisy
2280,Cyborg Kuro-chan,,,,,,,,,,"Katsumata, Hideo:Producer","Simone, Jamie:Producer","Watanabe, Shinichi:Director","Hirata, Toshio:Director",Hare Tokidoki Buta (TV),#6966,#11963,"1,526",1,0,0,"['Katsumata, Hideo', 'Producer'], ['Simone, Jamie', 'Producer'], ['Watanabe, Shinichi', 'Director'], ['Hirata, Toshio', 'Director']","Episodes, 
  61","Status, 
  Finished Airing","Aired, 
  Jul 3, 1997 to Sep 29, 1998","Premiered, 
Summer 1997","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Picture book","Genre, 
ComedyComedy","Theme, 
ParodyParody","Duration, 
  23 min. per ep.","Rating, 
  PG - Children","Score, 
6.471 (scored by 395395 users)
      


1
          indicates a weighted score.","Ranked, 
  #69662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Other:: /anime/24877/Hare_Tokidoki_Buta
6520,,,,,,,,,,,"Hata, Masami:Director",,,,Anime TV de Hakken! Tamagotchi,#8150,#14228,775,0,0,0,"['Hata, Masami', 'Director']","Type, 
TV","Episodes, 
  27","Status, 
  Finished Airing","Aired, 
  Jul 7, 1997 to Mar 21, 1998","Producers, 
Fuji TV,       Bandai","Licensors, 
NYAV Post","Studios, 
    None found, add some","Source, 
  Other","Genres, 
ComedyComedy,         FantasyFantasy,         Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  20 min. per ep.","Rating, 
  G - All Ages","Score, 
6.261 (scored by 178178 users)
      


1
          indicates a weighted score.",
22247,,,,,,,,,,,,,,,Azumi Mamma★Mia,#18219,#14944,631,0,0,0,,"Episodes, 
  60","Status, 
  Finished Airing","Aired, 
  Jul 7, 1997 to Oct 2, 1997","Premiered, 
Summer 1997","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  5 min. per ep.","Rating, 
  None","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #182192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
9455,,,,,,,,,,,"Yasumi, Tetsuo:Director","Kobayashi, Katsuyoshi:Sound Director","Yuasa, Masaaki:Storyboard","Komatsu, Miho:Theme Song Performance",Ninpen Manmaru,#16763,#15335,571,0,0,0,"['Yasumi, Tetsuo', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Yuasa, Masaaki', 'Storyboard'], ['Komatsu, Miho', 'Theme Song Performance']","Episodes, 
  30","Status, 
  Finished Airing","Aired, 
  Jul 5, 1997 to Mar 28, 1998","Premiered, 
Summer 1997","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
AnthropomorphicAnthropomorphic,         SamuraiSamurai","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.",
366,Freezing,Najica Dengeki Sakusen,Hikari to Mizu no Daphne,Cross Ange: Tenshi to Ryuu no Rondo,Lingerie Senshi Papillon Rose,Plastic Little,,,,,"Nishijima, Katsuhiko:Director","Fujiyama, Fusanobu:Sound Director","Terahigashi, Katsumi:Episode Director","Yamauchi, Tomio:Episode Director",AIKa,#9678,#3682,"36,196",8,2,6,"['Nishijima, Katsuhiko', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Terahigashi, Katsumi', 'Episode Director'], ['Yamauchi, Tomio', 'Episode Director']","Type, 
OVA","Episodes, 
  7","Status, 
  Finished Airing","Aired, 
  Apr 25, 1997 to Apr 25, 1999","Studios, 
Studio Fantasia","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi,         EcchiEcchi","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.951 (scored by 1473314,733 users)
      


1
          indicates a weighted score.","Ranked, 
  #96782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3682","Members, 
    36,196","Side story:: /anime/4718/AIKa__Special_Trial, Prequel:: /anime/6443/AIKa_Zero"
1954,Escaflowne,X,Top wo Nerae! Gunbuster,Tatakae!! Iczer-1,,,,,,,"Motonaga, Keitarou:Director","Hirano, Toshiki:Director","Kobayashi, Katsuyoshi:Sound Director","Urakami, Yasuo:Sound Director",Rayearth,#4843,#5215,"16,310",1,1,3,"['Motonaga, Keitarou', 'Director'], ['Hirano, Toshiki', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Urakami, Yasuo', 'Sound Director']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 25, 1997 to Nov 24, 1997","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
MechaMecha","Demographic, 
ShoujoShoujo","Duration, 
  45 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.861 (scored by 72287,228 users)
      


1
          indicates a weighted score.","Ranked, 
  #48432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Alternative version:: /anime/435/Magic_Knight_Rayearth
2218,Nodame Cantabile,,,,,,,,,,"Nishimori, Akira:Director","Umehara, Takahiro:Key Animation","Tamura, Kazuhiko:Assistant Animation Director","Shouji, Masahiro:Sound Effects",Fujimi 2-choume Koukyougakudan,N/A,#6994,"7,892",0,0,3,"['Nishimori, Akira', 'Director'], ['Umehara, Takahiro', 'Key Animation'], ['Tamura, Kazuhiko', 'Assistant Animation Director'], ['Shouji, Masahiro', 'Sound Effects']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 22, 1997","Producers, 
    None found, add some","Source, 
  Light novel","Genres, 
Boys LoveBoys Love,         DramaDrama,         SuspenseSuspense,         EroticaErotica","Themes, 
MusicMusic,         PsychologicalPsychological","Duration, 
  1 hr.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.451 (scored by 38923,892 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6994","Members, 
    7,892",Adaptation:: /manga/2637/Fujimi_2-choume_Koukyougakudan__Kanrei_Zensen_Conductor
1957,,,,,,,,,,,"Yuyama, Kunihiko:Director","Sudou, Norihiko:Episode Director","Yamamoto, Harukichi:Theme Song Composition","Yazawa, Nao:Original Creator",Ai Tenshi Densetsu Wedding Peach DX,#5773,#7664,"6,266",0,0,1,"['Yuyama, Kunihiko', 'Director'], ['Sudou, Norihiko', 'Episode Director'], ['Yamamoto, Harukichi', 'Theme Song Composition'], ['Yazawa, Nao', 'Original Creator']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Dec 24, 1996 to Jul 25, 1997","Studios, 
KSS","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         RomanceRomance","Demographic, 
ShoujoShoujo","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.681 (scored by 27142,714 users)
      


1
          indicates a weighted score.","Ranked, 
  #57732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7664","Adaptation:: /manga/1228/Wedding_Peach, Prequel:: /anime/1533/Ai_Tenshi_Densetsu_Wedding_Peach"
1185,Princess Nine: Kisaragi Joshikou Yakyuubu,,,,,,,,,,"Maseba, Yutaka:Producer","Ozawa, Kazuhiro:Director","Kurata, Hideyuki:Script","Hayashi, Hiroki:Original Creator",Battle Athletess Daiundoukai,#7040,#7737,"6,120",1,1,0,"['Maseba, Yutaka', 'Producer'], ['Ozawa, Kazuhiro', 'Director'], ['Kurata, Hideyuki', 'Script'], ['Hayashi, Hiroki', 'Original Creator']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  May 25, 1997 to Jun 25, 1998","Studios, 
AIC","Source, 
  Original","Genres, 
ComedyComedy,         Sci-FiSci-Fi,         SportsSports,         EcchiEcchi","Theme, 
SpaceSpace","Duration, 
  32 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.451 (scored by 22432,243 users)
      


1
          indicates a weighted score.","Ranked, 
  #70402

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7737","Adaptation:: /manga/41701/Battle_Athletes_Daiundoukai, Alternative version:: /anime/1186/Battle_Athletess_Daiundoukai_TV"
1736,,,,,,,,,,,"Tada, Shunsuke:Episode Director","Komura, Toshiaki:Episode Director","Isako, Kiyotaka:Storyboard","Endoh, Masaaki:Theme Song Performance",B'T X Neo,#3679,#8308,"5,165",2,0,1,"['Tada, Shunsuke', 'Episode Director'], ['Komura, Toshiaki', 'Episode Director'], ['Isako, Kiyotaka', 'Storyboard'], ['Endoh, Masaaki', 'Theme Song Performance']","Episodes, 
  14","Status, 
  Finished Airing","Aired, 
  Aug 21, 1997 to Jan 21, 1998","Producers, 
TMS-Kyokuchi","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.111 (scored by 24552,455 users)
      


1
          indicates a weighted score.","Ranked, 
  #36792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8308","Members, 
    5,165","Adaptation:: /manga/132/BT_X, Prequel:: /anime/286/BT_X"
