index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
356,Shakugan no Shana,Mirai Nikki (TV),Claymore,Shingetsutan Tsukihime,Kurokami The Animation,Mai-HiME,Busou Renkin,Rozen Maiden,Zero no Tsukaima,Toaru Majutsu no Index,"Ogura, Mitsutoshi:Producer","Matsunaga, Takayuki:Producer","Urasaki, Nobumitsu:Producer","Tanaka, Junichirou:Assistant Producer",Fate/stay night,#2802,#167,"940,011",140,46,35,"['Ogura, Mitsutoshi', 'Producer'], ['Matsunaga, Takayuki', 'Producer'], ['Urasaki, Nobumitsu', 'Producer'], ['Tanaka, Junichirou', 'Assistant Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 7, 2006 to Jun 17, 2006","Producers, 
Geneon Universal Entertainment,       Frontier Works,       TBS,       KlockWorx,       Notes","Licensors, 
Sentai Filmworks,       Geneon Entertainment USA","Studios, 
Studio Deen","Source, 
  Visual novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance,         SupernaturalSupernatural","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.281 (scored by 515486515,486 users)
      


1
          indicates a weighted score.","Ranked, 
  #28022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/715/Fate_stay_night, Alternative version:: /anime/6922/Fate_stay_night_Movie__Unlimited_Blade_Works, Summary:: /anime/7559/Fate_stay_night_TV_Reproduction, Character:: /anime/10012/Carnival_Phantasm, Prequel:: /anime/11741/Fate_Zero_2nd_Season, Alternative setting:: /anime/14829/Fate_kaleid_liner_Prisma☆Illya, Spin-off:: /anime/37033/Emiya-san_Chi_no_Kyou_no_Gohan"
790,Serial Experiments Lain,Texhnolyze,Psycho-Pass,Shinseiki Evangelion,Casshern Sins,Wolf's Rain,Witch Hunter Robin,Koukaku Kidoutai: Stand Alone Complex,Shinsekai yori,Koukaku Kidoutai,"Matsuda, Akio:Producer","Kouchiyama, Takashi:Producer","Murase, Shukou:Director","Yamamoto, Sayo:Episode Director",Ergo Proxy,#770,#321,"646,611",168,33,14,"['Matsuda, Akio', 'Producer'], ['Kouchiyama, Takashi', 'Producer'], ['Murase, Shukou', 'Director'], ['Yamamoto, Sayo', 'Episode Director']","Episodes, 
  23","Status, 
  Finished Airing","Aired, 
  Feb 25, 2006 to Aug 12, 2006","Premiered, 
Winter 2006","Licensors, 
Funimation","Studios, 
Manglobe","Source, 
  Original","Genres, 
MysteryMystery,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
Adult CastAdult Cast,         PsychologicalPsychological","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.901 (scored by 239017239,017 users)
      


1
          indicates a weighted score.","Ranked, 
  #7702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/10954/Ergo_Proxy__Centzon_Hitchers_and_Undertaker
710,Love Get Chu,Nodame Cantabile,Sakura-sou no Pet na Kanojo,Danna ga Nani wo Itteiru ka Wakaranai Ken,Hataraki Man,Shirobako,Gi(a)rlish Number,Binbou Shimai Monogatari,Lovely★Complex,Sakamichi no Apollon,"Nakamura, Shinichi:Producer","Kubota, Mitsutoshi:Producer","Kananiwa, Kozue:Producer","Tanaka, Junichirou:Assistant Producer",Rec,#2850,#1889,"113,130",42,3,4,"['Nakamura, Shinichi', 'Producer'], ['Kubota, Mitsutoshi', 'Producer'], ['Kananiwa, Kozue', 'Producer'], ['Tanaka, Junichirou', 'Assistant Producer']","Episodes, 
  9","Status, 
  Finished Airing","Aired, 
  Feb 3, 2006 to Mar 31, 2006","Premiered, 
Winter 2006","Licensors, 
    None found, add some","Studios, 
Shaft","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
Adult CastAdult Cast,         ShowbizShowbiz","Demographic, 
SeinenSeinen","Duration, 
  13 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.271 (scored by 5783957,839 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/663/●Rec, Side story:: /anime/1847/Rec__Yurusarezarumono"
587,Shigatsu wa Kimi no Uso,"Iriya no Sora, UFO no Natsu",Byousoku 5 Centimeter,Kimi ga Nozomu Eien,Kimi no Suizou wo Tabetai,ef: A Tale of Memories.,Shinigami no Ballad.,Shigofumi,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Angel Beats!,"Ishiguro, Tatsuya:Producer","Kawando, Kenjirou:Producer","Matsushita, Yukihiro:Director","Yatabe, Katsuyoshi:Episode Director",Hanbun no Tsuki ga Noboru Sora,#1979,#2050,"100,699",30,4,3,"['Ishiguro, Tatsuya', 'Producer'], ['Kawando, Kenjirou', 'Producer'], ['Matsushita, Yukihiro', 'Director'], ['Yatabe, Katsuyoshi', 'Episode Director']","Type, 
TV","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jan 13, 2006 to Feb 24, 2006","Producers, 
Pony Canyon,       Dream Force","Licensors, 
Nozomi Entertainment,       Crimson Star Media","Studios, 
Group TAC","Source, 
  Light novel","Genres, 
DramaDrama,         RomanceRomance","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.461 (scored by 4869348,693 users)
      


1
          indicates a weighted score.","Ranked, 
  #19792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/10349/Hanbun_no_Tsuki_ga_Noboru_Sora
586,Aoi Bungaku Series,Mononoke,Itou Junji: Collection,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Kaguya-hime no Monogatari,Gakkou no Kaidan,Mushishi,xxxHOLiC,Another,Natsume Yuujinchou,"Yamamoto, Kouji:Producer","Sano, Hiroaki:Producer","Shibata, Hiroaki:Producer","Umezawa, Atsutoshi:Producer",Ayakashi: Japanese Classic Horror,#2291,#2429,"76,433",22,8,0,"['Yamamoto, Kouji', 'Producer'], ['Sano, Hiroaki', 'Producer'], ['Shibata, Hiroaki', 'Producer'], ['Umezawa, Atsutoshi', 'Producer']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jan 13, 2006 to Mar 24, 2006","Producers, 
Dentsu,       SKY Perfect Well Think,       Fuji TV,       Asmik Ace,       Sony Music Entertainment","Licensors, 
Discotek Media,       Geneon Entertainment USA","Studios, 
Toei Animation","Source, 
  Other","Genres, 
HorrorHorror,         MysteryMystery,         SupernaturalSupernatural","Themes, 
Adult CastAdult Cast,         HistoricalHistorical,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.381 (scored by 2573925,739 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/5158/Mononoke, Sequel:: /anime/2246/Mononoke"
558,Giant Killing,Diamond no Ace,H2,Hungry Heart: Wild Striker,Tennis no Oujisama,Hikaru no Go,Hunter x Hunter (2011),,,,"Mitsunobu, Seiji:Producer","Kasai, Kenichi:Director","Kunisaki, Tomoya:Episode Director","Hishikawa, Naoki:Episode Director",Major S2,#373,#2528,"71,673",3,2,0,"['Mitsunobu, Seiji', 'Producer'], ['Kasai, Kenichi', 'Director'], ['Kunisaki, Tomoya', 'Episode Director'], ['Hishikawa, Naoki', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Dec 10, 2005 to Jun 10, 2006","Premiered, 
Winter 2006","Broadcast, 
    Unknown","Studios, 
Studio Hibari","Source, 
  Manga","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.191 (scored by 4528145,281 users)
      


1
          indicates a weighted score.","Ranked, 
  #3732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/10978/Major, Prequel:: /anime/627/Major_S1, Sequel:: /anime/1842/Major_S3"
886,Inukami!,,,,,,,,,,"Motonaga, Keitarou:Director","Sokuza, Makoto:Episode Director","Ishikura, Kenichi:Episode Director","Akitaya, Noriaki:Episode Director",Amaenaide yo!! Katsu!!,#6008,#3043,"51,441",3,3,0,"['Motonaga, Keitarou', 'Director'], ['Sokuza, Makoto', 'Episode Director'], ['Ishikura, Kenichi', 'Episode Director'], ['Akitaya, Noriaki', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 4, 2006 to Mar 22, 2006","Producers, 
    None found, add some","Licensors, 
Nozomi Entertainment,       Media Blasters","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural,         EcchiEcchi","Theme, 
HaremHarem","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  R+ - Mild Nudity","Prequel:: /anime/591/Amaenaide_yo, Side story:: /anime/1750/Amaenaide_yo_Katsu__Damasarenaide_yo"
667,Strawberry Panic,I My Me! Strawberry Eggs,Sasameki Koto,Kannazuki no Miko,Yagate Kimi ni Naru,White Album 2,Hourou Musuko,Sakura Trick,Kokoro Connect,Ano Natsu de Matteru,"Satomi, Tetsurou:Producer","Mitsunobu, Seiji:Producer","Nakanishi, Nobuaki:Director","Aketagawa, Jin:Sound Director",Kashimashi: Girl Meets Girl,#6064,#3066,"50,715",21,6,5,"['Satomi, Tetsurou', 'Producer'], ['Mitsunobu, Seiji', 'Producer'], ['Nakanishi, Nobuaki', 'Director'], ['Aketagawa, Jin', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 12, 2006 to Mar 30, 2006","Producers, 
Bandai Visual,       Lantis","Licensors, 
Media Blasters,       Discotek Media","Studios, 
Studio Hibari","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         Girls LoveGirls Love","Themes, 
Love PolygonLove Polygon,         Magical Sex ShiftMagical Sex Shift,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.631 (scored by 2349623,496 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/779/Kashimashi__Girl_Meets_Girl, Sequel:: /anime/1654/Kashimashi__Girl_Meets_Girl_-_Shoujo_wa_Shoujo_ni_Koi_wo_Shita"
576,Maburaho,Seto no Hanayome,Mahoromatic: Automatic Maiden,Kage kara Mamoru!,Azumanga Daiou The Animation,Witch Craft Works,Omamori Himari,Ichiban Ushiro no Daimaou,To LOVE-Ru,Tayutama: Kiss on My Deity,"Yamazaki, Asuka:Producer","Kishi, Seiji:Director","Iida, Satoki:Sound Director","Kinoshita, Yuuki:Episode Director",Magikano,#7866,#3731,"35,048",3,4,3,"['Yamazaki, Asuka', 'Producer'], ['Kishi, Seiji', 'Director'], ['Iida, Satoki', 'Sound Director'], ['Kinoshita, Yuuki', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Jan 1, 2006 to Apr 1, 2006","Premiered, 
Winter 2006","Broadcast, 
    Unknown","Studios, 
Tokyo Kids","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance","Theme, 
HaremHarem","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.311 (scored by 1604916,049 users)
      


1
          indicates a weighted score.","Ranked, 
  #78662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/1728/Magikano
590,Asu no Yoichi!,Rosario to Vampire,Kamichama Karin,Meitantei Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!,Nogizaka Haruka no Himitsu,Himawari!,Himawari!!,Kamen no Maid Guy,Magikano,Lamune,"Kawando, Kenjirou:Producer","Fujimoto, Yoshitaka:Director","Miyoshi, Keiichirou:Sound Director","Tamura, Koutarou:Episode Director",Kage kara Mamoru!,#6312,#4271,"26,490",4,0,0,"['Kawando, Kenjirou', 'Producer'], ['Fujimoto, Yoshitaka', 'Director'], ['Miyoshi, Keiichirou', 'Sound Director'], ['Tamura, Koutarou', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2006 to Mar 26, 2006","Producers, 
Aniplex,       Studio Tulip,       Tohokushinsha Film Corporation","Licensors, 
Sentai Filmworks","Studios, 
Group TAC","Source, 
  Light novel","Genres, 
ComedyComedy,         RomanceRomance","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.581 (scored by 1179311,793 users)
      


1
          indicates a weighted score.","Ranked, 
  #63122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/4149/Kage_kara_Mamoru
