index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
338,Shoujo Kakumei Utena,Ginga Eiyuu Densetsu,Le Chevalier D'Eon,Kenpuu Denki Berserk,Oniisama e...,Ribbon no Kishi,Baraou no Souretsu,Shinsekai yori,3-gatsu no Lion,History of Les Merveilleuses: Brand Movie,"Dezaki, Osamu:Director","Nagahama, Tadao:Director","Nishikubo, Mizuho:Episode Director","Nagaoka, Akinori:Episode Director",Versailles no Bara,#232,#2096,"97,227",43,3,1,"['Dezaki, Osamu', 'Director'], ['Nagahama, Tadao', 'Director'], ['Nishikubo, Mizuho', 'Episode Director'], ['Nagaoka, Akinori', 'Episode Director']","Type, 
TV","Episodes, 
  40","Status, 
  Finished Airing","Aired, 
  Oct 10, 1979 to Sep 3, 1980","Producers, 
Nippon Television Network","Licensors, 
Nozomi Entertainment,       Discotek Media","Studios, 
Tokyo Movie Shinsha","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Themes, 
HistoricalHistorical,         MilitaryMilitary","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/660/Versailles_no_Bara, Summary:: /anime/3868/Versailles_no_Bara__Seimei_Aru_Kagiri_Aishite, Alternative version:: /anime/5415/La_Rose_de_Versailles"
6375,,,,,,,,,,,"Kuri, Ippei:Producer","Miyata, Tomoyuki:Producer","Toriumi, Hisayuki:Director","Ueda, Hidehito:Episode Director",Kagaku Ninja-tai Gatchaman F,#6833,#10511,"2,476",0,0,0,"['Kuri, Ippei', 'Producer'], ['Miyata, Tomoyuki', 'Producer'], ['Toriumi, Hisayuki', 'Director'], ['Ueda, Hidehito', 'Episode Director']","Type, 
TV","Episodes, 
  48","Status, 
  Finished Airing","Aired, 
  Oct 7, 1979 to Aug 31, 1980","Producers, 
Fuji TV","Licensors, 
Sentai Filmworks,       Saban Entertainment","Studios, 
Tatsunoko Production","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.491 (scored by 724724 users)
      


1
          indicates a weighted score.","Ranked, 
  #68332

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Prequel:: /anime/6374/Kagaku_Ninja-tai_Gatchaman_II
5763,Uchuu Senkan Yamato: Fukkatsu-hen,Uchuu Senkan Yamato,,,,,,,,,"Yamada, Takashi:Script","Morishita, Kouzou:Storyboard","Funayama, Motoki:Theme Song Arrangement","Miyagawa, Hiroshi:Music",Uchuu Kuubo Blue Noah,#6375,#10980,"2,138",1,0,0,"['Yamada, Takashi', 'Script'], ['Morishita, Kouzou', 'Storyboard'], ['Funayama, Motoki', 'Theme Song Arrangement'], ['Miyagawa, Hiroshi', 'Music']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Oct 13, 1979 to Mar 30, 1980","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Academy Productions","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  26 min. per ep.","Rating, 
  PG - Children","Score, 
6.571 (scored by 550550 users)
      


1
          indicates a weighted score.",
5091,Naruto,Rurouni Kenshin: Meiji Kenkaku Romantan,,,,,,,,,"Matsuura, Johei:Episode Director","Shimokawa, Tadami:Art Director","Okaseko, Nobuhiro:Character Design","Kanamaru, Takahiko:Sound Effects",Manga Sarutobi Sasuke,#3228,#11257,"1,957",1,0,1,"['Matsuura, Johei', 'Episode Director'], ['Shimokawa, Tadami', 'Art Director'], ['Okaseko, Nobuhiro', 'Character Design'], ['Kanamaru, Takahiko', 'Sound Effects']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Oct 9, 1979 to Apr 15, 1980","Producers, 
Knack Productions","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         SupernaturalSupernatural","Theme, 
HistoricalHistorical","Duration, 
  20 min. per ep.","Rating, 
  PG - Children","Score, 
7.201 (scored by 891891 users)
      


1
          indicates a weighted score.",Character:: /anime/4948/Shounen_Sarutobi_Sasuke
4199,,,,,,,,,,,"Katsumata, Tomoharu:Director","Akehi, Masayuki:Director","Sasaki, Isao:Theme Song Performance","Horie, Mitsuko:Theme Song Performance",Entaku no Kishi Monogatari: Moero Arthur,#6515,#11405,"1,854",0,1,0,"['Katsumata, Tomoharu', 'Director'], ['Akehi, Masayuki', 'Director'], ['Sasaki, Isao', 'Theme Song Performance'], ['Horie, Mitsuko', 'Theme Song Performance']","Episodes, 
  30","Status, 
  Finished Airing","Aired, 
  Sep 9, 1979 to Mar 30, 1980","Premiered, 
Fall 1979","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Unknown","Genres, 
AdventureAdventure,         DramaDrama,         RomanceRomance","Theme, 
HistoricalHistorical","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.551 (scored by 535535 users)
      


1
          indicates a weighted score.","Ranked, 
  #65152

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Sequel:: /anime/4614/Moero_Arthur__Hakuba_no_Ouji
3877,Ie Naki Ko,Ashita no Nadja,Perrine Monogatari,,,,,,,,"Nishimaki, Hideo:Director","Fuji, Mineo:Episode Director","Brissot, Ophélie:Theme Song Performance","Dickens, Charles:Original Creator",Sasurai no Shoujo Nell,#7300,#11489,"1,805",1,0,0,"['Nishimaki, Hideo', 'Director'], ['Fuji, Mineo', 'Episode Director'], ['Brissot, Ophélie', 'Theme Song Performance'], ['Dickens, Charles', 'Original Creator']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 25, 1979 to Apr 24, 1980","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
DAX Production","Source, 
  Novel","Genre, 
AdventureAdventure","Theme, 
HistoricalHistorical","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.411 (scored by 413413 users)
      


1
          indicates a weighted score.",
5022,,,,,,,,,,,"Miyata, Tomoyuki:Producer","Yanagawa, Shigeru:Director","Ochiai, Masamune:Episode Director","Matsuzaki, Kenichi:Script",Toushi Gordian,#7072,#12635,"1,221",0,0,0,"['Miyata, Tomoyuki', 'Producer'], ['Yanagawa, Shigeru', 'Director'], ['Ochiai, Masamune', 'Episode Director'], ['Matsuzaki, Kenichi', 'Script']","Type, 
TV","Episodes, 
  73","Status, 
  Finished Airing","Aired, 
  Oct 7, 1979 to Feb 22, 1981","Producers, 
Yomiko Advertising","Licensors, 
    None found, add some","Studios, 
Tatsunoko Production","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.451 (scored by 334334 users)
      


1
          indicates a weighted score.",
6261,,,,,,,,,,,"Nitta, Yoshikata:Director","Yukimuro, Shunichi:Script","Aki, Youko:Theme Song Lyrics","Uzaki, Ryuudou:Theme Song Composition",Koguma no Misha,#8885,#14674,677,1,0,0,"['Nitta, Yoshikata', 'Director'], ['Yukimuro, Shunichi', 'Script'], ['Aki, Youko', 'Theme Song Lyrics'], ['Uzaki, Ryuudou', 'Theme Song Composition']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 6, 1979 to Apr 5, 1980","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         DramaDrama","Demographic, 
KidsKids","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
6.111 (scored by 212212 users)
      


1
          indicates a weighted score.",
1430,Tenkuu no Shiro Laputa,Layton Kyouju to Eien no Utahime,Cowboy Bebop,Nijuu Mensou no Musume,Baccano!,ACCA: 13-ku Kansatsu-ka,Doraemon Movie 35: Nobita no Space Heroes,JoJo no Kimyou na Bouken (TV),Urusei Yatsura 2: Beautiful Dreamer,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,"Maseba, Yutaka:Producer","Miyazaki, Hayao:Director",Monkey Punch:Original Creator,"Kobayashi, Shichirou:Art Director",Lupin III: Cagliostro no Shiro,#424,#1847,"116,042",40,2,1,"['Maseba, Yutaka', 'Producer'], ['Miyazaki, Hayao', 'Director'], ['Monkey Punch', 'Original Creator'], ['Kobayashi, Shichirou', 'Art Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 15, 1979","Studios, 
Tokyo Movie Shinsha","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Award WinningAward Winning,         ComedyComedy,         MysteryMystery","Theme, 
Adult CastAdult Cast","Demographic, 
SeinenSeinen","Duration, 
  1 hr. 39 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.151 (scored by 7323873,238 users)
      


1
          indicates a weighted score.","Ranked, 
  #4242

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Parent story:: /anime/1412/Lupin_III
7170,School Days,Angel Beats!,Ibarahime Mata wa Nemurihime,Oni,,,,,,,,,,,Kataku,#9262,#10297,"2,647",0,2,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 10, 1979","Producers, 
    None found, add some","Source, 
  Other","Genre, 
SupernaturalSupernatural","Themes, 
HistoricalHistorical,         MythologyMythology","Duration, 
  19 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.041 (scored by 863863 users)
      


1
          indicates a weighted score.","Ranked, 
  #92622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10297","Members, 
    2,647",
