index,rec_1,rec_2,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_3
41487,Maoyuu Maou Yuusha,Overlord,,,,,,,,"Cook, Justin:Producer","Itou, Youhei:Producer","Kosuge, Hidenori:Producer","Herek, Samantha:Assistant Producer",Tensei shitara Slime Datta Ken 2nd Season Part 2,#230,#257,"750,244",36,26,21,"['Cook, Justin', 'Producer'], ['Itou, Youhei', 'Producer'], ['Kosuge, Hidenori', 'Producer'], ['Herek, Samantha', 'Assistant Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 6, 2021 to Sep 21, 2021","Producers, 
Kodansha,       BS11,       Bandai Namco Arts,       Micro Magazine Publishing,       Bandai Spirits,       Sony Music Solutions,       ADK Marketing Solutions","Licensors, 
Crunchyroll","Studios, 
8bit","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Themes, 
IsekaiIsekai,         ReincarnationReincarnation","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/87609/Tensei_shitara_Slime_Datta_Ken, Prequel:: /anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season, Side story:: /anime/49877/Tensei_shitara_Slime_Datta_Ken_Movie__Guren_no_Kizuna-hen, Sequel:: /anime/53580/Tensei_shitara_Slime_Datta_Ken_3rd_Season, Other:: /anime/54050/He_Wei_Dao_x_Guan_Yu_Wo_Zhuan_Sheng_Bian_Cheng_Shi_Lai_Mu_Zhe_Dang_Shi",
39247,Dagashi Kashi,Jahy-sama wa Kujikenai!,Toradora!,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Sewayaki Kitsune no Senko-san,,,,,"Cook, Justin:Producer","Nakamura, Shinichi:Producer","Saitou, Shigeru:Producer","Senami, Riri:Producer",Kobayashi-san Chi no Maid Dragon S,#299,#398,"550,981",90,13,3,"['Cook, Justin', 'Producer'], ['Nakamura, Shinichi', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Senami, Riri', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 8, 2021 to Sep 23, 2021","Producers, 
Lantis,       ABC Animation,       Heart Company","Licensors, 
    None found, add some","Studios, 
Kyoto Animation","Source, 
  Manga","Genres, 
FantasyFantasy,         Slice of LifeSlice of Life","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.261 (scored by 272895272,895 users)
      


1
          indicates a weighted score.","Ranked, 
  #2992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/80119/Kobayashi-san_Chi_no_Maid_Dragon, Prequel:: /anime/35363/Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai, Side story:: /anime/48590/Mini_Dragon, Other:: /anime/49483/Mini_Dragon_Specials",Hinamatsuri (TV)
48580,Bungou Stray Dogs,Undead Girl Murder Farce,Pandora Hearts,Kuroshitsuji,Fumetsu no Anata e,Noragami,Diabolik Lovers,Yofukashi no Uta,Owari no Seraph,"Komatsu, Shouta:Producer","Odagiri, Narumi:Producer","Iwahashi, Mika:Assistant Producer","Itamura, Tomoyuki:Director",Vanitas no Karte,#764,#417,"528,206",67,17,11,"['Komatsu, Shouta', 'Producer'], ['Odagiri, Narumi', 'Producer'], ['Iwahashi, Mika', 'Assistant Producer'], ['Itamura, Tomoyuki', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 3, 2021 to Sep 18, 2021","Producers, 
Aniplex,       Square Enix,       Hakuhodo DY Music & Pictures,       Contents Seed","Licensors, 
Funimation","Studios, 
Bones","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         MysteryMystery","Themes, 
HistoricalHistorical,         VampireVampire","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/93753/Vanitas_no_Karte, Sequel:: /anime/49114/Vanitas_no_Karte_Part_2, Summary:: /anime/50768/Vanitas_no_Karte__En_Route_Pour_le_Gévaudan",Yuukoku no Moriarty
43523,Tensei shitara Slime Datta Ken,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Overlord,Isekai Ojisan,Arifureta Shokugyou de Sekai Saikyou,Kono Subarashii Sekai ni Shukufuku wo!,Mairimashita! Iruma-kun,Chiyu Mahou no Machigatta Tsukaikata,"Kumo desu ga, Nani ka?","Cao, Cong:Producer","Aoi, Hiroyuki:Producer","Kaneko, Hirotaka:Producer","Maruyama, Hajime:Producer",Tsuki ga Michibiku Isekai Douchuu,#1199,#529,"427,139",61,18,9,"['Cao, Cong', 'Producer'], ['Aoi, Hiroyuki', 'Producer'], ['Kaneko, Hirotaka', 'Producer'], ['Maruyama, Hajime', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 7, 2021 to Sep 22, 2021","Producers, 
Mainichi Broadcasting System,       Nippon Television Network,       Tokyo MX,       Medicos Entertainment,       Nichion,       A-Sketch,       DMM pictures,       BS NTV,       AQUA ARIS,       NetEase,       AlphaPolis","Licensors, 
    None found, add some","Studios, 
C2C","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.711 (scored by 226968226,968 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/90118/Tsuki_ga_Michibiku_Isekai_Douchuu, Sequel:: /anime/49889/Tsuki_ga_Michibiku_Isekai_Douchuu_2nd_Season",Tate no Yuusha no Nariagari
41710,Tensai Ouji no Akaji Kokka Saisei Jutsu,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,Nejimaki Seirei Senki: Tenkyou no Alderamin,Tensei shitara Slime Datta Ken,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Amagi Brilliant Park,Tate no Yuusha no Nariagari,Log Horizon,Seirei Gensouki,"Cook, Justin:Producer","Ozawa, Fumihiro:Producer","Herek, Samantha:Assistant Producer","Watanabe, Takashi:Director",Genjitsu Shugi Yuusha no Oukoku Saikenki,#2953,#595,"387,100",44,21,29,"['Cook, Justin', 'Producer'], ['Ozawa, Fumihiro', 'Producer'], ['Herek, Samantha', 'Assistant Producer'], ['Watanabe, Takashi', 'Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 4, 2021 to Sep 26, 2021","Producers, 
KlockWorx,       King Records,       Overlap,       WOWMAX,       Yostar,       MIGHTY MEDIA","Licensors, 
Funimation","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance","Themes, 
HaremHarem,         IsekaiIsekai,         MilitaryMilitary","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.251 (scored by 199713199,713 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/107884/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki, Sequel:: /anime/49930/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki_Part_2",Overlord
43969,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"Kanojo, Okarishimasu",Osananajimi ga Zettai ni Makenai Love Comedy,Saenai Heroine no Sodatekata,Koi to Uso,Aho Girl,Engage Kiss,5-toubun no Hanayome ∬,"Masamune-kun no Revenge: Uchi no Mama ni Kagitte/Tsunade Shima, Futatabi./12-Ji wo Sugita Cinderella","Aoi, Hiroyuki:Producer","Udagawa, Sumio:Producer","Hattori, Kentarou:Producer","Yoshitake, Shintarou:Producer",Kanojo mo Kanojo,#6575,#633,"368,362",107,40,43,"['Aoi, Hiroyuki', 'Producer'], ['Udagawa, Sumio', 'Producer'], ['Hattori, Kentarou', 'Producer'], ['Yoshitake, Shintarou', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 3, 2021 to Sep 18, 2021","Producers, 
Mainichi Broadcasting System,       Kodansha,       Half H.P Studio,       Nikkatsu,       NBCUniversal Entertainment Japan,       Forecast Communications,       Myrica Music","Licensors, 
    None found, add some","Studios, 
Tezuka Productions","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
HaremHarem,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/124940/Kanojo_mo_Kanojo, Sequel:: /anime/53040/Kanojo_mo_Kanojo_Season_2",5-toubun no Hanayome
46471,Gosick,Kyokou Suiri,"""Oshi no Ko""",Undead Girl Murder Farce,Angel Heart,Tokyo Ghoul,Bungou Stray Dogs,Zetsuen no Tempest,Great Pretender,"Tokumura, Kenichi:Producer","Maruyama, Hajime:Producer","Isogai, Noritomo:Producer","Arai, Kousuke:Producer","Tantei wa Mou, Shindeiru.",#7469,#640,"366,010",20,33,67,"['Tokumura, Kenichi', 'Producer'], ['Maruyama, Hajime', 'Producer'], ['Isogai, Noritomo', 'Producer'], ['Arai, Kousuke', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 4, 2021 to Sep 19, 2021","Producers, 
AT-X,       Kadokawa Media House,       Kadokawa,       INCS toenter","Licensors, 
Funimation","Studios, 
ENGI","Source, 
  Light novel","Genres, 
ComedyComedy,         MysteryMystery,         RomanceRomance","Theme, 
DetectiveDetective","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.391 (scored by 139503139,503 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/128721/Tantei_wa_Mou_Shindeiru, Other:: /anime/49510/Tantei_wa_Mou_Shindeiru_Mini_Anime, Sequel:: /anime/52480/Tantei_wa_Mou_Shindeiru_Season_2",Takt Op. Destiny
44203,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Mushoku Tensei: Isekai Ittara Honki Dasu,Genjitsu Shugi Yuusha no Oukoku Saikenki,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Level 1 dakedo Unique Skill de Saikyou desu,Isekai wa Smartphone to Tomo ni.,Seireitsukai no Blade Dance,Isekai Cheat Magician,Kenja no Mago,"Kurosu, Nobuhiko:Producer","Oomori, Shinji:Producer","Nishi, Kei:Producer","Wada, Yuuichirou:Producer",Seirei Gensouki,#3949,#646,"361,102",40,32,26,"['Kurosu, Nobuhiko', 'Producer'], ['Oomori, Shinji', 'Producer'], ['Nishi, Kei', 'Producer'], ['Wada, Yuuichirou', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 6, 2021 to Sep 21, 2021","Producers, 
MediaNet,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Hobby Japan,       BS Fuji,       Strawberry Meets Pictures,       Crunchyroll,       Kanon Sound,       NichiNare,       Melonbooks,       TMS Music,       CTW","Licensors, 
    None found, add some","Studios, 
TMS Entertainment","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         RomanceRomance","Themes, 
HaremHarem,         IsekaiIsekai,         ReincarnationReincarnation","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.061 (scored by 186708186,708 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/93314/Seirei_Gensouki, Other:: /anime/49215/Celia-sensei_no_Wakuwaku_Magical_Kyoushitsu, Sequel:: /anime/50306/Seirei_Gensouki_2nd_Season",Tate no Yuusha no Nariagari
40904,ReLIFE,Sakura-sou no Pet na Kanojo,Saenai Heroine no Sodatekata,16bit Sensation: Another Layer,Bokura wa Minna Kawai-sou,Golden Time,Yojouhan Shinwa Taikei,New Game!,"""Oshi no Ko""","Matsumoto, Takuya:Producer","Kyo, Mikito:Producer","Uesaka, Youichirou:Producer","Takigasaki, Makoto:Producer",Bokutachi no Remake,#2231,#685,"338,887",60,20,20,"['Matsumoto, Takuya', 'Producer'], ['Kyo, Mikito', 'Producer'], ['Uesaka, Youichirou', 'Producer'], ['Takigasaki, Makoto', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 3, 2021 to Sep 25, 2021","Producers, 
Studio Mausu,       bilibili,       Bushiroad Music,       DMM pictures,       Front Wing,       Bushiroad Move","Licensors, 
    None found, add some","Studios, 
feel.","Source, 
  Light novel","Genres, 
DramaDrama,         RomanceRomance","Themes, 
Adult CastAdult Cast,         Time TravelTime Travel","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.401 (scored by 157394157,394 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/104281/Bokutachi_no_Remake, Summary:: /anime/49550/Bokutachi_no_Remake_Recap",Tokyo Revengers
48849,Yojouhan Shinwa Taikei,Serial Experiments Lain,Shinseiki Evangelion,Kaiba,Wonder Egg Priority,Ame wo Tsugeru Hyouryuu Danchi,Munou na Nana,Mind Game,Shoujo Kakumei Utena,"Watanabe, Shinichirou:Producer","Cook, Justin:Producer","Fukushi, Yuuichirou:Producer","Matsui, Yuuko:Producer",Sonny Boy,#983,#771,"307,891",144,26,24,"['Watanabe, Shinichirou', 'Producer'], ['Cook, Justin', 'Producer'], ['Fukushi, Yuuichirou', 'Producer'], ['Matsui, Yuuko', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 16, 2021 to Oct 1, 2021","Premiered, 
Summer 2021","Licensors, 
Funimation","Studios, 
Madhouse","Source, 
  Original","Genres, 
Award WinningAward Winning,         MysteryMystery","Themes, 
IsekaiIsekai,         Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.791 (scored by 109365109,365 users)
      


1
          indicates a weighted score.","Ranked, 
  #9832

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,FLCL
