index,rec_1,rec_2,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_3
38883,Ahiru no Sora,Ballroom e Youkoso,,,,,,,,"Maeda, Toshihiro:Producer","Morihiro, Fumi:Producer","Matsushita, Keiko:Producer","Kurashima, Mayumi:Producer",Haikyuu!! To the Top,#203,#171,"929,484",38,9,3,"['Maeda, Toshihiro', 'Producer'], ['Morihiro, Fumi', 'Producer'], ['Matsushita, Keiko', 'Producer'], ['Kurashima, Mayumi', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 11, 2020 to Apr 4, 2020","Producers, 
Dentsu,       Mainichi Broadcasting System,       Movic,       Sony Music Entertainment,       TOHO animation,       Shueisha","Licensors, 
Sentai Filmworks","Studios, 
Production I.G","Source, 
  Manga","Genre, 
SportsSports","Themes, 
SchoolSchool,         Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/35243/Haikyuu, Prequel:: /anime/40262/Haikyuu_Riku_vs_Kuu, Sequel:: /anime/40776/Haikyuu_To_the_Top_Part_2",
39534,Noragami,Tasogare Otome x Amnesia,xxxHOLiC,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,Pandora Hearts,Hunter x Hunter (2011),Kimetsu no Yaiba,Gakkou no Kaidan,Yakusoku no Neverland,"Cook, Justin:Producer","Higa, Yuuji:Producer","Komatsu, Shouta:Producer","Fukuda, Anju:Producer",Jibaku Shounen Hanako-kun,#894,#366,"589,809",105,17,10,"['Cook, Justin', 'Producer'], ['Higa, Yuuji', 'Producer'], ['Komatsu, Shouta', 'Producer'], ['Fukuda, Anju', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 10, 2020 to Mar 27, 2020","Premiered, 
Winter 2020","Licensors, 
Funimation","Studios, 
Lerche","Source, 
  Manga","Genre, 
SupernaturalSupernatural","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.841 (scored by 289384289,384 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/105084/Jibaku_Shounen_Hanako-kun, Sequel:: /anime/53924/Jibaku_Shounen_Hanako-kun_2nd_Season, Spin-off:: /anime/56425/Houkago_Shounen_Hanako-kun",Kemono Jihen
38656,Mirai Nikki (TV),Btooom!,Gleipnir,Ousama Game The Animation,Deadman Wonderland,Tomodachi Game,Imawa no Kuni no Alice,Mahou Shoujo Ikusei Keikaku,Sword Art Online,"Oowada, Tomoyuki:Producer","Watase, Shouta:Producer","Jinguuji, Manabu:Producer","Kabashima, Manami:Producer",Darwin's Game,#3103,#389,"555,634",80,29,24,"['Oowada, Tomoyuki', 'Producer'], ['Watase, Shouta', 'Producer'], ['Jinguuji, Manabu', 'Producer'], ['Kabashima, Manami', 'Producer']","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jan 4, 2020 to Mar 21, 2020","Premiered, 
Winter 2020","Licensors, 
Aniplex of America","Studios, 
Nexus","Source, 
  Manga","Genres, 
ActionAction,         MysteryMystery,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
High Stakes GameHigh Stakes Game,         Super PowerSuper Power,         SurvivalSurvival","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.221 (scored by 301810301,810 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/48881/Darwins_Game, Summary:: /anime/41194/Darwins_Game__Log_Line",Deatte 5-byou de Battle
38668,Chainsaw Man,Kekkai Sensen,Golden Kamuy,Devilman: Crybaby,No Guns Life,Beastars,Dororo,Shingeki no Kyojin,Cyberpunk: Edgerunners,"Bezerra, Wendel:Producer","Aoi, Hiroyuki:Producer","Tomihara, Daiki:Producer","Sasaki, Reiko:Producer",Dorohedoro,#555,#401,"544,653",118,15,10,"['Bezerra, Wendel', 'Producer'], ['Aoi, Hiroyuki', 'Producer'], ['Tomihara, Daiki', 'Producer'], ['Sasaki, Reiko', 'Producer']","Status, 
  Finished Airing","Aired, 
  Jan 13, 2020 to Mar 30, 2020","Premiered, 
Winter 2020","Broadcast, 
    Mondays at 00, 00 (JST)","Studios, 
MAPPA","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         HorrorHorror","Theme, 
GoreGore","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.051 (scored by 276309276,309 users)
      


1
          indicates a weighted score.","Ranked, 
  #5552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/1133/Dorohedoro, Side story:: /anime/41053/Dorohedoro__Ma_no_Omake, Sequel:: /anime/57779/Dorohedoro_Zoku-hen",Sabikui Bisco
38790,Tensei shitara Slime Datta Ken,Kuma Kuma Kuma Bear,Tate no Yuusha no Nariagari,Sword Art Online Alternative: Gun Gale Online,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Sword Art Online,Infinite Dendrogram,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Log Horizon,"Cook, Justin:Producer","Kaneko, Hayato:Producer","Tokumura, Kenichi:Producer","Isogai, Noritomo:Producer",Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,#1722,#413,"531,436",141,18,32,"['Cook, Justin', 'Producer'], ['Kaneko, Hayato', 'Producer'], ['Tokumura, Kenichi', 'Producer'], ['Isogai, Noritomo', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2020 to Mar 25, 2020","Producers, 
AT-X,       MAGES.,       Docomo Anime Store,       Sammy,       ABC Animation,       Kadokawa Media House,       Kadokawa,       D-techno","Licensors, 
Funimation","Studios, 
SILVER LINK.","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
Video GameVideo Game","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.531 (scored by 297796297,796 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/109105/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu, Sequel:: /anime/41514/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu_2","Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita"
39017,Bakemonogatari,Gosick,Hyouka,Jujutsu Kaisen,Mirai Nikki (TV),"Tantei wa Mou, Shindeiru.",Undead Girl Murder Farce,Toaru Kagaku no Accelerator,Charlotte,"Ishiguro, Tatsuya:Producer","Ozawa, Fumihiro:Producer","Yamaoka, Yuuki:Producer","Kurosu, Nobuhiko:Producer",Kyokou Suiri,#4584,#474,"473,035",60,34,24,"['Ishiguro, Tatsuya', 'Producer'], ['Ozawa, Fumihiro', 'Producer'], ['Yamaoka, Yuuki', 'Producer'], ['Kurosu, Nobuhiko', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 12, 2020 to Mar 29, 2020","Producers, 
Nihon Ad Systems,       Kodansha,       KlockWorx,       Docomo Anime Store,       King Records,       Crunchyroll,       GYAO!,       BS NTV,       Marui Group","Licensors, 
VIZ Media","Studios, 
Brain's Base","Source, 
  Manga","Genres, 
MysteryMystery,         RomanceRomance,         SupernaturalSupernatural","Themes, 
Adult CastAdult Cast,         MythologyMythology","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/89049/Kyokou_Suiri, Other:: /anime/40894/Kyokou_Suiri_Mini_Anime, Sequel:: /anime/44204/Kyokou_Suiri_Season_2",Kyoukai no Kanata
40010,Monster Musume no Iru Nichijou,Peter Grill to Kenja no Jikan,Bikini Warriors,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,Shinmai Maou no Testament,Monster Musume no Oishasan,Hataage! Kemono Michi,High School DxD,Prison School,"Kikushima, Kazufumi:Producer","Saitou, Kazuhiro:Producer","Ogawa, Yuuki:Director","Morii, Kenshirou:Director",Ishuzoku Reviewers,N/A,#476,"471,195",252,30,17,"['Kikushima, Kazufumi', 'Producer'], ['Saitou, Kazuhiro', 'Producer'], ['Ogawa, Yuuki', 'Director'], ['Morii, Kenshirou', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 11, 2020 to Mar 28, 2020","Producers, 
AT-X,       Docomo Anime Store,       Kadokawa Media House,       Kadokawa,       Toyo Recording","Licensors, 
Critical Mass Video","Studios, 
Passione","Source, 
  Web manga","Genres, 
ComedyComedy,         FantasyFantasy,         EroticaErotica","Theme, 
AnthropomorphicAnthropomorphic","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.421 (scored by 282549282,549 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/109408/Ishuzoku_Reviewers,Kaifuku Jutsushi no Yarinaoshi
37345,Nanatsu no Taizai,Trigun,86,Odd Taxi,The God of High School,Gleipnir,Isekai Cheat Magician,Arifureta Shokugyou de Sekai Saikyou,"Yuusha, Yamemasu","Cook, Justin:Producer","Ogura, Rie:Producer","Momoda, Hideo:Producer","Taniguchi, Hiroyasu:Producer",Plunderer,#6013,#530,"426,883",33,31,44,"['Cook, Justin', 'Producer'], ['Ogura, Rie', 'Producer'], ['Momoda, Hideo', 'Producer'], ['Taniguchi, Hiroyasu', 'Producer']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 9, 2020 to Jun 25, 2020","Premiered, 
Winter 2020","Licensors, 
Funimation","Studios, 
Geek Toys","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Theme, 
MilitaryMilitary","Demographic, 
ShounenShounen","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.641 (scored by 182019182,019 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/81681/Plunderer,Hagure Yuusha no Aesthetica
40046,Psycho-Pass,Shiguang Dailiren,Wonder Egg Priority,Subete ga F ni Naru,Boku dake ga Inai Machi,Babylon,Death Note,Shinseiki Evangelion,Phi Brain: Kami no Puzzle,"Cook, Justin:Producer","Oowada, Tomoyuki:Producer","Ogata, Mitsuhiro:Producer","Suda, Yasuo:Producer",Id:Invaded,#903,#633,"368,340",97,24,8,"['Cook, Justin', 'Producer'], ['Oowada, Tomoyuki', 'Producer'], ['Ogata, Mitsuhiro', 'Producer'], ['Suda, Yasuo', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 6, 2020 to Mar 23, 2020","Premiered, 
Winter 2020","Licensors, 
Funimation","Studios, 
NAZ","Source, 
  Original","Genres, 
MysteryMystery,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
Adult CastAdult Cast,         DetectiveDetective,         PsychologicalPsychological","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.831 (scored by 154220154,220 users)
      


1
          indicates a weighted score.","Ranked, 
  #9032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Other:: /anime/43492/Mr_Fixer,Paprika
38992,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Wotaku ni Koi wa Muzukashii,Gekkan Shoujo Nozaki-kun,Koi-ken!: Watashitachi Anime ni Nacchatta!,Anime de Wakaru Shinryounaika,Nami yo Kiitekure,Grand Blue,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,,"Oowada, Tomoyuki:Producer","Saitou, Shunsuke:Producer","Simone, Jamie:Producer","Uchibayashi, Noriyoshi:Producer",Rikei ga Koi ni Ochita no de Shoumei shitemita.,#2461,#674,"347,236",45,7,12,"['Oowada, Tomoyuki', 'Producer'], ['Saitou, Shunsuke', 'Producer'], ['Simone, Jamie', 'Producer'], ['Uchibayashi, Noriyoshi', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 11, 2020 to Mar 28, 2020","Producers, 
Flex Comix,       Hokkaido Cultural Broadcasting,       BS11,       Yomiuri TV Enterprise,       Kanetsu Investment,       Toyo Recording,       ibis Capital Partners,       Y&N Brothers,       SUPA LOVE","Licensors, 
Sentai Filmworks","Studios, 
Zero-G","Source, 
  Web manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
Adult CastAdult Cast","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.351 (scored by 146486146,486 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/99528/Rikei_ga_Koi_ni_Ochita_no_de_Shoumei_shitemita, Sequel:: /anime/43470/Rikei_ga_Koi_ni_Ochita_no_de_Shoumei_shitemita_Heart",Dr. Stone
