index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
9253,Boku dake ga Inai Machi,Re:Zero kara Hajimeru Isekai Seikatsu,Mahou Shoujo Madoka★Magica,Mirai Nikki (TV),Toki wo Kakeru Shoujo,Shiguang Dailiren,NHK ni Youkoso!,Death Note,Higurashi no Naku Koro ni Kai,Summertime Render,"Cook, Justin:Producer","Iwasa, Gaku:Producer","Kananiwa, Kozue:Producer","Tanaka, Shinsaku:Producer",Steins;Gate,#3,#13,"2,548,118",995,73,73,"['Cook, Justin', 'Producer'], ['Iwasa, Gaku', 'Producer'], ['Kananiwa, Kozue', 'Producer'], ['Tanaka, Shinsaku', 'Producer']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 6, 2011 to Sep 14, 2011","Premiered, 
Spring 2011","Licensors, 
Funimation","Studios, 
White Fox","Source, 
  Visual novel","Genres, 
DramaDrama,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
PsychologicalPsychological,         Time TravelTime Travel","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
9.071 (scored by 13916451,391,645 users)
      


1
          indicates a weighted score.","Ranked, 
  #32

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/17517/Steins_Gate, Alternative setting:: /anime/4975/ChäoS_HEAd, Sequel:: /anime/10863/Steins_Gate__Oukoubakko_no_Poriomania, Other:: /anime/27957/Steins_Gate__Soumei_Eichi_no_Cognitive_Computing, Alternative version:: /anime/32188/Steins_Gate__Kyoukaimenjou_no_Missing_Link_-_Divide_By_Zero"
9919,Noragami,Soul Eater,D.Gray-man,Fullmetal Alchemist: Brotherhood,Blood Lad,Black Clover,Jujutsu Kaisen,Hataraku Maou-sama!,Kimetsu no Yaiba,Enen no Shouboutai,"Kananiwa, Kozue:Producer","Maruyama, Hiroo:Producer","Furukawa, Shin:Producer","Okamura, Tensai:Director",Ao no Exorcist,#1848,#41,"1,919,030",203,73,29,"['Kananiwa, Kozue', 'Producer'], ['Maruyama, Hiroo', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Okamura, Tensai', 'Director']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Apr 17, 2011 to Oct 2, 2011","Producers, 
Aniplex,       Dentsu,       Mainichi Broadcasting System,       Movic,       Shueisha","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy","Themes, 
MythologyMythology,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/13492/Ao_no_Exorcist, Side story:: /anime/10647/Ao_no_Exorcist__Ura_Ex, Sequel:: /anime/33506/Ao_no_Exorcist__Kyoto_Fujouou-hen"
9989,Angel Beats!,Nagi no Asu kara,Shigatsu wa Kimi no Uso,Clannad: After Story,Ano Natsu de Matteru,Clannad,Orange,Kokoro Connect,Koe no Katachi,Boku dake ga Inai Machi,"Saitou, Shunsuke:Producer","Nagai, Tatsuyuki:Director","Aketagawa, Jin:Sound Director","Itou, Tomohiko:Episode Director",Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,#251,#66,"1,600,147",518,57,32,"['Saitou, Shunsuke', 'Producer'], ['Nagai, Tatsuyuki', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Itou, Tomohiko', 'Episode Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Apr 15, 2011 to Jun 24, 2011","Producers, 
Aniplex,       Dentsu,       Fuji TV,       Fujipacific Music","Licensors, 
NIS America, Inc.,       Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Original","Genres, 
DramaDrama,         SupernaturalSupernatural","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.301 (scored by 979097979,097 users)
      


1
          indicates a weighted score.","Ranked, 
  #2512

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/35733/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai, Sequel:: /anime/15039/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai_Movie, Other:: /anime/31165/Meiji_x_Kokosake___anohana_Receipt_Oubo_Campaign, Side story:: /anime/38963/Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai__Menma_e_no_Tegami, Alternative setting:: /anime/39569/Sora_no_Aosa_wo_Shiru_Hito_yo"
6880,Mirai Nikki (TV),Tokyo Ghoul,Elfen Lied,Btooom!,Shingeki no Kyojin,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Rainbow: Nisha Rokubou no Shichinin,Gantz,Guilty Crown,Kiseijuu: Sei no Kakuritsu,"Cook, Justin:Producer","Kouchiyama, Takashi:Producer","Kobayashi, Shinichirou:Producer","Ogura, Rie:Assistant Producer",Deadman Wonderland,#3529,#109,"1,234,158",156,93,47,"['Cook, Justin', 'Producer'], ['Kouchiyama, Takashi', 'Producer'], ['Kobayashi, Shinichirou', 'Producer'], ['Ogura, Rie', 'Assistant Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 17, 2011 to Jul 3, 2011","Producers, 
Kadokawa Shoten,       Kadokawa Pictures Japan,       KlockWorx,       AMG MUSIC","Licensors, 
Funimation","Studios, 
Manglobe","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror,         Sci-FiSci-Fi,         SupernaturalSupernatural,         SuspenseSuspense","Themes, 
GoreGore,         High Stakes GameHigh Stakes Game,         SurvivalSurvival","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/3986/Deadman_Wonderland, Side story:: /anime/10418/Deadman_Wonderland__Akai_Knife_Tsukai"
10165,Danshi Koukousei no Nichijou,Azumanga Daiou The Animation,Asobi Asobase,Lucky☆Star,Joshiraku,Tonari no Seki-kun,Acchi Kocchi,Plastic Neesan,Sakamoto desu ga?,Paniponi Dash!,"Cook, Justin:Producer","Saitou, Shigeru:Producer","Senami, Riri:Assistant Producer","Herek, Samantha:Assistant Producer",Nichijou,#148,#190,"891,210",214,17,21,"['Cook, Justin', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Senami, Riri', 'Assistant Producer'], ['Herek, Samantha', 'Assistant Producer']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 3, 2011 to Sep 25, 2011","Producers, 
Lantis,       Kadokawa Shoten,       Movic,       Rakuonsha,       Kadokawa Pictures Japan,       KlockWorx,       Animation Do","Licensors, 
Funimation,       Bandai Entertainment","Studios, 
Kyoto Animation","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Gag HumorGag Humor,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/3082/Nichijou, Prequel:: /anime/8857/Nichijou__Nichijou_no_0-wa, Side story:: /anime/10807/Nichijou__Original_Jikai_Yokoku, Other:: /anime/49112/Amemiya-san, Character:: /anime/53008/Nengajou_2021__Mugen_Shougatsu"
9969,SKET Dance,Danshi Koukousei no Nichijou,No Game No Life,Sousou no Frieren,Saint☆Oniisan,Grand Blue,Poputepipikku,Arakawa Under the Bridge,Bleach,Holo no Graffiti,"Fujita, Youichi:Director","Kobayashi, Katsuyoshi:Sound Director","Yoshimura, Ai:Episode Director","Miyawaki, Chizuru:Episode Director",Gintama',#8,#393,"552,657",39,1,1,"['Fujita, Youichi', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Yoshimura, Ai', 'Episode Director'], ['Miyawaki, Chizuru', 'Episode Director']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Apr 4, 2011 to Mar 26, 2012","Producers, 
TV Tokyo,       Aniplex,       Dentsu,       Trinity Sound,       Miracle Robo,       Studio Jack,       Shueisha","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Gag HumorGag Humor,         HistoricalHistorical,         ParodyParody,         SamuraiSamurai","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/44/Gintama, Prequel:: /anime/918/Gintama, Character:: /anime/9863/SKET_Dance, Sequel:: /anime/15417/Gintama__Enchousen, Summary:: /anime/21899/Gintama__Yorinuki_Gintama-san_on_Theater_2D"
10080,Amagami SS,Mahou Shoujo Madoka★Magica,D.C.: Da Capo,Air,Kanon (2006),Clannad,D.C.II: Da Capo II,Hoshizora e Kakaru Hashi,Amagami SS+ Plus,Shugo Chara!,"Matsuda, Akio:Producer","Kouchiyama, Takashi:Producer","Takayanagi, Shigehito:Director","Iwanami, Yoshikazu:Sound Director",Kami nomi zo Shiru Sekai II,#819,#589,"389,746",28,2,1,"['Matsuda, Akio', 'Producer'], ['Kouchiyama, Takashi', 'Producer'], ['Takayanagi, Shigehito', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 12, 2011 to Jun 28, 2011","Producers, 
TV Tokyo,       Geneon Universal Entertainment","Licensors, 
Sentai Filmworks","Studios, 
Manglobe","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Themes, 
HaremHarem,         Otaku CultureOtaku Culture","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/7519/Kami_nomi_zo_Shiru_Sekai, Prequel:: /anime/8525/Kami_nomi_zo_Shiru_Sekai, Sequel:: /anime/10805/Kami_nomi_zo_Shiru_Sekai__4-nin_to_Idol"
8630,Zero no Tsukaima,Shakugan no Shana,Toradora!,Black Bullet,Angel Beats!,IS: Infinite Stratos,Seireitsukai no Blade Dance,Lycoris Recoil,High School DxD,Amaenaide yo!!,"Cook, Justin:Producer","Nozaki, Keiichi:Producer","Matsukura, Yuuji:Producer","Hayashi, Youhei:Producer",Hidan no Aria,#5214,#620,"375,395",52,22,17,"['Cook, Justin', 'Producer'], ['Nozaki, Keiichi', 'Producer'], ['Matsukura, Yuuji', 'Producer'], ['Hayashi, Youhei', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 15, 2011 to Jul 1, 2011","Producers, 
Media Factory,       TBS,       Magic Capsule,       flying DOG","Licensors, 
Funimation","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.791 (scored by 195634195,634 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/12297/Hidan_no_Aria, Sequel:: /anime/10604/Hidan_no_Aria__Butei_ga_Kitarite_Onsen_Kenshuu, Side story:: /anime/28883/Hidan_no_Aria_AA"
9289,Tari Tari,Chihayafuru,Working!!,Shirobako,Konohana Kitan,Sakura Quest,Sakura-sou no Pet na Kanojo,Shiroi Suna no Aquatope,Sora yori mo Tooi Basho,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Horikawa, Kenji:Producer","Saitou, Shigeru:Producer","Nagatani, Takayuki:Producer","Tsuji, Mitsuhito:Producer",Hanasaku Iroha,#772,#706,"330,850",97,9,8,"['Horikawa, Kenji', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Nagatani, Takayuki', 'Producer'], ['Tsuji, Mitsuhito', 'Producer']","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 3, 2011 to Sep 25, 2011","Premiered, 
Spring 2011","Licensors, 
NIS America, Inc.","Studios, 
P.A. Works","Source, 
  Original","Genre, 
DramaDrama","Theme, 
WorkplaceWorkplace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.901 (scored by 128832128,832 users)
      


1
          indicates a weighted score.","Ranked, 
  #7722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/25408/Hanasaku_Iroha, Side story:: /anime/14175/Hanasaku_Iroha_Movie__Home_Sweet_Home, Character:: /anime/21103/Utopia"
10163,Higashi no Eden,Accel World,Ookami to Koushinryou,Guilty Crown,Selector Infected WIXOSS,Sword Art Online,No Game No Life,Mirai Nikki (TV),Gatchaman Crowds,Fate/stay night,"Cook, Justin:Producer","Yamamoto, Kouji:Producer","Kimura, Makoto:Producer","Nakamura, Kenji:Director",C: The Money of Soul and Possibility Control,#3429,#754,"314,305",109,23,14,"['Cook, Justin', 'Producer'], ['Yamamoto, Kouji', 'Producer'], ['Kimura, Makoto', 'Producer'], ['Nakamura, Kenji', 'Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Apr 15, 2011 to Jun 24, 2011","Producers, 
Dentsu,       Fuji TV,       TOHO,       Sony Music Entertainment,       Fujipacific Music","Licensors, 
Funimation","Studios, 
Tatsunoko Production","Source, 
  Original","Genres, 
ActionAction,         MysteryMystery,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
High Stakes GameHigh Stakes Game,         Super PowerSuper Power","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.161 (scored by 148057148,057 users)
      


1
          indicates a weighted score.",
