index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
10162,Barakamon,Amaama to Inazuma,Papa no Iukoto wo Kikinasai!,Ookami Kodomo no Ame to Yuki,Aishiteruze Baby★★,Kakushigoto,Clannad: After Story,Isshuukan Friends.,Udon no Kuni no Kiniro Kemari,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.","Nakatake, Tetsuya:Producer","Matsushita, Keiko:Producer","Kamei, Kanta:Director","Wakabayashi, Kazuhiro:Sound Director",Usagi Drop,#215,#447,"494,107",181,12,0,"['Nakatake, Tetsuya', 'Producer'], ['Matsushita, Keiko', 'Producer'], ['Kamei, Kanta', 'Director'], ['Wakabayashi, Kazuhiro', 'Sound Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jul 8, 2011 to Sep 16, 2011","Producers, 
Dentsu,       Fuji TV,       TOHO,       Tohokushinsha Film Corporation,       Sony Music Entertainment,       Sakura Create,       Fujipacific Music,       Shodensha","Licensors, 
NIS America, Inc.","Studios, 
Production I.G","Source, 
  Manga","Genre, 
Slice of LifeSlice of Life","Themes, 
ChildcareChildcare,         IyashikeiIyashikei","Demographic, 
JoseiJosei","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/3468/Usagi_Drop, Side story:: /anime/11113/Usagi_Drop_Specials"
10110,MM!,Kaichou wa Maid-sama!,Maria†Holic,Working!!,Nyan Koi!,Hayate no Gotoku!,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Nogizaka Haruka no Himitsu,Ladies versus Butlers!,"Yamanaka, Takahiro:Producer","Hayashi, Youhei:Producer","Yoshikawa, Atsushi:Producer","Takigasaki, Makoto:Producer",Mayo Chiki!,#3123,#450,"493,107",59,24,6,"['Yamanaka, Takahiro', 'Producer'], ['Hayashi, Youhei', 'Producer'], ['Yoshikawa, Atsushi', 'Producer'], ['Takigasaki, Makoto', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 8, 2011 to Sep 30, 2011","Premiered, 
Summer 2011","Licensors, 
Sentai Filmworks","Studios, 
feel.","Source, 
  Light novel","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
CrossdressingCrossdressing,         HaremHarem,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.221 (scored by 266626266,626 users)
      


1
          indicates a weighted score.","Ranked, 
  #31232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/23192/Mayo_Chiki
10161,Banana Fish,Yuri!!! on Ice,Shinsekai yori,Fractale,Psycho-Pass,Guilty Crown,Zankyou no Terror,Owari no Seraph,Ling Qi,Karneval (TV),"Katsumata, Hideo:Producer","Yonai, Noritomo:Producer","Takeeda, Yoshinori:Producer","Matsushita, Takuya:Producer",No.6,#1612,#518,"434,316",130,30,17,"['Katsumata, Hideo', 'Producer'], ['Yonai, Noritomo', 'Producer'], ['Takeeda, Yoshinori', 'Producer'], ['Matsushita, Takuya', 'Producer']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jul 8, 2011 to Sep 16, 2011","Producers, 
Aniplex,       Dentsu,       Kodansha,       Fuji TV","Licensors, 
Sentai Filmworks","Studios, 
Bones","Source, 
  Novel","Genres, 
ActionAction,         DramaDrama,         MysteryMystery,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.561 (scored by 205161205,161 users)
      


1
          indicates a weighted score.","Ranked, 
  #16122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/24308/No6
8516,Motto To LOVE-Ru,Ansatsu Kyoushitsu,Maji de Watashi ni Koi Shinasai!,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,Boku wa Tomodachi ga Sukunai Next,Hataraku Maou-sama!,School Rumble,Persona 4 the Animation,Inou-Battle wa Nichijou-kei no Naka de,Kono Subarashii Sekai ni Shukufuku wo!,"Cook, Justin:Producer","Saitou, Shigeru:Producer","Kaneko, Hayato:Producer","Oonuma, Shin:Director",Baka to Test to Shoukanjuu Ni!,#1272,#627,"370,435",35,6,3,"['Cook, Justin', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Kaneko, Hayato', 'Producer'], ['Oonuma, Shin', 'Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 8, 2011 to Sep 30, 2011","Producers, 
Lantis,       Media Factory,       Enterbrain,       Cospa,       Kadokawa Contents Gate,       TV Tokyo Music,       PRA,       T.O Entertainment,       Hakuhodo DY Media Partners","Licensors, 
Funimation","Studios, 
SILVER LINK.","Source, 
  Light novel","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
Love PolygonLove Polygon,         SchoolSchool,         Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.671 (scored by 224569224,569 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/12295/Baka_to_Test_to_Shoukanjuu, Prequel:: /anime/9471/Baka_to_Test_to_Shoukanjuu__Matsuri, Spin-off:: /anime/10834/Baka_to_Test_to_Shoukanjuu__Spinout_Sore_ga_Bokura_no_Nichijou"
10490,Elfen Lied,Shiki,Another,Claymore,Blood+,Shingeki no Kyojin,Vampire Knight,Serial Experiments Lain,Ao no Exorcist,Ga-Rei: Zero,"Cook, Justin:Producer","Maruyama, Hiroo:Producer","Furukawa, Shin:Producer","Uryuu, Kyouko:Producer",Blood-C,#6607,#631,"368,600",69,44,64,"['Cook, Justin', 'Producer'], ['Maruyama, Hiroo', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Uryuu, Kyouko', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 8, 2011 to Sep 30, 2011","Premiered, 
Summer 2011","Licensors, 
Funimation","Studios, 
Production I.G","Source, 
  Original","Genres, 
ActionAction,         HorrorHorror,         MysteryMystery,         SupernaturalSupernatural","Themes, 
GoreGore,         SchoolSchool,         VampireVampire","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.531 (scored by 159026159,026 users)
      


1
          indicates a weighted score.","Ranked, 
  #66072

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/26182/Blood-C, Other:: /anime/150/Blood_, Sequel:: /anime/10681/Blood-C__The_Last_Dark, Side story:: /anime/14077/Blood-C__None-None_Gekijou, Summary:: /anime/14117/Blood-C__Special_Edition"
10495,K-On!,Yuyushiki,Kiniro Mosaic,Lucky☆Star,Sakura Trick,A-Channel,Gochuumon wa Usagi desu ka?,Nichijou,Non Non Biyori,Love Lab,"Yoshizawa, Takashi:Producer","Oono, Ryousuke:Producer","Oota, Masahiko:Director","Ebina, Yasunori:Sound Director",Yuru Yuri,#1563,#691,"336,785",53,5,2,"['Yoshizawa, Takashi', 'Producer'], ['Oono, Ryousuke', 'Producer'], ['Oota, Masahiko', 'Director'], ['Ebina, Yasunori', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 5, 2011 to Sep 20, 2011","Producers, 
TV Tokyo,       Daume,       Sotsu,       Pony Canyon,       DAX Production,       Studio Gram,       PRA,       Jumondo","Licensors, 
NIS America, Inc.","Studios, 
Doga Kobo","Source, 
  Manga","Genres, 
Award WinningAward Winning,         ComedyComedy,         Girls LoveGirls Love","Themes, 
CGDCTCGDCT,         Gag HumorGag Humor,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.571 (scored by 151653151,653 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/11593/Yuru_Yuri, Sequel:: /anime/12403/Yuru_Yuri♪♪, Side story:: /anime/12665/Yuru_Yuri__Doushite_Tomaranai_Tokimeki_Dokidoki_Paradox_Eternal, Spin-off:: /anime/56175/Oomuro-ke__Dear_Sisters"
10721,Shoujo Kakumei Utena,Bakemonogatari,Mahou Shoujo Madoka★Magica,Ginga Tetsudou no Yoru,Zetsuen no Tempest,Yuri Kuma Arashi,Kyousou Giga (TV),Shinseiki Evangelion,Steins;Gate,Sarazanmai,"Maruyama, Hiroo:Producer","Ikuhara, Kunihiko:Director","Nakamura, Shouko:Director","Yamada, Haru:Sound Director",Mawaru Penguindrum,#708,#796,"299,729",114,18,11,"['Maruyama, Hiroo', 'Producer'], ['Ikuhara, Kunihiko', 'Director'], ['Nakamura, Shouko', 'Director'], ['Yamada, Haru', 'Sound Director']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 8, 2011 to Dec 23, 2011","Premiered, 
Summer 2011","Licensors, 
Sentai Filmworks","Studios, 
Brain's Base","Source, 
  Original","Genres, 
Avant GardeAvant Garde,         DramaDrama,         MysteryMystery,         SupernaturalSupernatural,         SuspenseSuspense","Theme, 
PsychologicalPsychological","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.941 (scored by 107979107,979 users)
      


1
          indicates a weighted score.","Ranked, 
  #7082

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/26474/Mawaru_Penguindrum, Alternative version:: /anime/48624/Re_cycle_of_the_Penguindrum"
10379,Hotarubi no Mori e,Nurarihyon no Mago: Sennen Makyou,Mushishi,Aria the Animation,xxxHOLiC,Tamayura: Hitotose,Kimi ni Todoke,Nurarihyon no Mago,Kamisama Hajimemashita,,"Sasaki, Reiko:Producer","Kyoutani, Tomomi:Producer","Oomori, Takahiro:Director","Takahashi, Hideya:Episode Director",Natsume Yuujinchou San,#98,#956,"251,562",14,0,1,"['Sasaki, Reiko', 'Producer'], ['Kyoutani, Tomomi', 'Producer'], ['Oomori, Takahiro', 'Director'], ['Takahashi, Hideya', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 5, 2011 to Sep 27, 2011","Producers, 
Aniplex,       Sakura Create","Licensors, 
NIS America, Inc.","Studios, 
Brain's Base","Source, 
  Manga","Genres, 
Slice of LifeSlice of Life,         SupernaturalSupernatural","Themes, 
IyashikeiIyashikei,         MythologyMythology","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1859/Natsume_Yuujinchou, Prequel:: /anime/5300/Zoku_Natsume_Yuujinchou, Sequel:: /anime/11665/Natsume_Yuujinchou_Shi"
10568,Gosick,Durarara!!,Hyouka,Dantalian no Shoka,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Death Note,Higashi no Eden,Angel Beats!,Denpa-teki na Kanojo,Meitantei Conan,"Kawase, Kouhei:Producer","Matsukura, Yuuji:Producer","Yuasa, Takaaki:Producer","Fukuda, Jun:Producer",Kamisama no Memochou,#1935,#1000,"239,153",33,10,6,"['Kawase, Kouhei', 'Producer'], ['Matsukura, Yuuji', 'Producer'], ['Yuasa, Takaaki', 'Producer'], ['Fukuda, Jun', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 2, 2011 to Sep 24, 2011","Producers, 
Lantis,       AT-X,       Warner Bros. Japan,       KlockWorx,       ASCII Media Works","Licensors, 
Sentai Filmworks","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
DramaDrama,         MysteryMystery","Theme, 
DetectiveDetective","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.471 (scored by 9530595,305 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/24563/Kamisama_no_Memochou
10321,Kiniro no Corda: Primo Passo,Ouran Koukou Host Club,Amnesia,B-Project: Kodou*Ambitious,Kamigami no Asobi,Starry☆Sky,Magic-Kyun! Renaissance,Skip Beat!,Starmyu,Brothers Conflict,"Kou, Yuu:Director","Hata, Shouji:Sound Director","Abo, Takao:Episode Director","Noshitani, Mitsutaka:Episode Director",Uta no☆Prince-sama♪ Maji Love 1000%,#4170,#1199,"198,415",55,20,15,"['Kou, Yuu', 'Director'], ['Hata, Shouji', 'Sound Director'], ['Abo, Takao', 'Episode Director'], ['Noshitani, Mitsutaka', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 3, 2011 to Sep 24, 2011","Producers, 
Starchild Records,       Movic,       Dwango,       Showgate","Licensors, 
Sentai Filmworks","Studios, 
A-1 Pictures","Source, 
  Visual novel","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
Idols (Male)Idols (Male),         MusicMusic,         Reverse HaremReverse Harem,         SchoolSchool","Demographic, 
JoseiJosei","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/18096/Uta_no☆Prince-sama♪, Sequel:: /anime/12711/Uta_no☆Prince-sama♪_Maji_Love_2000"
