index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
40591,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Asobi Asobase,Kodomo no Omocha (TV),Soredemo Ayumu wa Yosetekuru,Mob Psycho 100 II,Kaichou wa Maid-sama!,Ouran Koukou Host Club,Rikei ga Koi ni Ochita no de Shoumei shitemita.,Gintama,Masamune-kun no Revenge,"Maeda, Toshihiro:Producer","Hayashi, Tatsurou:Producer","Nakashima, Naoto:Assistant Producer","Hatakeyama, Mamoru:Director",Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,#76,#97,"1,333,327",186,15,14,"['Maeda, Toshihiro', 'Producer'], ['Hayashi, Tatsurou', 'Producer'], ['Nakashima, Naoto', 'Assistant Producer'], ['Hatakeyama, Mamoru', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 11, 2020 to Jun 27, 2020","Producers, 
Aniplex,       Mainichi Broadcasting System,       Shueisha,       JR East Marketing & Communications","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
PsychologicalPsychological,         Romantic SubtextRomantic Subtext,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/90125/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen, Prequel:: /anime/37999/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen, Sequel:: /anime/43608/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic, Side story:: /anime/43609/Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen_OVA"
40221,Hunter x Hunter (2011),The God of High School,Made in Abyss,Deadman Wonderland,Boku no Hero Academia,Jigokuraku,Satsuriku no Tenshi,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,One Piece,Magi: The Kingdom of Magic,"Simone, Jamie:Producer","Chou, Joseph:Producer","Sano, Takashi:Director","Yamaguchi, Takayuki:Sound Director",Kami no Tou,#1659,#179,"918,820",193,99,70,"['Simone, Jamie', 'Producer'], ['Chou, Joseph', 'Producer'], ['Sano, Takashi', 'Director'], ['Yamaguchi, Takayuki', 'Sound Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 2, 2020 to Jun 25, 2020","Producers, 
Sega,       Crunchyroll,       Rialto Entertainment,       Sola Entertainment,       Naver Webtoons,       IRMA LA DOUCE","Licensors, 
VIZ Media","Studios, 
Telecom Animation Film","Source, 
  Web manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy,         MysteryMystery","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.551 (scored by 534358534,358 users)
      


1
          indicates a weighted score.","Ranked, 
  #16592

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/122663/Tower_of_God, Summary:: /anime/52554/15-fun_de_Wakaru__Kami_no_Tou, Sequel:: /anime/52635/Kami_no_Tou_2nd_Season"
40902,Shin Chuuka Ichiban!,Kono Oto Tomare!,,,,,,,,,"Kawase, Kouhei:Producer","Usukura, Ryuutarou:Producer","Fujishiro, Atsushi:Producer","Miyagi, Souji:Producer",Shokugeki no Souma: Gou no Sara,#2611,#415,"529,123",43,19,24,"['Kawase, Kouhei', 'Producer'], ['Usukura, Ryuutarou', 'Producer'], ['Fujishiro, Atsushi', 'Producer'], ['Miyagi, Souji', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 11, 2020 to Sep 26, 2020","Producers, 
    None found, add some","Licensors, 
Sentai Filmworks","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
GourmetGourmet,         EcchiEcchi","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/45757/Shokugeki_no_Souma, Prequel:: /anime/39940/Shokugeki_no_Souma__Shin_no_Sara"
40417,"""Bungaku Shoujo"" Movie",Akatsuki no Yona,Kakushigoto,Inu x Boku SS,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Bokura ga Ita,Fumetsu no Anata e,IDOLiSH7 Second Beat!,,,"Cook, Justin:Producer","Shimada, Akira:Producer","Yamauchi, Mirai:Producer","Takemura, Ippei:Producer",Fruits Basket 2nd Season,#108,#435,"506,654",54,8,6,"['Cook, Justin', 'Producer'], ['Shimada, Akira', 'Producer'], ['Yamauchi, Mirai', 'Producer'], ['Takemura, Ippei', 'Producer']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Apr 7, 2020 to Sep 22, 2020","Producers, 
TV Tokyo,       TV Osaka,       Nihon Ad Systems,       Hakusensha,       Avex Pictures,       TMS Music,       8PAN","Licensors, 
Funimation","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance,         SupernaturalSupernatural","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/102/Fruits_Basket, Prequel:: /anime/38680/Fruits_Basket_1st_Season, Sequel:: /anime/42938/Fruits_Basket__The_Final, Summary:: /anime/49310/Fruits_Basket__Prelude, Other:: /anime/53751/Ad_Meliora"
39463,Mirai Nikki (TV),Darwin's Game,Kiseijuu: Sei no Kakuritsu,Darling in the FranXX,Btooom!,Cencoroll,Dorohedoro,Killing Bites,Zankyou no Terror,"Ijiranaide, Nagatoro-san","Cook, Justin:Producer","Furukawa, Shin:Producer","Ogura, Mitsutoshi:Producer","Mukaitouge, Kazuki:Producer",Gleipnir,#4369,#457,"486,516",78,36,28,"['Cook, Justin', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Ogura, Mitsutoshi', 'Producer'], ['Mukaitouge, Kazuki', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 5, 2020 to Jun 28, 2020","Producers, 
Kodansha,       bilibili,       Good Smile Film","Licensors, 
Funimation","Studios, 
PINE JAM","Source, 
  Manga","Genres, 
ActionAction,         MysteryMystery,         SupernaturalSupernatural,         EcchiEcchi","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.971 (scored by 226885226,885 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/93519/Gleipnir
38555,Akuyaku Reijou nanode Last Boss wo Kattemimashita,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Watashi ga Motete Dousunda,Otome Game Sekai wa Mob ni Kibishii Sekai desu,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Mushoku Tensei: Isekai Ittara Honki Dasu,Tensei shitara Slime Datta Ken,Ouran Koukou Host Club,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story","Kaneko, Hayato:Producer","Aoi, Hiroyuki:Producer","Simone, Jamie:Producer","Nishi, Kei:Producer",Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,#1997,#501,"448,888",104,37,9,"['Kaneko, Hayato', 'Producer'], ['Aoi, Hiroyuki', 'Producer'], ['Simone, Jamie', 'Producer'], ['Nishi, Kei', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 5, 2020 to Jun 21, 2020","Producers, 
Mainichi Broadcasting System,       Asmik Ace,       King Records,       Ichijinsha,       Nichion","Licensors, 
Crunchyroll","Studios, 
SILVER LINK.","Source, 
  Light novel","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance","Themes, 
IsekaiIsekai,         ReincarnationReincarnation,         Reverse HaremReverse Harem,         SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/103925/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta, Other:: /anime/41399/Katarina_Nounai_Kaigi, Sequel:: /anime/42282/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta_X"
41120,Great Pretender,Kamonohashi Ron no Kindan Suiri,Spy x Family,High Card,Housekishou Richard-shi no Nazo Kantei,Bungou Stray Dogs,Higashi no Eden,Id:Invaded,Psycho-Pass,Zankyou no Terror,"Mori, Akitoshi:Producer","Nara, Shunsuke:Producer","Itou, Tomohiko:Director","Iwanami, Yoshikazu:Sound Director",Fugou Keiji: Balance:Unlimited,#1762,#527,"429,429",78,35,17,"['Mori, Akitoshi', 'Producer'], ['Nara, Shunsuke', 'Producer'], ['Itou, Tomohiko', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Apr 10, 2020 to Sep 25, 2020","Premiered, 
Spring 2020","Licensors, 
Aniplex of America","Studios, 
CloverWorks","Source, 
  Novel","Genre, 
MysteryMystery","Themes, 
Adult CastAdult Cast,         DetectiveDetective","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.521 (scored by 196569196,569 users)
      


1
          indicates a weighted score.","Ranked, 
  #17622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
40060,Beastars,Kill la Kill,Promare,Uchouten Kazoku,Bakemono no Ko,Ookami Kodomo no Ame to Yuki,Little Witch Academia (TV),Kekkai Sensen,Tengen Toppa Gurren Lagann,Kyousou Giga (TV),"Tsutsumi, Naoko:Producer","Yoshinari, You:Director","Ootsuka, Masahiko:Sound Director","Miyajima, Yoshihiro:Episode Director",BNA,#2429,#641,"365,477",92,40,25,"['Tsutsumi, Naoko', 'Producer'], ['Yoshinari, You', 'Director'], ['Ootsuka, Masahiko', 'Sound Director'], ['Miyajima, Yoshihiro', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 9, 2020 to Jun 25, 2020","Producers, 
Movic,       Fuji TV,       Ultra Super Pictures,       BS Fuji,       TOHO animation,       Hakuhodo DY Media Partners,       Bandai Spirits,       Toho Music","Licensors, 
    None found, add some","Studios, 
Trigger","Source, 
  Original","Genres, 
ActionAction,         FantasyFantasy","Themes, 
AnthropomorphicAnthropomorphic,         Super PowerSuper Power","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.351 (scored by 201567201,567 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/127080/BNA
40716,Usagi Drop,Barakamon,Amaama to Inazuma,Sayonara Zetsubou Sensei,Bakuman.,Spy x Family,Somali to Mori no Kamisama,Hige wo Soru. Soshite Joshikousei wo Hirou.,Hinamatsuri (TV),Shirobako,"Cook, Justin:Producer","Maruyama, Hajime:Producer","Yamaoka, Yuuki:Producer","Endou, Tetsuya:Producer",Kakushigoto,#648,#723,"327,922",116,12,1,"['Cook, Justin', 'Producer'], ['Maruyama, Hajime', 'Producer'], ['Yamaoka, Yuuki', 'Producer'], ['Endou, Tetsuya', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 2, 2020 to Jun 18, 2020","Producers, 
Dentsu,       Marvelous Entertainment,       Kodansha,       AT-X,       Studio Mausu,       Tokyo MX,       Avex Pictures,       A-Sketch","Licensors, 
Funimation","Studios, 
Ajia-do","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
ChildcareChildcare,         Gag HumorGag Humor,         Otaku CultureOtaku Culture,         WorkplaceWorkplace","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/94169/Kakushigoto, Other:: /anime/33455/Kakushigoto_PV, Summary:: /anime/44586/Kakushigoto_Movie"
39710,NHK ni Youkoso!,Hige wo Soru. Soshite Joshikousei wo Hirou.,Just Because!,Koi wa Ameagari no You ni,Tada-kun wa Koi wo Shinai,True Tears,Kotonoha no Niwa,Hachimitsu to Clover,3-gatsu no Lion,ReLIFE,"Kamata, Hajime:Producer","Kudou, Masayo:Producer","Kabashima, Manami:Producer","Yanai, Hiroshi:Producer",Yesterday wo Utatte,#4837,#769,"308,010",115,42,51,"['Kamata, Hajime', 'Producer'], ['Kudou, Masayo', 'Producer'], ['Kabashima, Manami', 'Producer'], ['Yanai, Hiroshi', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 5, 2020 to Jun 21, 2020","Producers, 
TV Asahi,       Sotsu,       Delfi Sound,       Lucent Pictures Entertainment,       CyberAgent,       AbemaTV,       DMM.futureworks","Licensors, 
    None found, add some","Studios, 
Doga Kobo","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Themes, 
Adult CastAdult Cast,         Love PolygonLove Polygon","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1155/Yesterday_wo_Utatte, Side story:: /anime/41660/Yesterday_wo_Utatte__Haishin-ban_Episode"
