index,rec_1,rec_2,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_3
3159,Lovely★Complex,Kimagure Orange☆Road,,,,,,,,"Yabuki, Kimio:Director","Yabe, Akinori:Episode Director","Yukimuro, Shunichi:Script","Szczepanski, Vincent:Script",The Kabocha Wine,#4218,#9301,"3,673",2,0,0,"['Yabuki, Kimio', 'Director'], ['Yabe, Akinori', 'Episode Director'], ['Yukimuro, Shunichi', 'Script'], ['Szczepanski, Vincent', 'Script']","Episodes, 
  95","Status, 
  Finished Airing","Aired, 
  Jul 5, 1982 to Aug 27, 1984","Premiered, 
Summer 1982","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.001 (scored by 684684 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/19545/The_Kabocha_Wine, Side story:: /anime/8524/The_Kabocha_Wine__Nita_no_Aijou_Monogatari",
4242,Kidou Senshi Gundam,,,,,,,,,"Nitta, Yoshikata:Director","Matsuura, Johei:Episode Director","Yamagata, Yukio:Theme Song Performance","Komatsubara, Kazuo:Character Design",Ginga Reppuu Baxingar,#6612,#11989,"1,511",0,0,1,"['Nitta, Yoshikata', 'Director'], ['Matsuura, Johei', 'Episode Director'], ['Yamagata, Yukio', 'Theme Song Performance'], ['Komatsubara, Kazuo', 'Character Design']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Jul 6, 1982 to Mar 29, 1983","Producers, 
    None found, add some","Licensors, 
Discotek Media","Studios, 
Kokusai Eigasha","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure","Theme, 
MechaMecha","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.531 (scored by 302302 users)
      


1
          indicates a weighted score.","Prequel:: /anime/4240/Ginga_Senpuu_Braiger, Sequel:: /anime/4244/Ginga_Shippuu_Sasuraiger",
6730,,,,,,,,,,"Kodama, Kenji:Episode Director","Iuchi, Shuji:Episode Director","Aoki, Yuuzou:Episode Director","Suda, Yumiko:Episode Director",Tonde Mon Pe,#6813,#16141,478,0,0,0,"['Kodama, Kenji', 'Episode Director'], ['Iuchi, Shuji', 'Episode Director'], ['Aoki, Yuuzou', 'Episode Director'], ['Suda, Yumiko', 'Episode Director']","Episodes, 
  42","Status, 
  Finished Airing","Aired, 
  Jun 5, 1982 to Apr 2, 1983","Premiered, 
Summer 1982","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
SupernaturalSupernatural","Theme, 
ChildcareChildcare","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
6.501 (scored by 121121 users)
      


1
          indicates a weighted score.",,
2452,Space☆Dandy,Golgo 13,Seihou Bukyou Outlaw Star,Salamander,Choujin Locke,,,,,"Dezaki, Osamu:Director","Terasawa, Buichi:Script","Matsuzaki, Shigeru:Theme Song Performance","Miyazaki, Hayao:Key Animation",Space Adventure Cobra,#3771,#6010,"11,398",4,1,1,"['Dezaki, Osamu', 'Director'], ['Terasawa, Buichi', 'Script'], ['Matsuzaki, Shigeru', 'Theme Song Performance'], ['Miyazaki, Hayao', 'Key Animation']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 3, 1982","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         SpaceSpace","Demographic, 
ShounenShounen","Duration, 
  1 hr. 39 min.","Rating, 
  R+ - Mild Nudity","Score, 
7.091 (scored by 46014,601 users)
      


1
          indicates a weighted score.","Ranked, 
  #37712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/1062/Cobra, Alternative version:: /anime/2451/Space_Cobra",Dirty Pair: The Movie
2202,Seihou Bukyou Outlaw Star,Ao no 6-gou,11-nin Iru!,009 Re:Cyborg,Ginga Tetsudou Monogatari,Uchuu Senkan Yamato (Movie),Hokuto no Ken Zero: Kenshirou Den,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,,"Katsumata, Tomoharu:Director","Matsumoto, Leiji:Planning","Kanada, Yoshinori:Key Animation","Nabeshima, Osamu:Key Animation",Waga Seishun no Arcadia,#1874,#6079,"11,065",6,1,0,"['Katsumata, Tomoharu', 'Director'], ['Matsumoto, Leiji', 'Planning'], ['Kanada, Yoshinori', 'Key Animation'], ['Nabeshima, Osamu', 'Key Animation']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 28, 1982","Studios, 
Toei Animation","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         SpaceSpace","Duration, 
  2 hr. 10 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.491 (scored by 45064,506 users)
      


1
          indicates a weighted score.","Ranked, 
  #18742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6079","Adaptation:: /manga/109302/Senjou_Manga_Series, Alternative version:: /anime/1000/Uchuu_Kaizoku_Captain_Herlock, Character:: /anime/1553/Queen_Emeraldas, Sequel:: /anime/2203/Waga_Seishun_no_Arcadia__Mugen_Kidou_SSX",A.D. Police (TV)
2761,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",1000-nen Joou: Queen Millennia,Shinseiki Evangelion,Evangelion Movie 2: Ha,Evangelion Movie 3: Q,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Top wo Nerae! Gunbuster,Tengen Toppa Gurren Lagann,Flanders no Inu,"Takizawa, Toshifumi:Co-Director","Tomino, Yoshiyuki:Director","Matsuzaki, Kenichi:Script","Tomita, Sukehiro:Script",Densetsu Kyojin Ideon: Hatsudou-hen,#768,#6282,"10,199",10,0,0,"['Takizawa, Toshifumi', 'Co-Director'], ['Tomino, Yoshiyuki', 'Director'], ['Matsuzaki, Kenichi', 'Script'], ['Tomita, Sukehiro', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 10, 1982","Producers, 
    None found, add some","Source, 
  Original","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  1 hr. 38 min.","Rating, 
  R+ - Mild Nudity","Score, 
7.901 (scored by 37103,710 users)
      


1
          indicates a weighted score.","Ranked, 
  #7682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6282","Members, 
    10,199",Prequel:: /anime/930/Densetsu_Kyojin_Ideon,Dragon Ball Z Movie 14: Kami to Kami
2760,Shinseiki Evangelion Movie: Shi to Shinsei,Shinseiki Evangelion,Kidou Senshi Z Gundam I: Hoshi wo Tsugu Mono,Evangelion Movie 1: Jo,Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,,,,"Takizawa, Toshifumi:Co-Director","Tomino, Yoshiyuki:Director","Matsuzaki, Kenichi:Script","Yatate, Hajime:Original Creator",Densetsu Kyojin Ideon: Sesshoku-hen,#9373,#8646,"4,632",2,2,0,"['Takizawa, Toshifumi', 'Co-Director'], ['Tomino, Yoshiyuki', 'Director'], ['Matsuzaki, Kenichi', 'Script'], ['Yatate, Hajime', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 10, 1982","Producers, 
    None found, add some","Source, 
  Original","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  1 hr. 25 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.021 (scored by 19781,978 users)
      


1
          indicates a weighted score.","Ranked, 
  #93732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8646","Members, 
    4,632","Full story:: /anime/930/Densetsu_Kyojin_Ideon, Sequel:: /anime/2761/Densetsu_Kyojin_Ideon__Hatsudou-hen",Kidou Senshi Gundam I
8546,,,,,,,,,,"Nagaoka, Akinori:Director","Nava, Brenda:Script","Shimada, Michiru:Theme Song Lyrics","Toriyama, Akira:Original Creator","Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken",#7308,#11359,"1,886",0,0,0,"['Nagaoka, Akinori', 'Director'], ['Nava, Brenda', 'Script'], ['Shimada, Michiru', 'Theme Song Lyrics'], ['Toriyama, Akira', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 10, 1982","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Theme, 
Gag HumorGag Humor","Demographic, 
ShounenShounen","Duration, 
  1 hr. 30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.411 (scored by 659659 users)
      


1
          indicates a weighted score.","Ranked, 
  #73082

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11359",Parent story:: /anime/2222/Dr_Slump__Arale-chan,
5090,Metal Skin Panic MADOX-01,,,,,,,,,,,,,Techno Police 21C,#11802,#11609,"1,732",1,0,2,,"Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 7, 1982","Studios, 
Artmic","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
DetectiveDetective,         MechaMecha","Duration, 
  1 hr. 18 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.381 (scored by 699699 users)
      


1
          indicates a weighted score.","Ranked, 
  #118022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11609",,
17439,,,,,,,,,,,,,,Kyojin no Hoshi (Movie),#9189,#15460,554,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Aug 21, 1982","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
DramaDrama,         SportsSports","Duration, 
  1 hr. 50 min.","Rating, 
  G - All Ages","Score, 
6.051 (scored by 115115 users)
      


1
          indicates a weighted score.","Ranked, 
  #91892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15460","Members, 
    554","Favorites, 
  0",Director,Alternative version:: /anime/5834/Kyojin_no_Hoshi,
