index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
80,Shinseiki Evangelion,Aldnoah.Zero,Ginga Eiyuu Densetsu,Code Geass: Hangyaku no Lelouch,Soukou Kihei Votoms,Taiyou no Kiba Dagram,Mirai Shounen Conan,Macross,Koukyoushihen Eureka Seven,Kikou Senki Dragonar,"Yatate, Hajime:Producer","Tomino, Yoshiyuki:Director","Sekita, Osamu:Director","Matsuura, Noriyoshi:Sound Director",Kidou Senshi Gundam,#1038,#1670,"133,249",63,11,0,"['Yatate, Hajime', 'Producer'], ['Tomino, Yoshiyuki', 'Director'], ['Sekita, Osamu', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director']","Type, 
TV","Episodes, 
  43","Status, 
  Finished Airing","Aired, 
  Apr 7, 1979 to Jan 26, 1980","Producers, 
Sotsu,       Nagoya Broadcasting Network","Licensors, 
Nozomi Entertainment,       Bandai Entertainment","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.771 (scored by 6008760,087 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/206/Kidou_Senshi_Gundam_0079, Side story:: /anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai, Sequel:: /anime/82/Kidou_Senshi_Gundam_0080__Pocket_no_Naka_no_Sensou, Spin-off:: /anime/90/Shin_Kidou_Senki_Gundam_Wing, Summary:: /anime/1090/Kidou_Senshi_Gundam_I, Other:: /anime/1939/SD_Gundam_Gaiden, Character:: /anime/7953/Defend_Love, Alternative version:: /anime/10937/Kidou_Senshi_Gundam__The_Origin"
2471,Ninja Hattori-kun,Kiteretsu Daihyakka,Isekai Shokudou,Magical★Taruruuto-kun,Jikuu Tantei Genshi-kun,Kaiketsu Zorori,Keroro Gunsou,Gintama x Mameshiba,Dr. Slump: Arale-chan,Mojakou,"Shibayama, Tsutomu:Director","Watanabe, Ayumu:Episode Director","Moriwaki, Makoto:Episode Director","Hara, Keiichi:Episode Director",Doraemon (1979),#895,#2732,"62,855",9,1,1,"['Shibayama, Tsutomu', 'Director'], ['Watanabe, Ayumu', 'Episode Director'], ['Moriwaki, Makoto', 'Episode Director'], ['Hara, Keiichi', 'Episode Director']","Type, 
TV","Episodes, 
  1787","Status, 
  Finished Airing","Aired, 
  Apr 2, 1979 to Mar 18, 2005","Producers, 
TV Asahi,       Asatsu DK","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
AnthropomorphicAnthropomorphic","Demographics, 
KidsKids,         ShounenShounen","Duration, 
  11 min. per ep.","Rating, 
  PG - Children","Adaptation:: /manga/1032/Doraemon, Prequel:: /anime/501/Doraemon, Side story:: /anime/2392/Doraemon_Movie_26__Nobita_no_Kyouryuu_2006, Sequel:: /anime/8687/Doraemon_2005, Other:: /anime/36287/Doraemon_Eigo_Kyoushitsu, Alternative version:: /anime/36730/Doraemon__Benkyou_Heya_no_Tsuribori, Character:: /anime/55649/From_a_Distance"
4690,,,,,,,,,,,"Takahashi, Ryousuke:Director","Takizawa, Toshifumi:Episode Director","Tsuji, Masaki:Script","Yoshikawa, Souji:Storyboard",Cyborg 009 (1979),#2855,#6116,"10,896",2,0,1,"['Takahashi, Ryousuke', 'Director'], ['Takizawa, Toshifumi', 'Episode Director'], ['Tsuji, Masaki', 'Script'], ['Yoshikawa, Souji', 'Storyboard']","Type, 
TV","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Mar 6, 1979 to Mar 25, 1980","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.271 (scored by 33383,338 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/1639/Cyborg_009, Alternative version:: /anime/1678/Cyborg_009__The_Cyborg_Soldier, Other:: /anime/6872/Cyborg_009, Side story:: /anime/7336/Cyborg_009__Chou_Ginga_Densetsu"
3444,UG☆Ultimate Girls,Jinzou Ningen Kikaider The Animation,,,,,,,,,,,,,The☆Ultraman,#7166,#9394,"3,566",2,0,1,,"Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Apr 4, 1979 to Mar 26, 1980","Premiered, 
Spring 1979","Licensors, 
Mill Creek Entertainment","Studios, 
Sunrise","Source, 
  Other","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
SpaceSpace,         Super PowerSuper Power","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.431 (scored by 929929 users)
      


1
          indicates a weighted score.","Ranked, 
  #71662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Alternative setting:: /anime/12851/Ultraman_USA, Other:: /anime/28149/Nihon_Animator_Mihonichi, Alternative version:: /anime/36871/Ultraman"
4411,Gear Fighter Dendoh,,,,,,,,,,"Nagahama, Tadao:Director","Sasaki, Katsutoshi:Director","Kase, Mitsuko:Episode Director","Kashima, Norio:Episode Director",Mirai Robo Daltanias,#5166,#11434,"1,837",1,0,0,"['Nagahama, Tadao', 'Director'], ['Sasaki, Katsutoshi', 'Director'], ['Kase, Mitsuko', 'Episode Director'], ['Kashima, Norio', 'Episode Director']","Type, 
TV","Episodes, 
  47","Status, 
  Finished Airing","Aired, 
  Mar 21, 1979 to Mar 5, 1980","Producers, 
    None found, add some","Licensors, 
Discotek Media","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.791 (scored by 612612 users)
      


1
          indicates a weighted score.",
4515,Happy Happy Clover,,,,,,,,,,"Kuroda, Yoshio:Director","Okuda, Seiji:Storyboard","Asakura, Rie:Theme Song Performance","Komori, Akihiro:Theme Song Composition",Seton Doubutsuki: Risu no Banner,#5923,#11494,"1,803",0,1,0,"['Kuroda, Yoshio', 'Director'], ['Okuda, Seiji', 'Storyboard'], ['Asakura, Rie', 'Theme Song Performance'], ['Komori, Akihiro', 'Theme Song Composition']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 7, 1979 to Sep 29, 1979","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Novel","Genre, 
DramaDrama","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
6.651 (scored by 689689 users)
      


1
          indicates a weighted score.",Alternative setting:: /anime/7845/Seton_Doubutsuki
3879,Versailles no Bara,,,,,,,,,,"Chopin, Frédéric:Music","Kitajima, Nobuyuki:Animation Director","Fukuda, Gen:Animation Director","Hayashi, Masayuki:Key Animation",Paris no Isabelle,#10952,#12174,"1,414",2,0,1,"['Chopin, Frédéric', 'Music'], ['Kitajima, Nobuyuki', 'Animation Director'], ['Fukuda, Gen', 'Animation Director'], ['Hayashi, Masayuki', 'Key Animation']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 19, 1979 to Jul 12, 1979","Premiered, 
Spring 1979","Licensors, 
    None found, add some","Studios, 
DAX Production","Source, 
  Original","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
5.651 (scored by 359359 users)
      


1
          indicates a weighted score.","Ranked, 
  #109522

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
5935,Arabian Nights: Sindbad no Bouken (TV),,,,,,,,,,"Kawajiri, Yoshiaki:Storyboard","Kusuba, Kouzou:Storyboard","Hata, Masami:Storyboard","Masaki, Mori:Storyboard",Animation Kikou: Marco Polo no Bouken,#8909,#13114,"1,060",0,0,0,"['Kawajiri, Yoshiaki', 'Storyboard'], ['Kusuba, Kouzou', 'Storyboard'], ['Hata, Masami', 'Storyboard'], ['Masaki, Mori', 'Storyboard']","Type, 
TV","Episodes, 
  43","Status, 
  Finished Airing","Aired, 
  Apr 7, 1979 to Apr 5, 1980","Producers, 
NHK","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Original","Genre, 
AdventureAdventure","Theme, 
HistoricalHistorical","Duration, 
  20 min. per ep.","Rating, 
  G - All Ages","Score, 
6.111 (scored by 236236 users)
      


1
          indicates a weighted score.",
16486,,,,,,,,,,,"Nagaoka, Akinori:Episode Director","Kaneko, Yutaka:Script",Koorogi '73:Theme Song Performance,"Matsuyama, Yuushi:Theme Song Arrangement",Shin Kyojin no Hoshi II,#6496,#14360,751,1,0,0,"['Nagaoka, Akinori', 'Episode Director'], ['Kaneko, Yutaka', 'Script'], [""Koorogi '73"", 'Theme Song Performance'], ['Matsuyama, Yuushi', 'Theme Song Arrangement']","Status, 
  Finished Airing","Aired, 
  Apr 14, 1979 to Sep 29, 1979","Premiered, 
Spring 1979","Broadcast, 
    Unknown","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.551 (scored by 183183 users)
      


1
          indicates a weighted score.","Ranked, 
  #64962

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14360","Adaptation:: /manga/15315/Shin_Kyojin_no_Hoshi, Prequel:: /anime/15875/Shin_Kyojin_no_Hoshi"
5886,,,,,,,,,,,"Yuyama, Kunihiko:Director","Nitta, Yoshikata:Director","Nishimaki, Hideo:Episode Director","Kanada, Yoshinori:Storyboard",Kujira no Josephina,#8725,#14424,734,0,0,0,"['Yuyama, Kunihiko', 'Director'], ['Nitta, Yoshikata', 'Director'], ['Nishimaki, Hideo', 'Episode Director'], ['Kanada, Yoshinori', 'Storyboard']","Episodes, 
  23","Status, 
  Finished Airing","Aired, 
  Apr 2, 1979 to Sep 25, 1979","Premiered, 
Spring 1979","Licensors, 
    None found, add some","Studios, 
Ashi Productions","Source, 
  Novel","Genres, 
AdventureAdventure,         FantasyFantasy","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.141 (scored by 175175 users)
      


1
          indicates a weighted score.","Ranked, 
  #87252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14424",
