index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
4663,Chuuka Ichiban!,,,,,,,,,"Endou, Tetsuya:Episode Director","Kitakubo, Hiroyuki:Storyboard","Yagi, Saori:Theme Song Performance","Tsurumaki, Kazuya:Key Animation",Tekken Chinmi,#3127,#8602,"4,700",0,0,0,"['Endou, Tetsuya', 'Episode Director'], ['Kitakubo, Hiroyuki', 'Storyboard'], ['Yagi, Saori', 'Theme Song Performance'], ['Tsurumaki, Kazuya', 'Key Animation']","Type, 
TV","Episodes, 
  20","Status, 
  Finished Airing","Aired, 
  Jul 2, 1988 to Dec 24, 1988","Producers, 
TV Asahi,       TOHO","Licensors, 
    None found, add some","Studios, 
Production Reed,       Ashi Productions","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure","Themes, 
HistoricalHistorical,         Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/1100/Tekken_Chinmi,
3264,,,,,,,,,,,,,,Lemon Angel (1988/II),#10519,#11644,"1,712",0,0,0,,"Type, 
TV","Episodes, 
  8","Status, 
  Finished Airing","Aired, 
  Jul 7, 1988 to Sep 1, 1988","Producers, 
Pony Canyon","Licensors, 
    None found, add some","Studios, 
AIC","Source, 
  Unknown","Genre, 
EcchiEcchi","Duration, 
  3 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.751 (scored by 410410 users)
      


1
          indicates a weighted score.","Ranked, 
  #105192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Prequel:: /anime/3259/Lemon_Angel_1988,
17092,Tteodori Kkachi,,,,,,,,,,,,,Dallyeola Hani,#7913,#13156,"1,050",0,1,0,,"Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Aug 14, 1988 to Nov 20, 1988","Premiered, 
Summer 1988","Licensors, 
    None found, add some","Studios, 
Daewon Media","Source, 
  Manga","Genre, 
SportsSports","Duration, 
  28 min. per ep.","Rating, 
  G - All Ages","Score, 
6.301 (scored by 282282 users)
      


1
          indicates a weighted score.","Ranked, 
  #79132

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13156",Alternative version:: /anime/17893/Cheonbangjichuk_Hani,
8520,,,,,,,,,,"Tsukasa, Sunaga:Episode Director","Aoki, Yasunao:Episode Director","Sakurai, Masaaki:Script","Nozawa, Masako:Theme Song Performance",Biriken,#18470,#16732,423,0,0,0,"['Tsukasa, Sunaga', 'Episode Director'], ['Aoki, Yasunao', 'Episode Director'], ['Sakurai, Masaaki', 'Script'], ['Nozawa, Masako', 'Theme Song Performance']","Episodes, 
  32","Status, 
  Finished Airing","Aired, 
  Jul 11, 1988 to Apr 3, 1989","Premiered, 
Summer 1988","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Unknown","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  13 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #184702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Sequel:: /anime/8521/Biriken_Nandemo_Shoukai,
1347,Akira,Dirty Pair,Kyoushoku Soukou Guyver (1989),Black Magic M-66,Vividred Operation,Senki Zesshou Symphogear,Karas,Gall Force 1: Eternal Story,Project A-Ko,"Oobari, Masami:Director","Akiyama, Katsuhito:Director","Takayama, Fumihiko:Director","Gouda, Hiroaki:Director",Bubblegum Crisis,#2628,#2963,"54,265",19,4,0,"['Oobari, Masami', 'Director'], ['Akiyama, Katsuhito', 'Director'], ['Takayama, Fumihiko', 'Director'], ['Gouda, Hiroaki', 'Director']","Episodes, 
  8","Status, 
  Finished Airing","Aired, 
  Feb 25, 1987 to Jan 30, 1991","Producers, 
Youmex","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha","Duration, 
  41 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.311 (scored by 1596315,963 users)
      


1
          indicates a weighted score.","Ranked, 
  #26282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2963","Members, 
    54,265","Alternative version:: /anime/568/Bubblegum_Crisis_Tokyo_2040, Alternative setting:: /anime/1346/AD_Police, Sequel:: /anime/1348/Bubblegum_Crash, Summary:: /anime/5036/Hurricane_Live_2033",Megazone 23
1288,Dominion,Toshokan Sensou,Full Metal Panic!,Urusei Yatsura,Hisone to Maso-tan,Top wo Nerae! Gunbuster,Planetes,Bullbuster,,"Maki, Taro:Producer","Oshii, Mamoru:Director","Yoshinaga, Naoyuki:Director","Itano, Ichirou:Episode Director",Kidou Keisatsu Patlabor,#2830,#3638,"37,004",10,4,1,"['Maki, Taro', 'Producer'], ['Oshii, Mamoru', 'Director'], ['Yoshinaga, Naoyuki', 'Director'], ['Itano, Ichirou', 'Episode Director']","Type, 
OVA","Episodes, 
  7","Status, 
  Finished Airing","Aired, 
  Apr 25, 1988 to Jun 25, 1989","Studios, 
Studio Deen","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha,         WorkplaceWorkplace","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.271 (scored by 1339313,393 users)
      


1
          indicates a weighted score.","Ranked, 
  #28302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3638","Adaptation:: /manga/201/Kidou_Keisatsu_Patlabor, Alternative version:: /anime/324/Kidou_Keisatsu_Patlabor__On_Television, Sequel:: /anime/1095/Kidou_Keisatsu_Patlabor_the_Movie, Other:: /anime/2733/MiniPato",Taiho Shichau zo
1384,Jigoku Shoujo,Petshop of Horrors,Shamanic Princess,3x3 Eyes,Makai Toshi Shinjuku,Kikoushi Enma,Karakuri no Kimi,,,"Hirano, Toshiki:Director","Yamada, Etsuji:Sound Director","Nishimori, Akira:Episode Director","Kakinouchi, Narumi:Storyboard",Kyuuketsuhime Miyu,#4393,#4608,"22,190",8,4,0,"['Hirano, Toshiki', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Nishimori, Akira', 'Episode Director'], ['Kakinouchi, Narumi', 'Storyboard']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Jul 21, 1988 to Apr 21, 1989","Studios, 
AIC","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         HorrorHorror,         SupernaturalSupernatural","Themes, 
MythologyMythology,         VampireVampire","Demographic, 
ShoujoShoujo","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.961 (scored by 82058,205 users)
      


1
          indicates a weighted score.","Ranked, 
  #43932

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/4542/Shin_Vampire_Miyu, Alternative version:: /anime/690/Kyuuketsuhime_Miyu_TV",Makaryuudo Demon Hunter
5918,Shoujo Kakumei Utena,Oniisama e...,Uragiri wa Boku no Namae wo Shitteiru,,,,,,,Rintarou:Director,"Kawajiri, Yoshiaki:Key Animation","Hamasaki, Hiroshi:Key Animation","Koike, Takeshi:Animation Check",Deimos no Hanayome: Ran no Kumikyoku,#10909,#7678,"6,245",2,3,3,"['Rintarou', 'Director'], ['Kawajiri, Yoshiaki', 'Key Animation'], ['Hamasaki, Hiroshi', 'Key Animation'], ['Koike, Takeshi', 'Animation Check']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 31, 1988","Studios, 
Madhouse","Source, 
  Manga","Genres, 
DramaDrama,         FantasyFantasy,         HorrorHorror,         MysteryMystery,         SupernaturalSupernatural","Themes, 
MythologyMythology,         PsychologicalPsychological","Demographic, 
ShoujoShoujo","Duration, 
  32 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.661 (scored by 23052,305 users)
      


1
          indicates a weighted score.","Ranked, 
  #109092

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/1464/Deimos_no_Hanayome,Boku no Chikyuu wo Mamotte
314,,,,,,,,,,"Dezaki, Osamu:Director","Furuse, Noboru:Director","Shinohara, Toshiya:Episode Director","Nanba, Hitoshi:Episode Director",Ace wo Nerae! 2,#3172,#9500,"3,449",3,1,0,"['Dezaki, Osamu', 'Director'], ['Furuse, Noboru', 'Director'], ['Shinohara, Toshiya', 'Episode Director'], ['Nanba, Hitoshi', 'Episode Director']","Type, 
OVA","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 25, 1988 to Oct 25, 1988","Studios, 
TMS Entertainment,       Annapuru","Source, 
  Manga","Genres, 
DramaDrama,         SportsSports","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.211 (scored by 12161,216 users)
      


1
          indicates a weighted score.","Ranked, 
  #31722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9500","Adaptation:: /manga/7948/Ace_wo_Nerae, Sequel:: /anime/312/Ace_wo_Nerae_Final_Stage, Prequel:: /anime/8542/Shin_Ace_wo_Nerae",
6331,Scramble Wars: Tsuppashire! Genom Trophy Rally,The Supergal,Maria-sama ga Miteru Specials,,,,,,,"Yatagai, Kenichi:Episode Director","Sonoda, Kenichi:Character Design","Kitajima, Nobuyuki:Key Animation",,Ten Little Gall Force,#9236,#11209,"1,989",0,0,0,"['Yatagai, Kenichi', 'Episode Director'], ['Sonoda, Kenichi', 'Character Design'], ['Kitajima, Nobuyuki', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 3, 1988","Producers, 
Movic,       CBS","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         ParodyParody,         SpaceSpace","Duration, 
  22 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.051 (scored by 739739 users)
      


1
          indicates a weighted score.","Ranked, 
  #92362

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11209","Members, 
    1,989","Spin-off:: /anime/2060/Gall_Force_1__Eternal_Story, Other:: /anime/2466/Scramble_Wars__Tsuppashire_Genom_Trophy_Rally",Kidou Senshi SD Gundam Mk-I
