index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
795,Shoujo Kakumei Utena,Maria-sama ga Miteru,Versailles no Bara,Ace wo Nerae!,Watashi no Ashinaga Ojisan,Kasei Yakyoku,Kaze to Ki no Uta Sanctus: Sei Naru Kana,Aoi Hana,3-gatsu no Lion 2nd Season,Kareshi Kanojo no Jijou,"Dezaki, Osamu:Director","Yamada, Etsuji:Sound Director","Shinohara, Toshiya:Episode Director","Matsumi, Shinichi:Episode Director",Oniisama e...,#863,#3181,"47,251",16,6,2,"['Dezaki, Osamu', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Shinohara, Toshiya', 'Episode Director'], ['Matsumi, Shinichi', 'Episode Director']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Jul 14, 1991 to May 31, 1992","Producers, 
NHK","Licensors, 
Discotek Media","Studios, 
Tezuka Productions","Source, 
  Manga","Genres, 
DramaDrama,         Girls LoveGirls Love","Themes, 
PsychologicalPsychological,         SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/1419/Oniisama_e
820,Code Geass: Hangyaku no Lelouch,Monster,Versailles no Bara,Tytania,Death Note,Kenpuu Denki Berserk,Uchuu Senkan Yamato 2199,Mahouka Koukou no Rettousei,Seikai no Monshou,Shingeki no Kyojin: The Final Season,"Ishiguro, Noboru:Director","Aketagawa, Susumu:Sound Director","Motonaga, Keitarou:Episode Director","Shinohara, Toshiya:Episode Director",Ginga Eiyuu Densetsu,#10,#744,"319,980",165,13,10,"['Ishiguro, Noboru', 'Director'], ['Aketagawa, Susumu', 'Sound Director'], ['Motonaga, Keitarou', 'Episode Director'], ['Shinohara, Toshiya', 'Episode Director']","Type, 
OVA","Episodes, 
  110","Status, 
  Finished Airing","Aired, 
  Jan 8, 1988 to Mar 17, 1997","Studios, 
K-Factory,       Kitty Film Mitaka Studio","Source, 
  Novel","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MilitaryMilitary,         SpaceSpace","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
9.021 (scored by 7869178,691 users)
      


1
          indicates a weighted score.","Ranked, 
  #102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #744","Adaptation:: /manga/6978/Ginga_Eiyuu_Densetsu, Prequel:: /anime/3016/Ginga_Eiyuu_Densetsu__Arata_naru_Tatakai_no_Overture, Side story:: /anime/3371/Ginga_Eiyuu_Densetsu_Gaiden, Alternative version:: /anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou"
84,Macross Plus,Top wo Nerae! Gunbuster,Shin Kidou Senki Gundam Wing,Kidou Senshi Gundam SEED,Kidou Senshi Gundam SEED Destiny,Kidou Butouden G Gundam,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Ginga Eiyuu Densetsu,Shingeki no Kyojin,"Maseba, Yutaka:Producer","Yatate, Hajime:Producer","Ueda, Masuo:Producer","Minami, Masahiko:Assistant Producer",Kidou Senshi Gundam 0083: Stardust Memory,#3054,#3263,"45,058",18,15,3,"['Maseba, Yutaka', 'Producer'], ['Yatate, Hajime', 'Producer'], ['Ueda, Masuo', 'Producer'], ['Minami, Masahiko', 'Assistant Producer']","Type, 
OVA","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  May 23, 1991 to Sep 24, 1992","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.231 (scored by 2530825,308 users)
      


1
          indicates a weighted score.","Ranked, 
  #30542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3263","Adaptation:: /manga/13420/Kidou_Senshi_Gundam_0083__Hoshikuzu_no_Eiyuu_-_Operation_Stardust, Prequel:: /anime/82/Kidou_Senshi_Gundam_0080__Pocket_no_Naka_no_Sensou, Sequel:: /anime/85/Kidou_Senshi_Zeta_Gundam, Alternative setting:: /anime/2695/Kidou_Senshi_Gundam_0083__Zeon_no_Zankou, Side story:: /anime/10581/Kidou_Senshi_Gundam_0083__Stardust_Memory_-_Uchuu_no_Kagerou, Summary:: /anime/40464/Kidou_Senshi_Gundam__Hikaru_Inochi_Chronicle_UC"
785,NHK ni Youkoso!,Genshiken,Daicon Opening Animations,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,Animation Seisaku Shinkou Kuromi-chan,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Shirobako,Mahou Shoujo Magical Destroyers,ChäoS;HEAd,Eizouken ni wa Te wo Dasu na!,"Mori, Takeshi:Director","Fujiyama, Fusanobu:Sound Director","Masuo, Shouichi:Episode Director","Okada, Toshio:Script",Otaku no Video,#3645,#3918,"31,893",17,5,1,"['Mori, Takeshi', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Masuo, Shouichi', 'Episode Director'], ['Okada, Toshio', 'Script']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Sep 27, 1991 to Dec 20, 1991","Producers, 
Youmex","Source, 
  Other","Genres, 
ComedyComedy,         DramaDrama,         Sci-FiSci-Fi","Themes, 
HistoricalHistorical,         MechaMecha,         Otaku CultureOtaku Culture","Duration, 
  48 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.121 (scored by 1375813,758 users)
      


1
          indicates a weighted score.","Ranked, 
  #36452

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3918","Members, 
    31,893",Character:: /anime/2724/Daicon_Opening_Animations
300,Elfen Lied,Takahashi Rumiko Gekijou Ningyo no Mori,InuYasha,Yuu☆Yuu☆Hakusho,Makai Toshi Shinjuku,Makaryuudo Demon Hunter,Shinsekai yori,Zero no Tsukaima,Tetsuwan Birdy,Ajin,"Macek, Carl:Producer","Nishio, Daisuke:Director","Tachiki, Fumihiko:Theme Song Performance","Hosoda, Mamoru:In-Between Animation",3x3 Eyes,#5600,#4129,"28,452",9,2,1,"['Macek, Carl', 'Producer'], ['Nishio, Daisuke', 'Director'], ['Tachiki, Fumihiko', 'Theme Song Performance'], ['Hosoda, Mamoru', 'In-Between Animation']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Jul 25, 1991 to Mar 19, 1992","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         HorrorHorror,         RomanceRomance","Themes, 
GoreGore,         MythologyMythology","Demographic, 
SeinenSeinen","Duration, 
  29 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.711 (scored by 1227712,277 users)
      


1
          indicates a weighted score.","Ranked, 
  #56002

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/662/3x3_Eyes, Sequel:: /anime/1225/3x3_Eyes__Seima_Densetsu"
1762,Ginga Eiyuu Densetsu,Guin Saga,Lodoss-tou Senki,Seirei no Moribito,Densetsu no Yuusha no Densetsu,Kaze no Tairiku,Gensou Jotan Ellcia,Angel Densetsu,Madan no Ou to Vanadis,Fire Emblem,"Amino, Tetsurou:Director","Hamatsu, Mamoru:Director","Fujiyama, Fusanobu:Sound Director","Nogami, Kazuo:Episode Director",Arslan Senki,#4701,#4653,"21,699",7,0,1,"['Amino, Tetsurou', 'Director'], ['Hamatsu, Mamoru', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Nogami, Kazuo', 'Episode Director']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Aug 17, 1991 to Sep 21, 1995","Studios, 
animate Film,       Aubec","Source, 
  Novel","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy","Theme, 
HistoricalHistorical","Duration, 
  38 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.891 (scored by 62826,282 users)
      


1
          indicates a weighted score.","Ranked, 
  #47012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4653","Adaptation:: /manga/32793/Arslan_Senki, Alternative version:: /anime/28249/Arslan_Senki_TV"
1348,Iria: Zeiram The Animation,Koukaku Kidoutai,,,,,,,,,"Ishiodori, Hiroshi:Director","Matsushita, Yukihiro:Director","Iwanami, Yoshikazu:Sound Director","Matsuoka, Hiroki:Sound Director",Bubblegum Crash,#6527,#5845,"12,224",8,3,0,"['Ishiodori, Hiroshi', 'Director'], ['Matsushita, Yukihiro', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Matsuoka, Hiroki', 'Sound Director']","Status, 
  Finished Airing","Aired, 
  May 25, 1991 to Dec 21, 1991","Producers, 
    None found, add some","Licensors, 
AnimEigo","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha","Duration, 
  45 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.541 (scored by 50005,000 users)
      


1
          indicates a weighted score.","Ranked, 
  #65272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5845","Members, 
    12,224","Favorites, 
  16","Prequel:: /anime/1347/Bubblegum_Crisis, Character:: /anime/2466/Scramble_Wars__Tsuppashire_Genom_Trophy_Rally"
3448,Wild 7,Angel Cop,Riding Bean,Golgo 13,Spy x Family,Inferno Cop,AD Police,Kizuoibito,Dominion,Dorohedoro,"Dezaki, Tetsu:Director","Ueda, Yoshihiro:Episode Director","Wolskel, John:Script","Koike, Kazuo:Original Creator",Mad★Bull 34,#7767,#5886,"11,980",11,4,5,"['Dezaki, Tetsu', 'Director'], ['Ueda, Yoshihiro', 'Episode Director'], ['Wolskel, John', 'Script'], ['Koike, Kazuo', 'Original Creator']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Dec 21, 1990 to Aug 21, 1992","Producers, 
Pony Canyon","Source, 
  Manga","Genre, 
ActionAction","Themes, 
DetectiveDetective,         GoreGore","Duration, 
  47 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.321 (scored by 44504,450 users)
      


1
          indicates a weighted score.","Ranked, 
  #77672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5886","Members, 
    11,980",Adaptation:: /manga/4167/Mad★Bull_34
1148,Shin Megami Tensei: Tokyo Mokushiroku,Chika Gentou Gekiga: Shoujo Tsubaki,Yami no Shihosha Judge,Dark Cat,Makai Toshi Shinjuku,Youjuu Toshi,Hellsing Ultimate,Supernatural The Animation,Shuten Douji,,"Maruyama, Masao:Producer","Macek, Carl:Producer","Takahashi, Naoko:Producer",Rintarou:Director,Teito Monogatari,#9914,#6058,"11,152",0,4,0,"['Maruyama, Masao', 'Producer'], ['Macek, Carl', 'Producer'], ['Takahashi, Naoko', 'Producer'], ['Rintarou', 'Director']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Sep 27, 1991 to Sep 25, 1992","Studios, 
Madhouse","Source, 
  Novel","Genres, 
HorrorHorror,         SupernaturalSupernatural","Theme, 
HistoricalHistorical","Duration, 
  42 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.901 (scored by 29412,941 users)
      


1
          indicates a weighted score.","Ranked, 
  #99142

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6058",Adaptation:: /manga/67341/Teito_Monogatari
2016,Warau Hyouteki,,,,,,,,,,"Mizutani, Takaya:Director","Takahashi, Rumiko:Original Creator","Kawai, Kenji:Music","Sasaki, Shirou:Co-Producer",Ningyo no Mori,#5671,#7044,"7,739",1,2,0,"['Mizutani, Takaya', 'Director'], ['Takahashi, Rumiko', 'Original Creator'], ['Kawai, Kenji', 'Music'], ['Sasaki, Shirou', 'Co-Producer']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 16, 1991","Studios, 
Pastel","Source, 
  Manga","Genres, 
DramaDrama,         FantasyFantasy,         HorrorHorror,         MysteryMystery","Demographic, 
ShounenShounen","Duration, 
  55 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.701 (scored by 32303,230 users)
      


1
          indicates a weighted score.","Ranked, 
  #56712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7044","Adaptation:: /manga/199/Ningyo_Series, Alternative version:: /anime/620/Takahashi_Rumiko_Gekijou_Ningyo_no_Mori, Sequel:: /anime/2017/Ningyo_no_Kizu"
