index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
103,Kodomo no Omocha (TV),Yume no Crayon Oukoku,Mahoujin Guruguru (2017),Mahoujin Guruguru,Gakuen Utopia Manabi Straight!,Azumanga Daiou The Animation,Gakuen Alice,Hime-chan no Ribbon,Urusei Yatsura,Bishoujo Senshi Sailor Moon,"Kobayashi, Noriko:Producer","Tsuji, Hatsuki:Director","Tanaka, Kazuya:Sound Director","Daichi, Akitarou:Episode Director",Akazukin Chacha,#1645,#5271,"15,878",6,0,0,"['Kobayashi, Noriko', 'Producer'], ['Tsuji, Hatsuki', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Daichi, Akitarou', 'Episode Director']","Episodes, 
  74","Status, 
  Finished Airing","Aired, 
  Jan 7, 1994 to Jun 30, 1995","Premiered, 
Winter 1994","Licensors, 
    None found, add some","Studios, 
Gallop","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         RomanceRomance","Theme, 
Mahou ShoujoMahou Shoujo","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.551 (scored by 56025,602 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/7270/Akazukin_Chacha, Sequel:: /anime/367/Akazukin_Chacha_OVA"
3199,,,,,,,,,,,"Takagi, Jun:Director","Fujino, Sadayoshi:Sound Director","Kusuba, Kouzou:Episode Director","Tomobuki, Ami:Episode Director",Nanatsu no Umi no Tico,#2210,#7750,"6,090",2,0,0,"['Takagi, Jun', 'Director'], ['Fujino, Sadayoshi', 'Sound Director'], ['Kusuba, Kouzou', 'Episode Director'], ['Tomobuki, Ami', 'Episode Director']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Jan 16, 1994 to Dec 18, 1994","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Original","Genres, 
AdventureAdventure,         Slice of LifeSlice of Life","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
7.411 (scored by 21252,125 users)
      


1
          indicates a weighted score.","Ranked, 
  #22102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Summary:: /anime/25083/Nanatsu_no_Umi_no_Tico_Specials, Side story:: /anime/37423/Shiawase_Pasta_Story"
5075,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,Yuusha-Ou GaoGaiGar,Tatakae! Chou Robot Seimeitai Transformers Victory,Shippuu! Iron Leaguer,Kidou Keisatsu Patlabor: On Television,,,,,,"Takamatsu, Shinji:Director","Minami, Yasuhiro:Episode Director","Hishikawa, Naoki:Episode Director","Aikawa, Shou:Script",Yuusha Keisatsu J-Decker,#2132,#9059,"4,007",2,2,0,"['Takamatsu, Shinji', 'Director'], ['Minami, Yasuhiro', 'Episode Director'], ['Hishikawa, Naoki', 'Episode Director'], ['Aikawa, Shou', 'Script']","Episodes, 
  48","Status, 
  Finished Airing","Aired, 
  Feb 5, 1994 to Jan 28, 1995","Premiered, 
Winter 1994","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
DetectiveDetective,         MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.421 (scored by 11301,130 users)
      


1
          indicates a weighted score.","Ranked, 
  #21322

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Alternative setting:: /anime/890/Yuusha-Ou_GaoGaiGar
9768,Ukkari Pénélope (2009),Sore Ike! Anpanman,Egg Car,,,,,,,,"Hoshiyama, Hiroyuki:Script","Minami, Omi:Theme Song Performance","Tsuji, Shigehito:Character Design",,Shima Shima Tora no Shimajirou,#8719,#13374,990,0,0,0,"['Hoshiyama, Hiroyuki', 'Script'], ['Minami, Omi', 'Theme Song Performance'], ['Tsuji, Shigehito', 'Character Design']","Status, 
  Finished Airing","Aired, 
  Dec 13, 1993 to Mar 31, 2008","Premiered, 
Winter 1994","Broadcast, 
    Mondays at 18, 00 (JST)","Studios, 
Studio Kikan","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
AnthropomorphicAnthropomorphic","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
6.151 (scored by 305305 users)
      


1
          indicates a weighted score.","Ranked, 
  #87192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Sequel:: /anime/18937/Hakken_Taiken_Daisuki_Shimajirou, Other:: /anime/39159/Shima_Shima_Tora_no_Shimajirou_no_Shouboutai, Character:: /anime/52939/Kangaroo_wa_Doko_ni_Itta_no_ka, Side story:: /anime/54271/Shimajirou_Movie_1__Shimajirou_no_Daibouken_-_Konchuu_no_Kuni_no_Otomodachi"
1913,Kyou kara Ore wa!!,Koukou Butouden Crows,Street Fighter II V,Yuu☆Yuu☆Hakusho,GetBackers,Midori no Hibi,"""Eiji""",Be-Bop Highschool,Hajime no Ippo,Osu!! Karate-bu,"Minoguchi, Katsumi:Director","Yamaguchi, Takeshi:Director","Hayase, Hiroyuki:Sound Director","Satou, Ikurou:Episode Director",Shonan Junai Gumi!,#2120,#3245,"45,506",5,1,0,"['Minoguchi, Katsumi', 'Director'], ['Yamaguchi, Takeshi', 'Director'], ['Hayase, Hiroyuki', 'Sound Director'], ['Satou, Ikurou', 'Episode Director']","Type, 
OVA","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Jan 21, 1994 to Jan 24, 1997","Studios, 
J.C.Staff,       Life Work","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy","Themes, 
DelinquentsDelinquents,         SchoolSchool","Duration, 
  46 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.421 (scored by 1938819,388 users)
      


1
          indicates a weighted score.","Ranked, 
  #21202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3245","Adaptation:: /manga/444/Bad_Company, Sequel:: /anime/245/Great_Teacher_Onizuka"
1007,Dirty Pair OVA,,,,,,,,,,"Nishimura, Junji:Director","Shirahata, Bob:Episode Director","Inoue, Kikuko:Theme Song Performance","Takayama, Minami:Theme Song Performance",Ranma ½ OVA,#1127,#3835,"33,083",3,0,0,"['Nishimura, Junji', 'Director'], ['Shirahata, Bob', 'Episode Director'], ['Inoue, Kikuko', 'Theme Song Performance'], ['Takayama, Minami', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 21, 1993 to Aug 19, 1994","Studios, 
Studio Deen,       Kitty Film Mitaka Studio","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
Magical Sex ShiftMagical Sex Shift,         Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.731 (scored by 1645216,452 users)
      


1
          indicates a weighted score.","Ranked, 
  #11272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Prequel:: /anime/210/Ranma_½, Sequel:: /anime/1008/Ranma_½__Yomigaeru_Kioku"
1043,Yami no Matsuei,D.Gray-man,Yuu☆Yuu☆Hakusho,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Kikoushi Enma,Persona 5 the Animation,,,,,"Chigira, Kouichi:Director","Watanabe, Jun:Sound Director","Matsuura, Noriyoshi:Sound Director","Matsuoka, Hideaki:Theme Song Performance",Tokyo Babylon,#5793,#4872,"19,569",2,2,0,"['Chigira, Kouichi', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Matsuoka, Hideaki', 'Theme Song Performance']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Oct 21, 1992 to Mar 21, 1994","Producers, 
animate Film,       Movic,       Sony Music Entertainment","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         FantasyFantasy,         MysteryMystery","Theme, 
Super PowerSuper Power","Demographic, 
ShoujoShoujo","Duration, 
  50 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.681 (scored by 85198,519 users)
      


1
          indicates a weighted score.","Ranked, 
  #57932

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4872","Adaptation:: /manga/133/Tokyo_Babylon, Sequel:: /anime/595/X_OVA, Other:: /anime/24139/Tokyo_Babylon__Vision"
2332,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,Top wo Nerae! Gunbuster,,,,,,,,,"Urushihara, Satoshi:Director","Yoshimoto, Kinji:Director","Fujiyama, Fusanobu:Sound Director","Itano, Ichirou:Key Animation",Plastic Little,#8899,#5245,"16,042",5,2,5,"['Urushihara, Satoshi', 'Director'], ['Yoshimoto, Kinji', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Itano, Ichirou', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 21, 1994","Producers, 
KSS,       Movic,       Sony Music Entertainment","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         RomanceRomance,         Sci-FiSci-Fi,         EcchiEcchi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  47 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.111 (scored by 67316,731 users)
      


1
          indicates a weighted score.","Ranked, 
  #88992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5245","Members, 
    16,042",Adaptation:: /manga/2912/Plastic_Little
426,Dragon Quest: Your Story,Final Fantasy VII: Advent Children,Final Fantasy VII: Last Order,Final Fantasy VII: Advent Children Complete,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,Brotherhood: Final Fantasy XV,Kingsglaive: Final Fantasy XV,Final Fantasy XV: Episode Ardyn - Prologue,Bakuretsu Hunters,Street Fighter II V,Rintarou:Director,"Ookubo, Tomihiko:Director","Sekijima, Mayori:Script","Iso, Mitsuo:Key Animation",Final Fantasy,#8913,#5313,"15,560",3,3,2,"['Rintarou', 'Director'], ['Ookubo, Tomihiko', 'Director'], ['Sekijima, Mayori', 'Script'], ['Iso, Mitsuo', 'Key Animation']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Mar 21, 1994 to Jul 21, 1994","Producers, 
Square Enix","Source, 
  Game","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.111 (scored by 63436,343 users)
      


1
          indicates a weighted score.","Ranked, 
  #89132

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5313","Members, 
    15,560","Favorites, 
  22",
2725,,,,,,,,,,,"Inoue, Hiroaki:Producer","Morijiri, Kazuaki:Producer","Hasegawa, Yasuo:Producer","Ozawa, Kazuhiro:Director",Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,#5399,#6341,"9,991",0,1,0,"['Inoue, Hiroaki', 'Producer'], ['Morijiri, Kazuaki', 'Producer'], ['Hasegawa, Yasuo', 'Producer'], ['Ozawa, Kazuhiro', 'Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 25, 1994","Producers, 
Pioneer LDC","Source, 
  Original","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Themes, 
DetectiveDetective,         ParodyParody,         SpaceSpace","Duration, 
  27 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.751 (scored by 46134,613 users)
      


1
          indicates a weighted score.","Ranked, 
  #53992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6341","Members, 
    9,991",Spin-off:: /anime/539/Tenchi_Muyou_Ryououki
