index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
30,Mahou Shoujo Madoka★Magica,Serial Experiments Lain,Darling in the FranXX,RahXephon,Tengen Toppa Gurren Lagann,Shingeki no Kyojin,Bokura no,Koukyoushihen Eureka Seven,Shoujo Kakumei Utena,Top wo Nerae! Gunbuster,"Anno, Hideaki:Producer","Yamaga, Hiroyuki:Producer","Kobayashi, Noriko:Producer","Takahashi, Tomoko:Assistant Producer",Shinseiki Evangelion,#212,#45,"1,805,906",520,99,106,"['Anno, Hideaki', 'Producer'], ['Yamaga, Hiroyuki', 'Producer'], ['Kobayashi, Noriko', 'Producer'], ['Takahashi, Tomoko', 'Assistant Producer']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 4, 1995 to Mar 27, 1996","Producers, 
TV Tokyo,       Kadokawa Shoten,       Nihon Ad Systems,       Audio Tanaka","Licensors, 
GKIDS","Studios, 
Gainax,       Tatsunoko Production","Source, 
  Original","Genres, 
ActionAction,         Avant GardeAvant Garde,         Award WinningAward Winning,         DramaDrama,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
MechaMecha,         PsychologicalPsychological","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.351 (scored by 10796241,079,624 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/698/Shinseiki_Evangelion, Summary:: /anime/31/Shinseiki_Evangelion_Movie__Shi_to_Shinsei, Sequel:: /anime/32/Shinseiki_Evangelion_Movie__Air_Magokoro_wo_Kimi_ni, Alternative version:: /anime/2759/Evangelion_Movie_1__Jo, Spin-off:: /anime/4130/Petit_Eva__EvangelionSchool, Other:: /anime/23023/Peaceful_Times_F02_Petit_Film, Character:: /anime/31115/Schick_x_Evangelion"
852,Paradise Kiss,Marmalade Boy,Kimi ni Todoke,Super GALS! Kotobuki Ran,Nana,Kodomo no Omocha (TV),Lovely★Complex,Peach Girl,,,"Shimizu, Junji:Director","Umezawa, Atsutoshi:Director","Yabe, Akinori:Episode Director","Yamayoshi, Yasuo:Episode Director",Gokinjo Monogatari,#1353,#4318,"25,825",6,2,0,"['Shimizu, Junji', 'Director'], ['Umezawa, Atsutoshi', 'Director'], ['Yabe, Akinori', 'Episode Director'], ['Yamayoshi, Yasuo', 'Episode Director']","Type, 
TV","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Sep 10, 1995 to Sep 1, 1996","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance","Theme, 
Visual ArtsVisual Arts","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1216/Gokinjo_Monogatari, Sequel:: /anime/322/Paradise_Kiss, Alternative version:: /anime/7578/Gokinjo_Monogatari_the_Movie"
495,Majutsushi Orphen,Maze☆Bakunetsu Jikuu (TV),Gokudou-kun Manyuuki,City Hunter,Final Fantasy,Chivas 1-2-3,Slayers,High School DxD,,,"Kobayashi, Noriko:Producer","Mashimo, Kouichi:Director","Kato, Takao:Episode Director","Sugishima, Kunihisa:Episode Director",Bakuretsu Hunters,#5932,#4601,"22,252",6,2,0,"['Kobayashi, Noriko', 'Producer'], ['Mashimo, Kouichi', 'Director'], ['Kato, Takao', 'Episode Director'], ['Sugishima, Kunihisa', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 3, 1995 to Mar 26, 1996","Producers, 
Sotsu,       Movic,       TV Tokyo Music","Licensors, 
ADV Films,       Discotek Media","Studios, 
Xebec","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         EcchiEcchi","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.651 (scored by 70207,020 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/140/Bakuretsu_Hunters, Sequel:: /anime/808/Bakuretsu_Hunters_OVA, Spin-off:: /anime/1228/Chivas_1-2-3"
1567,Kamikaze Kaitou Jeanne,Cardcaptor Sakura,Cat's Eye,Gakuen Alice,Akazukin Chacha,D.N.Angel,Ai Tenshi Densetsu Wedding Peach,Magic Kaito 1412,Kamichama Karin,Magic Kaito,"Nabeshima, Osamu:Director","Kobayashi, Katsuyoshi:Sound Director","Yamada, Etsuji:Sound Director","Ooba, Hideaki:Episode Director",Kaitou Saint Tail,#1607,#4730,"20,947",9,0,0,"['Nabeshima, Osamu', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Yamada, Etsuji', 'Sound Director'], ['Ooba, Hideaki', 'Episode Director']","Episodes, 
  43","Status, 
  Finished Airing","Aired, 
  Oct 12, 1995 to Sep 12, 1996","Premiered, 
Fall 1995","Licensors, 
Discotek Media,       Tokyopop","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
AdventureAdventure,         RomanceRomance","Demographic, 
ShoujoShoujo","Duration, 
  22 min. per ep.","Rating, 
  G - All Ages","Score, 
7.561 (scored by 78017,801 users)
      


1
          indicates a weighted score.","Ranked, 
  #16072

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/508/Kaitou_Saint_Tail
116,Spider Riders: Oracle no Yuusha-tachi,Tenchi Muyou!,Tsubasa Chronicle,Gdleen,Ixion Saga DT,Musekinin Kanchou Tylor,,,,,"Morijiri, Kazuaki:Producer","Inoue, Hiroaki:Assistant Producer","Akiyama, Katsuhito:Director","Honda, Yasunori:Sound Director",Shinpi no Sekai El-Hazard (TV),#4507,#5019,"18,170",1,2,0,"['Morijiri, Kazuaki', 'Producer'], ['Inoue, Hiroaki', 'Assistant Producer'], ['Akiyama, Katsuhito', 'Director'], ['Honda, Yasunori', 'Sound Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 6, 1995 to Mar 29, 1996","Producers, 
TV Tokyo,       Geneon Universal Entertainment,       SoftX,       Pioneer LDC,       TV Tokyo Music,       Atelier Musa","Licensors, 
Nozomi Entertainment,       Geneon Entertainment USA","Studios, 
AIC","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         RomanceRomance","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.931 (scored by 72447,244 users)
      


1
          indicates a weighted score.",Alternative setting:: /anime/117/Shinpi_no_Sekai_El-Hazard
961,Street Fighter II V,Hokuto no Ken,Osu!! Karate-bu,Grappler Baki (TV),Street Fighter II Movie,Natsuki Crisis,,,,,"Otani, Masahito:Episode Director","Yoshida, Reiko:Script","Kamio, Ryuu:Script","Tamura, Ryou:Script",Virtua Fighter,#3695,#6015,"11,383",1,1,0,"['Otani, Masahito', 'Episode Director'], ['Yoshida, Reiko', 'Script'], ['Kamio, Ryuu', 'Script'], ['Tamura, Ryou', 'Script']","Episodes, 
  35","Status, 
  Finished Airing","Aired, 
  Oct 9, 1995 to Jun 27, 1996","Premiered, 
Fall 1995","Licensors, 
Media Blasters,       Discotek Media","Studios, 
Tokyo Movie Shinsha","Source, 
  Game","Genre, 
ActionAction","Theme, 
Martial ArtsMartial Arts","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.111 (scored by 46514,651 users)
      


1
          indicates a weighted score.","Ranked, 
  #36952

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/148531/Virtua_Fighter, Alternative version:: /anime/36937/Virtua_Fighter__Costomize_Clip"
2736,Doraemon (1979),,,,,,,,,,"Okuno, Toshiaki:Producer","Endou, Tetsuya:Director","Watanabe, Jun:Sound Director","Abe, Masashi:Episode Director",Mojakou,#3159,#10243,"2,696",0,0,0,"['Okuno, Toshiaki', 'Producer'], ['Endou, Tetsuya', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Abe, Masashi', 'Episode Director']","Episodes, 
  74","Status, 
  Finished Airing","Aired, 
  Oct 3, 1995 to Mar 31, 1997","Premiered, 
Fall 1995","Licensors, 
    None found, add some","Studios, 
OLM","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.211 (scored by 13721,372 users)
      


1
          indicates a weighted score.","Ranked, 
  #31592

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10243",Adaptation:: /manga/145032/Mojakou
2366,,,,,,,,,,,"Suzuki, Iku:Director","Kikuta, Hiromi:Sound Director","Fujiyama, Fusanobu:Sound Director","Hayakawa, Natsuko:Script",Touma Kishinden Oni,#7499,#12700,"1,198",0,0,0,"['Suzuki, Iku', 'Director'], ['Kikuta, Hiromi', 'Sound Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Hayakawa, Natsuko', 'Script']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 5, 1995 to Mar 21, 1996","Premiered, 
Fall 1995","Licensors, 
    None found, add some","Studios, 
J.C.Staff","Source, 
  Game","Genre, 
SupernaturalSupernatural","Duration, 
  8 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.371 (scored by 171171 users)
      


1
          indicates a weighted score.","Ranked, 
  #74992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12700",
4782,Kingyo Chuuihou!,Hai! Akko desu,,,,,,,,,"Kosao, Shunichi:Producer","Kasai, Kenichi:Director","Hayase, Hiroyuki:Sound Director","Takahashi, Yukio:Episode Director",Mama wa Poyopoyo Saurus ga Osuki,#6477,#13650,915,0,0,0,"['Kosao, Shunichi', 'Producer'], ['Kasai, Kenichi', 'Director'], ['Hayase, Hiroyuki', 'Sound Director'], ['Takahashi, Yukio', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Sep 2, 1995 to Aug 31, 1996","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Manga","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
ChildcareChildcare","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages",Adaptation:: /manga/12369/Mama_wa_Poyopoyo_Saurus_ga_Osuki
18573,,,,,,,,,,,,,,,Noobow,#16806,#16993,405,1,0,0,,"Status, 
  Finished Airing","Aired, 
  Oct 5, 1995 to Mar 28, 1996","Premiered, 
Fall 1995","Broadcast, 
    Unknown","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  2 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #168062

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16993","Prequel:: /anime/18575/Noobow__Kieta_Medal, Other:: /anime/18577/Noobow__Na_Kokoro"
21485,,,,,,,,,,,"Sasagawa, Hiroshi:Director","Kozuma, Shinsaku:Episode Director","Isako, Kiyotaka:Episode Director","Otani, Masahito:Episode Director",Dokkan! Robotendon,#19158,#17764,346,0,0,0,"['Sasagawa, Hiroshi', 'Director'], ['Kozuma, Shinsaku', 'Episode Director'], ['Isako, Kiyotaka', 'Episode Director'], ['Otani, Masahito', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Oct 5, 1995 to Mar 28, 1996","Premiered, 
Fall 1995","Broadcast, 
    Thursdays at 07, 45 (JST)","Studios, 
Tatsunoko Production","Source, 
  Unknown","Genres, 
AdventureAdventure,         Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #191582

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17764",
268,Great Teacher Onizuka,Grand Blue,Green Green,Gintama,Kino no Tabi: The Beautiful World,Sakigake!! Cromartie Koukou,City Hunter,Musekinin Kanchou Tylor,Kyou kara Ore wa!!,Sakamoto desu ga?,"Greenfield, Matt:Producer","Kitakubo, Hiroyuki:Director","Kikuchi, Yasuhito:Episode Director","Abe, Masashi:Episode Director",Golden Boy,#562,#571,"397,432",100,8,3,"['Greenfield, Matt', 'Producer'], ['Kitakubo, Hiroyuki', 'Director'], ['Kikuchi, Yasuhito', 'Episode Director'], ['Abe, Masashi', 'Episode Director']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 27, 1995 to Jun 28, 1996","Producers, 
KSS,       Shueisha","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         EcchiEcchi","Themes, 
Adult CastAdult Cast,         Gag HumorGag Humor,         WorkplaceWorkplace","Demographic, 
SeinenSeinen","Duration, 
  28 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
8.041 (scored by 216228216,228 users)
      


1
          indicates a weighted score.","Ranked, 
  #5622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #571",Adaptation:: /manga/1458/Golden_Boy
650,Black Lagoon,Dirty Pair: The Movie,Cowboy Bebop,R.O.D: The TV,Bubblegum Crisis,Lupin III,Shonan Junai Gumi!,Top wo Nerae! Gunbuster,Trigun,Angel Cop,"Okuno, Toshiaki:Producer","Mori, Takeshi:Director","Murata, Kazuya:Episode Director","Matsumoto, Norio:Key Animation",Gunsmith Cats,#2361,#2885,"56,985",21,5,0,"['Okuno, Toshiaki', 'Producer'], ['Mori, Takeshi', 'Director'], ['Murata, Kazuya', 'Episode Director'], ['Matsumoto, Norio', 'Key Animation']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Nov 1, 1995 to Sep 1, 1996","Producers, 
VAP,       TBS,       Kodansha","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy","Theme, 
DetectiveDetective","Demographic, 
SeinenSeinen","Duration, 
  29 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.371 (scored by 2378023,780 users)
      


1
          indicates a weighted score.","Ranked, 
  #23612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2885","Adaptation:: /manga/1319/GunSmith_Cats, Spin-off:: /anime/917/Riding_Bean, Alternative version:: /anime/37483/Bean_Bandit"
