index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
1293,To LOVE-Ru,Ranma ½,Maison Ikkoku,Inukami!,Kimagure Orange☆Road,Stop!! Hibari-kun!,Kobayashi-san Chi no Maid Dragon,Dr. Slump: Arale-chan,Seto no Hanayome,Gintama,"Oshii, Mamoru:Co-Director","Nunokawa, Yuuji:Producer","Hasegawa, Hiroshi:Producer","Yamazaki, Kazuo:Director",Urusei Yatsura,#1147,#2233,"88,408",23,1,0,"['Oshii, Mamoru', 'Co-Director'], ['Nunokawa, Yuuji', 'Producer'], ['Hasegawa, Hiroshi', 'Producer'], ['Yamazaki, Kazuo', 'Director']","Type, 
TV","Episodes, 
  195","Status, 
  Finished Airing","Aired, 
  Oct 14, 1981 to Mar 19, 1986","Producers, 
Kitty Films,       Fuji TV,       Shogakukan","Licensors, 
AnimEigo,       Discotek Media","Studios, 
Pierrot,       Studio Deen","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.731 (scored by 1887518,875 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/304/Urusei_Yatsura, Side story:: /anime/1481/Urusei_Yatsura__Haru_da_Tobidase, Sequel:: /anime/1924/Urusei_Yatsura_Movie_5__Kanketsu-hen, Alternative version:: /anime/50710/Urusei_Yatsura_2022"
4936,Doraemon (1979),Perman,Nintama Rantarou,Doraemon (2005),,,,,,,"Sasagawa, Hiroshi:Director","Zen, Soichiro:Director","Okada, Kenjirou:Episode Director","Sakurai, Masaaki:Script",Ninja Hattori-kun,#4419,#6012,"11,397",1,0,0,"['Sasagawa, Hiroshi', 'Director'], ['Zen, Soichiro', 'Director'], ['Okada, Kenjirou', 'Episode Director'], ['Sakurai, Masaaki', 'Script']","Type, 
TV","Episodes, 
  694","Status, 
  Finished Airing","Aired, 
  Sep 28, 1981 to Dec 25, 1987","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  10 min. per ep.","Rating, 
  G - All Ages","Adaptation:: /manga/21407/Ninja_Hattori-kun, Alternative version:: /anime/18845/Ninja_Hattori-kun_2012, Side story:: /anime/21493/Ninja_Hattori-kun__Nin_Nin_Ninpo_Enikki_no_Maki"
2257,Kidou Senshi Gundam,Ginga Eiyuu Densetsu,Kidou Senshi Gundam: Dai 08 MS Shoutai,Soukou Kihei Votoms,Aoki Ryuusei SPT Layzner,Koukyoushihen Eureka Seven,Kidou Keisatsu Patlabor 2 the Movie,Code Geass: Hangyaku no Lelouch,,,"Takahashi, Ryousuke:Director","Kanda, Takeyuki:Director","Yatabe, Katsuyoshi:Episode Director","Tomobuki, Ami:Episode Director",Taiyou no Kiba Dagram,#1997,#7759,"6,075",4,1,0,"['Takahashi, Ryousuke', 'Director'], ['Kanda, Takeyuki', 'Director'], ['Yatabe, Katsuyoshi', 'Episode Director'], ['Tomobuki, Ami', 'Episode Director']","Episodes, 
  75","Status, 
  Finished Airing","Aired, 
  Oct 23, 1981 to Mar 25, 1983","Premiered, 
Fall 1981","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.451 (scored by 12491,249 users)
      


1
          indicates a weighted score.","Ranked, 
  #19972

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/163910/Get_Truth_-_Taiyô_no_Kiba_Dagram, Side story:: /anime/2258/Choro_Q_Dagram, Summary:: /anime/9972/Document_Taiyou_no_Kiba_Dagram, Other:: /anime/18795/Dagram_vs_Round-Facer"
2331,SF Saiyuuki Starzinger,Taiyou no Ko Esteban,Space Cobra,Captain Future,,,,,,,"Nagahama, Tadao:Director","Bernard, Deyriès:Director","Chalopin, Jean:Script",Neverland:Theme Song Performance,Uchuu Densetsu Ulysses 31,#3835,#7792,"6,009",2,0,0,"['Nagahama, Tadao', 'Director'], ['Bernard, Deyriès', 'Director'], ['Chalopin, Jean', 'Script'], ['Neverland', 'Theme Song Performance']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 3, 1981 to Nov 30, 1982","Producers, 
Tokyo Movie Shinsha,       DiC Entertainment","Licensors, 
    None found, add some","Studios, 
TMS Entertainment","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.081 (scored by 24112,411 users)
      


1
          indicates a weighted score.",Alternative version:: /anime/10701/Ulysses_31_Pilot
2748,One Piece,Azumanga Daiou The Animation,Slam Dunk,Love Hina,Jungle wa Itsumo Hare nochi Guu,Buzzer Beater,Ouran Koukou Host Club,Battle Athletess Daiundoukai (TV),Lovely★Complex,High School! Kimengumi,"Miyata, Tomoyuki:Producer","Hayashi, Masayuki:Director","Kagawa, Yutaka:Episode Director","Tsuda, Yoshizou:Episode Director",Dash! Kappei,#3178,#8070,"5,556",2,0,0,"['Miyata, Tomoyuki', 'Producer'], ['Hayashi, Masayuki', 'Director'], ['Kagawa, Yutaka', 'Episode Director'], ['Tsuda, Yoshizou', 'Episode Director']","Type, 
TV","Episodes, 
  65","Status, 
  Finished Airing","Aired, 
  Oct 4, 1981 to Dec 26, 1982","Producers, 
Fuji TV","Licensors, 
    None found, add some","Studios, 
Tatsunoko Production,       Tama Production","Source, 
  Manga","Genres, 
ComedyComedy,         SportsSports,         EcchiEcchi","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.211 (scored by 26182,618 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/11214/Dash_Kappei
3391,Nande Koko ni Sensei ga!?,,,,,,,,,,"Yotsuji, Takao:Episode Director","Endou, Katsumi:Episode Director","Fuji, Mineo:Episode Director","Nagaki, Bonjin:Episode Director",Maicching Machiko-sensei,#8409,#8990,"4,094",0,3,0,"['Yotsuji, Takao', 'Episode Director'], ['Endou, Katsumi', 'Episode Director'], ['Fuji, Mineo', 'Episode Director'], ['Nagaki, Bonjin', 'Episode Director']","Type, 
TV","Episodes, 
  95","Status, 
  Finished Airing","Aired, 
  Oct 8, 1981 to Oct 6, 1983","Producers, 
TV Tokyo","Licensors, 
Discotek Media","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         EcchiEcchi","Theme, 
SchoolSchool","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.211 (scored by 725725 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/100654/Maicching_Machiko-sensei
3761,Anime 80-nichikan Sekai Isshuu,Anime Sanjuushi,,,,,,,,,"Koshi, Shigeo:Director","D'Avena, Cristina:Theme Song Performance",Suginami Jidou Gasshoudan:Theme Song Performance,"Debout, Jean-Jacques:Theme Song Performance",Wanwan Sanjuushi,#5303,#9546,"3,396",4,0,0,"['Koshi, Shigeo', 'Director'], [""D'Avena, Cristina"", 'Theme Song Performance'], ['Suginami Jidou Gasshoudan', 'Theme Song Performance'], ['Debout, Jean-Jacques', 'Theme Song Performance']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 2, 1981 to Mar 26, 1982","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Novel","Genre, 
AdventureAdventure","Themes, 
AnthropomorphicAnthropomorphic,         HistoricalHistorical","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.771 (scored by 16771,677 users)
      


1
          indicates a weighted score.",
3399,Aoki Ryuusei SPT Layzner,,,,,,,,,,"Imazawa, Tetsuo:Director","Nishimura, Junji:Episode Director","Ochi, Kazuhiro:Episode Director","Aoki, Yuuzou:Episode Director",Rokushin Gattai GodMars,#7452,#10078,"2,823",1,0,0,"['Imazawa, Tetsuo', 'Director'], ['Nishimura, Junji', 'Episode Director'], ['Ochi, Kazuhiro', 'Episode Director'], ['Aoki, Yuuzou', 'Episode Director']","Type, 
TV","Episodes, 
  64","Status, 
  Finished Airing","Aired, 
  Oct 2, 1981 to Dec 24, 1982","Producers, 
    None found, add some","Licensors, 
Discotek Media","Studios, 
Tokyo Movie Shinsha,       Studio Cockpit","Source, 
  Manga","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.381 (scored by 633633 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/30935/Mars, Alternative setting:: /anime/1712/Shinseikiden_Mars, Side story:: /anime/2906/Rokushin_Gattai_GodMars__Juunana-sai_no_Densetsu, Summary:: /anime/9385/Rokushin_Gattai_GodMars_1982"
4240,Lupin III,City Hunter,,,,,,,,,"Yotsuji, Takao:Director","Matsuura, Johei:Episode Director","Takagaki, Kouzou:Episode Director","Matsuzaki, Kenichi:Script",Ginga Senpuu Braiger,#4936,#10271,"2,668",1,0,0,"['Yotsuji, Takao', 'Director'], ['Matsuura, Johei', 'Episode Director'], ['Takagaki, Kouzou', 'Episode Director'], ['Matsuzaki, Kenichi', 'Script']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Oct 6, 1981 to Jun 30, 1982","Producers, 
Kokusai Eigasha","Licensors, 
Discotek Media","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.841 (scored by 582582 users)
      


1
          indicates a weighted score.",Sequel:: /anime/4242/Ginga_Reppuu_Baxingar
2882,Tondera House no Daibouken,,,,,,,,,,"Sekita, Osamu:Director","Matsuura, Noriyoshi:Sound Director","Higuchi, Masakazu:Episode Director","Fujiwara, Ryouji:Episode Director",Anime Oyako Gekijou,#8522,#10491,"2,495",1,0,0,"['Sekita, Osamu', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Higuchi, Masakazu', 'Episode Director'], ['Fujiwara, Ryouji', 'Episode Director']","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 9, 1981 to Mar 29, 1982","Premiered, 
Fall 1981","Licensors, 
    None found, add some","Studios, 
Tatsunoko Production","Source, 
  Original","Genres, 
AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
HistoricalHistorical","Demographic, 
KidsKids","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.181 (scored by 10631,063 users)
      


1
          indicates a weighted score.",Sequel:: /anime/3936/Personal_Computer_Travel_Tanteidan
