index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
324,Chikyuu Bouei Kigyou Dai-Guard,Dominion,Planetes,Taiho Shichau zo (TV),New Dominion Tank Police,Koukaku Kidoutai: Stand Alone Complex,Lupin III,Master Keaton,Taiho Shichau zo,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,"Yoshinaga, Naoyuki:Director","Takamatsu, Shinji:Episode Director","Harada, Nana:Episode Director","Urata, Yasunori:Episode Director",Kidou Keisatsu Patlabor: On Television,#1252,#3545,"38,936",10,1,0,"['Yoshinaga, Naoyuki', 'Director'], ['Takamatsu, Shinji', 'Episode Director'], ['Harada, Nana', 'Episode Director'], ['Urata, Yasunori', 'Episode Director']","Type, 
TV","Episodes, 
  47","Status, 
  Finished Airing","Aired, 
  Oct 11, 1989 to Sep 26, 1990","Producers, 
Tohokushinsha Film Corporation","Licensors, 
Central Park Media,       Maiden Japan","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha,         WorkplaceWorkplace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.681 (scored by 1014110,141 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/201/Kidou_Keisatsu_Patlabor, Alternative version:: /anime/1288/Kidou_Keisatsu_Patlabor, Sequel:: /anime/1289/Kidou_Keisatsu_Patlabor__New_OVA, Prequel:: /anime/2733/MiniPato, Other:: /anime/33741/Kidou_Keisatsu_Patlabor__Reboot"
691,Maison Ikkoku,Kakutou Bijin Wulong,Cross Game,Hajime no Ippo,Major S1,Ganbarist! Shun,Mou Ippon!,Ore Monogatari!!,One Punch Man,,"Maruyama, Masao:Producer","Tokita, Hiroko:Director","Urakami, Yasuo:Sound Director","Okamura, Tensai:Episode Director",Yawara!,#1772,#4649,"21,774",4,1,2,"['Maruyama, Masao', 'Producer'], ['Tokita, Hiroko', 'Director'], ['Urakami, Yasuo', 'Sound Director'], ['Okamura, Tensai', 'Episode Director']","Episodes, 
  124","Status, 
  Finished Airing","Aired, 
  Oct 16, 1989 to Sep 21, 1992","Premiered, 
Fall 1989","Licensors, 
AnimEigo","Studios, 
Madhouse","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SportsSports","Theme, 
Combat SportsCombat Sports","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.521 (scored by 42214,221 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/853/Yawara, Side story:: /anime/2008/Yawara_Sore_Yuke_Koshinuke_Kids, Sequel:: /anime/2009/Yawara__Zutto_Kimi_no_Koto_ga"
1472,,,,,,,,,,,"Kodama, Kenji:Director","Kobayashi, Katsuyoshi:Sound Director","Egami, Kiyoshi:Episode Director","Imanishi, Takashi:Episode Director",City Hunter 3,#958,#4657,"21,666",2,1,0,"['Kodama, Kenji', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Egami, Kiyoshi', 'Episode Director'], ['Imanishi, Takashi', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 15, 1989 to Jan 21, 1990","Producers, 
    None found, add some","Licensors, 
ADV Films,       Discotek Media","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         MysteryMystery","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.801 (scored by 89568,956 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/792/City_Hunter, Prequel:: /anime/1471/City_Hunter_2, Sequel:: /anime/1473/City_Hunter_91, Side story:: /anime/1475/City_Hunter__Bay_City_Wars"
2569,Ginga Nagareboshi Gin,Ookami Kodomo no Ame to Yuki,Robin Hood no Daibouken,Jungle Taitei (1989),Boukensha: The Man Was from Spain,,,,,,"Kosao, Shunichi:Producer","Kurokawa, Fumio:Director","Sakata, Junichi:Episode Director","Koshi, Shigeo:Storyboard",Jungle Book Shounen Mowgli,#4134,#7140,"7,484",2,0,0,"['Kosao, Shunichi', 'Producer'], ['Kurokawa, Fumio', 'Director'], ['Sakata, Junichi', 'Episode Director'], ['Koshi, Shigeo', 'Storyboard']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Oct 9, 1989 to Oct 29, 1990","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Book","Genres, 
AdventureAdventure,         DramaDrama","Theme, 
AnthropomorphicAnthropomorphic","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.021 (scored by 39093,909 users)
      


1
          indicates a weighted score.",
3077,Petshop of Horrors,Kurayami Santa,Shuukan Storyland,Doraemon (1979),Ningen Kousaten,School Days,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,Death Parade,Odd Taxi,,"Yonetani, Yoshitomo:Director","Kuni, Toshirou:Director","Tanami, Yasuo:Script","Kuzuya, Naoyuki:Storyboard",Warau Salesman,#4948,#7414,"6,816",4,2,0,"['Yonetani, Yoshitomo', 'Director'], ['Kuni, Toshirou', 'Director'], ['Tanami, Yasuo', 'Script'], ['Kuzuya, Naoyuki', 'Storyboard']","Type, 
TV","Episodes, 
  103","Status, 
  Finished Airing","Aired, 
  Oct 17, 1989 to Sep 29, 1992","Producers, 
TBS","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         SupernaturalSupernatural","Themes, 
Adult CastAdult Cast,         PsychologicalPsychological","Demographic, 
SeinenSeinen","Duration, 
  10 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/84929/Warau_Salesman, Sequel:: /anime/34550/Warau_Salesman_New, Prequel:: /anime/35115/Warau_Salesman_Episode_0, Side story:: /anime/35116/Warau_Salesman_Dai_SP-banashi"
2556,Jungle Book Shounen Mowgli,Eightman,,,,,,,,,Rintarou:Director,"Asaka, Morio:Episode Director","Matsumi, Shinichi:Episode Director","Matsushita, Yukihiro:Episode Director",Jungle Taitei (1989),#4717,#8329,"5,117",0,1,0,"['Rintarou', 'Director'], ['Asaka, Morio', 'Episode Director'], ['Matsumi, Shinichi', 'Episode Director'], ['Matsushita, Yukihiro', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Oct 12, 1989 to Oct 11, 1990","Producers, 
TV Tokyo","Licensors, 
    None found, add some","Studios, 
Tezuka Productions","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.891 (scored by 20422,042 users)
      


1
          indicates a weighted score.","Ranked, 
  #47172

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/1771/Jungle_Taitei
2820,,,,,,,,,,,"Yuyama, Kunihiko:Director","Fujiyama, Fusanobu:Sound Director","Kato, Takao:Episode Director","Ishikawa, Yasuo:Episode Director",Time Travel Tondekeman!,#1881,#10488,"2,500",1,0,0,"['Yuyama, Kunihiko', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Kato, Takao', 'Episode Director'], ['Ishikawa, Yasuo', 'Episode Director']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Oct 19, 1989 to Aug 26, 1990","Producers, 
Fuji TV","Licensors, 
    None found, add some","Studios, 
Ashi Productions","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.481 (scored by 985985 users)
      


1
          indicates a weighted score.",
3116,Scan2Go,Bakusou Kyoudai Let's & Go WGP,,,,,,,,,"Nanba, Hitoshi:Director","Sasagawa, Hiroshi:Director","Mutou, Yuuji:Director","Iwanami, Yoshikazu:Sound Director",Dash! Yonkurou,#4038,#10830,"2,249",0,0,0,"['Nanba, Hitoshi', 'Director'], ['Sasagawa, Hiroshi', 'Director'], ['Mutou, Yuuji', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 3, 1989 to Mar 27, 1990","Premiered, 
Fall 1989","Licensors, 
    None found, add some","Studios, 
Aubec","Source, 
  Manga","Genre, 
SportsSports","Theme, 
RacingRacing","Demographic, 
KidsKids","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.041 (scored by 10501,050 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/103191/Dash_Yonkurou, Sequel:: /anime/39271/Dash_Yonkurou__Horizon_Gundan_vs_Dash_Gundan"
2679,Dirty Pair,SF Shinseiki Lensman,,,,,,,,,"Yamada, Katsuhisa:Director","Honda, Yasunori:Sound Director","Yamazaki, Kazuo:Episode Director","Matsushita, Yukihiro:Episode Director",Teki wa Kaizoku: Neko-tachi no Kyouen,#8765,#11039,"2,100",1,0,0,"['Yamada, Katsuhisa', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['Yamazaki, Kazuo', 'Episode Director'], ['Matsushita, Yukihiro', 'Episode Director']","Type, 
TV","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Dec 26, 1989 to Dec 31, 1989","Producers, 
Kitty Films,       Kitty Film Mitaka Studio,       Watanabe Promotion","Licensors, 
    None found, add some","Studios, 
Production I.G,       Madhouse","Source, 
  Novel","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.141 (scored by 622622 users)
      


1
          indicates a weighted score.","Ranked, 
  #87652

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
3875,,,,,,,,,,,"Kasai, Osamu:Director","Maruo, Miho:Script","Szczepanski, Vincent:Script","D'Avena, Cristina:Theme Song Performance",Mahoutsukai Sally 2,#6077,#11632,"1,719",1,0,0,"['Kasai, Osamu', 'Director'], ['Maruo, Miho', 'Script'], ['Szczepanski, Vincent', 'Script'], [""D'Avena, Cristina"", 'Theme Song Performance']","Episodes, 
  88","Status, 
  Finished Airing","Aired, 
  Oct 9, 1989 to Dec 22, 1990","Premiered, 
Fall 1989","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
Mahou ShoujoMahou Shoujo","Demographic, 
ShoujoShoujo","Duration, 
  20 min. per ep.","Rating, 
  G - All Ages","Score, 
6.621 (scored by 610610 users)
      


1
          indicates a weighted score.","Alternative version:: /anime/3356/Mahoutsukai_Sally, Side story:: /anime/32794/Mahoutsukai_Sally_Specials, Other:: /anime/39376/Moshi_Ginkou_ga_Nakatta-ra__Mahoutsukai_Sally_no_Ginkou_Nyuumon"
