index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
287,Hajime no Ippo,Koukou Tekken-den Tough,Shijou Saikyou no Deshi Kenichi,Yuu☆Yuu☆Hakusho,The God of High School,JoJo no Kimyou na Bouken (TV),Hinomaruzumou,Kengan Ashura,Hajime no Ippo: New Challenger,Tiger Mask,"Cook, Justin:Producer","Watson, Barry:Producer","Nanba, Hitoshi:Director","Takahashi, Hideo:Sound Director",Grappler Baki (TV),#1976,#1567,"144,392",22,6,3,"['Cook, Justin', 'Producer'], ['Watson, Barry', 'Producer'], ['Nanba, Hitoshi', 'Director'], ['Takahashi, Hideo', 'Sound Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 9, 2001 to Jun 26, 2001","Producers, 
Free-Will","Licensors, 
Funimation","Studios, 
Group TAC","Source, 
  Manga","Genre, 
SportsSports","Themes, 
Combat SportsCombat Sports,         GoreGore","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/11425/Grappler_Baki, Sequel:: /anime/551/Grappler_Baki__Saidai_Tournament-hen, Alternative version:: /anime/1859/Grappler_Baki"
288,Yu☆Gi☆Oh! Duel Monsters,Pokemon,Medarot,B-Legend! Battle B-Daman,Gekitou! Crush Gear Turbo,Cardfight!! Vanguard,Bakugan Battle Brawlers,Beyblade Burst,Chousoku Spinner,Jikuu Tantei Genshi-kun,"Kawase, Toshifumi:Director","Ishiodori, Hiroshi:Episode Director","Kou, Yuu:Episode Director","Kimura, Ryuuichi:Episode Director",Bakuten Shoot Beyblade,#5278,#1888,"113,353",9,4,0,"['Kawase, Toshifumi', 'Director'], ['Ishiodori, Hiroshi', 'Episode Director'], ['Kou, Yuu', 'Episode Director'], ['Kimura, Ryuuichi', 'Episode Director']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Jan 8, 2001 to Dec 24, 2001","Producers, 
TV Tokyo,       Yomiko Advertising,       d-rights","Licensors, 
Nelvana,       Discotek Media","Studios, 
Madhouse","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         SportsSports","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  PG - Children","Score, 
6.771 (scored by 7186871,868 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/852/Bakuten_Shoot_Beyblade, Sequel:: /anime/1669/Bakuten_Shoot_Beyblade_2002, Other:: /anime/5962/Metal_Fight_Beyblade, Spin-off:: /anime/55978/BeyWarriors__Cyborg"
812,Mononoke Hime,Mushishi,Giniro no Kami no Agito,Red Garden,Tenkuu Senki Shurato,Kaze no Tani no Nausicaä,Miyori no Mori,Munto,Munto: Toki no Kabe wo Koete,Heisei Tanuki Gassen Ponpoko,"Sasaki, Shirou:Producer","Kawamori, Shouji:Director","Mima, Masafumi:Sound Director","Oomori, Takahiro:Episode Director",Chikyuu Shoujo Arjuna,#5214,#3757,"34,498",8,4,3,"['Sasaki, Shirou', 'Producer'], ['Kawamori, Shouji', 'Director'], ['Mima, Masafumi', 'Sound Director'], ['Oomori, Takahiro', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 9, 2001 to Mar 27, 2001","Producers, 
Bandai Visual,       Sotsu","Licensors, 
Bandai Entertainment","Studios, 
Satelight","Source, 
  Original","Genres, 
AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.781 (scored by 1123711,237 users)
      


1
          indicates a weighted score.","Ranked, 
  #52142

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
764,Kidou Butouden G Gundam,Giniro no Olynsis: Tokito,Medarot,Break Blade Movie 1: Kakusei no Toki,IGPX: Immortal Grand Prix (2005),Mokei Senshi Gunpla Builders Beginning G,,,,,"Chino, Takatoshi:Producer","Kato, Takao:Director","Aketagawa, Jin:Sound Director","Ootsuki, Atsushi:Episode Director",Zoids Shinseiki/Zero,#2592,#4093,"29,003",6,2,0,"['Chino, Takatoshi', 'Producer'], ['Kato, Takao', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Ootsuki, Atsushi', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jan 6, 2001 to Jun 30, 2001","Producers, 
    None found, add some","Licensors, 
VIZ Media","Studios, 
Xebec","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi,         SportsSports","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
7.321 (scored by 1583415,834 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/363/Zoids_Shinseiki_Zero, Other:: /anime/712/Zoids_Genesis"
352,Tokyo Mew Mew,Kirakira☆Precure A La Mode,Hime Chen! Otogi Chikku Idol Lilpri,Xiao Hua Xian 2nd Season,,,,,,,"Takahashi, Tomoko:Producer","Shibata, Hiroaki:Assistant Producer","Igarashi, Takuya:Director","Satou, Junichi:Episode Director",Motto! Ojamajo Doremi,#1787,#4655,"21,691",2,0,0,"['Takahashi, Tomoko', 'Producer'], ['Shibata, Hiroaki', 'Assistant Producer'], ['Igarashi, Takuya', 'Director'], ['Satou, Junichi', 'Episode Director']","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Feb 4, 2001 to Jan 27, 2002","Premiered, 
Winter 2001","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ComedyComedy,         FantasyFantasy","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.511 (scored by 1041410,414 users)
      


1
          indicates a weighted score.","Ranked, 
  #17872

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Prequel:: /anime/351/Ojamajo_Doremi_Sharp, Sequel:: /anime/353/Ojamajo_Doremi_Dokkaan, Side story:: /anime/1376/Ojamajo_Doremi_Na-i-sho, Summary:: /anime/49671/Ojamajo_Doremi_Dokkaan_Hana-chan_ga_Ippai"
445,Tales of Phantasia The Animation,Tales of the Abyss,Tales of Symphonia The Animation: Sylvarant-hen,Tales of Vesperia: The First Strike,Wild Arms: Twilight Venom,,,,,,"Chino, Takatoshi:Producer","Watanabe, Kazuya:Producer","Ueda, Shigeru:Director","Kawasaki, Hiroyuki:Script",Tales of Eternia The Animation,#8468,#5094,"17,392",1,2,2,"['Chino, Takatoshi', 'Producer'], ['Watanabe, Kazuya', 'Producer'], ['Ueda, Shigeru', 'Director'], ['Kawasaki, Hiroyuki', 'Script']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 8, 2001 to Mar 26, 2001","Producers, 
Production I.G","Licensors, 
Media Blasters","Studios, 
Xebec","Source, 
  Game","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         RomanceRomance","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.201 (scored by 65416,541 users)
      


1
          indicates a weighted score.","Ranked, 
  #84682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/2559/Tales_of_Eternia, Character:: /anime/12699/Tales_of_Gekijou"
1608,Great Teacher Onizuka,Chikyuu Bouei Kigyou Dai-Guard,Rec,Arakawa Under the Bridge,Golden Boy,Gokusen,Kyou kara Ore wa!!,,,,"Momoda, Hideo:Assistant Producer","Katsumata, Tomoharu:Director","Iwanami, Yoshikazu:Sound Director","Yamayoshi, Yasuo:Episode Director",Salaryman Kintarou,#2148,#6255,"10,304",3,2,1,"['Momoda, Hideo', 'Assistant Producer'], ['Katsumata, Tomoharu', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Yamayoshi, Yasuo', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Feb 18, 2001 to Mar 18, 2001","Premiered, 
Winter 2001","Broadcast, 
    Unknown","Studios, 
JCF","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama","Theme, 
Martial ArtsMartial Arts","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.421 (scored by 32623,262 users)
      


1
          indicates a weighted score.","Ranked, 
  #21482

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/10611/Salaryman_Kintarou
1465,Skull Man,Green Green,Bleach,Tengen Toppa Gurren Lagann,Busou Renkin,Kyoushoku Soukou Guyver (2005),Concrete Revolutio: Choujin Gensou,,,,"Oohata, Kouichi:Director","Sokuza, Makoto:Episode Director","Matsushita, Yukihiro:Episode Director","Hiroshima, Hideki:Episode Director",Hakaima Sadamitsu,#5050,#7781,"6,030",2,0,1,"['Oohata, Kouichi', 'Director'], ['Sokuza, Makoto', 'Episode Director'], ['Matsushita, Yukihiro', 'Episode Director'], ['Hiroshima, Hideki', 'Episode Director']","Type, 
TV","Episodes, 
  10","Status, 
  Finished Airing","Aired, 
  Jan 17, 2001 to Mar 21, 2001","Producers, 
Aniplex","Licensors, 
Media Blasters,       NYAV Post","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  22 min. per ep.","Rating, 
  R - 17+ (violence & profanity)",Adaptation:: /manga/26157/Hakaima_Sadamitsu
1962,Shinseiki Evangelion,Digimon Adventure,Bokura no,FLCL,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,Btooom!,,,,,"Kimura, Tetsu:Director","Tsuruoka, Youta:Sound Director","Takemoto, Yasuhiro:Episode Director","Kobayashi, Tomoki:Episode Director",Chikyuu Bouei Kazoku,#3949,#10386,"2,584",7,0,0,"['Kimura, Tetsu', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Takemoto, Yasuhiro', 'Episode Director'], ['Kobayashi, Tomoki', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 9, 2001 to Mar 29, 2001","Producers, 
Bandai Visual","Licensors, 
    None found, add some","Studios, 
Group TAC","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         DramaDrama,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.061 (scored by 845845 users)
      


1
          indicates a weighted score.","Ranked, 
  #39492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Side story:: /anime/6579/Chikyuu_Bouei_Kazoku_Special
3458,,,,,,,,,,,,,,,Pi Po Pa Po Patrol-kun,#11222,#14271,770,0,0,0,,"Type, 
TV","Episodes, 
  65","Status, 
  Finished Airing","Aired, 
  Dec 4, 2000 to Mar 7, 2001","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Unknown","Genre, 
ComedyComedy","Themes, 
DetectiveDetective,         RacingRacing","Demographic, 
KidsKids","Duration, 
  5 min. per ep.","Rating, 
  G - All Ages",
