index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_10
386,Cross Game,Touch,Major S1,Princess Nine: Kisaragi Joshikou Yakyuubu,Major S2,Ookiku Furikabutte,Major S4,Battery,Mix: Meisei Story,"Kama, Hideki:Assistant Producer","Ueda, Hidehito:Director","Matsuura, Noriyoshi:Sound Director","Kuzuya, Naoyuki:Episode Director",H2,#3037,#6355,"9,950",4,2,0,"['Kama, Hideki', 'Assistant Producer'], ['Ueda, Hidehito', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Kuzuya, Naoyuki', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Jun 1, 1995 to Mar 21, 1996","Premiered, 
Summer 1995","Broadcast, 
    Thursdays at 19, 00 (JST)","Studios, 
Ashi Productions","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SportsSports","Theme, 
Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.231 (scored by 33633,363 users)
      


1
          indicates a weighted score.","Ranked, 
  #30372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/1014/H2, Other:: /anime/52618/Shounen_Sunday_CM__H2",
616,Bishoujo Senshi Sailor Moon,Mahou no Princess Minky Momo: Yume no Naka no Rondo,Mahou Shoujo Madoka★Magica,Full Moon wo Sagashite,Tokyo Mew Mew,Healin' Good♡Precure,Akazukin Chacha,,,"Daichi, Akitarou:Director","Tanaka, Kazuya:Sound Director","Sakurai, Hiroaki:Episode Director","Sugishima, Kunihisa:Episode Director",Nurse Angel Ririka SOS,#2324,#8445,"4,945",3,2,0,"['Daichi, Akitarou', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Sakurai, Hiroaki', 'Episode Director'], ['Sugishima, Kunihisa', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Jul 7, 1995 to Mar 29, 1996","Premiered, 
Summer 1995","Broadcast, 
    Fridays at 18, 00 (JST)","Studios, 
Gallop","Source, 
  Manga","Genres, 
DramaDrama,         FantasyFantasy","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
7.381 (scored by 12531,253 users)
      


1
          indicates a weighted score.","Ranked, 
  #23242

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8445",Adaptation:: /manga/5626/Nurse_Angel_Ririka_SOS,
540,Date A Live,Utawarerumono OVA,,,,,,,,"Cook, Justin:Producer","Inoue, Hiroaki:Producer","Hasegawa, Yasuo:Producer","Morijiri, Kazuaki:Producer",Tenchi Muyou! Ryououki 2nd Season,#1400,#4121,"28,586",1,0,0,"['Cook, Justin', 'Producer'], ['Inoue, Hiroaki', 'Producer'], ['Hasegawa, Yasuo', 'Producer'], ['Morijiri, Kazuaki', 'Producer']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Sep 25, 1994 to Sep 25, 1995","Studios, 
AIC","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
HaremHarem,         SpaceSpace","Duration, 
  33 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.621 (scored by 1556815,568 users)
      


1
          indicates a weighted score.","Ranked, 
  #14002

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4121","Sequel:: /anime/541/Tenchi_Muyou_Ryououki_3rd_Season, Prequel:: /anime/1146/Tenchi_Muyou_Ryououki__Omatsuri_Zenjitsu_no_Yoru",
1011,,,,,,,,,,"Nishimura, Junji:Director","Shirahata, Bob:Episode Director","Yamamoto, Harukichi:Theme Song Composition","Takahashi, Rumiko:Original Creator",Ranma ½ Super,#1375,#4899,"19,300",1,0,0,"['Nishimura, Junji', 'Director'], ['Shirahata, Bob', 'Episode Director'], ['Yamamoto, Harukichi', 'Theme Song Composition'], ['Takahashi, Rumiko', 'Original Creator']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Sep 21, 1995 to Jan 19, 1996","Producers, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.631 (scored by 88758,875 users)
      


1
          indicates a weighted score.","Ranked, 
  #13752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4899",Prequel:: /anime/1008/Ranma_½__Yomigaeru_Kioku,
736,Okane ga Nai,Gravitation,Boku no Sexual Harassment,,,,,,,"Fujiyama, Fusanobu:Sound Director","Mizushima, Yasuhiro:Theme Song Performance","Hirasawa, Akihiro:Background Art","Saitou, Kazuya:Animation Check",Keiraku no Houteishiki Level-C,N/A,#5361,"15,203",2,2,3,"['Fujiyama, Fusanobu', 'Sound Director'], ['Mizushima, Yasuhiro', 'Theme Song Performance'], ['Hirasawa, Akihiro', 'Background Art'], ['Saitou, Kazuya', 'Animation Check']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 14, 1995","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
Boys LoveBoys Love,         DramaDrama,         HentaiHentai","Theme, 
ShowbizShowbiz","Duration, 
  30 min.","Rating, 
  Rx - Hentai","Score, 
5.831 (scored by 78517,851 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5361",Adaptation:: /manga/1579/Keiraku_no_Houteishiki_Level-C,
1225,Blood+,Makai Toshi Shinjuku,,,,,,,,"Watanabe, Shigeru:Producer","Sayama, Kiyoko:Director","Takenouchi, Kazuhisa:Director","Kakudou, Hiroyuki:Storyboard",3x3 Eyes: Seima Densetsu,#4616,#5376,"15,094",4,2,0,"['Watanabe, Shigeru', 'Producer'], ['Sayama, Kiyoko', 'Director'], ['Takenouchi, Kazuhisa', 'Director'], ['Kakudou, Hiroyuki', 'Storyboard']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 25, 1995 to Jun 25, 1996","Studios, 
Studio Junio","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         HorrorHorror,         RomanceRomance","Themes, 
GoreGore,         MythologyMythology","Demographic, 
SeinenSeinen","Duration, 
  48 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.911 (scored by 74117,411 users)
      


1
          indicates a weighted score.","Ranked, 
  #46162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Prequel:: /anime/300/3x3_Eyes,
1918,Higurashi no Naku Koro ni Kira,Bishoujo Senshi Sailor Moon,Nurse Witch Komugi-chan Magikarte,,,,,,,"Inoue, Hiroaki:Producer","Morijiri, Kazuaki:Producer","Kikuchi, Yasuhito:Director","Hirokawa, Shuuichi:Director",Mahou Shoujo Pretty Sammy,#7437,#6993,"7,892",3,0,0,"['Inoue, Hiroaki', 'Producer'], ['Morijiri, Kazuaki', 'Producer'], ['Kikuchi, Yasuhito', 'Director'], ['Hirokawa, Shuuichi', 'Director']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Aug 25, 1995 to Aug 24, 1997","Studios, 
AIC","Source, 
  Original","Genres, 
ComedyComedy,         FantasyFantasy","Themes, 
Mahou ShoujoMahou Shoujo,         ParodyParody","Duration, 
  43 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.381 (scored by 30303,030 users)
      


1
          indicates a weighted score.","Ranked, 
  #74372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6993","Spin-off:: /anime/696/Tenchi_Muyou, Alternative version:: /anime/1502/Mahou_Shoujo_Pretty_Sammy_1996, Other:: /anime/46808/Sasami_14__Mahou_Shoujo_Pretty_Sammy",
2473,Code Geass: Hangyaku no Lelouch,Bannou Bunka Neko-Musume (1998),Urusei Yatsura Movie 1: Only You,Mahou Shoujo Lyrical Nanoha,Magic Knight Rayearth,Metal Fighter Miku,Robot Girls Z,Aoi Umi no Tristia,Chou Kousoku Gran Doll,"Watanabe, Jun:Sound Director","Akahori, Satoru:Script","Shinbou, Akiyuki:Storyboard","Yokoyama, Chisa:Theme Song Performance",Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,#8602,#8572,"4,750",3,2,0,"['Watanabe, Jun', 'Sound Director'], ['Akahori, Satoru', 'Script'], ['Shinbou, Akiyuki', 'Storyboard'], ['Yokoyama, Chisa', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Sep 21, 1995 to Nov 22, 1995","Studios, 
J.C.Staff","Source, 
  Visual novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Mahou ShoujoMahou Shoujo,         MechaMecha","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.171 (scored by 17351,735 users)
      


1
          indicates a weighted score.","Ranked, 
  #86022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8572",Sequel:: /anime/2474/Ginga_Ojousama_Densetsu_Yuna__Shinen_no_Fairy,Detatoko Princess
10824,,,,,,,,,,,,,,Ranma ½: DoCo Music Video,#5252,#9018,"4,057",1,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 19, 1995","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Themes, 
Martial ArtsMartial Arts,         MusicMusic","Duration, 
  25 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.781 (scored by 12881,288 users)
      


1
          indicates a weighted score.","Ranked, 
  #52522

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9018","Members, 
    4,057",Other:: /anime/210/Ranma_½,
1332,Koihime,,,,,,,,,"Fujiyama, Fusanobu:Sound Director","Kuroda, Yumi:Theme Song Performance","Sasaki, Junichi:Sound Effects",,Elf no Wakaokusama,N/A,#9392,"3,569",3,0,0,"['Fujiyama, Fusanobu', 'Sound Director'], ['Kuroda, Yumi', 'Theme Song Performance'], ['Sasaki, Junichi', 'Sound Effects']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jul 25, 1995 to Oct 27, 1995","Studios, 
AIC","Source, 
  Manga","Genres, 
FantasyFantasy,         HentaiHentai","Duration, 
  26 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.881 (scored by 14351,435 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9392","Members, 
    3,569",,
