index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
38691,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,7 Seeds,Appare-Ranman!,Shokugeki no Souma,Fullmetal Alchemist: Brotherhood,Hataraku Saibou,Tensei shitara Slime Datta Ken,Steins;Gate,Kanata no Astra,Death Note,"Cook, Justin:Producer","Satou, Souta:Producer","Katagiri, Shuusuke:Producer","Takemura, Ippei:Producer",Dr. Stone,#279,#51,"1,727,391",209,37,40,"['Cook, Justin', 'Producer'], ['Satou, Souta', 'Producer'], ['Katagiri, Shuusuke', 'Producer'], ['Takemura, Ippei', 'Producer']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 5, 2019 to Dec 13, 2019","Premiered, 
Summer 2019","Licensors, 
Funimation,       Crunchyroll","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
SurvivalSurvival","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.281 (scored by 10467981,046,798 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/103897/Dr_Stone, Sequel:: /anime/40852/Dr_Stone__Stone_Wars, Character:: /anime/43349/Sekikashita_Kusanagi, Summary:: /anime/43555/Dr_Stone__Stone_Wars_-_Kaisen_Zenya_Special_Eizou"
37521,Shingeki no Kyojin,Dororo,Kenpuu Denki Berserk,91 Days,Golden Kamuy,Chirin no Suzu,Shingeki no Kyojin: The Final Season,Kingdom,Arslan Senki (TV),Mushoku Tensei: Isekai Ittara Honki Dasu,"Ueda, Youko:Producer","Fujiyama, Naokado:Producer","Hasegawa, Hiroya:Producer","Yabuta, Shuuhei:Director",Vinland Saga,#47,#77,"1,499,288",254,40,31,"['Ueda, Youko', 'Producer'], ['Fujiyama, Naokado', 'Producer'], ['Hasegawa, Hiroya', 'Producer'], ['Yabuta, Shuuhei', 'Director']","Status, 
  Finished Airing","Aired, 
  Jul 8, 2019 to Dec 30, 2019","Premiered, 
Summer 2019","Broadcast, 
    Mondays at 00, 10 (JST)","Studios, 
Wit Studio","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama","Themes, 
GoreGore,         HistoricalHistorical","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.751 (scored by 861836861,836 users)
      


1
          indicates a weighted score.","Ranked, 
  #472

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/642/Vinland_Saga, Other:: /anime/31647/Ponkotsuland_Saga, Sequel:: /anime/49387/Vinland_Saga_Season_2"
38671,Soul Eater,Ao no Exorcist,Boku no Hero Academia,Kimetsu no Yaiba,Shingeki no Kyojin,Promare,Black Clover,Owari no Seraph,Youjo Senki,Jujutsu Kaisen,"Cook, Justin:Producer","Kamei, Hiroshi:Producer","Iijima, Emiko:Producer","Herek, Samantha:Assistant Producer",Enen no Shouboutai,#1185,#100,"1,329,003",114,57,47,"['Cook, Justin', 'Producer'], ['Kamei, Hiroshi', 'Producer'], ['Iijima, Emiko', 'Producer'], ['Herek, Samantha', 'Assistant Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 6, 2019 to Dec 28, 2019","Producers, 
Mainichi Broadcasting System,       Kodansha,       bilibili,       DMM pictures,       DMM Music","Licensors, 
Funimation","Studios, 
David Production","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/91037/Enen_no_Shouboutai, Sequel:: /anime/40956/Enen_no_Shouboutai__Ni_no_Shou, Other:: /anime/45999/Enen_no_Shouboutai_Mini_Anime"
37347,Kami no Tou,Hai to Gensou no Grimgar,Boku no Hero Academia 4th Season,Sword Art Online,Isekai wa Smartphone to Tomo ni. 2,,,,,,"Shiji, Yuuichirou:Producer","Suzuki, Kaoru:Producer","Akita, Tadayuki:Producer","Tachibana, Hideki:Director",Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,#3025,#224,"812,384",23,27,20,"['Shiji, Yuuichirou', 'Producer'], ['Suzuki, Kaoru', 'Producer'], ['Akita, Tadayuki', 'Producer'], ['Tachibana, Hideki', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 13, 2019 to Sep 28, 2019","Producers, 
Genco,       Movic,       Warner Bros. Japan,       KlockWorx,       SoftBank Creative,       Hakuhodo DY Music & Pictures,       Egg Firm,       FuRyu,       GREE","Licensors, 
Sentai Filmworks","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.241 (scored by 467600467,600 users)
      


1
          indicates a weighted score.","Ranked, 
  #30252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/56743/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka, Prequel:: /anime/28121/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka, Side story:: /anime/40453/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II_OVA, Sequel:: /anime/40454/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_III, Summary:: /anime/52357/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV_Episode_0"
36882,Tate no Yuusha no Nariagari,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Tensei shitara Slime Datta Ken,Kono Subarashii Sekai ni Shukufuku wo!,Kaifuku Jutsushi no Yarinaoshi,"Kumo desu ga, Nani ka?",Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Death March kara Hajimaru Isekai Kyousoukyoku,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Isekai wa Smartphone to Tomo ni.,"Cook, Justin:Producer","Iizuka, Aya:Producer","Fukao, Satoshi:Producer","Andou, Seiji:Producer",Arifureta Shokugyou de Sekai Saikyou,#5620,#285,"695,169",150,99,134,"['Cook, Justin', 'Producer'], ['Iizuka, Aya', 'Producer'], ['Fukao, Satoshi', 'Producer'], ['Andou, Seiji', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 8, 2019 to Oct 7, 2019","Producers, 
AT-X,       Sony Music Communications,       Bushiroad,       Toranoana,       Hakuhodo DY Music & Pictures,       Overlap,       FuRyu,       Bandai Namco Arts","Licensors, 
Funimation","Studios, 
asread.,       White Fox","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Themes, 
HaremHarem,         IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.711 (scored by 397914397,914 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/88923/Arifureta_Shokugyou_de_Sekai_Saikyou, Other:: /anime/40083/Arifureta_Shokugyou_de_Sekai_Saikyou_Specials, Summary:: /anime/40239/Arifureta_Shokugyou_de_Sekai_Saikyou_Recap, Sequel:: /anime/40507/Arifureta_Shokugyou_de_Sekai_Saikyou_2nd_Season, Prequel:: /anime/46971/Arifureta_Shokugyou_de_Sekai_Saikyou__Prologue, Spin-off:: /anime/49700/Arifureta_Shokugyou_de_Sekai_Saikyou_Picture_Drama"
39533,Doukyuusei (Movie),Banana Fish,IDOLiSH7,Sakamichi no Apollon,Nana,Yuri!!! on Ice,Shigatsu wa Kimi no Uso,Bocchi the Rock!,Fukumenkei Noise,K-On!,"Higa, Yuuji:Producer","Matsumoto, Miho:Producer","Mori, Akitoshi:Producer","Yamaguchi, Hikaru:Director",Given,#235,#381,"567,600",143,7,5,"['Higa, Yuuji', 'Producer'], ['Matsumoto, Miho', 'Producer'], ['Mori, Akitoshi', 'Producer'], ['Yamaguchi, Hikaru', 'Director']","Status, 
  Finished Airing","Aired, 
  Jul 12, 2019 to Sep 20, 2019","Premiered, 
Summer 2019","Broadcast, 
    Fridays at 00, 55 (JST)","Studios, 
Lerche","Source, 
  Manga","Genres, 
Boys LoveBoys Love,         DramaDrama","Themes, 
MusicMusic,         SchoolSchool","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.321 (scored by 310181310,181 users)
      


1
          indicates a weighted score.","Ranked, 
  #2352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #381","Adaptation:: /manga/79085/Given, Sequel:: /anime/40421/Given_Movie_1"
39026,Grand Blue,Iwa Kakeru! Sport Climbing Girls,Hataraku Saibou,Keijo!!!!!!!!,Houkago Teibou Nisshi,Yuru Camp△,Anitore! EX,Sounan desu ka?,Hokuto no Ken,Kyou no Asuka Show,"Cook, Justin:Producer","Kikushima, Kazufumi:Producer","Iizuka, Aya:Producer","Ogata, Mitsuhiro:Producer",Dumbbell Nan Kilo Moteru?,#3024,#580,"393,667",61,13,3,"['Cook, Justin', 'Producer'], ['Kikushima, Kazufumi', 'Producer'], ['Iizuka, Aya', 'Producer'], ['Ogata, Mitsuhiro', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 3, 2019 to Sep 18, 2019","Producers, 
AT-X,       Shogakukan,       Kadokawa Media House,       RAY,       NTT Plala,       Kadokawa","Licensors, 
Funimation","Studios, 
Doga Kobo","Source, 
  Web manga","Genres, 
ComedyComedy,         EcchiEcchi","Theme, 
CGDCTCGDCT","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.241 (scored by 182879182,879 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/100539/Dumbbell_Nan_Kilo_Moteru, Side story:: /anime/41463/Dumbbell_Nan_Kilo_Moteru__Silverman-Gym_Oni_Tore_Kouza"
38753,Sora yori mo Tooi Basho,Kuzu no Honkai,Tsurezure Children,Love Lab,Yagate Kimi ni Naru,Happy Sugar Life,Hatsukoi Limited.,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,Asobi Asobase,"Saitou, Shunsuke:Producer","Yonai, Noritomo:Producer","Aoi, Hiroyuki:Producer","Sawada, Airi:Producer",Araburu Kisetsu no Otome-domo yo.,#2574,#690,"338,046",91,28,20,"['Saitou, Shunsuke', 'Producer'], ['Yonai, Noritomo', 'Producer'], ['Aoi, Hiroyuki', 'Producer'], ['Sawada, Airi', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 6, 2019 to Sep 21, 2019","Producers, 
Mainichi Broadcasting System,       Kodansha,       DMM pictures","Licensors, 
Sentai Filmworks","Studios, 
Lay-duce","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/102564/Araburu_Kisetsu_no_Otome-domo_yo, Other:: /anime/56624/Araburu_Kisetsu_no_Otome-domo_yo__Mini_Anime"
38993,"Ijiranaide, Nagatoro-san 2nd Attack",High Score Girl,Kimi ni Todoke,Koi wa Ameagari no You ni,Boku no Kokoro no Yabai Yatsu,Nisekoi,"Ijiranaide, Nagatoro-san",,,,"Nishi, Kei:Producer","Sasaki, Reiko:Producer","Hirahara, Yuito:Producer","Ueno, Yuusuke:Producer",Karakai Jouzu no Takagi-san 2,#564,#706,"331,046",39,4,1,"['Nishi, Kei', 'Producer'], ['Sasaki, Reiko', 'Producer'], ['Hirahara, Yuito', 'Producer'], ['Ueno, Yuusuke', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 7, 2019 to Sep 22, 2019","Producers, 
Dentsu,       TMS Entertainment,       Asmik Ace,       TOHO animation,       Shogakukan,       Sumitomo","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Romantic SubtextRomantic Subtext,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/78537/Karakai_Jouzu_no_Takagi-san, Prequel:: /anime/35860/Karakai_Jouzu_no_Takagi-san, Sequel:: /anime/49721/Karakai_Jouzu_no_Takagi-san_3"
37744,Kenja no Mago,Reikenzan: Hoshikuzu-tachi no Utage,"Hachi-nan tte, Sore wa Nai deshou!",Arifureta Shokugyou de Sekai Saikyou,Death March kara Hajimaru Isekai Kyousoukyoku,Isekai wa Smartphone to Tomo ni.,"Maou-sama, Retry!",Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,Tsuki ga Michibiku Isekai Douchuu,Shikkakumon no Saikyou Kenja,"Ishigami, Joutarou:Producer","Kawando, Kenjirou:Producer","Tsukushi, Daisuke:Director",SUEZEN:Storyboard,Isekai Cheat Magician,#11635,#734,"324,624",16,30,93,"['Ishigami, Joutarou', 'Producer'], ['Kawando, Kenjirou', 'Producer'], ['Tsukushi, Daisuke', 'Director'], ['SUEZEN', 'Storyboard']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 10, 2019 to Sep 25, 2019","Producers, 
AT-X,       Kadokawa Media House,       Kadokawa,       Shufunotomo","Licensors, 
    None found, add some","Studios, 
Encourage Films","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.471 (scored by 171384171,384 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/57821/Isekai_Cheat_Magician, Sequel:: /anime/49297/Isekai_Cheat_Magician__Yoiboshi_no_Matsuri_to_Majutsushi"
