index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
101,Kanon (2006),Clannad,Sola,Clannad: After Story,ef: A Tale of Memories.,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Kanon,Angel Beats!,Princess Tutu,Saishuu Heiki Kanojo,"Hatta, Youko:Producer","Nakamura, Shinichi:Producer","Kananiwa, Kozue:Producer","Ishihara, Tatsuya:Director",Air,#2784,#807,"297,839",114,31,11,"['Hatta, Youko', 'Producer'], ['Nakamura, Shinichi', 'Producer'], ['Kananiwa, Kozue', 'Producer'], ['Ishihara, Tatsuya', 'Director']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 7, 2005 to Mar 25, 2005","Premiered, 
Winter 2005","Licensors, 
ADV Films,       Funimation","Studios, 
Kyoto Animation","Source, 
  Visual novel","Genres, 
DramaDrama,         RomanceRomance,         SupernaturalSupernatural","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.281 (scored by 153802153,802 users)
      


1
          indicates a weighted score.","Ranked, 
  #27842

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #807","Adaptation:: /manga/1604/Air, Side story:: /anime/656/Air_in_Summer, Alternative version:: /anime/713/Air_Movie, Summary:: /anime/36032/Air_Recap"
50,Ai Yori Aoshi,Seto no Hanayome,Onegai☆Teacher,Air,Chobits,Kimi ni Todoke,Aria the Animation,Love Hina,Kono Subarashii Sekai ni Shukufuku wo!,Ookami to Koushinryou,"Ookawara, Takeshi:Assistant Producer","Gouda, Hiroaki:Director","Iwanami, Yoshikazu:Sound Director","Nishouji, Yoshihito:Episode Director",Aa! Megami-sama! (TV),#2558,#1452,"159,629",42,10,2,"['Ookawara, Takeshi', 'Assistant Producer'], ['Gouda, Hiroaki', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Nishouji, Yoshihito', 'Episode Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 7, 2005 to Jul 8, 2005","Producers, 
Bandai Visual,       TBS,       Imagine","Licensors, 
Media Blasters,       NYAV Post","Studios, 
AIC","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.321 (scored by 7762177,621 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/446/Aa_Megami-sama, Alternative version:: /anime/49/Aa_Megami-sama, Spin-off:: /anime/303/Aa_Megami-sama__Chichaitte_Koto_wa_Benri_da_ne, Sequel:: /anime/880/Aa_Megami-sama_Sorezore_no_Tsubasa, Side story:: /anime/1003/Aa_Megami-sama_TV_Specials"
157,Love Hina,Paniponi Dash!,Rosario to Vampire,Mamoru-kun ni Megami no Shukufuku wo!,Zero no Tsukaima,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,Ai Yori Aoshi,Soul Eater,Nurarihyon no Mago,Asu no Yoichi!,"Cook, Justin:Producer","Chino, Takatoshi:Producer","Nakanishi, Go:Assistant Producer","Habara, Nobuyoshi:Director",Mahou Sensei Negima!,#4522,#1602,"140,926",18,7,9,"['Cook, Justin', 'Producer'], ['Chino, Takatoshi', 'Producer'], ['Nakanishi, Go', 'Assistant Producer'], ['Habara, Nobuyoshi', 'Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jan 6, 2005 to Jun 30, 2005","Producers, 
Starchild Records","Licensors, 
Funimation,       Sentai Filmworks","Studios, 
Xebec","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         SchoolSchool,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/15/Mahou_Sensei_Negima, Alternative version:: /anime/1546/Negima, Alternative setting:: /anime/3948/Mahou_Sensei_Negima__Introduction_Film, Sequel:: /anime/33478/UQ_Holder_Mahou_Sensei_Negima_2, Other:: /anime/34450/Mahou_Sensei_Negima_Tokubetsu_Eizou"
325,Bokura ga Ita,Nana,Hana yori Dango,Lovely★Complex,Marmalade Boy,Kaichou wa Maid-sama!,Fruits Basket,Suki tte Ii na yo.,Vampire Knight,Ookami Shoujo to Kuro Ouji,"Cook, Justin:Producer","Ishiodori, Hiroshi:Director","Yoshida, Tomohiro:Sound Director","Fuchigami, Makoto:Episode Director",Peach Girl,#4528,#2011,"103,714",53,18,16,"['Cook, Justin', 'Producer'], ['Ishiodori, Hiroshi', 'Director'], ['Yoshida, Tomohiro', 'Sound Director'], ['Fuchigami, Makoto', 'Episode Director']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Jan 8, 2005 to Jun 25, 2005","Premiered, 
Winter 2005","Licensors, 
Funimation","Studios, 
Studio Comet","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Themes, 
Love PolygonLove Polygon,         SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.931 (scored by 5180251,802 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/475/Peach_Girl
487,Futari Ecchi,Elf wo Karu Mono-tachi II,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Kanokon,Seto no Hanayome,,,,,,"Matsuzaki, Yoshiyuki:Producer","Aoki, Ei:Director","Tsuruoka, Youta:Sound Director","Hayashi, Hiroki:Episode Director",Girls Bravo: Second Season,#6200,#2181,"91,736",12,3,0,"['Matsuzaki, Yoshiyuki', 'Producer'], ['Aoki, Ei', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Hayashi, Hiroki', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 27, 2005 to Apr 21, 2005","Producers, 
WOWOW,       AIC,       Lantis,       Kadokawa Shoten,       Rakuonsha,       KlockWorx,       Happinet Pictures,       Studio Jack","Licensors, 
Funimation,       Geneon Entertainment USA","Studios, 
AIC Spirits","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         IsekaiIsekai,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/325/Girls_Bravo, Prequel:: /anime/241/Girls_Bravo__First_Season"
1532,Princess Princess,Gakuen Heaven,Gravitation,D.N.Angel,Junjou Romantica,Be-Boy Kidnapp'n Idol,Brave 10,Amnesia,Marginal Prince: Gekkeiju no Ouji-tachi,Angel's Feather,"Kananiwa, Kozue:Producer","Sakurai, Yuuka:Producer","Miyazaki, Nagisa:Director","Watanabe, Jun:Sound Director",Suki na Mono wa Suki Dakara Shou ga Nai!!,#6039,#3082,"49,974",17,9,6,"['Kananiwa, Kozue', 'Producer'], ['Sakurai, Yuuka', 'Producer'], ['Miyazaki, Nagisa', 'Director'], ['Watanabe, Jun', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2005 to Mar 27, 2005","Producers, 
Bandai Visual,       Lantis,       Movic","Licensors, 
Media Blasters","Studios, 
Zexcs","Source, 
  Visual novel","Genres, 
Boys LoveBoys Love,         ComedyComedy,         DramaDrama","Theme, 
SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.631 (scored by 2342823,428 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/4024/Suki_na_Mono_wa_Suki_dakara_Shouganai, Side story:: /anime/32684/Suki_na_Mono_wa_Suki_Dakara_Shou_ga_Nai__Onsen_ni_Ikou"
519,Bokura wa Minna Kawai-sou,Love Hina,Hidamari Sketch,Ai Yori Aoshi,Gokujou Seitokai,Sakura-sou no Pet na Kanojo,Kuragehime,Maison Ikkoku,ef: A Tale of Memories.,Potemayo,"Moriyama, Atsushi:Producer","Kimura, Shinichirou:Director","Suzuki, Youhei:Episode Director","Ueda, Shigeru:Episode Director",Mahoraba: Heartful Days,#2737,#4299,"26,131",7,3,0,"['Moriyama, Atsushi', 'Producer'], ['Kimura, Shinichirou', 'Director'], ['Suzuki, Youhei', 'Episode Director'], ['Ueda, Shigeru', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Jan 10, 2005 to Jun 27, 2005","Premiered, 
Winter 2005","Broadcast, 
    Unknown","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
IyashikeiIyashikei,         Visual ArtsVisual Arts","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.291 (scored by 1036810,368 users)
      


1
          indicates a weighted score.","Ranked, 
  #27372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/744/Mahoraba
184,Shinseiki Evangelion,Subarashiki Kono Sekai The Animation,Divergence Eve,Kiddy Grade,Senki Zesshou Symphogear,Muv-Luv Alternative: Total Eclipse,Devil May Cry,Jikuu Bouken Nuumamonjaa,School Days,Fire Emblem,"Chung, Jin Ho:Producer","Yoshizawa, Takao:Producer","Yamaoka, Hidehito:Producer","Yamauchi, Shigeyasu:Director",Xenosaga The Animation,#7742,#4768,"20,676",3,2,0,"['Chung, Jin Ho', 'Producer'], ['Yoshizawa, Takao', 'Producer'], ['Yamaoka, Hidehito', 'Producer'], ['Yamauchi, Shigeyasu', 'Director']","Status, 
  Finished Airing","Aired, 
  Jan 6, 2005 to Mar 24, 2005","Premiered, 
Winter 2005","Broadcast, 
    Thursdays at 02, 42 (JST)","Studios, 
Toei Animation","Source, 
  Game","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.331 (scored by 84298,429 users)
      


1
          indicates a weighted score.","Ranked, 
  #77422

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4768",
1929,Ojamajo Doremi,Futari wa Precure,,,,,,,,,"Nishio, Daisuke:Director","Itou, Naoyuki:Episode Director","Kimura, Nobukage:Episode Director","Zako, Akifumi:Episode Director",Futari wa Precure: Max Heart,#3975,#4901,"19,295",0,4,2,"['Nishio, Daisuke', 'Director'], ['Itou, Naoyuki', 'Episode Director'], ['Kimura, Nobukage', 'Episode Director'], ['Zako, Akifumi', 'Episode Director']","Type, 
TV","Episodes, 
  47","Status, 
  Finished Airing","Aired, 
  Feb 6, 2005 to Jan 29, 2006","Producers, 
Asahi Broadcasting","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.051 (scored by 82938,293 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/100142/Futari_wa_Precure__Max_Heart, Prequel:: /anime/603/Futari_wa_Precure, Alternative setting:: /anime/1534/Futari_wa_Precure__Splash☆Star, Side story:: /anime/1930/Futari_wa_Precure__Max_Heart_Movie_1, Spin-off:: /anime/5753/Precure_All_Stars_Movie_DX__Minna_Tomodachi☆Kiseki_no_Zenin_Daishuugou, Other:: /anime/10736/Precure_kara_Minna_e_no_Ouen_Movie"
342,Mugen no Ryvius,Kakumeiki Valvrave,Aoki Hagane no Arpeggio: Ars Nova,Uchuu Senkan Yamato 2199,Planetes,Soukou no Strain,Soul Link,Uchuu no Stellvia,Mouretsu Pirates,Ginga Eiyuu Densetsu,"Kawase, Kouhei:Producer","Matsukura, Yuuji:Producer","Beniya, Yoshikazu:Producer","Watanabe, Takashi:Director",Starship Operators,#3985,#5256,"15,963",5,3,1,"['Kawase, Kouhei', 'Producer'], ['Matsukura, Yuuji', 'Producer'], ['Beniya, Yoshikazu', 'Producer'], ['Watanabe, Takashi', 'Director']","Status, 
  Finished Airing","Aired, 
  Jan 5, 2005 to Mar 30, 2005","Premiered, 
Winter 2005","Broadcast, 
    Wednesdays at 18, 00 (JST)","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.051 (scored by 54635,463 users)
      


1
          indicates a weighted score.","Ranked, 
  #39852

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5256",Adaptation:: /manga/42125/Starship_Operators
