index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
5081,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,Katanagatari,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Arakawa Under the Bridge,Yojouhan Shinwa Taikei,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,xxxHOLiC,Mononoke,Mawaru Penguindrum,Noragami,"Iwakami, Atsuhiro:Producer","Kubota, Mitsutoshi:Producer","Hariu, Masayuki:Producer","Ooshima, Miku:Assistant Producer",Bakemonogatari,#221,#91,"1,394,337",340,59,41,"['Iwakami, Atsuhiro', 'Producer'], ['Kubota, Mitsutoshi', 'Producer'], ['Hariu, Masayuki', 'Producer'], ['Ooshima, Miku', 'Assistant Producer']","Type, 
TV","Episodes, 
  15","Status, 
  Finished Airing","Aired, 
  Jul 3, 2009 to Jun 25, 2010","Producers, 
Aniplex,       Kodansha","Licensors, 
Aniplex of America","Studios, 
Shaft","Source, 
  Light novel","Genres, 
MysteryMystery,         RomanceRomance,         SupernaturalSupernatural","Theme, 
VampireVampire","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.331 (scored by 728695728,695 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/14893/Monogatari_Series__First_Season, Summary:: /anime/6948/Bakemonogatari_Recap, Sequel:: /anime/11597/Nisemonogatari, Prequel:: /anime/15689/Nekomonogatari__Kuro, Other:: /anime/30514/Nisekoimonogatari, Side story:: /anime/32268/Koyomimonogatari, Alternative version:: /anime/51068/Manga_Bakemonogatari_Shaft_Seisaku_Tokubetsu_PV"
5341,Nodame Cantabile,Densetsu no Yuusha no Densetsu,Tayutama: Kiss on My Deity,Code Geass: Hangyaku no Lelouch R2,Gosick,Sola,Maoyuu Maou Yuusha,Dantalian no Shoka,Utawarerumono: Itsuwari no Kamen,Akagami no Shirayuki-hime 2nd Season,"Cook, Justin:Producer","Ishiguro, Tatsuya:Producer","Hayashi, Youhei:Assistant Producer","Takahashi, Takeo:Director",Ookami to Koushinryou II,#246,#453,"490,427",62,11,5,"['Cook, Justin', 'Producer'], ['Ishiguro, Tatsuya', 'Producer'], ['Hayashi, Youhei', 'Assistant Producer'], ['Takahashi, Takeo', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 9, 2009 to Sep 24, 2009","Producers, 
Imagin,       Pony Canyon,       Movic,       Kadokawa Pictures Japan,       flying DOG,       ASCII Media Works","Licensors, 
Funimation","Studios, 
Brain's Base,       Marvy Jack","Source, 
  Light novel","Genres, 
AdventureAdventure,         FantasyFantasy,         RomanceRomance","Theme, 
Adult CastAdult Cast","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.311 (scored by 274544274,544 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/9115/Ookami_to_Koushinryou, Prequel:: /anime/6007/Ookami_to_Koushinryou_II__Ookami_to_Kohakuiro_no_Yuuutsu, Side story:: /anime/6884/Ookami_to_Koushinryou_II__Holo_no_Short_Anime"
6211,Hotaru no Haka,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Nihon Chinbotsu 2020,Coppelion,Seirei no Moribito,Highschool of the Dead,Giovanni no Shima,Yomigaeru Sora: Rescue Wings,Gakkougurashi!,Omoi no Kakera,"Tachibana, Masaki:Director","Tanaka, Kazuya:Sound Director","Nomura, Kazuya:Episode Director","Tokudo, Daisuke:Episode Director",Tokyo Magnitude 8.0,#606,#815,"296,774",97,7,8,"['Tachibana, Masaki', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Nomura, Kazuya', 'Episode Director'], ['Tokudo, Daisuke', 'Episode Director']","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jul 10, 2009 to Sep 18, 2009","Premiered, 
Summer 2009","Licensors, 
Maiden Japan","Studios, 
Bones,       Kinema Citrus","Source, 
  Original","Genres, 
Award WinningAward Winning,         DramaDrama","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.011 (scored by 124946124,946 users)
      


1
          indicates a weighted score.","Ranked, 
  #6062

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #815",Summary:: /anime/7654/Tokyo_Magnitude_80_Recap
5356,Black Lagoon,Darker than Black: Kuro no Keiyakusha,Jormungand,Ga-Rei: Zero,Bakuretsu Tenshi,Kara no Kyoukai Movie 1: Fukan Fuukei,Madlax,Noir,Senkou no Night Raid,Phantom: Requiem for the Phantom,"Horikawa, Kenji:Producer","Saitou, Shigeru:Producer","Nagatani, Takayuki:Producer","Tsuji, Mitsuhito:Producer",Canaan,#3103,#1040,"230,542",43,8,7,"['Horikawa, Kenji', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Nagatani, Takayuki', 'Producer'], ['Tsuji, Mitsuhito', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 4, 2009 to Sep 26, 2009","Producers, 
Lantis,       Pony Canyon,       Magic Capsule,       Bushiroad,       Showgate,       Good Smile Company","Licensors, 
Sentai Filmworks","Studios, 
P.A. Works","Source, 
  Visual novel","Genres, 
ActionAction,         MysteryMystery,         Sci-FiSci-Fi,         SupernaturalSupernatural","Themes, 
Adult CastAdult Cast,         Super PowerSuper Power","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.221 (scored by 8658986,589 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/15480/Canaan, Summary:: /anime/9706/Canaan__Minorikawa_Report_201X_Shanghai"
6201,"Kono Naka ni Hitori, Imouto ga Iru!",Asu no Yoichi!,Hayate no Gotoku!,High School DxD,Yoake Mae yori Ruriiro na: Crescent Love,Ouran Koukou Host Club,Ladies versus Butlers!,Tenchi Muyou! Ryououki,Shugo Chara!,Akaneiro ni Somaru Saka,"Sakurai, Yuuka:Producer","Kishimoto, Reigo:Producer","Fukao, Satoshi:Assistant Producer","Kanazawa, Hiromitsu:Director",Princess Lover!,#5774,#1056,"227,954",28,13,10,"['Sakurai, Yuuka', 'Producer'], ['Kishimoto, Reigo', 'Producer'], ['Fukao, Satoshi', 'Assistant Producer'], ['Kanazawa, Hiromitsu', 'Director']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 6, 2009 to Sep 21, 2009","Premiered, 
Summer 2009","Licensors, 
    None found, add some","Studios, 
GoHands","Source, 
  Visual novel","Genres, 
ComedyComedy,         EcchiEcchi","Themes, 
HaremHarem,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.681 (scored by 113357113,357 users)
      


1
          indicates a weighted score.","Ranked, 
  #57742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/15832/Princess_Lover_-_Pure_My_Heart, Other:: /anime/7468/Princess_Lover_Picture_Drama, Spin-off:: /anime/8231/Princess_Lover__Magical_Knight_Maria-chan"
4896,Higurashi no Naku Koro ni,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Gosick,Death Note,Another,Meitantei Conan,ChäoS;HEAd,Majin Tantei Nougami Neuro,Persona 4 the Animation,Code Geass: Hangyaku no Lelouch,"Urasaki, Nobumitsu:Producer","Okamura, Takema:Producer","Oomori, Hiroyuki:Producer","Danno, Yoshito:Assistant Producer",Umineko no Naku Koro ni,#4061,#1086,"220,408",48,19,26,"['Urasaki, Nobumitsu', 'Producer'], ['Okamura, Takema', 'Producer'], ['Oomori, Hiroyuki', 'Producer'], ['Danno, Yoshito', 'Assistant Producer']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 2, 2009 to Dec 24, 2009","Producers, 
Geneon Universal Entertainment,       Frontier Works,       Sotsu,       Movic","Licensors, 
NIS America, Inc.","Studios, 
Studio Deen","Source, 
  Visual novel","Genres, 
HorrorHorror,         MysteryMystery,         SupernaturalSupernatural,         SuspenseSuspense","Themes, 
GoreGore,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.041 (scored by 9207592,075 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/3749/Umineko_no_Naku_Koro_ni_-_Episode_1__Legend_of_the_Golden_Witch, Alternative setting:: /anime/934/Higurashi_no_Naku_Koro_ni, Spin-off:: /anime/7568/Umineko_no_Naku_Koro_ni_Specials"
6030,Tengen Toppa Gurren Lagann,Kill la Kill,s.CRY.ed,Darker than Black: Kuro no Keiyakusha,Ichiban Ushiro no Daimaou,JoJo no Kimyou na Bouken (TV),Medaka Box Abnormal,Soul Eater,Trigun,Dead Leaves,"Sakurai, Yuuka:Producer","Oogo, Hirotsugu:Producer","Taguchi, Ayuri:Producer","Sakoi, Masayuki:Director",Needless,#3084,#1589,"142,260",25,5,8,"['Sakurai, Yuuka', 'Producer'], ['Oogo, Hirotsugu', 'Producer'], ['Taguchi, Ayuri', 'Producer'], ['Sakoi, Masayuki', 'Director']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 3, 2009 to Dec 11, 2009","Premiered, 
Summer 2009","Licensors, 
Sentai Filmworks","Studios, 
Madhouse","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi,         EcchiEcchi","Theme, 
Super PowerSuper Power","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.221 (scored by 6177861,778 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/4612/Needless, Side story:: /anime/7322/Needless___Saint_Lily_Gakuen_no_Himitsu"
6377,Hidamari Sketch x Honeycomb,NHK ni Youkoso!,Great Teacher Onizuka,Nichijou,,,,,,,"Kubota, Mitsutoshi:Producer","Miyamoto, Junnosuke:Producer","Ooshima, Miku:Assistant Producer","Shinbou, Akiyuki:Director",Zan Sayonara Zetsubou Sensei,#821,#1962,"107,379",5,1,0,"['Kubota, Mitsutoshi', 'Producer'], ['Miyamoto, Junnosuke', 'Producer'], ['Ooshima, Miku', 'Assistant Producer'], ['Shinbou, Akiyuki', 'Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 5, 2009 to Sep 27, 2009","Premiered, 
Summer 2009","Licensors, 
    None found, add some","Studios, 
Shaft","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Gag HumorGag Humor,         ParodyParody,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.871 (scored by 4100841,008 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/661/Sayonara_Zetsubou_Sensei, Prequel:: /anime/4872/Goku_Sayonara_Zetsubou_Sensei, Sequel:: /anime/7044/Zan_Sayonara_Zetsubou_Sensei_Bangaichi"
6164,Sasameki Koto,Hourou Musuko,Yagate Kimi ni Naru,Adachi to Shimamura,Kimi ni Todoke,Kuttsukiboshi,Liz to Aoi Tori,Doukyuusei (Movie),Citrus,Yuri Kuma Arashi,"Yamamoto, Kouji:Producer","Matsukura, Yuuji:Producer","Kasai, Kenichi:Director","Aketagawa, Jin:Sound Director",Aoi Hana,#3803,#2061,"100,090",36,5,2,"['Yamamoto, Kouji', 'Producer'], ['Matsukura, Yuuji', 'Producer'], ['Kasai, Kenichi', 'Director'], ['Aketagawa, Jin', 'Sound Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jul 2, 2009 to Sep 10, 2009","Producers, 
Fuji TV,       Fujipacific Music","Licensors, 
Nozomi Entertainment","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
DramaDrama,         Girls LoveGirls Love","Theme, 
SchoolSchool","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.091 (scored by 3658736,587 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/1363/Aoi_Hana
6098,K-On!,Nodame Cantabile,Toradora!,Futatsu no Spica,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,Suzumiya Haruhi no Yuuutsu,Genshiken,Hyakko,Kono Bijutsu-bu ni wa Mondai ga Aru!,Boku wa Tomodachi ga Sukunai,"Yamazaki, Asuka:Producer","Sakurai, Yuuka:Producer","Sekiyama, Akihiro:Producer","Takamatsu, Shinji:Director",Sora no Manimani,#3988,#3327,"43,507",12,0,0,"['Yamazaki, Asuka', 'Producer'], ['Sakurai, Yuuka', 'Producer'], ['Sekiyama, Akihiro', 'Producer'], ['Takamatsu, Shinji', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 7, 2009 to Sep 22, 2009","Producers, 
Sony Pictures Entertainment,       Marvelous Entertainment,       Lantis,       Pony Canyon,       AT-X,       Delfi Sound","Licensors, 
    None found, add some","Studios, 
Studio Comet","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/12137/Sora_no_Manimani, Side story:: /anime/6885/Sora_no_Manimani_Specials"
