index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
339,Shinseiki Evangelion,Boogiepop wa Warawanai,Ergo Proxy,Perfect Blue,Haibane Renmei,Texhnolyze,Mousou Dairinin,Koukaku Kidoutai,Mahou Shoujo Madoka★Magica,Dennou Coil,"Cook, Justin:Producer","Ueda, Yasuyuki:Producer","Maseba, Yutaka:Producer","Abe, Shoujirou:Producer",Serial Experiments Lain,#494,#245,"770,316",257,48,44,"['Cook, Justin', 'Producer'], ['Ueda, Yasuyuki', 'Producer'], ['Maseba, Yutaka', 'Producer'], ['Abe, Shoujirou', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 6, 1998 to Sep 28, 1998","Premiered, 
Summer 1998","Licensors, 
Funimation","Studios, 
Triangle Staff","Source, 
  Original","Genres, 
Avant GardeAvant Garde,         Award WinningAward Winning,         DramaDrama,         MysteryMystery,         Sci-FiSci-Fi,         SupernaturalSupernatural,         SuspenseSuspense","Theme, 
PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.091 (scored by 301429301,429 users)
      


1
          indicates a weighted score.","Ranked, 
  #4942

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/5461/Serial_Experiments_Lain__The_Nightmare_of_Fabrication
621,Kyuuketsuhime Miyu (TV),Shinrei Tantei Yakumo,Yuugen Kaisha,Takahashi Rumiko Gekijou Ningyo no Mori,Jigoku Shoujo,Kemono Jihen,Kyoukai no Kanata,Shihaisha no Tasogare,Shikabane Hime: Aka,Vampire Knight,"Kagawa, Yutaka:Director","Ryota, Yamaguchi:Script","Sugishima, Kunihisa:Storyboard","Kondou, Nobuhiro:Storyboard",Night Walker: Mayonaka no Tantei,#4548,#4701,"21,166",4,4,0,"['Kagawa, Yutaka', 'Director'], ['Ryota, Yamaguchi', 'Script'], ['Sugishima, Kunihisa', 'Storyboard'], ['Kondou, Nobuhiro', 'Storyboard']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 9, 1998 to Sep 23, 1998","Producers, 
Bandai Visual,       BeSTACK,       Half H.P Studio,       Memory-Tech","Licensors, 
Central Park Media,       Discotek Media","Studios, 
AIC","Source, 
  Visual novel","Genres, 
ActionAction,         HorrorHorror,         MysteryMystery,         SupernaturalSupernatural","Themes, 
DetectiveDetective,         VampireVampire","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.921 (scored by 73337,333 users)
      


1
          indicates a weighted score.",
678,Slayers,Shijou Saikyou no Deshi Kenichi,Claymore,Rekka no Honoo,,,,,,,"Tsukasa, Sunaga:Director","Kameyama, Toshiki:Sound Director","Satou, Teruo:Episode Director","Shimizu, Akira:Episode Director",Shadow Skill: Eigi,#3880,#5410,"14,805",4,2,1,"['Tsukasa, Sunaga', 'Director'], ['Kameyama, Toshiki', 'Sound Director'], ['Satou, Teruo', 'Episode Director'], ['Shimizu, Akira', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 3, 1998 to Dec 25, 1998","Producers, 
Bandai Visual","Licensors, 
ADV Films,       Manga Entertainment","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy","Themes, 
Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/10220/Shadow_Skill, Alternative version:: /anime/679/Shadow_Skill_1996, Prequel:: /anime/3005/Shadow_Skill"
1743,Lucky☆Star,Hoshi no Kirby,,,,,,,,,"Iwanami, Yoshikazu:Sound Director","Foster, Steven:Script","Oomori, Takahiro:Animation Director","Hideyuki, Tanaka:Original Creator",Super Milk-chan,#9926,#8459,"4,931",1,2,0,"['Iwanami, Yoshikazu', 'Sound Director'], ['Foster, Steven', 'Script'], ['Oomori, Takahiro', 'Animation Director'], ['Hideyuki, Tanaka', 'Original Creator']","Type, 
TV","Episodes, 
  14","Status, 
  Finished Airing","Aired, 
  Jun 18, 1998 to Sep 17, 1998","Producers, 
Genco","Licensors, 
ADV Films","Studios, 
Tokyo Kids","Source, 
  Unknown","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
ParodyParody","Duration, 
  8 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.891 (scored by 20312,031 users)
      


1
          indicates a weighted score.",Sequel:: /anime/1769/Oh_Super_Milk-chan
1188,Joshikousei: Girl's High,Seitokai Yakuindomo,Oruchuban Ebichu,Koume-chan ga Iku!,Oshiete! Galko-chan,,,,,,"Shirahata, Bob:Director","Watanabe, Jun:Sound Director","Sokuza, Makoto:Episode Director","Kurata, Hideyuki:Script",Momoiro Sisters,#9037,#9925,"2,981",0,0,0,"['Shirahata, Bob', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Sokuza, Makoto', 'Episode Director'], ['Kurata, Hideyuki', 'Script']","Episodes, 
  23","Status, 
  Finished Airing","Aired, 
  Aug 26, 1998 to Oct 6, 1998","Premiered, 
Summer 1998","Licensors, 
    None found, add some","Studios, 
Studio Deen","Source, 
  4-koma manga","Genre, 
ComedyComedy","Duration, 
  6 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.091 (scored by 915915 users)
      


1
          indicates a weighted score.","Ranked, 
  #90372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9925","Adaptation:: /manga/18084/Momoiro_Sisters, Sequel:: /anime/53084/Momoiro_Sisters__Idol_Densetsu_Momoko"
2716,Mitsudomoe,,,,,,,,,,"Daichi, Akitarou:Director","Tanaka, Kazuya:Sound Director","Murata, Masahiko:Episode Director","Yoshida, Shunji:Episode Director",Urayasu Tekkin Kazoku,#4585,#10813,"2,255",1,0,0,"['Daichi, Akitarou', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Murata, Masahiko', 'Episode Director'], ['Yoshida, Shunji', 'Episode Director']","Episodes, 
  32","Status, 
  Finished Airing","Aired, 
  Jul 1, 1998 to Aug 25, 1998","Premiered, 
Summer 1998","Licensors, 
    None found, add some","Studios, 
Studio Deen","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
Gag HumorGag Humor","Demographic, 
ShounenShounen","Duration, 
  7 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.911 (scored by 672672 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/23308/Urayasu_Tekkin_Kazoku, Sequel:: /anime/24417/Maido_Urayasu_Tekkin_Kazoku"
3689,,,,,,,,,,,"Ishiodori, Hiroshi:Director","Hiramitsu, Takuya:Sound Director","Tada, Shunsuke:Episode Director","Shida, Naotoshi:Key Animation",Hatsumei Boy Kanipan,#4783,#12971,"1,110",0,0,0,"['Ishiodori, Hiroshi', 'Director'], ['Hiramitsu, Takuya', 'Sound Director'], ['Tada, Shunsuke', 'Episode Director'], ['Shida, Naotoshi', 'Key Animation']","Episodes, 
  31","Status, 
  Finished Airing","Aired, 
  Jul 3, 1998 to Jan 29, 1999","Premiered, 
Summer 1998","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
6.871 (scored by 351351 users)
      


1
          indicates a weighted score.","Ranked, 
  #47832

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Sequel:: /anime/3690/Chou_Hatsumei_Boy_Kanipan
81,Full Metal Panic!,Taiyou no Kiba Dagram,Soukou Kihei Votoms,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Shin Kidou Senki Gundam Wing,Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,Obsolete,Cat Shit One,Btooom!,Kidou Senshi Gundam Thunderbolt,"Maseba, Yutaka:Producer","Yatate, Hajime:Producer","Ueda, Masuo:Producer","Iida, Umanosuke:Director",Kidou Senshi Gundam: Dai 08 MS Shoutai,#608,#2298,"83,758",29,10,1,"['Maseba, Yutaka', 'Producer'], ['Yatate, Hajime', 'Producer'], ['Ueda, Masuo', 'Producer'], ['Iida, Umanosuke', 'Director']","Type, 
OVA","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 25, 1996 to Jul 25, 1999","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.011 (scored by 4616046,160 users)
      


1
          indicates a weighted score.","Ranked, 
  #6082

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2298","Parent story:: /anime/80/Kidou_Senshi_Gundam, Summary:: /anime/83/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai_-_Millers_Report, Other:: /anime/5723/Kidou_Senshi_Gundam__Uchuu_Seiki_Yowa, Side story:: /anime/17717/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai_-_Sanjigen_to_no_Tatakai"
466,Hunter x Hunter Pilot,,,,,,,,,,"Terakawa, Hidekazu:Producer","Taniguchi, Gorou:Director","Tanaka, Hideyuki:Sound Director","Kitajima, Hiroaki:Script",One Piece: Taose! Kaizoku Ganzack,#5674,#3446,"40,899",5,3,1,"['Terakawa, Hidekazu', 'Producer'], ['Taniguchi, Gorou', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Kitajima, Hiroaki', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 26, 1998","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Demographic, 
ShounenShounen","Duration, 
  28 min.","Rating, 
  PG - Children","Score, 
6.701 (scored by 2166221,662 users)
      


1
          indicates a weighted score.","Ranked, 
  #56742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3446","Members, 
    40,899","Adaptation:: /manga/94533/One_Piece__Taose_Kaizoku_Ganzack, Parent story:: /anime/21/One_Piece"
366,Freezing,Najica Dengeki Sakusen,Hikari to Mizu no Daphne,Cross Ange: Tenshi to Ryuu no Rondo,Lingerie Senshi Papillon Rose,Plastic Little,,,,,"Nishijima, Katsuhiko:Director","Fujiyama, Fusanobu:Sound Director","Terahigashi, Katsumi:Episode Director","Yamauchi, Tomio:Episode Director",AIKa,#9678,#3682,"36,196",8,2,6,"['Nishijima, Katsuhiko', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Terahigashi, Katsumi', 'Episode Director'], ['Yamauchi, Tomio', 'Episode Director']","Type, 
OVA","Episodes, 
  7","Status, 
  Finished Airing","Aired, 
  Apr 25, 1997 to Apr 25, 1999","Studios, 
Studio Fantasia","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi,         EcchiEcchi","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.951 (scored by 1473314,733 users)
      


1
          indicates a weighted score.","Ranked, 
  #96782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3682","Members, 
    36,196","Side story:: /anime/4718/AIKa__Special_Trial, Prequel:: /anime/6443/AIKa_Zero"
