index,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_1
2465,AKB0048,Macross Plus,Metal Fighter Miku,,,,,,,"Murayama, Kiyoshi:Director","Tanaka, Hideyuki:Sound Director","Kusachi, Fumie:Theme Song Performance",Humming Bird:Theme Song Performance,Idol Bouei-tai Hummingbird,#9980,#9705,"3,228",1,0,0,"['Murayama, Kiyoshi', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Kusachi, Fumie', 'Theme Song Performance'], ['Humming Bird', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Sep 1, 1993 to Dec 1, 1995","Studios, 
Ashi Productions","Source, 
  Light novel","Genre, 
ComedyComedy","Themes, 
Idols (Female)Idols (Female),         MilitaryMilitary,         MusicMusic,         ParodyParody","Duration, 
  34 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.881 (scored by 710710 users)
      


1
          indicates a weighted score.","Ranked, 
  #99802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9705",Adaptation:: /manga/107426/Idol_Bouei-tai_Hummingbird,Aozora Shoujo-tai
2622,,,,,,,,,,"Dezaki, Tetsu:Producer","Takizawa, Toshifumi:Director","Oota, Masaru:Background Art","Takahashi, Hideki:Mechanical Design",Big Wars: Kami Utsu Akaki Kouya ni,#11700,#9766,"3,161",0,1,5,"['Dezaki, Tetsu', 'Producer'], ['Takizawa, Toshifumi', 'Director'], ['Oota, Masaru', 'Background Art'], ['Takahashi, Hideki', 'Mechanical Design']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 25, 1993","Producers, 
Tokuma Japan","Source, 
  Novel","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  1 hr. 11 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.421 (scored by 14401,440 users)
      


1
          indicates a weighted score.","Ranked, 
  #117002

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9766","Members, 
    3,161",,Venus Senki
6096,,,,,,,,,,"Sekita, Osamu:Director","Yamaguchi, Takeshi:Director","Tanaka, Hiroshi:Original Character Design","Kajitani, Mitsuharu:Animation Director",Bad Boys,#7302,#9800,"3,121",2,0,0,"['Sekita, Osamu', 'Director'], ['Yamaguchi, Takeshi', 'Director'], ['Tanaka, Hiroshi', 'Original Character Design'], ['Kajitani, Mitsuharu', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Sep 25, 1993 to Aug 9, 1998","Producers, 
Toei Video,       Shounen Gahousha","Licensors, 
    None found, add some","Genres, 
ActionAction,         ComedyComedy","Theme, 
DelinquentsDelinquents","Demographic, 
SeinenSeinen","Duration, 
  43 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.411 (scored by 624624 users)
      


1
          indicates a weighted score.","Ranked, 
  #73022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9800","Members, 
    3,121",Adaptation:: /manga/29911/Bad_Boys,
6090,,,,,,,,,,"Macek, Carl:Producer","Masuo, Shouichi:Director","Yamada, Etsuji:Sound Director","Kikuchi, Yasuhito:Episode Director",Hon Ran,#12564,#10998,"2,123",0,2,0,"['Macek, Carl', 'Producer'], ['Masuo, Shouichi', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Kikuchi, Yasuhito', 'Episode Director']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 7, 1993","Studios, 
APPP","Source, 
  Unknown","Genre, 
ActionAction","Theme, 
Martial ArtsMartial Arts","Duration, 
  59 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.001 (scored by 854854 users)
      


1
          indicates a weighted score.","Ranked, 
  #125642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10998",,Angel Cop
3735,Hurricane Polymar,,,,,,,,,"Ishikawa, Mitsuhisa:Producer","Sadamitsu, Shinya:Director","Kageyama, Hironobu:Theme Song Performance","Watanabe, Chuumei:Theme Song Arrangement",Ryuuseiki Gakusaver,#4535,#11520,"1,787",0,0,0,"['Ishikawa, Mitsuhisa', 'Producer'], ['Sadamitsu, Shinya', 'Director'], ['Kageyama, Hironobu', 'Theme Song Performance'], ['Watanabe, Chuumei', 'Theme Song Arrangement']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Aug 21, 1993 to Mar 24, 1994","Producers, 
Starchild Records,       Movic","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
MechaMecha,         ParodyParody,         SchoolSchool,         SpaceSpace","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.931 (scored by 542542 users)
      


1
          indicates a weighted score.","Ranked, 
  #45352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11520","Members, 
    1,787",,Kenzen Robo Daimidaler
2092,,,,,,,,,,"Maruyama, Masao:Producer","van Beethoven, Ludwig:Theme Song Composition","Aki, Youko:Theme Song Lyrics","Ueda, Rinko:Original Creator",Kiss wa Hitomi ni Shite,#10730,#11769,"1,628",1,1,1,"['Maruyama, Masao', 'Producer'], ['van Beethoven, Ludwig', 'Theme Song Composition'], ['Aki, Youko', 'Theme Song Lyrics'], ['Ueda, Rinko', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 27, 1993","Producers, 
Shueisha","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Demographic, 
ShoujoShoujo","Duration, 
  31 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.701 (scored by 583583 users)
      


1
          indicates a weighted score.","Ranked, 
  #107302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11769","Members, 
    1,628",Adaptation:: /manga/11339/Kiss_wa_Me_ni_Shite,
14231,,,,,,,,,,,,,,Akuemon,#9123,#11859,"1,582",0,0,0,,"Status, 
  Finished Airing","Aired, 
  Jul 16, 1993","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
FantasyFantasy,         RomanceRomance","Duration, 
  25 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.071 (scored by 791791 users)
      


1
          indicates a weighted score.","Ranked, 
  #91232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11859","Members, 
    1,582","Favorites, 
  2",Director,"Adaptation:: /manga/27741/Tiger_Books, Other:: /anime/6462/Amefuri_Kozou",
14181,,,,,,,,,,"Maruyama, Masao:Producer","Terada, Souichi:Theme Song Arrangement","Takeda, Yuusuke:Background Art","Itou, Hidetsugu:In-Between Animation",Oedo wa Nemurenai!,#11643,#12203,"1,404",0,0,2,"['Maruyama, Masao', 'Producer'], ['Terada, Souichi', 'Theme Song Arrangement'], ['Takeda, Yuusuke', 'Background Art'], ['Itou, Hidetsugu', 'In-Between Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 23, 1993","Producers, 
Shueisha","Source, 
  Manga","Genres, 
DramaDrama,         FantasyFantasy","Theme, 
HistoricalHistorical","Demographic, 
ShoujoShoujo","Duration, 
  30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.441 (scored by 528528 users)
      


1
          indicates a weighted score.","Ranked, 
  #116432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12203",Adaptation:: /manga/4212/Oedo_wa_Nemurenai,
4693,,,,,,,,,,"Matsuoka, Hiroki:Sound Director","Oota, Hiromitsu:Storyboard",Rinshin:Key Animation,"Ooshiro, Tsutomu:Key Animation",Dochinpira,N/A,#12271,"1,374",0,1,0,"['Matsuoka, Hiroki', 'Sound Director'], ['Oota, Hiromitsu', 'Storyboard'], ['Rinshin', 'Key Animation'], ['Ooshiro, Tsutomu', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 27, 1993","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ActionAction,         ComedyComedy,         HentaiHentai","Theme, 
Organized CrimeOrganized Crime","Duration, 
  45 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.181 (scored by 469469 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12271","Members, 
    1,374",,The Rapeman
22443,,,,,,,,,,"Ishikawa, Yasuo:Director","Hoshiyama, Hiroyuki:Script","Spyri, Johanna:Original Creator","Isaka, Junko:Animation Director",Hello Kitty no Alps no Shoujo Heidi,#8918,#12329,"1,347",0,0,0,"['Ishikawa, Yasuo', 'Director'], ['Hoshiyama, Hiroyuki', 'Script'], ['Spyri, Johanna', 'Original Creator'], ['Isaka, Junko', 'Animation Director']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 21, 1993","Studios, 
    None found, add some","Source, 
  Unknown","Demographic, 
KidsKids","Duration, 
  30 min.","Rating, 
  G - All Ages","Score, 
6.111 (scored by 500500 users)
      


1
          indicates a weighted score.","Ranked, 
  #89182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12329","Members, 
    1,347","Sequel:: /anime/4023/Kittys_Paradise, Other:: /anime/15577/Hello_Kitty_no_Fushigi_no_Kuni_no_Alice",
22497,,,,,,,,,,"Ishikawa, Yasuo:Director","Hoshiyama, Hiroyuki:Script","Taniguchi, Kumiko:Special Effects","Isaka, Junko:Animation Director",Hello Kitty no Kaguya-hime,#10972,#13348,997,0,0,0,"['Ishikawa, Yasuo', 'Director'], ['Hoshiyama, Hiroyuki', 'Script'], ['Taniguchi, Kumiko', 'Special Effects'], ['Isaka, Junko', 'Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 21, 1993","Producers, 
Sanrio","Source, 
  Unknown","Genre, 
FantasyFantasy","Demographic, 
KidsKids","Duration, 
  28 min.","Rating, 
  G - All Ages","Score, 
5.651 (scored by 347347 users)
      


1
          indicates a weighted score.","Ranked, 
  #109722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13348","Members, 
    997",Alternative version:: /anime/42501/Hello_Kitty_no_Kaguya-hime_2001,
