index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
813,Yuu☆Yuu☆Hakusho,One Piece,One Punch Man,Hunter x Hunter (2011),Naruto: Shippuuden,Naruto,Fairy Tail,Bleach,Saint Seiya,Kidou Butouden G Gundam,"Cook, Justin:Producer","Seki, Hiromi:Assistant Producer","Nishio, Daisuke:Director","Yamauchi, Shigeyasu:Episode Director",Dragon Ball Z,#405,#112,"1,220,026",158,20,20,"['Cook, Justin', 'Producer'], ['Seki, Hiromi', 'Assistant Producer'], ['Nishio, Daisuke', 'Director'], ['Yamauchi, Shigeyasu', 'Episode Director']","Type, 
TV","Episodes, 
  291","Status, 
  Finished Airing","Aired, 
  Apr 26, 1989 to Jan 31, 1996","Producers, 
Fuji TV,       Shueisha","Licensors, 
Funimation","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Themes, 
Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/42/Dragon_Ball, Prequel:: /anime/223/Dragon_Ball, Sequel:: /anime/225/Dragon_Ball_GT, Side story:: /anime/894/Dragon_Ball_Z_Movie_01__Ora_no_Gohan_wo_Kaese, Alternative version:: /anime/6033/Dragon_Ball_Kai, Character:: /anime/23933/Kyutai_Panic_Adventure, Other:: /anime/37885/Super_Dragon_Ball_Heroes"
210,InuYasha,Urusei Yatsura,Fruits Basket,Asu no Yoichi!,Maison Ikkoku,Shijou Saikyou no Deshi Kenichi,Nisekoi,Full Metal Panic!,Dragon Ball,Urusei Yatsura (2022),"Mochizuki, Tomomi:Director","Nishimura, Junji:Director","Shibayama, Tsutomu:Director","Sawai, Kouji:Director",Ranma ½,#1051,#948,"254,079",37,8,2,"['Mochizuki, Tomomi', 'Director'], ['Nishimura, Junji', 'Director'], ['Shibayama, Tsutomu', 'Director'], ['Sawai, Kouji', 'Director']","Type, 
TV","Episodes, 
  161","Status, 
  Finished Airing","Aired, 
  Apr 15, 1989 to Sep 25, 1992","Producers, 
Shogakukan-Shueisha Productions,       Kitty Films,       Fuji TV,       Shogakukan","Licensors, 
VIZ Media","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         EcchiEcchi","Themes, 
Magical Sex ShiftMagical Sex Shift,         Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/23/Ranma_½, Side story:: /anime/418/Ranma_½__Chuugoku_Nekonron_Daikessen_Okite_Yaburi_no_Gekitou-hen, Sequel:: /anime/1007/Ranma_½_OVA, Other:: /anime/6713/Ranma_½__Nettou_Uta_Gassen"
2113,Saint Seiya,Yoroiden Samurai Troopers,Chikyuu Shoujo Arjuna,,,,,,,,"Kuri, Ippei:Producer","Nishikubo, Mizuho:Director","Kato, Takao:Episode Director","Masunari, Koji:Episode Director",Tenkuu Senki Shurato,#3299,#6045,"11,217",2,1,0,"['Kuri, Ippei', 'Producer'], ['Nishikubo, Mizuho', 'Director'], ['Kato, Takao', 'Episode Director'], ['Masunari, Koji', 'Episode Director']","Episodes, 
  38","Status, 
  Finished Airing","Aired, 
  Apr 6, 1989 to Jan 25, 1990","Premiered, 
Spring 1989","Licensors, 
    None found, add some","Studios, 
Tatsunoko Production","Source, 
  Original","Genres, 
ActionAction,         FantasyFantasy","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.181 (scored by 50765,076 users)
      


1
          indicates a weighted score.","Ranked, 
  #32992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6045","Adaptation:: /manga/45501/Tenkuu_Senki_Shurato, Sequel:: /anime/2114/Tenkuu_Senki_Shurato__Sousei_e_no_Anto, Summary:: /anime/24619/Tenkuu_Senki_Shurato_Recaps"
2938,Full Moon wo Sagashite,Idol Tenshi Youkoso Youko,Skip Beat!,Itazura na Kiss,Ashita no Joe,The iDOLM@STER,Mahou no Tenshi Creamy Mami,,,,"Amino, Tetsurou:Director","Tanaka, Hideyuki:Sound Director","Yonetani, Yoshitomo:Episode Director","Kuriyama, Yoshihide:Episode Director",Idol Densetsu Eriko,#4132,#7709,"6,185",2,0,0,"['Amino, Tetsurou', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Yonetani, Yoshitomo', 'Episode Director'], ['Kuriyama, Yoshihide', 'Episode Director']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Apr 3, 1989 to Mar 26, 1990","Producers, 
Big West,       TV Setouchi","Licensors, 
    None found, add some","Studios, 
Ashi Productions","Source, 
  Original","Themes, 
Idols (Female)Idols (Female),         MusicMusic","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.021 (scored by 18191,819 users)
      


1
          indicates a weighted score.","Ranked, 
  #41322

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
2813,Tanoshii Muumin Ikka,Pokemon: Mewtwo! Ware wa Koko ni Ari,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,Magical Hat,Dibetagurashi: Ahiru no Seikatsu,,,,,,"Tamura, Manabu:Producer","Saitou, Hiroshi:Director","Shiba, Shigeharu:Sound Director","Koshiba, Junya:Episode Director",Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,#2405,#7750,"6,088",5,1,0,"['Tamura, Manabu', 'Producer'], ['Saitou, Hiroshi', 'Director'], ['Shiba, Shigeharu', 'Sound Director'], ['Koshiba, Junya', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Apr 3, 1989 to Mar 29, 1990","Producers, 
TV Tokyo","Licensors, 
    None found, add some","Studios, 
Telescreen","Source, 
  Other","Genres, 
AdventureAdventure,         ComedyComedy,         DramaDrama,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
7.361 (scored by 31183,118 users)
      


1
          indicates a weighted score.",
926,Yuusha Keisatsu J-Decker,,,,,,,,,,"Nitta, Yoshikata:Director","Yoshizawa, Takao:Episode Director","Hoshiyama, Hiroyuki:Script",Koorogi '73:Theme Song Performance,Tatakae! Chou Robot Seimeitai Transformers Victory,#5806,#9718,"3,213",0,0,0,"['Nitta, Yoshikata', 'Director'], ['Yoshizawa, Takao', 'Episode Director'], ['Hoshiyama, Hiroyuki', 'Script'], [""Koorogi '73"", 'Theme Song Performance']","Episodes, 
  38","Status, 
  Finished Airing","Aired, 
  Mar 14, 1989 to Dec 19, 1989","Premiered, 
Spring 1989","Licensors, 
Hasbro","Studios, 
Toei Animation","Source, 
  Other","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  23 min. per ep.","Rating, 
  PG - Children","Score, 
6.671 (scored by 12741,274 users)
      


1
          indicates a weighted score.","Ranked, 
  #58062

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Prequel:: /anime/924/Transformers__Choujin_Master_Force, Sequel:: /anime/6038/Transformers_Zone, Summary:: /anime/39162/Tatakae_Chou_Robot_Seimeitai_Transformers_Victory_Soushuuhen"
2818,Mashin Eiyuuden Wataru,Zettai Muteki Raijin-Oh,,,,,,,,,"Iuchi, Shuji:Director","Hidaka, Masamitsu:Episode Director","Kondou, Nobuhiro:Episode Director","Koumoto, Shougo:Episode Director",Madou King Granzort,#2596,#10220,"2,719",3,0,0,"['Iuchi, Shuji', 'Director'], ['Hidaka, Masamitsu', 'Episode Director'], ['Kondou, Nobuhiro', 'Episode Director'], ['Koumoto, Shougo', 'Episode Director']","Type, 
TV","Episodes, 
  41","Status, 
  Finished Airing","Aired, 
  Apr 7, 1989 to Mar 2, 1990","Producers, 
Atelier Musa","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.321 (scored by 842842 users)
      


1
          indicates a weighted score.","Character:: /anime/7090/Madou_King_Granzort__Saigo_no_Magical_Taisen, Sequel:: /anime/30873/Madou_King_Granzort__Nonstop_Rabi"
4119,Uchuu no Kishi Tekkaman Blade,Shingeki no Kyojin,,,,,,,,,"Kashima, Norio:Director","Kawase, Toshifumi:Episode Director","Fujimoto, Yoshitaka:Episode Director","Yabe, Akinori:Episode Director",Juushin Liger,#3146,#10635,"2,389",1,0,0,"['Kashima, Norio', 'Director'], ['Kawase, Toshifumi', 'Episode Director'], ['Fujimoto, Yoshitaka', 'Episode Director'], ['Yabe, Akinori', 'Episode Director']","Type, 
TV","Episodes, 
  43","Status, 
  Finished Airing","Aired, 
  Mar 11, 1989 to Jan 27, 1990","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.211 (scored by 527527 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/26034/Juushin_Liger
3631,Kino no Tabi: The Beautiful World,Ginga Tetsudou 999,,,,,,,,,"Tezuka, Osamu:Director","Yamada, Yuzo:Episode Director","Urata, Yasunori:Episode Director","Suzuki, Takuo:Storyboard",Aoi Blink,#4475,#10950,"2,164",0,0,0,"['Tezuka, Osamu', 'Director'], ['Yamada, Yuzo', 'Episode Director'], ['Urata, Yasunori', 'Episode Director'], ['Suzuki, Takuo', 'Storyboard']","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Apr 7, 1989 to Mar 16, 1990","Premiered, 
Spring 1989","Licensors, 
    None found, add some","Studios, 
Tezuka Productions","Source, 
  Other","Genres, 
AdventureAdventure,         FantasyFantasy","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.941 (scored by 816816 users)
      


1
          indicates a weighted score.","Ranked, 
  #44752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10950",
8194,,,,,,,,,,,"Satou, Junichi:Director","Yamauchi, Shigeyasu:Episode Director","Ishizaki, Susumu:Episode Director","Minoguchi, Katsumi:Episode Director",Akuma-kun,#4189,#11115,"2,048",0,0,0,"['Satou, Junichi', 'Director'], ['Yamauchi, Shigeyasu', 'Episode Director'], ['Ishizaki, Susumu', 'Episode Director'], ['Minoguchi, Katsumi', 'Episode Director']","Episodes, 
  42","Status, 
  Finished Airing","Aired, 
  Apr 15, 1989 to Mar 24, 1990","Premiered, 
Spring 1989","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         FantasyFantasy,         HorrorHorror,         SupernaturalSupernatural","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.011 (scored by 457457 users)
      


1
          indicates a weighted score.","Ranked, 
  #41892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11115","Adaptation:: /manga/23187/Akuma-kun, Alternative version:: /anime/8226/Akuma-kun_Movie, Side story:: /anime/8227/Akuma-kun__Youkoso_Akuma_Land_e, Sequel:: /anime/48425/Akuma-kun_ONA"
