index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_6
35760,Shinsekai yori,Higurashi no Naku Koro ni Kai,Tenkuu no Shiro Laputa,Fullmetal Alchemist: Brotherhood,Vinland Saga,,,,,"Cook, Justin:Producer","Wada, Jouji:Producer","Maeda, Toshihiro:Producer","Nakatake, Tetsuya:Producer",Shingeki no Kyojin Season 3,#82,#18,"2,350,949",106,12,10,"['Cook, Justin', 'Producer'], ['Wada, Jouji', 'Producer'], ['Maeda, Toshihiro', 'Producer'], ['Nakatake, Tetsuya', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 23, 2018 to Oct 15, 2018","Producers, 
Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Techno Sound,       Pony Canyon Enterprises","Licensors, 
Funimation","Studios, 
Wit Studio","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         SuspenseSuspense","Themes, 
GoreGore,         MilitaryMilitary,         SurvivalSurvival","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/23390/Shingeki_no_Kyojin, Prequel:: /anime/25777/Shingeki_no_Kyojin_Season_2, Sequel:: /anime/38524/Shingeki_no_Kyojin_Season_3_Part_2, Side story:: /anime/39477/Shingeki_no_Kyojin_Season_3_Specials, Summary:: /anime/42091/Shingeki_no_Kyojin__Chronicle, Other:: /anime/54468/Akatsuki_no_Chinkonka",
37675,Tensei shitara Slime Datta Ken,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Log Horizon,Tensei shitara Slime Datta Ken 2nd Season,Goblin Slayer,,,,,"Cook, Justin:Producer","Herek, Samantha:Assistant Producer","Itou, Naoyuki:Director","Gou, Fumiyuki:Sound Director",Overlord III,#736,#188,"902,477",55,26,24,"['Cook, Justin', 'Producer'], ['Herek, Samantha', 'Assistant Producer'], ['Itou, Naoyuki', 'Director'], ['Gou, Fumiyuki', 'Sound Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 10, 2018 to Oct 2, 2018","Premiered, 
Summer 2018","Licensors, 
Funimation","Studios, 
Madhouse","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.921 (scored by 561293561,293 users)
      


1
          indicates a weighted score.","Ranked, 
  #7362

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/81669/Overlord, Prequel:: /anime/35073/Overlord_II, Other:: /anime/37781/Overlord__Ple_Ple_Pleiades_3, Sequel:: /anime/48895/Overlord_IV",Sword Art Online: Alicization - War of Underworld
36649,91 Days,No.6,Given,Baccano!,SK∞,Bungou Stray Dogs,Tokyo Revengers,Monster,Black Lagoon,"Ootsuka, Manabu:Producer","Uryuu, Kyouko:Producer","Utsumi, Hiroko:Director","Yamada, Haru:Sound Director",Banana Fish,#144,#203,"858,353",195,27,18,"['Ootsuka, Manabu', 'Producer'], ['Uryuu, Kyouko', 'Producer'], ['Utsumi, Hiroko', 'Director'], ['Yamada, Haru', 'Sound Director']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 6, 2018 to Dec 21, 2018","Premiered, 
Summer 2018","Licensors, 
    None found, add some","Studios, 
MAPPA","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         SuspenseSuspense","Themes, 
DelinquentsDelinquents,         Organized CrimeOrganized Crime,         PsychologicalPsychological","Demographic, 
ShoujoShoujo","Duration, 
  22 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.471 (scored by 370157370,157 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/756/Banana_Fish, Other:: /anime/44086/Prayer_X",Great Pretender
37105,Danshi Koukousei no Nichijou,Asobi Asobase,Kono Subarashii Sekai ni Shukufuku wo!,Gintama,Bokura wa Minna Kawai-sou,Barakamon,Dumbbell Nan Kilo Moteru?,Golden Boy,Seto no Hanayome,"Maeda, Toshihiro:Producer","Furukawa, Shin:Producer","Takahashi, Kazuaki:Producer","Matsumura, Kazuto:Producer",Grand Blue,#158,#243,"774,121",140,12,15,"['Maeda, Toshihiro', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Takahashi, Kazuaki', 'Producer'], ['Matsumura, Kazuto', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 14, 2018 to Sep 29, 2018","Producers, 
Mainichi Broadcasting System,       Kodansha,       NBCUniversal Entertainment Japan,       Avex Pictures,       Q-Tec,       JR East Marketing & Communications,       GYAO!","Licensors, 
    None found, add some","Studios, 
Zero-G","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
Adult CastAdult Cast","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/70345/Grand_Blue,Hinamatsuri (TV)
37210,Overlord,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou","Maou-sama, Retry!",Tate no Yuusha no Nariagari,Death March kara Hajimaru Isekai Kyousoukyoku,Log Horizon,Kenja no Mago,Arifureta Shokugyou de Sekai Saikyou,Hataraku Maou-sama!,"Cook, Justin:Producer","Watase, Shouta:Producer","Furukawa, Shin:Producer","Yamaoka, Yuuki:Producer",Isekai Maou to Shoukan Shoujo no Dorei Majutsu,#4951,#276,"720,947",78,33,27,"['Cook, Justin', 'Producer'], ['Watase, Shouta', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Yamaoka, Yuuki', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 5, 2018 to Sep 20, 2018","Producers, 
Sotsu,       Kodansha,       Half H.P Studio,       AT-X,       KlockWorx,       DIVE II Entertainment,       81 Produce,       Tokyo MX,       Avex Pictures,       Q-Tec,       Animatic,       S-Wood","Licensors, 
Funimation","Studios, 
Ajia-do","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         EcchiEcchi","Themes, 
HaremHarem,         IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.851 (scored by 422574422,574 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/83225/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu, Sequel:: /anime/41623/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu_Ω",Kono Subarashii Sekai ni Shukufuku wo!
35994,Death Parade,Dororo,Kakegurui,Kami no Tou,Noragami,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Darker than Black: Kuro no Keiyakusha,Id:Invaded,Gyakkyou Burai Kaiji: Ultimate Survivor,"Cook, Justin:Producer","Kananiwa, Kozue:Producer","Ogata, Mitsuhiro:Producer","Isogai, Noritomo:Producer",Satsuriku no Tenshi,#4413,#301,"668,224",80,43,39,"['Cook, Justin', 'Producer'], ['Kananiwa, Kozue', 'Producer'], ['Ogata, Mitsuhiro', 'Producer'], ['Isogai, Noritomo', 'Producer']","Type, 
TV","Episodes, 
  16","Status, 
  Finished Airing","Aired, 
  Jul 6, 2018 to Oct 26, 2018","Producers, 
Lantis,       AT-X,       Kadokawa","Licensors, 
Funimation","Studios, 
J.C.Staff","Source, 
  Game","Genres, 
AdventureAdventure,         HorrorHorror,         SuspenseSuspense","Themes, 
GoreGore,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.961 (scored by 315612315,612 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/96525/Satsuriku_no_Tenshi,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou
37141,Dr. Stone,Hetalia Axis Powers,Moyashimon,Seimei no Kagaku: Micro Patrol,Tenchi Souzou Design-bu,Houseki no Kuni,One Punch Man,Hataraku Saibou Black,Byoudoku no Denpa,"Takahashi, Yuuma:Producer","Itou, Youhei:Producer","Suzuki, Kenichi:Director","Aketagawa, Jin:Sound Director",Hataraku Saibou,#1653,#323,"646,380",104,24,5,"['Takahashi, Yuuma', 'Producer'], ['Itou, Youhei', 'Producer'], ['Suzuki, Kenichi', 'Director'], ['Aketagawa, Jin', 'Sound Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 8, 2018 to Sep 30, 2018","Producers, 
Aniplex,       Kodansha,       Magic Capsule","Licensors, 
Aniplex of America","Studios, 
David Production","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
AnthropomorphicAnthropomorphic,         EducationalEducational,         MedicalMedical","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/91641/Hataraku_Saibou, Other:: /anime/35840/Hataraku_Saibou_CM, Side story:: /anime/38733/Hataraku_Saibou__Kaze_Shoukougun, Sequel:: /anime/39586/Hataraku_Saibou, Spin-off:: /anime/41694/Hataraku_Saibou_Black",Dumbbell Nan Kilo Moteru?
37171,Danshi Koukousei no Nichijou,Nichijou,Joshikousei no Mudazukai,Grand Blue,Plastic Neesan,Saiki Kusuo no Ψ-nan,Aho Girl,Gintama,Kono Subarashii Sekai ni Shukufuku wo!,"Tanaka, Shou:Producer","Higa, Yuuji:Producer","Iizuka, Aya:Producer","Ogata, Mitsuhiro:Producer",Asobi Asobase,#379,#469,"476,963",111,8,8,"['Tanaka, Shou', 'Producer'], ['Higa, Yuuji', 'Producer'], ['Iizuka, Aya', 'Producer'], ['Ogata, Mitsuhiro', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 8, 2018 to Sep 23, 2018","Producers, 
Hakusensha,       AT-X,       Sony Music Communications,       Kadokawa Media House,       Kadokawa","Licensors, 
    None found, add some","Studios, 
Lerche","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Gag HumorGag Humor,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/99678/Asobi_Asobase, Sequel:: /anime/37996/Asobi_Asobase__Cosplay_Taikai_Otona_no_Watashi_e, Side story:: /anime/38002/Asobi_Asobase_Specials",Chio-chan no Tsuugakuro
37517,Mirai Nikki (TV),Kuzu no Honkai,Higurashi no Naku Koro ni,Shinsekai yori,Gakkougurashi!,School Days,Mahou Shoujo Madoka★Magica,Violet Evergarden,Araburu Kisetsu no Otome-domo yo.,"Eriguchi, Takeshi:Producer","Kusakawa, Keizou:Director","Nagayama, Nobuyoshi:Director","Tateishi, Yayoi:Sound Director",Happy Sugar Life,#5302,#785,"302,430",108,36,46,"['Eriguchi, Takeshi', 'Producer'], ['Kusakawa, Keizou', 'Director'], ['Nagayama, Nobuyoshi', 'Director'], ['Tateishi, Yayoi', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 14, 2018 to Sep 29, 2018","Producers, 
VAP,       Square Enix,       Genco,       Mainichi Broadcasting System,       Bit Promotion","Licensors, 
    None found, add some","Studios, 
Ezόla","Source, 
  Manga","Genres, 
DramaDrama,         Girls LoveGirls Love,         HorrorHorror,         SuspenseSuspense","Themes, 
GoreGore,         PsychologicalPsychological","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)",Adaptation:: /manga/92160/Happy_Sugar_Life,Mahou Shoujo Site
36726,To LOVE-Ru,Rokujouma no Shinryakusha!?,Temple,Tasogare Otome x Amnesia,Youkai Apartment no Yuuga na Nichijou,Rosario to Vampire,Asu no Yoichi!,Monster Musume no Iru Nichijou,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Oowada, Tomoyuki:Producer","Nakayama, Nobuhiro:Producer","Kazumasa, Sanjouba:Assistant Producer","Kurashima, Mayumi:Assistant Producer",Yuragi-sou no Yuuna-san,#4254,#795,"300,334",23,10,6,"['Oowada, Tomoyuki', 'Producer'], ['Nakayama, Nobuhiro', 'Producer'], ['Kazumasa, Sanjouba', 'Assistant Producer'], ['Kurashima, Mayumi', 'Assistant Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 14, 2018 to Sep 29, 2018","Producers, 
Aniplex,       Shueisha,       BS11","Licensors, 
Aniplex of America","Studios, 
Xebec","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural,         EcchiEcchi","Theme, 
HaremHarem","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/96582/Yuragi-sou_no_Yuuna-san, Side story:: /anime/36950/Yuragi-sou_no_Yuuna-san_OVA",Ryuugajou Nanana no Maizoukin
