index,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_1
6012,,,,,,,,,,"Abe, Masami:Animation Director",,,,Kinpatsu no Jeanie,#9325,#12474,"1,285",1,0,0,"['Abe, Masami', 'Animation Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 19, 1979 to Oct 18, 1979","Premiered, 
Summer 1979","Licensors, 
    None found, add some","Studios, 
DAX Production","Source, 
  Music","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.031 (scored by 280280 users)
      


1
          indicates a weighted score.","Ranked, 
  #93252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Alternative version:: /anime/3110/Kaze_no_Naka_no_Shoujo__Kinpatsu_no_Jeanie,
10965,,,,,,,,,,"Yotsuji, Takao:Director","Kohanawa, Tameo:Episode Director","Okamoto, Tatsuya:Episode Director","Suzuki, Mitsuru:Character Design",Kagaku Bouken-tai Tansar 5,#7957,#15321,574,0,0,0,"['Yotsuji, Takao', 'Director'], ['Kohanawa, Tameo', 'Episode Director'], ['Okamoto, Tatsuya', 'Episode Director'], ['Suzuki, Mitsuru', 'Character Design']","Episodes, 
  34","Status, 
  Finished Airing","Aired, 
  Jul 27, 1979 to Mar 28, 1980","Premiered, 
Summer 1979","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Unknown","Genres, 
AdventureAdventure,         MysteryMystery,         Sci-FiSci-Fi,         SupernaturalSupernatural","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.291 (scored by 143143 users)
      


1
          indicates a weighted score.","Ranked, 
  #79572

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15321",,
1301,Kaze no Na wa Amnesia,Colorful (Movie),A.D. Police (TV),Ginga Tetsudou no Yoru,11-nin Iru!,Lily C.A.T.,009 Re:Cyborg,Psycho-Pass,Ginga Tetsudou Monogatari,Rintarou:Director,"Matsumoto, Leiji:Original Creator","Kanada, Yoshinori:Key Animation","Sugino, Akio:Character Design",Ginga Tetsudou 999 (Movie),#1653,#4778,"20,572",9,0,0,"['Rintarou', 'Director'], ['Matsumoto, Leiji', 'Original Creator'], ['Kanada, Yoshinori', 'Key Animation'], ['Sugino, Akio', 'Character Design']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 4, 1979","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  2 hr. 8 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.551 (scored by 78617,861 users)
      


1
          indicates a weighted score.","Ranked, 
  #16532

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4778","Adaptation:: /manga/776/Ginga_Tetsudou_999, Sequel:: /anime/1302/Sayonara_Ginga_Tetsudou_999__Andromeda_Shuuchakueki, Alternative version:: /anime/1491/Ginga_Tetsudou_999, Prequel:: /anime/2019/DNA_Sights_9999",Metropolis
313,Glass no Kamen,,,,,,,,,"Dezaki, Osamu:Director","Fujikawa, Keisuke:Script","Nakamura, Ryuutarou:Key Animation","Morimoto, Kouji:In-Between Animation",Ace wo Nerae! (1979),#4427,#8637,"4,652",2,1,1,"['Dezaki, Osamu', 'Director'], ['Fujikawa, Keisuke', 'Script'], ['Nakamura, Ryuutarou', 'Key Animation'], ['Morimoto, Kouji', 'In-Between Animation']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 8, 1979","Studios, 
Tokyo Movie Shinsha","Source, 
  Unknown","Genres, 
DramaDrama,         RomanceRomance,         SportsSports","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  1 hr. 28 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.951 (scored by 19001,900 users)
      


1
          indicates a weighted score.","Ranked, 
  #44272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/7948/Ace_wo_Nerae, Full story:: /anime/311/Ace_wo_Nerae",Top wo Nerae! Gunbuster
7308,,,,,,,,,,"Ootsuka, Yasuo:Character Design","Key, Alexander:Original Creator",,,Mirai Shounen Conan (Movie),#4416,#10103,"2,800",0,0,0,"['Ootsuka, Yasuo', 'Character Design'], ['Key, Alexander', 'Original Creator']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 15, 1979","Studios, 
Nippon Animation","Source, 
  Novel","Genres, 
AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Duration, 
  2 hr. 2 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.951 (scored by 767767 users)
      


1
          indicates a weighted score.","Ranked, 
  #44162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10103","Members, 
    2,800",Full story:: /anime/302/Mirai_Shounen_Conan,
16822,,,,,,,,,,,,,,Uju Heukgisa,#13070,#12643,"1,218",3,0,2,,"Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 2, 1979","Studios, 
    None found, add some","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  1 hr. 20 min.","Rating, 
  PG - Children","Score, 
4.321 (scored by 542542 users)
      


1
          indicates a weighted score.","Ranked, 
  #130702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12643",,
7729,,,,,,,,,,,,,,Hokkyoku no Muushika Miishika,#10301,#14668,677,0,0,0,,"Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1979","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
AdventureAdventure","Duration, 
  1 hr. 18 min.","Rating, 
  G - All Ages","Score, 
5.811 (scored by 242242 users)
      


1
          indicates a weighted score.","Ranked, 
  #103012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14668","Members, 
    677",,
10563,,,,,,,,,,,,,,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,#9241,#15352,570,0,1,0,,"Status, 
  Finished Airing","Aired, 
  Sep 15, 1979","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
DramaDrama,         SportsSports","Duration, 
  1 hr. 28 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.051 (scored by 136136 users)
      


1
          indicates a weighted score.","Ranked, 
  #92412

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15352","Members, 
    570","Favorites, 
  1","Director, Series Composition, Screenplay",Parent story:: /anime/10554/Yakyuukyou_no_Uta,
6671,,,,,,,,,,,,,,Byeolnala Samchongsa,#11561,#15497,545,0,0,0,,"Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1979","Studios, 
    None found, add some","Source, 
  Unknown","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  1 hr. 13 min.","Rating, 
  PG - Children","Score, 
5.471 (scored by 184184 users)
      


1
          indicates a weighted score.","Ranked, 
  #115612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15497","Members, 
    545",Other:: /anime/13365/Samchongsa__Time_Machine_001,
23643,,,,,,,,,,,,,,Nezumi no Yomeiri,#11278,#16873,414,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 29, 1979","Producers, 
    None found, add some","Source, 
  Original","Genre, 
FantasyFantasy","Demographic, 
KidsKids","Duration, 
  13 min.","Rating, 
  G - All Ages","Score, 
5.561 (scored by 135135 users)
      


1
          indicates a weighted score.","Ranked, 
  #112782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16873","Members, 
    414",,
16748,,,,,,,,,,,,,,Narara! Ujujeonham Geobukseon,#16678,#17336,379,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 26, 1979","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  1 hr. 7 min.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #166782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17336","Members, 
    379",,
18313,,,,,,,,,,,,,,Dokkaebi Gamtu,#19156,#17573,362,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 28, 1979","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
MythologyMythology","Duration, 
  1 hr. 10 min.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #191562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17573","Members, 
    362",,
