user_id,anime_id,rating
786,15,10
786,59,10
786,102,10
786,133,10
786,195,10
786,196,10
786,201,10
786,240,10
786,330,10
786,333,10
786,387,10
786,443,10
786,469,10
786,470,10
786,476,10
786,524,10
786,527,10
786,528,10
786,579,10
786,587,10
786,710,10
786,881,10
786,917,10
786,1117,10
786,1119,10
786,1120,10
786,1195,10
786,1210,10
786,1317,10
786,1526,10
786,1564,10
786,1565,10
786,1690,10
786,1709,10
786,1797,10
786,1827,10
786,1847,10
786,2166,10
786,2167,10
786,2214,10
786,2363,10
786,2403,10
786,2476,10
786,2508,10
786,2579,10
786,2847,10
786,3121,10
786,3358,10
786,3641,10
786,3667,10
786,3712,10
786,3731,10
786,3761,10
786,3958,10
786,4026,10
786,4059,10
786,4181,10
786,4195,10
786,4224,10
786,4744,10
786,4903,10
786,5042,10
786,5081,10
786,5114,10
786,5162,10
786,5420,10
786,5630,10
786,5680,10
786,5764,10
786,5914,10
786,5978,10
786,6114,10
786,6165,10
786,6178,10
786,6234,10
786,6351,10
786,6372,10
786,6379,10
786,6381,10
786,6399,10
786,6418,10
786,6637,10
786,6645,10
786,6802,10
786,6862,10
786,6880,10
786,6973,10
786,7311,10
786,7593,10
786,7627,10
786,7695,10
786,7748,10
786,7769,10
786,7791,10
786,7817,10
786,7858,10
786,8101,10
786,8197,10
786,8726,10
786,8769,10
786,8800,10
786,8841,10
786,8876,10
786,8937,10
786,9002,10
786,9055,10
786,9253,10
786,9260,10
786,9289,10
786,9396,10
786,9479,10
786,9510,10
786,9587,10
786,9617,10
786,9734,10
786,9751,10
786,9790,10
786,9917,10
786,9989,10
786,10020,10
786,10080,10
786,10187,10
786,10219,10
786,10232,10
786,10405,10
786,10408,10
786,10519,10
786,10521,10
786,10568,10
786,10572,10
786,10711,10
786,10804,10
786,10863,10
786,11013,10
786,11111,10
786,11266,10
786,11313,10
786,11319,10
786,11499,10
786,11507,10
786,11553,10
786,11583,10
786,11597,10
786,11701,10
786,11737,10
786,11743,10
786,11759,10
786,11793,10
786,12057,10
786,12119,10
786,12189,10
786,12445,10
786,12671,10
786,13055,10
786,13283,10
786,13333,10
786,13403,10
786,13469,10
786,13599,10
786,13659,10
786,13759,10
786,13939,10
786,14131,10
786,14175,10
786,14189,10
786,14227,10
786,14353,10
786,14511,10
786,14513,10
786,14515,10
786,14575,10
786,14669,10
786,14741,10
786,14921,10
786,15039,10
786,15117,10
786,15225,10
786,15379,10
786,15411,10
786,15687,10
786,15689,10
786,15731,10
786,15807,10
786,15863,10
786,15911,10
786,16011,10
786,16049,10
786,16051,10
786,16067,10
786,16355,10
786,16508,10
786,16524,10
786,16662,10
786,16694,10
786,16706,10
786,16742,10
786,16918,10
786,16934,10
786,17074,10
786,17549,10
786,17635,10
786,17643,10
786,17741,10
786,17777,10
786,17821,10
786,17831,10
786,18095,10
786,18115,10
786,18119,10
786,18139,10
786,18153,10
786,18179,10
786,18465,10
786,18507,10
786,18617,10
786,18619,10
786,18671,10
786,19023,10
786,19291,10
786,19363,10
786,19671,10
786,19685,10
786,19799,10
786,20047,10
786,20221,10
786,20449,10
786,20555,10
786,20583,10
786,20743,10
786,20909,10
786,20973,10
786,21103,10
786,21327,10
786,21435,10
786,21511,10
786,21569,10
786,21647,10
786,21659,10
786,21667,10
786,21679,10
786,21681,10
786,21737,10
786,21797,10
786,21845,10
786,21855,10
786,21995,10
786,22071,10
786,22189,10
786,22265,10
786,22789,10
786,22839,10
786,23121,10
786,23209,10
786,23237,10
786,23273,10
786,23277,10
786,23385,10
786,23439,10
786,23459,10
786,23623,10
786,23725,10
786,23945,10
786,24011,10
786,24031,10
786,24133,10
786,24151,10
786,24277,10
786,24365,10
786,24627,10
786,24629,10
786,24765,10
786,24833,10
786,24855,10
786,25013,10
786,25183,10
786,25303,10
786,25397,10
786,25519,10
786,25729,10
786,25731,10
786,25805,10
786,25835,10
786,25867,10
786,25879,10
786,25907,10
786,26213,10
786,26349,10
786,26351,10
786,26441,10
786,27441,10
786,27601,10
786,27775,10
786,27829,10
786,27899,10
786,28025,10
786,28105,10
786,28223,10
786,28617,10
786,28619,10
786,28621,10
786,28675,10
786,28677,10
786,28725,10
786,28735,10
786,28789,10
786,28851,10
786,28891,10
786,28907,10
786,29035,10
786,29067,10
786,29093,10
786,29101,10
786,29163,10
786,29513,10
786,29785,10
786,29786,10
786,29787,10
786,29829,10
786,30015,10
786,30123,10
786,30276,10
786,30379,10
786,30383,10
786,30385,10
786,30413,10
786,30415,10
786,30419,10
786,30437,10
786,30458,10
786,30484,10
786,30652,10
786,30654,10
786,30727,10
786,30740,10
786,30746,10
786,30795,10
786,30915,10
786,31043,10
786,31091,10
786,31163,10
786,31173,10
786,31181,10
786,31245,10
786,31297,10
786,31376,10
786,31404,10
786,31405,10
786,31418,10
786,31422,10
786,31483,10
786,31498,10
786,31500,10
786,31521,10
786,31540,10
786,31559,10
786,31580,10
786,31592,10
786,31621,10
786,31630,10
786,31636,10
786,31637,10
786,31704,10
786,31715,10
786,31736,10
786,31757,10
786,31758,10
786,31771,10
786,31783,10
786,31793,10
786,31798,10
786,31804,10
786,31883,10
786,31914,10
786,31952,10
786,31980,10
