user_id,anime_id,rating
786,51009,10
786,21,7
786,50613,6
786,54112,6
786,52034,9
786,31646,9
786,35180,10
786,28789,5
786,38101,4
786,39783,5
786,48548,4
786,41457,9
786,48569,10
786,49235,3
786,49520,2
786,42847,6
786,48553,5
786,47,7
786,9989,5
786,34611,5
786,49052,4
786,21995,6
786,24151,5
786,34443,4
786,39555,5
786,39195,6
786,40935,7
786,34572,4
786,38768,1
786,48585,3
786,49596,4
786,46352,5
786,47917,5
786,31043,6
786,31964,4
786,33486,6
786,36456,4
786,38408,6
786,41587,2
786,49918,8
786,36896,3
786,38699,1
786,39565,4
786,44200,2
786,35262,1
786,42603,1
786,33929,2
786,35459,1
786,40904,5
786,28755,4
786,50549,3
786,44511,9
786,14741,6
786,15879,2
786,16934,3
786,15687,2
786,35608,4
786,18671,4
786,21797,2
786,27601,3
786,39175,5
786,38409,7
786,38410,6
786,34437,4
786,1575,9
786,12685,1
786,2904,9
786,1,10
786,42310,9
786,14353,6
786,1535,8
786,28223,8
786,35120,8
786,37982,2
786,38668,4
786,41053,4
786,38691,7
786,48549,5
786,50612,7
786,40852,4
786,43555,4
786,223,5
786,225,4
786,6033,4
786,30694,2
786,36946,6
786,813,5
786,898,3
786,899,2
786,900,3
786,905,2
786,906,5
786,14837,1
786,25389,1
786,12231,6
786,28121,2
786,42192,2
786,54917,1
786,50002,2
786,39792,6
786,38671,4
786,2759,6
786,22297,5
786,28701,6
786,31389,4
786,27821,4
786,53127,8
786,10087,8
786,11741,10
786,38680,5
786,40417,7
786,49310,6
786,42938,8
786,5114,10
786,6421,5
786,41025,5
786,49709,2
786,49287,3
786,49605,5
786,43229,3
786,43692,3
786,48707,3
786,53148,3
786,268,7
786,8626,2
786,42984,9
786,37105,7
786,40052,7
786,52847,6
786,20583,7
786,32935,10
786,28891,9
786,38883,6
786,40776,5
786,49519,4
786,42940,5
786,51318,5
786,49738,6
786,42625,4
786,40938,4
786,33241,4
786,42897,5
786,54856,5
786,11061,10
786,42361,3
786,50197,2
786,49220,6
786,46569,4
786,14719,5
786,20899,3
786,26055,5
786,31933,8
786,37991,7
786,48661,5
786,51367,4
786,53273,7
786,47250,2
786,40748,8
786,48561,9
786,48316,2
786,52198,10
786,37999,8
786,43608,10
786,50325,8
786,40591,9
786,43609,6
786,40750,2
786,42544,4
786,43969,2
786,40839,2
786,42963,1
786,53050,3
786,35860,5
786,38993,5
786,49721,7
786,45613,1
786,572,6
786,52893,5
786,38000,5
786,40456,7
786,54591,3
786,51019,4
786,49926,6
786,47778,7
786,32281,5
786,36098,7
786,50796,4
786,22535,9
786,33191,7
786,33206,7
786,39247,7
786,49893,5
786,35363,5
786,28851,9
786,41103,3
786,48643,4
786,48926,2
