user_id,anime_id,rating
786,48569,7
786,32827,3
786,34572,6
786,42897,8
786,33206,7
786,28623,7
786,40571,6
786,48583,9
786,44942,1
786,50265,10
786,48556,3
786,41389,3
786,54112,9
786,38101,4
786,39783,4
786,41457,7
786,889,8
786,1519,8
786,31964,4
786,33486,5
786,36456,5
786,38408,5
786,36896,2
786,1575,8
786,2904,9
786,35849,3
786,28223,8
786,38691,8
786,30694,4
786,36946,6
786,813,7
786,14837,3
786,28121,2
786,37347,2
786,38671,4
786,3784,6
786,3785,8
786,3786,8
786,227,7
786,5114,10
786,20583,7
786,32935,8
786,40262,6
786,28891,8
786,38883,6
786,11061,10
786,14719,3
786,20899,5
786,26055,6
786,31933,8
786,37991,8
786,40748,7
786,37999,7
786,40591,7
786,34933,2
786,40839,1
786,36903,5
786,40269,6
786,38000,7
786,40456,6
786,47778,7
786,32281,5
786,28851,9
786,32182,7
786,39535,8
786,23755,6
786,34577,3
786,39701,5
786,31722,4
786,30,6
786,32,7
786,19815,6
786,30276,8
786,34134,4
786,35848,8
786,31240,6
786,37450,3
786,23273,7
786,16498,8
786,25777,7
786,35760,8
786,38524,10
786,40028,8
786,11757,4
786,21881,4
786,35968,6
786,37779,7
786,20,4
786,1735,4
786,33255,5
786,34566,2
786,1535,7
786,40454,1
786,8074,2
786,40974,3
786,40496,2
786,28171,1
