user_id,anime_id,rating
786,53998,8
786,51179,6
786,38101,2
786,39783,3
786,41457,7
786,48569,8
786,33337,5
786,34881,1
786,22199,2
786,48553,3
786,5112,1
786,36864,1
786,22729,2
786,29223,1
786,27655,1
786,6547,4
786,9989,4
786,15039,3
786,24833,8
786,30654,9
786,33513,4
786,9919,2
786,33506,2
786,36882,1
786,28249,3
786,31821,2
786,38572,1
786,14669,8
786,28805,8
786,5081,9
786,34636,5
786,22789,9
786,50953,1
786,39195,5
786,40935,6
786,20787,1
786,34572,3
786,269,6
786,1686,3
786,41467,9
786,34618,2
786,11633,1
786,49596,4
786,46352,1
786,31043,5
786,31964,5
786,33486,7
786,36456,4
786,38408,5
786,41587,2
786,36896,2
786,35459,1
786,28755,1
786,14345,1
786,41468,3
786,10012,9
786,12187,8
786,28999,1
786,39175,4
786,34382,1
786,8888,3
786,15197,3
786,15199,2
786,15201,2
786,30711,2
786,34437,3
786,1575,7
786,12685,1
786,34438,3
786,34439,3
786,34440,3
786,2904,6
786,17277,1
786,10029,3
786,35849,2
786,34497,1
786,1535,8
786,35120,7
786,37982,1
786,37520,5
786,38691,7
786,40852,3
786,223,4
786,225,2
786,30694,2
786,813,5
786,14837,1
786,25389,1
786,12231,5
786,39026,4
786,28121,2
786,37347,2
786,40454,2
786,37348,1
786,42192,1
786,37033,8
786,38671,3
786,32901,1
786,2759,6
786,3784,8
786,3785,5
786,6702,2
786,22043,2
786,12049,1
786,30778,2
786,9982,1
786,32930,1
786,18393,1
786,35972,1
786,34662,3
786,33047,3
786,37651,3
786,44248,3
786,34321,2
786,36915,2
786,41497,2
786,38084,4
786,14829,1
786,27525,2
786,20509,2
786,31706,4
786,34100,7
786,38897,1
786,356,1
786,25537,7
786,33049,10
786,33050,10
786,6922,1
786,22297,5
786,28701,5
786,27821,5
786,53127,6
786,10087,10
786,11741,10
786,18507,3
786,36704,3
786,22265,6
786,35198,3
786,41120,2
786,121,8
786,5114,9
786,430,3
786,41025,3
786,30544,2
786,31737,2
786,34280,1
786,28907,5
786,31637,4
786,23289,4
786,41710,1
786,3016,7
786,3014,7
786,39533,4
786,40421,5
786,39463,8
786,37349,4
786,39576,4
786,27631,2
786,33783,2
786,36816,2
786,37897,2
786,43692,1
786,34279,1
786,37105,7
786,40052,5
786,245,9
786,10793,2
786,37806,1
786,38830,1
786,20583,8
786,32935,8
786,40262,3
786,28891,9
786,38883,3
786,40776,4
786,32648,2
