user_id,anime_id,rating
786,1535,10
786,2581,10
786,11741,10
786,16498,10
786,28171,10
786,35839,10
786,38524,10
786,164,9
786,245,9
786,268,9
786,457,9
786,820,9
786,1575,9
786,2904,9
786,4059,9
786,5040,9
786,5682,9
786,7311,9
786,10087,9
786,14813,9
786,21939,9
786,22535,9
786,23273,9
786,23847,9
786,28851,9
786,30276,9
786,31741,9
786,33255,9
786,33926,9
786,34599,9
786,35760,9
786,36098,9
786,37078,9
786,37105,9
786,37932,9
786,38691,9
786,39547,9
786,39783,9
786,40028,9
786,40591,9
786,48569,9
786,54595,9
786,6,8
786,20,8
786,44,8
786,170,8
786,199,8
786,202,8
786,205,8
786,223,8
786,239,8
786,512,8
786,513,8
786,527,8
786,578,8
786,849,8
786,861,8
786,918,8
786,934,8
786,1210,8
786,1526,8
786,1565,8
786,1571,8
786,1689,8
786,2025,8
786,2966,8
786,2994,8
786,3002,8
786,3014,8
786,3927,8
786,4081,8
786,4722,8
786,5300,8
786,5341,8
786,6114,8
786,7054,8
786,7724,8
786,9756,8
786,10379,8
786,10408,8
786,10588,8
786,11111,8
786,11617,8
786,11665,8
786,11771,8
786,12029,8
786,12189,8
786,14807,8
786,15451,8
786,15689,8
786,15809,8
786,18245,8
786,18753,8
786,21185,8
786,22147,8
786,23277,8
786,23283,8
786,24439,8
786,24455,8
786,25777,8
786,25781,8
786,27663,8
786,28249,8
786,28891,8
786,28907,8
786,30015,8
786,30727,8
786,30911,8
786,31339,8
786,31374,8
786,31646,8
786,32182,8
786,32281,8
786,32282,8
786,32867,8
786,32902,8
786,32995,8
786,32998,8
786,34437,8
786,34514,8
786,34636,8
786,35507,8
786,35788,8
786,36028,8
786,36653,8
786,37349,8
786,37450,8
786,37475,8
786,37510,8
786,37521,8
786,37569,8
786,37965,8
786,37976,8
786,37999,8
786,38101,8
786,38483,8
786,38659,8
786,38668,8
786,39195,8
786,39198,8
786,39597,8
786,40080,8
786,40496,8
786,40716,8
786,40861,8
786,40911,8
786,41402,8
786,41457,8
786,43325,8
786,44074,8
786,45576,8
786,48316,8
786,48549,8
786,48580,8
786,48736,8
786,49520,8
786,50265,8
786,50739,8
786,51180,8
786,52826,8
786,54492,8
786,47,7
786,71,7
786,81,7
786,528,7
786,777,7
786,813,7
786,857,7
786,901,7
786,986,7
786,1117,7
786,1118,7
786,1120,7
786,1121,7
786,1564,7
786,1709,7
786,1860,7
786,2167,7
786,2201,7
786,2251,7
786,2847,7
786,2993,7
786,3016,7
786,3545,7
786,3572,7
786,3782,7
786,3783,7
786,4182,7
786,4280,7
786,4282,7
786,4884,7
786,5081,7
786,5114,7
786,5177,7
786,5205,7
786,5507,7
786,6007,7
786,6178,7
786,6351,7
786,6547,7
786,6772,7
786,7592,7
786,8247,7
786,8525,7
786,9253,7
786,9917,7
786,10049,7
786,10456,7
786,10740,7
786,10800,7
786,11021,7
786,12445,7
786,12671,7
786,12685,7
786,14289,7
786,14467,7
786,14513,7
786,14837,7
786,15583,7
786,16011,7
786,16592,7
786,17729,7
786,17895,7
786,18115,7
786,18277,7
786,18397,7
786,19163,7
786,19775,7
786,20159,7
786,20583,7
786,20785,7
786,21843,7
786,22199,7
786,22877,7
786,23301,7
786,24703,7
786,25013,7
786,27775,7
786,28121,7
786,29095,7
786,29803,7
786,30296,7
786,31478,7
786,31580,7
786,31637,7
786,31764,7
786,31821,7
786,31964,7
786,33253,7
786,33486,7
786,33558,7
786,34134,7
786,34300,7
786,35073,7
786,35120,7
786,35338,7
786,35834,7
786,36023,7
786,36106,7
786,36456,7
786,36927,7
786,37007,7
786,37497,7
786,37675,7
786,37779,7
786,37982,7
786,38003,7
786,38145,7
786,38656,7
786,38671,7
786,38940,7
786,39026,7
786,39196,7
786,40046,7
786,40456,7
786,40513,7
786,40852,7
786,46102,7
786,46569,7
786,47160,7
786,48583,7
786,50612,7
786,51179,7
786,52211,7
786,52588,7
786,53421,7
786,53770,7
786,16,6
786,67,6
786,156,6
786,195,6
786,226,6
786,269,6
786,437,6
786,502,6
786,762,6
786,856,6
786,898,6
786,900,6
786,905,6
786,906,6
786,974,6
786,1119,6
786,1691,6
786,1735,6
786,2236,6
786,2593,6
786,2889,6
786,3407,6
786,4181,6
786,4186,6
786,4835,6
786,5204,6
786,6336,6
786,6573,6
786,7088,6
786,7338,6
786,7695,6
786,8086,6
786,8425,6
786,8841,6
786,10302,6
786,11013,6
786,12031,6
786,13587,6
786,14075,6
786,14189,6
786,14407,6
786,16870,6
786,16904,6
786,17115,6
786,18153,6
786,19285,6
786,19291,6
786,19815,6
786,21431,6
786,21473,6
786,22663,6
786,23233,6
786,23775,6
786,25157,6
786,25183,6
786,25537,6
786,27991,6
786,29093,6
786,29317,6
786,31251,6
786,31592,6
786,32935,6
786,32951,6
786,34086,6
786,34540,6
786,35790,6
786,35851,6
786,36318,6
786,36649,6
786,37403,6
786,37430,6
786,37458,6
786,37520,6
786,37989,6
786,38000,6
786,38297,6
786,38921,6
786,39017,6
786,39030,6
786,39326,6
786,39535,6
786,39539,6
786,39710,6
786,40221,6
786,40904,6
786,41433,6
786,47159,6
786,48849,6
786,48895,6
786,49200,6
786,49730,6
786,51096,6
786,93,5
786,165,5
786,431,5
786,478,5
786,594,5
786,834,5
786,891,5
786,892,5
786,893,5
786,894,5
786,895,5
786,896,5
786,899,5
786,902,5
786,903,5
786,936,5
786,984,5
786,1122,5
786,1686,5
786,2248,5
786,2472,5
786,2520,5
786,2683,5
786,2926,5
786,4063,5
786,4437,5
786,4654,5
786,4720,5
786,5152,5
786,5277,5
786,5781,5
786,6325,5
786,6746,5
786,6922,5
786,8246,5
786,9062,5
786,10017,5
786,10110,5
786,10589,5
786,10659,5
786,10794,5
786,11757,5
786,12231,5
786,12293,5
786,12531,5
786,13357,5
786,13601,5
786,13667,5
786,14093,5
786,14833,5
786,16680,5
786,16894,5
786,17389,5
786,21653,5
786,22297,5
786,22695,5
786,22699,5
786,22729,5
786,24133,5
786,26243,5
786,27655,5
786,27821,5
786,28497,5
786,28755,5
786,29027,5
786,30123,5
786,30321,5
786,30544,5
786,31537,5
786,31798,5
786,31859,5
786,32189,5
786,33286,5
786,33487,5
786,34497,5
786,34561,5
786,34933,5
786,37175,5
786,37210,5
786,37232,5
786,37259,5
786,37446,5
786,37451,5
786,37496,5
786,37657,5
786,37719,5
786,37887,5
786,37972,5
786,38083,5
786,38528,5
786,38555,5
786,39199,5
786,39324,5
786,39463,5
786,40059,5
786,40571,5
786,40938,5
786,41025,5
786,41353,5
786,41623,5
786,41710,5
786,43568,5
786,46352,5
786,47790,5
786,48414,5
786,49930,5
786,50248,5
786,52991,5
786,55818,5
786,56690,5
786,30,4
786,442,4
786,761,4
786,897,4
786,987,4
786,1074,4
786,1088,4
786,2002,4
786,2144,4
786,5279,4
786,5958,4
786,6165,4
786,6702,4
786,7367,4
786,8074,4
786,8277,4
786,9041,4
786,9201,4
786,9355,4
786,9919,4
786,10719,4
786,11597,4
786,14345,4
786,17277,4
786,17873,4
786,20507,4
786,22319,4
786,23697,4
786,27899,4
786,30240,4
786,30363,4
786,30485,4
786,31043,4
786,31442,4
786,31559,4
786,31737,4
786,32365,4
786,33012,4
786,33475,4
786,35626,4
786,36474,4
786,37345,4
786,37564,4
786,37598,4
786,37601,4
786,38251,4
786,38328,4
786,38397,4
786,38937,4
786,39523,4
786,39551,4
786,39652,4
786,40157,4
786,40540,4
