user_id,anime_id,rating
786,12189,10
786,30015,10
786,33352,10
786,35466,10
786,35760,10
786,38524,10
786,48583,10
786,235,9
786,781,9
786,1367,9
786,6467,9
786,9253,9
786,10863,9
786,11577,9
786,14075,9
786,16498,9
786,23283,9
786,25777,9
786,32005,9
786,32281,9
786,33255,9
786,34612,9
786,36946,9
786,37095,9
786,37450,9
786,37987,9
786,38249,9
786,38329,9
786,38680,9
786,38889,9
786,39741,9
786,40028,9
786,40417,9
786,40542,9
786,40685,9
786,41457,9
786,42938,9
786,46095,9
786,47194,9
786,48569,9
786,51535,9
786,29,8
786,71,8
786,1363,8
786,1365,8
786,1505,8
786,2236,8
786,5460,8
786,5681,8
786,6115,8
786,6547,8
786,9963,8
786,15809,8
786,16524,8
786,16662,8
786,18429,8
786,18897,8
786,20507,8
786,21437,8
786,23277,8
786,24439,8
786,28171,8
786,28677,8
786,28851,8
786,30123,8
786,30276,8
786,30503,8
786,30727,8
786,31859,8
786,32093,8
786,32188,8
786,32282,8
786,34036,8
786,34825,8
786,34902,8
786,35788,8
786,36470,8
786,37999,8
786,38080,8
786,38691,8
786,38992,8
786,39198,8
786,40591,8
786,40787,8
786,40852,8
786,42897,8
786,43608,8
786,46102,8
786,49052,8
786,50265,8
786,50854,8
786,43,7
786,73,7
786,199,7
786,226,7
786,578,7
786,743,7
786,779,7
786,780,7
786,1364,7
786,1366,7
786,1506,7
786,1575,7
786,2171,7
786,4186,7
786,4447,7
786,4654,7
786,5507,7
786,8074,7
786,12117,7
786,14513,7
786,14735,7
786,14813,7
786,14833,7
786,16668,7
786,17265,7
786,17729,7
786,17895,7
786,18277,7
786,19369,7
786,20785,7
786,21419,7
786,22729,7
786,23273,7
786,23847,7
786,24455,7
786,24469,7
786,25517,7
786,27787,7
786,28249,7
786,28479,7
786,28497,7
786,28907,7
786,29803,7
786,30694,7
786,31637,7
786,31764,7
786,31821,7
786,32648,7
786,33502,7
786,33926,7
786,34104,7
786,34430,7
786,34599,7
786,34881,7
786,35073,7
786,35338,7
786,35639,7
786,35790,7
786,35798,7
786,35968,7
786,36098,7
786,36862,7
786,36885,7
786,36949,7
786,37349,7
786,37430,7
786,37475,7
786,37675,7
786,37932,7
786,37981,7
786,38101,7
786,38659,7
786,38735,7
786,38770,7
786,38790,7
786,39017,7
786,39456,7
786,39547,7
786,39764,7
786,39783,7
786,39940,7
786,40128,7
786,40496,7
786,40497,7
786,40602,7
786,40748,7
786,40902,7
786,41094,7
786,42826,7
786,43523,7
786,44037,7
786,44203,7
786,44276,7
786,44511,7
786,47159,7
786,47790,7
786,48239,7
786,48406,7
786,48414,7
786,48483,7
786,48549,7
786,48643,7
786,48736,7
786,48760,7
786,48779,7
786,49320,7
786,49438,7
786,50010,7
786,50012,7
786,50273,7
786,50461,7
786,50602,7
786,50612,7
786,50864,7
786,51105,7
786,51462,7
786,52178,7
786,53026,7
786,53446,7
786,30,6
786,279,6
786,523,6
786,5940,6
786,9041,6
786,10794,6
786,11757,6
786,18507,6
786,19815,6
786,20787,6
786,22265,6
786,22319,6
786,23319,6
786,23321,6
786,24133,6
786,24227,6
786,27631,6
786,27655,6
786,27899,6
786,28121,6
786,30307,6
786,30544,6
786,31338,6
786,31737,6
786,32071,6
786,32360,6
786,32900,6
786,33475,6
786,33487,6
786,34012,6
786,34134,6
786,34279,6
786,34497,6
786,35203,6
786,35314,6
786,35507,6
786,35849,6
786,36407,6
786,37210,6
786,37347,6
786,37377,6
786,37744,6
786,38483,6
786,38594,6
786,38826,6
786,38909,6
786,39292,6
786,39551,6
786,40586,6
786,40595,6
786,40708,6
786,40904,6
786,40936,6
786,41380,6
786,41456,6
786,41487,6
786,41623,6
786,41710,6
786,42249,6
786,42847,6
786,43814,6
786,44516,6
786,44881,6
786,46569,6
786,46985,6
786,47161,6
786,47163,6
786,48316,6
786,48413,6
786,48548,6
786,48556,6
786,48903,6
786,49297,6
786,49310,6
786,49612,6
786,49891,6
786,49930,6
786,50175,6
786,50549,6
786,50932,6
786,51064,6
786,51711,6
786,52046,6
786,52305,6
786,52446,6
786,53149,6
786,47,5
786,790,5
786,1195,5
786,1369,5
786,4719,5
786,7088,5
786,9367,5
786,11703,5
786,13161,5
786,14345,5
786,15583,5
786,18247,5
786,21881,5
786,22199,5
786,23309,5
786,25157,5
786,25283,5
786,28285,5
786,28999,5
786,30296,5
786,30831,5
786,32032,5
786,32951,5
786,33581,5
786,33985,5
786,34300,5
786,36882,5
786,37105,5
786,37599,5
786,38830,5
786,39523,5
786,40083,5
786,40196,5
786,40356,5
786,40507,5
786,40594,5
786,40938,5
786,41109,5
786,44069,5
786,44408,5
786,45613,5
786,46604,5
786,47162,5
786,49605,5
786,50425,5
786,51096,5
786,51098,5
786,1840,4
786,10793,4
786,19163,4
786,25397,4
786,34280,4
786,34403,4
786,34498,4
786,37998,4
786,40453,4
786,40839,4
786,42627,4
786,46471,4
786,6201,3
786,30749,3
786,34620,3
786,37345,3
786,40454,3
786,41946,3
786,48415,3
786,48842,3
786,52830,3
786,41899,2
786,43969,1
786,51128,1
