index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
1485,Usagi Drop,Aishiteruze Baby★★,Gakuen Babysitters,Mama wa Shougaku 4-nensei,Yuzuki-san Chi no Yonkyoudai.,Kamichama Karin,Barakamon,Jarinko Chie,Cardcaptor Sakura,Tonari no Totoro,"Oomori, Takahiro:Director","Fujiyama, Fusanobu:Sound Director","Ishihara, Tatsuya:Episode Director","Hara, Hiroshi:Episode Director",Akachan to Boku,#948,#4535,"22,964",5,0,0,"['Oomori, Takahiro', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Ishihara, Tatsuya', 'Episode Director'], ['Hara, Hiroshi', 'Episode Director']","Type, 
TV","Episodes, 
  35","Status, 
  Finished Airing","Aired, 
  Jul 11, 1996 to Mar 26, 1997","Producers, 
TV Tokyo,       Youmex,       Yomiuri Advertising","Licensors, 
    None found, add some","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama","Theme, 
ChildcareChildcare","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages",Adaptation:: /manga/76/Akachan_to_Boku
3545,Great Teacher Onizuka,Gintama,Crayon Shin-chan,Hakozume: Kouban Joshi no Gyakushuu,,,,,,,"Takamoto, Yoshihiro:Director","Yasumi, Tetsuo:Director","Takakuwa, Hajime:Sound Director","Fujiyama, Fusanobu:Sound Director",Kochira Katsushikaku Kameari Kouenmae Hashutsujo,#970,#4973,"18,673",5,0,0,"['Takamoto, Yoshihiro', 'Director'], ['Yasumi, Tetsuo', 'Director'], ['Takakuwa, Hajime', 'Sound Director'], ['Fujiyama, Fusanobu', 'Sound Director']","Type, 
TV","Episodes, 
  373","Status, 
  Finished Airing","Aired, 
  Jun 16, 1996 to Dec 19, 2004","Producers, 
Asatsu DK,       Fuji TV","Licensors, 
    None found, add some","Studios, 
Gallop","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Adult CastAdult Cast,         DetectiveDetective,         Gag HumorGag Humor","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/733/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo, Side story:: /anime/2901/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo_The_Movie, Alternative version:: /anime/3546/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo__Jump_Festa_Special, Character:: /anime/23935/Kyutai_Panic_Adventure_Returns, Other:: /anime/33454/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo__The_Final_-_Ryoutsu_Kankichi_Saigo_no_Hi"
3568,Hajime no Ippo,Eyeshield 21,Over Drive,Kaleido Star,Taisou Zamurai,Yawara!,Tennis no Oujisama,,,,"Kamegaki, Hajime:Director","Nishizawa, Susumu:Episode Director","Suzuki, Yoshio:Episode Director","Ishizaki, Susumu:Episode Director",Ganbarist! Shun,#3017,#9328,"3,653",3,1,0,"['Kamegaki, Hajime', 'Director'], ['Nishizawa, Susumu', 'Episode Director'], ['Suzuki, Yoshio', 'Episode Director'], ['Ishizaki, Susumu', 'Episode Director']","Episodes, 
  30","Status, 
  Finished Airing","Aired, 
  Jul 1, 1996 to Mar 10, 1997","Premiered, 
Summer 1996","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ComedyComedy,         SportsSports","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.241 (scored by 10671,067 users)
      


1
          indicates a weighted score.","Ranked, 
  #30172

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/33131/Ganba_Fly_High, Other:: /anime/40350/Shounen_Sunday_CM__Ganba_Fly_High"
9807,,,,,,,,,,,,,,,Harimogu Harry,#19872,#17386,374,0,0,0,,"Episodes, 
  140","Status, 
  Finished Airing","Aired, 
  Aug 5, 1996 to Jun 27, 1997","Premiered, 
Summer 1996","Licensors, 
    None found, add some","Studios, 
Image Kei","Source, 
  Original","Demographic, 
KidsKids","Duration, 
  10 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #198722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17386",
650,Black Lagoon,Dirty Pair: The Movie,Cowboy Bebop,R.O.D: The TV,Bubblegum Crisis,Lupin III,Shonan Junai Gumi!,Top wo Nerae! Gunbuster,Trigun,Angel Cop,"Okuno, Toshiaki:Producer","Mori, Takeshi:Director","Murata, Kazuya:Episode Director","Matsumoto, Norio:Key Animation",Gunsmith Cats,#2361,#2885,"56,985",21,5,0,"['Okuno, Toshiaki', 'Producer'], ['Mori, Takeshi', 'Director'], ['Murata, Kazuya', 'Episode Director'], ['Matsumoto, Norio', 'Key Animation']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Nov 1, 1995 to Sep 1, 1996","Producers, 
VAP,       TBS,       Kodansha","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy","Theme, 
DetectiveDetective","Demographic, 
SeinenSeinen","Duration, 
  29 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.371 (scored by 2378023,780 users)
      


1
          indicates a weighted score.","Ranked, 
  #23612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2885","Adaptation:: /manga/1319/GunSmith_Cats, Spin-off:: /anime/917/Riding_Bean, Alternative version:: /anime/37483/Bean_Bandit"
566,Kyoushoku Soukou Guyver II,Bubblegum Crisis,Narue no Sekai,Kyoushoku Soukou Guyver (2005),Iria: Zeiram The Animation,Iron Virgin Jun,3x3 Eyes,Kiseijuu: Sei no Kakuritsu,Bannou Bunka Neko-Musume,,"Maruyama, Masao:Producer","Yoshimoto, Satoshi:Producer","Kawajiri, Yoshiaki:Director","Asaka, Morio:Episode Director",Tetsuwan Birdy,#3905,#3924,"31,802",10,2,0,"['Maruyama, Masao', 'Producer'], ['Yoshimoto, Satoshi', 'Producer'], ['Kawajiri, Yoshiaki', 'Director'], ['Asaka, Morio', 'Episode Director']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Jul 25, 1996 to Feb 25, 1997","Producers, 
Bandai Visual","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  33 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.071 (scored by 1047010,470 users)
      


1
          indicates a weighted score.","Ranked, 
  #39052

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3924","Members, 
    31,802","Adaptation:: /manga/10909/Tetsuwan_Birdy, Alternative version:: /anime/3974/Tetsuwan_Birdy_Decode"
1170,,,,,,,,,,,"Watanabe, Hiroshi:Director","Kobayashi, Katsuyoshi:Sound Director","Yamazaki, Kazuo:Script","Hayashibara, Megumi:Theme Song Performance",Slayers Specials,#2510,#4845,"19,857",2,2,2,"['Watanabe, Hiroshi', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Yamazaki, Kazuo', 'Script'], ['Hayashibara, Megumi', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 25, 1996 to May 25, 1997","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  29 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.331 (scored by 99099,909 users)
      


1
          indicates a weighted score.","Ranked, 
  #25102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4845","Members, 
    19,857","Adaptation:: /manga/719/Slayers_Special, Sequel:: /anime/534/Slayers, Prequel:: /anime/1171/Slayers_Excellent"
1657,Soujuu Senshi Psychic Wars,Hametsu no Mars,Angel Cop,Highschool of the Dead,Battle Spirits: Ryuuko no Ken,Arata Kangatari,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",Brain Powerd,Cipher,Gakkou no Kaidan,"Kindaichi, Ken:Producer","Tomino, Yoshiyuki:Director","Iwanami, Yoshikazu:Sound Director","Kitagawa, Masato:Episode Director",Byston Well Monogatari: Garzey no Tsubasa,#13117,#5171,"16,758",10,1,20,"['Kindaichi, Ken', 'Producer'], ['Tomino, Yoshiyuki', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Kitagawa, Masato', 'Episode Director']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Sep 21, 1996 to Apr 9, 1997","Studios, 
J.C.Staff","Source, 
  Novel","Genres, 
ActionAction,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.091 (scored by 65596,559 users)
      


1
          indicates a weighted score.","Ranked, 
  #131172

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5171",Spin-off:: /anime/929/Seisenshi_Dunbine
1233,Stratos 4,Idol Bouei-tai Hummingbird,Kidou Keisatsu Patlabor: New OVA,,,,,,,,"Moriyama, Yuuji:Director","Sakata, Junichi:Director","Misawa, Shin:Director","Iwanami, Yoshikazu:Sound Director",Aozora Shoujo-tai,#6712,#6659,"8,865",5,0,2,"['Moriyama, Yuuji', 'Director'], ['Sakata, Junichi', 'Director'], ['Misawa, Shin', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Type, 
OVA","Episodes, 
  7","Status, 
  Finished Airing","Aired, 
  Oct 21, 1994 to Aug 21, 1996","Studios, 
Studio Fantasia","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance","Theme, 
MilitaryMilitary","Demographic, 
ShounenShounen","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.511 (scored by 31483,148 users)
      


1
          indicates a weighted score.","Ranked, 
  #67122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/20392/Aozora_Shoujotai
2592,Vampire Sensou,Call Me Tonight,Pupa,Vampire Hunter D (2000),Injuu Daikessen,,,,,,"Fujiyama, Fusanobu:Sound Director","Sagisu, Shirou:Music","Umetsu, Yasuomi:Character Design","Kodaka, Kazuma:Original Creator",Kimera,#12373,#6842,"8,355",2,2,4,"['Fujiyama, Fusanobu', 'Sound Director'], ['Sagisu, Shirou', 'Music'], ['Umetsu, Yasuomi', 'Character Design'], ['Kodaka, Kazuma', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 31, 1996","Producers, 
Studio Tulip","Source, 
  Manga","Genres, 
ActionAction,         Boys LoveBoys Love,         HorrorHorror,         Sci-FiSci-Fi,         SupernaturalSupernatural","Theme, 
VampireVampire","Duration, 
  47 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.121 (scored by 36253,625 users)
      


1
          indicates a weighted score.","Ranked, 
  #123732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6842","Members, 
    8,355",Adaptation:: /manga/17037/Kimera
