index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
223,One Piece,Hunter x Hunter (2011),Naruto,Yuu☆Yuu☆Hakusho,Fairy Tail,Nanatsu no Taizai,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,Hunter x Hunter,Kenyuu Densetsu Yaiba,Katanagatari,"Cook, Justin:Producer","Watson, Barry:Producer","Nishio, Daisuke:Director","Okazaki, Minoru:Director",Dragon Ball,#661,#148,"1,033,450",87,6,4,"['Cook, Justin', 'Producer'], ['Watson, Barry', 'Producer'], ['Nishio, Daisuke', 'Director'], ['Okazaki, Minoru', 'Director']","Type, 
TV","Episodes, 
  153","Status, 
  Finished Airing","Aired, 
  Feb 26, 1986 to Apr 12, 1989","Producers, 
Fuji TV,       Shueisha","Licensors, 
Funimation","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Themes, 
Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/42/Dragon_Ball, Alternative version:: /anime/502/Dragon_Ball_Movie_1__Shen_Long_no_Densetsu, Sequel:: /anime/813/Dragon_Ball_Z, Character:: /anime/2222/Dr_Slump__Arale-chan, Spin-off:: /anime/2520/Dragon_Ball_Specials, Other:: /anime/37885/Super_Dragon_Ball_Heroes"
2554,Akage no Anne,Kaze no Shoujo Emily,Meiken Jolie,Alps no Shoujo Heidi,,,,,,,"Kusuba, Kouzou:Director","Szczepanski, Vincent:Script","Koshi, Shigeo:Storyboard","Kurokawa, Fumio:Storyboard",Ai Shoujo Pollyanna Story,#4359,#7913,"5,799",1,0,1,"['Kusuba, Kouzou', 'Director'], ['Szczepanski, Vincent', 'Script'], ['Koshi, Shigeo', 'Storyboard'], ['Kurokawa, Fumio', 'Storyboard']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Jan 5, 1986 to Dec 28, 1986","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Novel","Genres, 
DramaDrama,         Slice of LifeSlice of Life","Theme, 
HistoricalHistorical","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.961 (scored by 20842,084 users)
      


1
          indicates a weighted score.",Summary:: /anime/24645/Ai_Shoujo_Pollyanna_Story_Specials
2223,Tanoshii Muumin Ikka,,,,,,,,,,"Ikuhara, Kunihiko:Co-Director","Takahashi, Naoko:Assistant Producer","Satou, Junichi:Director","Kakudou, Hiroyuki:Episode Director",Maple Town Monogatari,#4175,#9891,"3,018",2,0,0,"['Ikuhara, Kunihiko', 'Co-Director'], ['Takahashi, Naoko', 'Assistant Producer'], ['Satou, Junichi', 'Director'], ['Kakudou, Hiroyuki', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Jan 19, 1986 to Jan 11, 1987","Producers, 
Asahi Broadcasting","Licensors, 
Saban Entertainment","Studios, 
Toei Animation","Source, 
  Original","Genres, 
FantasyFantasy,         Slice of LifeSlice of Life","Theme, 
AnthropomorphicAnthropomorphic","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.011 (scored by 893893 users)
      


1
          indicates a weighted score.","Sequel:: /anime/5203/Shin_Maple_Town_Monogatari__Palm_Town-hen, Side story:: /anime/34826/Maple_Town_Monogatari_Movie"
3317,,,,,,,,,,,"Yokota, Kazuyoshi:Director","Sato, Hiroaki:Episode Director","Saitou, Hiroshi:Storyboard","Kageyama, Hironobu:Theme Song Performance",Uchuusen Sagittarius,#2131,#11559,"1,761",0,0,0,"['Yokota, Kazuyoshi', 'Director'], ['Sato, Hiroaki', 'Episode Director'], ['Saitou, Hiroshi', 'Storyboard'], ['Kageyama, Hironobu', 'Theme Song Performance']","Episodes, 
  77","Status, 
  Finished Airing","Aired, 
  Jan 10, 1986 to Oct 3, 1987","Premiered, 
Winter 1986","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Picture book","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
7.421 (scored by 596596 users)
      


1
          indicates a weighted score.","Ranked, 
  #21312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11559",Alternative version:: /anime/26447/Uchuusen_Sagittarius_Pilot
5223,Doraemon,,,,,,,,,,"Tokunaga, Motoyoshi:Producer","Harada, Hiroshi:Animation Director","Miyamae, Mitsuharu:Art Director","Taniguchi, Moriyasu:Animation Director",Robotan (1986),#8216,#13651,917,0,0,0,"['Tokunaga, Motoyoshi', 'Producer'], ['Harada, Hiroshi', 'Animation Director'], ['Miyamae, Mitsuharu', 'Art Director'], ['Taniguchi, Moriyasu', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Jan 6, 1986 to Sep 20, 1986","Premiered, 
Winter 1986","Broadcast, 
    Unknown","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.251 (scored by 392392 users)
      


1
          indicates a weighted score.","Ranked, 
  #82162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13651",Alternative version:: /anime/19875/Robotan
2422,,,,,,,,,,,"Okuno, Toshiaki:Assistant Producer","Hayakawa, Keiji:Director","Mizutani, Takaya:Episode Director","Ito, Kazunori:Script",Kenritsu Chikyuu Boueigun,#8864,#9468,"3,484",3,0,0,"['Okuno, Toshiaki', 'Assistant Producer'], ['Hayakawa, Keiji', 'Director'], ['Mizutani, Takaya', 'Episode Director'], ['Ito, Kazunori', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 21, 1986","Producers, 
OB Planning","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  49 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.121 (scored by 12791,279 users)
      


1
          indicates a weighted score.","Ranked, 
  #88642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9468","Members, 
    3,484",Adaptation:: /manga/11673/Kenritsu_Chikyuu_Boueigun
2974,,,,,,,,,,,"Masaki, Shinichi:Director","Matsuura, Noriyoshi:Sound Director","Kageyama, Shigenori:Co-Producer","Sorayama, Hajime:Original Character Design",The Humanoid: Ai no Wakusei Lezeria,#12763,#10043,"2,864",3,1,2,"['Masaki, Shinichi', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Kageyama, Shigenori', 'Co-Producer'], ['Sorayama, Hajime', 'Original Character Design']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 5, 1986","Studios, 
Kaname Productions","Source, 
  Original","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  47 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.801 (scored by 11861,186 users)
      


1
          indicates a weighted score.","Ranked, 
  #127632

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10043",
9356,Birth,Tengen Toppa Gurren Lagann,,,,,,,,,"Kogawa, Tomonori:Director","Matsuura, Noriyoshi:Sound Director","Onda, Naoyuki:Key Animation","Terahigashi, Katsumi:Key Animation",Cool Cool Bye,#12812,#11761,"1,631",0,0,0,"['Kogawa, Tomonori', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Onda, Naoyuki', 'Key Animation'], ['Terahigashi, Katsumi', 'Key Animation']","Status, 
  Finished Airing","Aired, 
  Jan 21, 1986","Producers, 
Pony Canyon","Licensors, 
    None found, add some","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Duration, 
  30 min.","Rating, 
  R+ - Mild Nudity","Score, 
4.761 (scored by 761761 users)
      


1
          indicates a weighted score.","Ranked, 
  #128122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11761","Members, 
    1,631","Favorites, 
  1",Main,
5246,,,,,,,,,,,"Fujiyama, Fusanobu:Sound Director",,,,Adesugata Mahou no Sannin Musume,#11571,#12041,"1,488",0,0,1,"['Fujiyama, Fusanobu', 'Sound Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 28, 1986","Producers, 
    None found, add some","Source, 
  Original","Genre, 
ComedyComedy","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  29 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.461 (scored by 468468 users)
      


1
          indicates a weighted score.","Ranked, 
  #115712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12041","Members, 
    1,488",Spin-off:: /anime/2038/Mahou_no_Star_Magical_Emi
6366,,,,,,,,,,,"Miyata, Tomoyuki:Producer","Nishikubo, Mizuho:Director","Matsuura, Noriyoshi:Sound Director","Tsuchiya, Tokio:Script",Karuizawa Syndrome,#11223,#12642,"1,218",0,1,0,"['Miyata, Tomoyuki', 'Producer'], ['Nishikubo, Mizuho', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Tsuchiya, Tokio', 'Script']","Status, 
  Finished Airing","Aired, 
  Mar 21, 1986","Producers, 
Kitty Films,       Shogakukan","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance,         Slice of LifeSlice of Life","Demographic, 
SeinenSeinen","Duration, 
  1 hr. 9 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.571 (scored by 391391 users)
      


1
          indicates a weighted score.","Ranked, 
  #112232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12642","Members, 
    1,218","Favorites, 
  1",Adaptation:: /manga/12580/Karuizawa_Syndrome
