index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_10
5258,Slam Dunk,Souten Kouro,Full Metal Panic!,Eyeshield 21,Rainbow: Nisha Rokubou no Shichinin,Shijou Saikyou no Deshi Kenichi,Grappler Baki: Saidai Tournament-hen,Ashita no Joe 2 (Movie),Grappler Baki (TV),"Tamura, Manabu:Producer","Shishido, Jun:Director","Nakajima, Toshihiko:Sound Director","Sueda, Yoshifumi:Episode Director",Hajime no Ippo: New Challenger,#66,#845,"284,623",19,0,0,"['Tamura, Manabu', 'Producer'], ['Shishido, Jun', 'Director'], ['Nakajima, Toshihiko', 'Sound Director'], ['Sueda, Yoshifumi', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jan 7, 2009 to Jul 1, 2009","Producers, 
VAP,       Kodansha,       Nippon Television Network","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Manga","Genre, 
SportsSports","Theme, 
Combat SportsCombat Sports","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/7/Hajime_no_Ippo, Prequel:: /anime/265/Hajime_no_Ippo__Mashiba_vs_Kimura, Sequel:: /anime/19647/Hajime_no_Ippo__Rising",
5300,xxxHOLiC,Mushishi,Aria the Animation,Kamichu!,Hotarubi no Mori e,Kimi ni Todoke,Mokke,Kamikaze Kaitou Jeanne,Tactics,"Miyake, Masanori:Producer","Kyoutani, Tomomi:Assistant Producer","Oomori, Takahiro:Director","Nakano, Hideaki:Episode Director",Zoku Natsume Yuujinchou,#112,#974,"247,243",21,1,0,"['Miyake, Masanori', 'Producer'], ['Kyoutani, Tomomi', 'Assistant Producer'], ['Oomori, Takahiro', 'Director'], ['Nakano, Hideaki', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 6, 2009 to Mar 31, 2009","Producers, 
Aniplex,       Nihon Ad Systems","Licensors, 
NIS America, Inc.","Studios, 
Brain's Base","Source, 
  Manga","Genres, 
Slice of LifeSlice of Life,         SupernaturalSupernatural","Themes, 
IyashikeiIyashikei,         MythologyMythology","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1859/Natsume_Yuujinchou, Prequel:: /anime/4081/Natsume_Yuujinchou, Sequel:: /anime/10379/Natsume_Yuujinchou_San, Other:: /anime/19945/Zoku_Natsume_Yuujinchou__3D_Nyanko-sensei_Gekijou",Tamayura: Hitotose
4186,Densetsu no Yuusha no Densetsu,Mahouka Koukou no Rettousei,Kuusen Madoushi Kouhosei no Kyoukan,07-Ghost,Isekai no Seikishi Monogatari,Sword Art Online,Black Bullet,Kyoukaisenjou no Horizon,Shingeki no Kyojin,"Cook, Justin:Producer","Takechi, Tsuneo:Producer","Okamoto, Atsuyuki:Producer","Kawasaki, Itsurou:Director",Koukaku no Regios,#2837,#1131,"212,329",37,14,8,"['Cook, Justin', 'Producer'], ['Takechi, Tsuneo', 'Producer'], ['Okamoto, Atsuyuki', 'Producer'], ['Kawasaki, Itsurou', 'Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 11, 2009 to Jun 21, 2009","Producers, 
Kadokawa Shoten,       AMG MUSIC","Licensors, 
Funimation","Studios, 
Zexcs","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SchoolSchool,         Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.271 (scored by 104367104,367 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/7533/Koukaku_no_Regios, Prequel:: /anime/6368/Legend_of_Regios",Darling in the FranXX
4999,Love Hina,Bamboo Blade,Ranma ½,Full Metal Panic!,School Rumble,Rurouni Kenshin: Meiji Kenkaku Romantan,To LOVE-Ru,IS: Infinite Stratos,Sumomomo Momomo: Chijou Saikyou no Yome,"Ougi, Jiyuu:Producer","Tanaka, Junichirou:Producer","Abe, Tomoji:Producer","Kujou, Rion:Director",Asu no Yoichi!,#5721,#1153,"206,939",25,17,6,"['Ougi, Jiyuu', 'Producer'], ['Tanaka, Junichirou', 'Producer'], ['Abe, Tomoji', 'Producer'], ['Kujou, Rion', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2009 to Mar 27, 2009","Producers, 
Lantis,       TBS,       Movic","Licensors, 
Sentai Filmworks","Studios, 
AIC","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/3214/Asu_no_Yoichi,Zero no Tsukaima
5030,Otome wa Boku ni Koishiteru,Sayonara Zetsubou Sensei,Ouran Koukou Host Club,Princess Princess,Maria-sama ga Miteru,Paniponi Dash!,Yamato Nadeshiko Shichihenge♥,Mikagura Gakuen Kumikyoku (TV),Yuru Yuri,"Kubota, Mitsutoshi:Producer","Oosawa, Nobuhiro:Producer","Takahashi, Kazuya:Producer","Ooshima, Miku:Assistant Producer",Maria†Holic,#4234,#1328,"178,465",23,6,6,"['Kubota, Mitsutoshi', 'Producer'], ['Oosawa, Nobuhiro', 'Producer'], ['Takahashi, Kazuya', 'Producer'], ['Ooshima, Miku', 'Assistant Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 4, 2009 to Mar 22, 2009","Producers, 
Frontier Works,       Genco,       Media Factory,       AT-X,       Omnibus Japan","Licensors, 
Sentai Filmworks","Studios, 
Shaft","Source, 
  Manga","Genres, 
ComedyComedy,         Girls LoveGirls Love","Themes, 
CrossdressingCrossdressing,         ParodyParody,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/7342/Maria†Holic, Sequel:: /anime/9712/Maria†Holic_Alive",Seitokai Yakuindomo
5112,Inukami!,C³,Rozen Maiden,Chobits,Fate/stay night,Mai-HiME,K-On!,Koutetsu Tenshi Kurumi,Ookami to Koushinryou,"Takatori, Masashi:Producer","Ooyoshi, Makoto:Producer","Himaki, Yuji:Director","Takadera, Takeshi:Sound Director",Akikan!,#8848,#1765,"123,768",17,12,15,"['Takatori, Masashi', 'Producer'], ['Ooyoshi, Makoto', 'Producer'], ['Himaki, Yuji', 'Director'], ['Takadera, Takeshi', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 4, 2009 to Mar 29, 2009","Producers, 
Half H.P Studio","Licensors, 
Sentai Filmworks","Studios, 
Brain's Base","Source, 
  Light novel","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Theme, 
AnthropomorphicAnthropomorphic","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.121 (scored by 6250462,504 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/11913/Akikan, Side story:: /anime/6287/Akikan__Kan_Ippatsu_Onsen_Panic",Btooom!
4720,School Days,Macross F,Nana,I''s Pure,Bokura ga Ita,Kuzu no Honkai,Byousoku 5 Centimeter,"Wake Up, Girls!",Bartender,"Mishima, Akio:Producer","Shioya, Yoku:Sound Director","Tsuda, Naokatsu:Episode Director","Yase, Yuki:Episode Director",White Album,#6842,#1790,"121,575",22,9,7,"['Mishima, Akio', 'Producer'], ['Shioya, Yoku', 'Sound Director'], ['Tsuda, Naokatsu', 'Episode Director'], ['Yase, Yuki', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 4, 2009 to Mar 29, 2009","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Seven Arcs","Source, 
  Visual novel","Genres, 
DramaDrama,         RomanceRomance","Themes, 
HaremHarem,         Idols (Female)Idols (Female),         MusicMusic","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.491 (scored by 3698036,980 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/9134/White_Album, Sequel:: /anime/6165/White_Album_2nd_Season, Other:: /anime/18245/White_Album_2","Kanojo, Okarishimasu"
5079,Shakugan no Shana,Fate/stay night,Toaru Majutsu no Index,Busou Renkin,Shikabane Hime: Aka,Pandora Hearts,Yumekui Merry,Chrno Crusade,Bleach,"Satou, Hiroyuki:Producer","Sugiyama, Noboru:Producer","Kobayashi, Tsuneo:Director","Kikuta, Hiromi:Sound Director",Kurokami The Animation,#3576,#1798,"121,164",22,7,5,"['Satou, Hiroyuki', 'Producer'], ['Sugiyama, Noboru', 'Producer'], ['Kobayashi, Tsuneo', 'Director'], ['Kikuta, Hiromi', 'Sound Director']","Type, 
TV","Episodes, 
  23","Status, 
  Finished Airing","Aired, 
  Jan 9, 2009 to Jun 19, 2009","Producers, 
Bandai Visual,       TV Asahi,       Square Enix","Licensors, 
Bandai Entertainment,       Sentai Filmworks,       Discotek Media,       NYAV Post","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy","Themes, 
Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/982/Kurokami, Summary:: /anime/6587/Kurokami__Intermission, Side story:: /anime/6794/Kurokami__Tora_to_Tsubasa, Other:: /anime/51373/Kurokami_The_Animation__Akane-sensei_no_Kankokugo_Kouza",Erementar Gerad
5420,Juuni Kokuki,Shinsekai yori,Seirei no Moribito,Natsume Yuujinchou,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Kaze no Tani no Nausicaä,Mahou Shoujo-tai Arusu,Mononoke Hime,Les Misérables: Shoujo Cosette,"Wada, Jouji:Producer","Hamana, Takayuki:Director","Hiramitsu, Takuya:Sound Director","Takashima, Daisuke:Episode Director",Kemono no Souja Erin,#242,#2266,"86,176",45,3,1,"['Wada, Jouji', 'Producer'], ['Hamana, Takayuki', 'Director'], ['Hiramitsu, Takuya', 'Sound Director'], ['Takashima, Daisuke', 'Episode Director']","Type, 
TV","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Jan 10, 2009 to Dec 26, 2009","Producers, 
NHK","Licensors, 
    None found, add some","Studios, 
Production I.G,       Trans Arts","Source, 
  Novel","Genres, 
DramaDrama,         FantasyFantasy","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.311 (scored by 2108221,082 users)
      


1
          indicates a weighted score.","Ranked, 
  #2422

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/11028/Kemono_no_Souja, Summary:: /anime/7904/Kemono_no_Souja_Erin_Recap",Mujin Wakusei Survive
5034,Zombie-Loan,Night Wizard,Jinki:Extend,Pandora Hearts,Asura Cryin',Dance in the Vampire Bund,Claymore,Devil May Cry,,"Cook, Justin:Producer","Yamaga, Hiroyuki:Producer","Murata, Masahiko:Director","Mima, Masafumi:Sound Director",Shikabane Hime: Kuro,#2922,#2423,"76,751",8,3,3,"['Cook, Justin', 'Producer'], ['Yamaga, Hiroyuki', 'Producer'], ['Murata, Masahiko', 'Director'], ['Mima, Masafumi', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 1, 2009 to Mar 26, 2009","Producers, 
Square Enix,       Starchild Records","Licensors, 
Funimation","Studios, 
Gainax,       feel.","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror,         SupernaturalSupernatural","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.261 (scored by 3252932,529 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/6228/Shikabane_Hime, Prequel:: /anime/4581/Shikabane_Hime__Aka, Side story:: /anime/6344/Shikabane_Hime__Kuro_–_Soredemo_Hito_to_Shite",
