index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
1088,Mugen no Ryvius,Kidou Senshi Gundam,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Kidou Senkan Nadesico,Top wo Nerae! Gunbuster,Muv-Luv Alternative: Total Eclipse,Seikai no Monshou,Turn A Gundam,Shingeki no Kyojin,Kakumeiki Valvrave,"Ishiguro, Noboru:Director","Honda, Yasunori:Sound Director","Yamaga, Hiroyuki:Episode Director","Akiyama, Katsuhito:Episode Director",Macross,#786,#1924,"110,102",35,5,2,"['Ishiguro, Noboru', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['Yamaga, Hiroyuki', 'Episode Director'], ['Akiyama, Katsuhito', 'Episode Director']","Type, 
TV","Episodes, 
  36","Status, 
  Finished Airing","Aired, 
  Oct 3, 1982 to Jun 26, 1983","Producers, 
Artland,       Mainichi Broadcasting System,       Studio Nue,       Big West,       Anime Friend","Licensors, 
ADV Films,       AnimEigo,       Harmony Gold","Studios, 
Tatsunoko Production","Source, 
  Original","Genres, 
ActionAction,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         MusicMusic,         SpaceSpace","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.891 (scored by 3665936,659 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/16675/Macross__My_Fair_Minmay__Dreaming_Prelude, Prequel:: /anime/194/Macross_Zero, Sequel:: /anime/474/Macross_Plus, Alternative version:: /anime/1089/Macross__Do_You_Remember_Love, Summary:: /anime/1504/Macross_Flash_Back_2012, Other:: /anime/5051/Macross_XX"
2451,Space☆Dandy,Cowboy Bebop,Lupin III,Seihou Bukyou Outlaw Star,Trigun,Lupin III: Part II,Golgo 13 (TV),Dirty Pair,City Hunter,Midnight Eye: Gokuu,"Dezaki, Osamu:Director","Ooga, Shunji:Episode Director","Takeuchi, Yoshio:Episode Director","Terasawa, Buichi:Script",Space Cobra,#1247,#4521,"23,187",9,3,0,"['Dezaki, Osamu', 'Director'], ['Ooga, Shunji', 'Episode Director'], ['Takeuchi, Yoshio', 'Episode Director'], ['Terasawa, Buichi', 'Script']","Type, 
TV","Episodes, 
  31","Status, 
  Finished Airing","Aired, 
  Oct 7, 1982 to May 19, 1983","Producers, 
Fuji TV","Licensors, 
Nozomi Entertainment,       Discotek Media","Studios, 
Tokyo Movie Shinsha","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         SpaceSpace","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/1062/Cobra, Alternative version:: /anime/2452/Space_Adventure_Cobra, Sequel:: /anime/4646/Cobra_The_Animation__The_Psycho-Gun"
3125,Igano Kabamaru,Kimagure Orange☆Road,Hime-chan no Ribbon,Karin,Jigoku Shoujo,Urusei Yatsura,Patalliro!,,,,"Sasagawa, Hiroshi:Director","Fujiyama, Fusanobu:Sound Director","Mochizuki, Tomomi:Episode Director","Sugii, Gisaburou:Episode Director",Tokimeki Tonight,#3458,#6396,"9,801",0,1,1,"['Sasagawa, Hiroshi', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Sugii, Gisaburou', 'Episode Director']","Episodes, 
  34","Status, 
  Finished Airing","Aired, 
  Oct 7, 1982 to Sep 22, 1983","Premiered, 
Fall 1982","Licensors, 
    None found, add some","Studios, 
Group TAC","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance","Theme, 
VampireVampire","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
7.161 (scored by 25162,516 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/1748/Tokimeki_Tonight, Summary:: /anime/10594/Tokimeki_Tonight_Recaps"
2203,Uchuu Senkan Yamato,Ginga Eiyuu Densetsu,Lupin III: Part II,Lupin III: Part III,,,,,,,"Sasaki, Masamitsu:Episode Director","Akehi, Masayuki:Episode Director","Mizuki, Ichirou:Theme Song Performance",Koorogi '73:Theme Song Performance,Waga Seishun no Arcadia: Mugen Kidou SSX,#2309,#7168,"7,422",2,0,1,"['Sasaki, Masamitsu', 'Episode Director'], ['Akehi, Masayuki', 'Episode Director'], ['Mizuki, Ichirou', 'Theme Song Performance'], [""Koorogi '73"", 'Theme Song Performance']","Type, 
TV","Episodes, 
  22","Status, 
  Finished Airing","Aired, 
  Oct 13, 1982 to Mar 30, 1983","Producers, 
TBS","Licensors, 
Discotek Media","Studios, 
Toei Animation","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.381 (scored by 24852,485 users)
      


1
          indicates a weighted score.","Alternative version:: /anime/1000/Uchuu_Kaizoku_Captain_Herlock, Prequel:: /anime/2202/Waga_Seishun_no_Arcadia"
8373,Shin Calimero,,,,,,,,,,"Endou, Masaharu:Episode Director","Yoshida, Hiroshi:Storyboard","Delanoë, Nadine:Theme Song Performance","Watanabe, Hiroya:Theme Song Arrangement",Shin Mitsubachi Maya no Bouken,#6856,#9277,"3,702",0,0,0,"['Endou, Masaharu', 'Episode Director'], ['Yoshida, Hiroshi', 'Storyboard'], ['Delanoë, Nadine', 'Theme Song Performance'], ['Watanabe, Hiroya', 'Theme Song Arrangement']","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Oct 12, 1982 to Sep 27, 1983","Premiered, 
Fall 1982","Licensors, 
    None found, add some","Studios, 
Nippon Animation","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.491 (scored by 18611,861 users)
      


1
          indicates a weighted score.","Ranked, 
  #68562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9277",Prequel:: /anime/2571/Mitsubachi_Maya_no_Bouken
3806,,,,,,,,,,,"Shiba, Shigeharu:Sound Director","Moriwaki, Makoto:Episode Director","Yamada, Yuzo:Episode Director","Tsuji, Masaki:Script",Sasuga no Sarutobi,#3654,#11375,"1,872",0,0,0,"['Shiba, Shigeharu', 'Sound Director'], ['Moriwaki, Makoto', 'Episode Director'], ['Yamada, Yuzo', 'Episode Director'], ['Tsuji, Masaki', 'Script']","Type, 
TV","Episodes, 
  69","Status, 
  Finished Airing","Aired, 
  Oct 17, 1982 to Mar 11, 1984","Producers, 
Nihon Ad Systems,       Asatsu DK","Licensors, 
    None found, add some","Studios, 
Tsuchida Productions","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         RomanceRomance,         SportsSports","Theme, 
Martial ArtsMartial Arts","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.121 (scored by 576576 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/13283/Sasuga_no_Sarutobi
8285,,,,,,,,,,,"Okaseko, Nobuhiro:Director","Hata, Yoshito:Episode Director","Ochi, Kazuhiro:Episode Director","Kohanawa, Tameo:Episode Director",Ai no Senshi Rainbowman,#7896,#12601,"1,230",0,0,0,"['Okaseko, Nobuhiro', 'Director'], ['Hata, Yoshito', 'Episode Director'], ['Ochi, Kazuhiro', 'Episode Director'], ['Kohanawa, Tameo', 'Episode Director']","Episodes, 
  22","Status, 
  Finished Airing","Aired, 
  Oct 10, 1982 to Mar 27, 1983","Premiered, 
Fall 1982","Licensors, 
    None found, add some","Studios, 
Tsuchida Productions","Source, 
  Other","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.301 (scored by 286286 users)
      


1
          indicates a weighted score.","Ranked, 
  #78962

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
7956,,,,,,,,,,,"Inoue, Osamu:Episode Director","Yoshida, Hiroshi:Episode Director","Ishikawa, Yasuo:Episode Director","Suga, Yoshiyuki:Script",Cybot Robocchi,#8073,#14730,667,0,0,0,"['Inoue, Osamu', 'Episode Director'], ['Yoshida, Hiroshi', 'Episode Director'], ['Ishikawa, Yasuo', 'Episode Director'], ['Suga, Yoshiyuki', 'Script']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Oct 7, 1982 to Jun 29, 1983","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Knack Productions","Source, 
  Unknown","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.271 (scored by 188188 users)
      


1
          indicates a weighted score.","Ranked, 
  #80732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
21491,,,,,,,,,,,"Takayashiki, Hideo:Director","Mochizuki, Tomomi:Episode Director","Kaneko, Yutaka:Script","Kobayashi, Osamu:Storyboard",Ninjaman Ippei,#9115,#15890,504,0,0,0,"['Takayashiki, Hideo', 'Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Kaneko, Yutaka', 'Script'], ['Kobayashi, Osamu', 'Storyboard']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 4, 1982 to Dec 27, 1982","Premiered, 
Fall 1982","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Slice of LifeSlice of Life","Theme, 
SchoolSchool","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.071 (scored by 118118 users)
      


1
          indicates a weighted score.","Ranked, 
  #91152

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
21549,,,,,,,,,,,,,,,Hitotsuboshi-ke no Ultra Baasan,#20024,#15959,499,0,0,0,,"Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 16, 1982 to Jan 15, 1983","Premiered, 
Fall 1982","Licensors, 
    None found, add some","Studios, 
Shaft,       Knack Productions","Source, 
  Unknown","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #200242

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15959",
