index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
2577,Huckleberry no Bouken,,,,,,,,,"Saitou, Hiroshi:Director","Miyazaki, Akira:Script","Kouyama, Seijirou:Script","Koshi, Shigeo:Storyboard",Tom Sawyer no Bouken,#2725,#6561,"9,236",3,0,0,"['Saitou, Hiroshi', 'Director'], ['Miyazaki, Akira', 'Script'], ['Kouyama, Seijirou', 'Script'], ['Koshi, Shigeo', 'Storyboard']","Type, 
TV","Episodes, 
  49","Status, 
  Finished Airing","Aired, 
  Jan 6, 1980 to Dec 28, 1980","Producers, 
    None found, add some","Licensors, 
Saban Entertainment","Studios, 
Nippon Animation","Source, 
  Book","Genres, 
AdventureAdventure,         DramaDrama,         Slice of LifeSlice of Life","Theme, 
HistoricalHistorical","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.291 (scored by 39183,918 users)
      


1
          indicates a weighted score.","Summary:: /anime/25069/Tom_Sawyer_no_Bouken_Specials, Side story:: /anime/37423/Shiawase_Pasta_Story",
2151,Kino no Tabi: The Beautiful World,,,,,,,,,"Toriumi, Hisayuki:Director","Shiba, Shigeharu:Sound Director","Oshii, Mamoru:Episode Director","Nunokawa, Yuuji:Episode Director",Nils no Fushigi na Tabi,#3423,#7300,"7,048",1,0,0,"['Toriumi, Hisayuki', 'Director'], ['Shiba, Shigeharu', 'Sound Director'], ['Oshii, Mamoru', 'Episode Director'], ['Nunokawa, Yuuji', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Jan 8, 1980 to Mar 17, 1981","Producers, 
    None found, add some","Licensors, 
Discotek Media","Studios, 
Pierrot","Source, 
  Novel","Genres, 
AdventureAdventure,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.161 (scored by 34423,442 users)
      


1
          indicates a weighted score.",Summary:: /anime/7664/Nils_no_Fushigi_na_Tabi_Movie,Meiken Jolie
3878,,,,,,,,,,"Okazaki, Minoru:Episode Director","Endou, Yuuji:Episode Director","Yamayoshi, Yasuo:Episode Director","Horie, Mitsuko:Theme Song Performance",Mahou Shoujo Lalabel,#5100,#10537,"2,452",0,0,1,"['Okazaki, Minoru', 'Episode Director'], ['Endou, Yuuji', 'Episode Director'], ['Yamayoshi, Yasuo', 'Episode Director'], ['Horie, Mitsuko', 'Theme Song Performance']","Type, 
TV","Episodes, 
  49","Status, 
  Finished Airing","Aired, 
  Feb 15, 1980 to Feb 27, 1981","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.811 (scored by 635635 users)
      


1
          indicates a weighted score.",Side story:: /anime/7807/Mahou_Shoujo_Lalabel__Umi_ga_Yobu_Natsuyasumi,
3810,Makiba no Shoujo Katri,Sanzoku no Musume Ronja,Hakumei to Mikochi,Tanoshii Muumin Ikka,,,,,,"Hayashi, Masayuki:Director","Nishikubo, Mizuho:Episode Director","Tsuji, Shinichi:Episode Director","Koyama, Takao:Script",Mori no Youki na Kobito-tachi: Belfy to Lillibit,#7849,#11562,"1,759",0,0,0,"['Hayashi, Masayuki', 'Director'], ['Nishikubo, Mizuho', 'Episode Director'], ['Tsuji, Shinichi', 'Episode Director'], ['Koyama, Takao', 'Script']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jan 7, 1980 to Jun 30, 1980","Producers, 
Meruhensha","Licensors, 
Saban Entertainment","Studios, 
Tatsunoko Production","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.311 (scored by 611611 users)
      


1
          indicates a weighted score.","Ranked, 
  #78492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,Karigurashi no Arrietty
4536,Genki Bakuhatsu Ganbaruger,,,,,,,,,"Sasaki, Katsutoshi:Director","Chiba, Kouichi:Sound Director","Kase, Mitsuko:Episode Director","Kashima, Norio:Episode Director",Muteki Robo Trider G7,#6666,#11981,"1,514",0,0,0,"['Sasaki, Katsutoshi', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Kase, Mitsuko', 'Episode Director'], ['Kashima, Norio', 'Episode Director']","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Feb 2, 1980 to Jan 3, 1981","Premiered, 
Winter 1980","Licensors, 
    None found, add some","Studios, 
Sunrise","Source, 
  Original","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
6.521 (scored by 444444 users)
      


1
          indicates a weighted score.","Ranked, 
  #66662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
8553,,,,,,,,,,"Oshii, Mamoru:Episode Director","Saijou, Takashi:Episode Director","Mizumura, Juuji:Episode Director","Shigino, Akira:Episode Director",Time Bokan Series: Time Patroltai Otasukeman,#6828,#12450,"1,296",0,0,0,"['Oshii, Mamoru', 'Episode Director'], ['Saijou, Takashi', 'Episode Director'], ['Mizumura, Juuji', 'Episode Director'], ['Shigino, Akira', 'Episode Director']","Episodes, 
  53","Status, 
  Finished Airing","Aired, 
  Feb 2, 1980 to Jan 31, 1981","Premiered, 
Winter 1980","Licensors, 
    None found, add some","Studios, 
Tatsunoko Production","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.491 (scored by 401401 users)
      


1
          indicates a weighted score.","Ranked, 
  #68282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12450",Alternative setting:: /anime/3915/Time_Bokan,
3876,,,,,,,,,,"Sasagawa, Hiroshi:Director","Fujikawa, Keisuke:Script","Matsumoto, Leiji:Character Design","Miyagawa, Hiroshi:Music",Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,#8408,#12583,"1,241",0,0,0,"['Sasagawa, Hiroshi', 'Director'], ['Fujikawa, Keisuke', 'Script'], ['Matsumoto, Leiji', 'Character Design'], ['Miyagawa, Hiroshi', 'Music']","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jan 9, 1980 to Jul 9, 1980","Premiered, 
Winter 1980","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Other","Genres, 
AdventureAdventure,         FantasyFantasy","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.211 (scored by 274274 users)
      


1
          indicates a weighted score.","Ranked, 
  #84082

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12583",,
32448,,,,,,,,,,,,,,Kirin Ashita no Calendar,#10319,#15066,611,0,0,0,,"Episodes, 
  1306","Status, 
  Finished Airing","Aired, 
  Jan 1, 1980 to Oct 6, 1984","Premiered, 
Winter 1980","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Theme, 
HistoricalHistorical","Demographic, 
KidsKids","Duration, 
  5 min. per ep.","Rating, 
  G - All Ages","Score, 
5.801 (scored by 198198 users)
      


1
          indicates a weighted score.","Ranked, 
  #103192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
17623,Susie-chan to Marvy,,,,,,,,,,,,,Futago no Monchhichi,#19495,#16292,464,0,0,0,,"Episodes, 
  130","Status, 
  Finished Airing","Aired, 
  Feb 4, 1980 to Aug 1, 1980","Premiered, 
Winter 1980","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  3 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #194952

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Other:: /anime/31924/Monchhichiisu,
3727,,,,,,,,,,"Fukutomi, Hiroshi:Director","Urakami, Yasuo:Sound Director","Ooyama, Nobuyo:Theme Song Performance",Koorogi '73:Theme Song Performance,Doraemon Movie 01: Nobita no Kyouryuu,#3510,#6571,"9,204",0,2,0,"['Fukutomi, Hiroshi', 'Director'], ['Urakami, Yasuo', 'Sound Director'], ['Ooyama, Nobuyo', 'Theme Song Performance'], [""Koorogi '73"", 'Theme Song Performance']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 15, 1980","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy","Theme, 
Time TravelTime Travel","Duration, 
  1 hr. 32 min.","Rating, 
  PG - Children","Score, 
7.151 (scored by 56365,636 users)
      


1
          indicates a weighted score.","Ranked, 
  #35102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6571","Adaptation:: /manga/12471/Daichouhen_Doraemon, Alternative version:: /anime/2392/Doraemon_Movie_26__Nobita_no_Kyouryuu_2006, Parent story:: /anime/2471/Doraemon_1979",
