index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
49387,Nomad: Megalo Box 2,Kidou Senshi Gundam: Cucuruz Doan no Shima,Romeo no Aoi Sora,Ookami Kodomo no Ame to Yuki,86,Tensei shitara Slime Datta Ken 2nd Season,NHK ni Youkoso!,Ashita no Joe 2,Rurouni Kenshin: Meiji Kenkaku Romantan,Violet Evergarden,"Fujiyama, Naokado:Producer","Matsumoto, Hitoshi:Producer","Hasegawa, Hiroya:Producer","Yonezawa, Akira:Producer",Vinland Saga Season 2,#31,#365,"591,996",141,36,34,"['Fujiyama, Naokado', 'Producer'], ['Matsumoto, Hitoshi', 'Producer'], ['Hasegawa, Hiroya', 'Producer'], ['Yonezawa, Akira', 'Producer']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 10, 2023 to Jun 20, 2023","Premiered, 
Winter 2023","Licensors, 
    None found, add some","Studios, 
MAPPA","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama","Themes, 
GoreGore,         HistoricalHistorical","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.811 (scored by 302038302,038 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/642/Vinland_Saga, Prequel:: /anime/37521/Vinland_Saga, Side story:: /anime/54463/Vinland_Saga_Season_2__Drowning_in_the_Shadow"
52305,Lovely★Complex,Romantic Killer,Gekkan Shoujo Nozaki-kun,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Uzaki-chan wa Asobitai!,Kaichou wa Maid-sama!,Kenka Banchou Otome: Girl Beats Boys,Aho Girl,Boku wa Tomodachi ga Sukunai,Momokuri,"Yonai, Noritomo:Producer","Takahashi, Kanako:Producer","Okamura, Kunihiro:Producer","Kataoka, Yuki:Producer",Tomo-chan wa Onnanoko!,#981,#600,"384,383",74,18,5,"['Yonai, Noritomo', 'Producer'], ['Takahashi, Kanako', 'Producer'], ['Okamura, Kunihiro', 'Producer'], ['Kataoka, Yuki', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 5, 2023 to Mar 30, 2023","Premiered, 
Winter 2023","Licensors, 
    None found, add some","Studios, 
Lay-duce","Source, 
  Web manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.801 (scored by 198529198,529 users)
      


1
          indicates a weighted score.","Ranked, 
  #9812

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/92149/Tomo-chan_wa_Onnanoko, Other:: /anime/54925/Kurae_Telepathy"
50608,One Piece,Boku dake ga Inai Machi,,,,,,,,,"Kamei, Hiroshi:Producer","Naya, Ryousuke:Producer","Furukawa, Shin:Producer","Itou, Hirofumi:Producer",Tokyo Revengers: Seiya Kessen-hen,#1274,#675,"346,662",18,5,20,"['Kamei, Hiroshi', 'Producer'], ['Naya, Ryousuke', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Itou, Hirofumi', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 8, 2023 to Apr 2, 2023","Premiered, 
Winter 2023","Licensors, 
    None found, add some","Studios, 
LIDENFILMS","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         SupernaturalSupernatural","Themes, 
DelinquentsDelinquents,         Time TravelTime Travel","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.671 (scored by 145112145,112 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/104565/Tokyo卍Revengers, Prequel:: /anime/42249/Tokyo_Revengers, Sequel:: /anime/54918/Tokyo_Revengers__Tenjiku-hen, Other:: /anime/54932/Kizutsukedo_Aishiteru"
48417,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",,,,,,,,,"Oowada, Tomoyuki:Producer","Nakayama, Nobuhiro:Producer","Iizuka, Aya:Producer","Nakata, Hiroya:Producer","Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",#4589,#712,"329,821",20,10,13,"['Oowada, Tomoyuki', 'Producer'], ['Nakayama, Nobuhiro', 'Producer'], ['Iizuka, Aya', 'Producer'], ['Nakata, Hiroya', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2023 to Sep 24, 2023","Producers, 
Aniplex,       Movic,       AT-X,       Tokyo MX,       Q-Tec,       Docomo Anime Store,       Medicos Entertainment,       BS11,       Yomiuri TV Enterprise,       Contents Seed,       Kadokawa,       ADK Marketing Solutions","Licensors, 
Aniplex of America","Studios, 
SILVER LINK.","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy","Themes, 
MythologyMythology,         ReincarnationReincarnation,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.921 (scored by 8962089,620 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/115437/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou, Prequel:: /anime/40496/Maou_Gakuin_no_Futekigousha__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou, Sequel:: /anime/48418/Maou_Gakuin_no_Futekigousha_II__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou_Part_2"
50739,Otonari ni Ginga,Tonikaku Kawaii,Horimiya,Kawaii dake ja Nai Shikimori-san,"Fuufu Ijou, Koibito Miman.",Toradora!,Yamada-kun to Lv999 no Koi wo Suru,Sakura-sou no Pet na Kanojo,3D Kanojo: Real Girl,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu","Kaneko, Hirotaka:Producer","Taguchi, Shouichirou:Producer","Miura, Fumi:Producer","Tomihara, Daiki:Producer",Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,#935,#787,"302,094",79,47,51,"['Kaneko, Hirotaka', 'Producer'], ['Taguchi, Shouichirou', 'Producer'], ['Miura, Fumi', 'Producer'], ['Tomihara, Daiki', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 7, 2023 to Mar 25, 2023","Premiered, 
Winter 2023","Licensors, 
    None found, add some","Studios, 
Project No.9","Source, 
  Light novel","Genre, 
RomanceRomance","Theme, 
SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.821 (scored by 160272160,272 users)
      


1
          indicates a weighted score.","Ranked, 
  #9352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/123649/Otonari_no_Tenshi-sama_ni_Itsunomanika_Dame_Ningen_ni_Sareteita_Ken, Sequel:: /anime/56876/Otonari_no_Tenshi-sama_ni_Itsunomanika_Dame_Ningen_ni_Sareteita_Ken_2nd_Season"
50330,Psycho-Pass,Chainsaw Man,High Card,Vanitas no Karte,,,,,,,"Suzuki, Mari:Producer","Kurakane, Chiaki:Producer","Takemoto, Nobuhito:Producer","Igarashi, Takuya:Director",Bungou Stray Dogs 4th Season,#150,#853,"282,127",19,2,2,"['Suzuki, Mari', 'Producer'], ['Kurakane, Chiaki', 'Producer'], ['Takemoto, Nobuhito', 'Producer'], ['Igarashi, Takuya', 'Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 4, 2023 to Mar 29, 2023","Premiered, 
Winter 2023","Licensors, 
    None found, add some","Studios, 
Bones","Source, 
  Manga","Genres, 
ActionAction,         MysteryMystery,         SupernaturalSupernatural","Themes, 
Adult CastAdult Cast,         DetectiveDetective,         Organized CrimeOrganized Crime,         Super PowerSuper Power","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.451 (scored by 105380105,380 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/56529/Bungou_Stray_Dogs, Prequel:: /anime/38003/Bungou_Stray_Dogs_3rd_Season, Sequel:: /anime/54898/Bungou_Stray_Dogs_5th_Season"
50197,Karakai Jouzu no Takagi-san 2,Boku no Kokoro no Yabai Yatsu,Karakai Jouzu no Takagi-san,Kubo-san wa Mob wo Yurusanai,"Kanojo, Okarishimasu 3rd Season",,,,,,"Kamei, Hiroshi:Producer","Matori, Miho:Producer","Kouda, Takahiro:Producer","Kishida, Takuma:Producer","Ijiranaide, Nagatoro-san 2nd Attack",#1874,#868,"276,641",39,6,4,"['Kamei, Hiroshi', 'Producer'], ['Matori, Miho', 'Producer'], ['Kouda, Takahiro', 'Producer'], ['Kishida, Takuma', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2023 to Mar 26, 2023","Producers, 
TMS Entertainment,       Mainichi Broadcasting System,       Kodansha,       King Records","Licensors, 
    None found, add some","Studios, 
OLM","Source, 
  Web manga","Genre, 
ComedyComedy","Themes, 
Romantic SubtextRomantic Subtext,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.491 (scored by 111283111,283 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/110737/Ijiranaide_Nagatoro-san, Prequel:: /anime/42361/Ijiranaide_Nagatoro-san, Side story:: /anime/54133/Ijiranaide_Nagatoro-san_2nd_Attack_Mini_Anime"
51105,Violet Evergarden,Vivy: Fluorite Eye's Song,Ergo Proxy,Shinsekai yori,Prima Doll,Dolls' Frontline,Blame! Movie,Casshern Sins,Gunnm,Houseki no Kuni,"Matsumoto, Miho:Producer","Fujimura, Tomoko:Producer","Fujii, Shouta:Producer","Ookawa, Hazuki:Assistant Producer",NieR:Automata Ver1.1a,#1788,#882,"272,798",21,19,4,"['Matsumoto, Miho', 'Producer'], ['Fujimura, Tomoko', 'Producer'], ['Fujii, Shouta', 'Producer'], ['Ookawa, Hazuki', 'Assistant Producer']","Status, 
  Finished Airing","Aired, 
  Jan 8, 2023 to Jul 23, 2023","Premiered, 
Winter 2023","Broadcast, 
    Sundays at 00, 00 (JST)","Studios, 
A-1 Pictures","Source, 
  Game","Genres, 
ActionAction,         FantasyFantasy,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.511 (scored by 6882568,825 users)
      


1
          indicates a weighted score.","Ranked, 
  #17882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #882","Members, 
    272,798",Sequel:: /anime/56063/NieR_Automata_Ver11a_Part_2
53411,Spy x Family,Kumichou Musume to Sewagakari,Hinamatsuri (TV),Fugou Keiji: Balance:Unlimited,Bungou Stray Dogs,Lupin III: Part 5,Bocchi the Rock!,Spy x Family Part 2,Kyuujitsu no Warumono-san,Sasaki to Miyano,"Toba, Yousuke:Producer","Tsuji, Mitsuhito:Producer","Higashi, Mao:Assistant Producer","Iwasaki, Noriko:Assistant Producer",Buddy Daddies,#447,#904,"265,669",91,9,9,"['Toba, Yousuke', 'Producer'], ['Tsuji, Mitsuhito', 'Producer'], ['Higashi, Mao', 'Assistant Producer'], ['Iwasaki, Noriko', 'Assistant Producer']","Status, 
  Finished Airing","Aired, 
  Jan 7, 2023 to Apr 1, 2023","Premiered, 
Winter 2023","Broadcast, 
    Saturdays at 00, 00 (JST)","Studios, 
P.A. Works","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy","Themes, 
ChildcareChildcare,         Organized CrimeOrganized Crime","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.131 (scored by 116137116,137 users)
      


1
          indicates a weighted score.","Ranked, 
  #4472

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #904","Other:: /anime/54375/Shock, Summary:: /anime/54656/Buddy_Daddies_Intermission__Cherry-Pick"
41514,Kuma Kuma Kuma Bear,,,,,,,,,,"Kaneko, Hayato:Producer","Tokumura, Kenichi:Producer","Umeda, Kazusa:Producer","Shimosato, Satoru:Producer",Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,#3217,#1067,"225,861",8,16,8,"['Kaneko, Hayato', 'Producer'], ['Tokumura, Kenichi', 'Producer'], ['Umeda, Kazusa', 'Producer'], ['Shimosato, Satoru', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 11, 2023 to Apr 20, 2023","Producers, 
MAGES.,       Docomo Anime Store,       Sammy,       ABC Animation,       Kadokawa Media House,       Kadokawa,       D-techno","Licensors, 
    None found, add some","Studios, 
SILVER LINK.","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
Video GameVideo Game","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.201 (scored by 7503375,033 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/109105/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu, Prequel:: /anime/38790/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu"
