index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
50265,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Hinamatsuri (TV),Kumichou Musume to Sewagakari,Princess Principal,Full Metal Panic!,Fugou Keiji: Balance:Unlimited,Kobayashi-san Chi no Maid Dragon,Great Pretender,Usagi Drop,4-nin wa Sorezore Uso wo Tsuku,"Cook, Justin:Producer","Fukushima, Yuuichi:Producer","Nakatake, Tetsuya:Producer","Murakami, Maasa:Producer",Spy x Family,#111,#70,"1,532,141",277,44,17,"['Cook, Justin', 'Producer'], ['Fukushima, Yuuichi', 'Producer'], ['Nakatake, Tetsuya', 'Producer'], ['Murakami, Maasa', 'Producer']","Status, 
  Finished Airing","Aired, 
  Apr 9, 2022 to Jun 25, 2022","Premiered, 
Spring 2022","Broadcast, 
    Saturdays at 23, 00 (JST)","Studios, 
Wit Studio,       CloverWorks","Source, 
  Manga","Genres, 
ActionAction,         Award WinningAward Winning,         ComedyComedy","Theme, 
ChildcareChildcare","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.541 (scored by 939369939,369 users)
      


1
          indicates a weighted score.","Ranked, 
  #1112

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/119161/Spy_x_Family, Sequel:: /anime/50602/Spy_x_Family_Part_2, Character:: /anime/53270/Good_Day"
43608,Boku no Kokoro no Yabai Yatsu,Toradora!,Aharen-san wa Hakarenai,Karakai Jouzu no Takagi-san,Yagate Kimi ni Naru,Tokyo Revengers,Ore wo Suki nano wa Omae dake ka yo,5-toubun no Hanayome,Romantic Killer,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,"Maeda, Toshihiro:Producer","Negishi, Genki:Producer","Hatakeyama, Mamoru:Director","Aketagawa, Jin:Sound Director",Kaguya-sama wa Kokurasetai: Ultra Romantic,#12,#181,"917,311",210,19,9,"['Maeda, Toshihiro', 'Producer'], ['Negishi, Genki', 'Producer'], ['Hatakeyama, Mamoru', 'Director'], ['Aketagawa, Jin', 'Sound Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 9, 2022 to Jun 25, 2022","Producers, 
Aniplex,       Mainichi Broadcasting System,       Magic Capsule,       Shueisha,       JR East Marketing & Communications","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/90125/Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen, Prequel:: /anime/40591/Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen, Side story:: /anime/50325/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic_Teaser_PV_-_Ishigami_Yuu_wa_Kataritai, Sequel:: /anime/52198/Kaguya-sama_wa_Kokurasetai__First_Kiss_wa_Owaranai"
40356,,,,,,,,,,,"Tokumura, Kenichi:Producer","Kurosu, Nobuhiko:Producer","Umeda, Masakatsu:Producer","Arai, Kousuke:Producer",Tate no Yuusha no Nariagari Season 2,#6708,#256,"752,763",40,65,89,"['Tokumura, Kenichi', 'Producer'], ['Kurosu, Nobuhiko', 'Producer'], ['Umeda, Masakatsu', 'Producer'], ['Arai, Kousuke', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 6, 2022 to Jun 29, 2022","Producers, 
Frontier Works,       AT-X,       Nippon Columbia,       Glovision,       Good Smile Company,       Sammy,       Crunchyroll,       Kadokawa Media House,       NTT Plala,       Kadokawa","Licensors, 
    None found, add some","Studios, 
Kinema Citrus,       DR Movie","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.521 (scored by 261241261,241 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/67617/Tate_no_Yuusha_no_Nariagari, Prequel:: /anime/35790/Tate_no_Yuusha_no_Nariagari, Sequel:: /anime/40357/Tate_no_Yuusha_no_Nariagari_Season_3"
45613,Horimiya,Tonikaku Kawaii,Sono Bisque Doll wa Koi wo Suru,Momokuri,Witch Craft Works,Kubo-san wa Mob wo Yurusanai,Mirai Nikki (TV),"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,Anne Happy♪,"Motonaga, Satoshi:Producer","Furukawa, Shin:Producer","Kobayashi, Ryou:Producer","Kamata, Hajime:Producer",Kawaii dake ja Nai Shikimori-san,#4525,#421,"522,511",79,54,74,"['Motonaga, Satoshi', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Kobayashi, Ryou', 'Producer'], ['Kamata, Hajime', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 10, 2022 to Jul 10, 2022","Producers, 
Kodansha,       NBCUniversal Entertainment Japan,       ABC Animation","Licensors, 
Crunchyroll,       Muse Communication","Studios, 
Doga Kobo","Source, 
  Web manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.931 (scored by 220258220,258 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/118196/Kawaii_dake_ja_Nai_Shikimori-san
47194,Re:Zero kara Hajimeru Isekai Seikatsu,Higurashi no Naku Koro ni,Steins;Gate,Boku dake ga Inai Machi,Shiki,Tokyo Revengers,Shadows House,Shiguang Dailiren,Shinsekai yori,Vivy: Fluorite Eye's Song,"Sotokawa, Akihiro:Producer","Shimosato, Satoru:Producer","Kojima, Hiroaki:Producer","Kurashima, Mayumi:Producer",Summertime Render,#133,#426,"516,989",135,25,26,"['Sotokawa, Akihiro', 'Producer'], ['Shimosato, Satoru', 'Producer'], ['Kojima, Hiroaki', 'Producer'], ['Kurashima, Mayumi', 'Producer']","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Apr 15, 2022 to Sep 30, 2022","Premiered, 
Spring 2022","Licensors, 
    None found, add some","Studios, 
OLM","Source, 
  Manga","Genres, 
MysteryMystery,         SupernaturalSupernatural,         SuspenseSuspense","Theme, 
Time TravelTime Travel","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.491 (scored by 213198213,198 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/110031/Summertime_Render
50631,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Saiki Kusuo no Ψ-nan 2,,,,,,,,,"Kondou, Shuuhou:Producer","Beniya, Yoshikazu:Producer","Kojima, Hiroaki:Producer","Itou, Kaori:Producer","Komi-san wa, Comyushou desu. 2nd Season",#566,#472,"475,395",43,17,17,"['Kondou, Shuuhou', 'Producer'], ['Beniya, Yoshikazu', 'Producer'], ['Kojima, Hiroaki', 'Producer'], ['Itou, Kaori', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 7, 2022 to Jun 23, 2022","Producers, 
TV Tokyo,       Dentsu,       Shogakukan-Shueisha Productions,       Half H.P Studio,       Nippon Columbia","Licensors, 
    None found, add some","Studios, 
OLM","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Romantic SubtextRomantic Subtext,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/99007/Komi-san_wa_Comyushou_desu, Prequel:: /anime/48926/Komi-san_wa_Comyushou_desu, Other:: /anime/57650/Koshaberi_Biyori"
50273,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Kakegurui,Deatte 5-byou de Battle,Gyakkyou Burai Kaiji: Ultimate Survivor,Darwin's Game,Imawa no Kuni no Alice,Nakanohito Genome [Jikkyouchuu],Death Note,Death Parade,"Kurosu, Nobuhiko:Producer","Hidaka, Isao:Producer","Komatsu, Reina:Producer","Ogura, Hirofumi:Director",Tomodachi Game,#1163,#594,"387,560",91,24,25,"['Kurosu, Nobuhiko', 'Producer'], ['Hidaka, Isao', 'Producer'], ['Komatsu, Reina', 'Producer'], ['Ogura, Hirofumi', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 6, 2022 to Jun 22, 2022","Producers, 
Kodansha,       Studio Mausu,       Nippon Television Network,       King Records","Licensors, 
Crunchyroll","Studios, 
Okuruto Noboru","Source, 
  Manga","Genre, 
SuspenseSuspense","Themes, 
High Stakes GameHigh Stakes Game,         PsychologicalPsychological,         Strategy GameStrategy Game","Demographic, 
ShounenShounen","Duration, 
  22 min. per ep.","Rating, 
  R - 17+ (violence & profanity)",Adaptation:: /manga/62795/Tomodachi_Game
49520,"Komi-san wa, Comyushou desu.",Tonari no Seki-kun,Tanaka-kun wa Itsumo Kedaruge,Acchi Kocchi,High Score Girl,Senpai ga Uzai Kouhai no Hanashi,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,Gochuumon wa Usagi desu ka?,Toradora!,Saiki Kusuo no Ψ-nan,"Cook, Justin:Producer","Kamei, Hiroshi:Producer","Hayashi, Tatsurou:Producer","Aizawa, Ryou:Producer",Aharen-san wa Hakarenai,#2711,#714,"329,685",64,20,15,"['Cook, Justin', 'Producer'], ['Kamei, Hiroshi', 'Producer'], ['Hayashi, Tatsurou', 'Producer'], ['Aizawa, Ryou', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 2, 2022 to Jun 18, 2022","Producers, 
bilibili","Licensors, 
Crunchyroll","Studios, 
Felix Film","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/103939/Aharen-san_wa_Hakarenai, Side story:: /anime/51243/Aharen-san_wa_Hakarenai_Mini"
48760,Overlord,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Tensei shitara Ken deshita,Goblin Slayer,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Zanting! Rang Wo Cha Gonglue,Kuma Kuma Kuma Bear,Nozomanu Fushi no Boukensha,Tsuki ga Michibiku Isekai Douchuu,Overlord IV,"Iizuka, Aya:Producer","Yamaoka, Yuuki:Producer","Usui, Hisato:Producer","Yoshida, Kento:Producer","Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",#3448,#788,"301,847",50,35,30,"['Iizuka, Aya', 'Producer'], ['Yamaoka, Yuuki', 'Producer'], ['Usui, Hisato', 'Producer'], ['Yoshida, Kento', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 7, 2022 to Jun 23, 2022","Producers, 
Pony Canyon,       AT-X,       DAX Production,       Docomo Anime Store,       Overlap,       Crunchyroll,       Muse Communication,       MAGNET","Licensors, 
    None found, add some","Studios, 
Studio Kai,       HORNETS","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.161 (scored by 153769153,769 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/90467/Gaikotsu_Kishi-sama_Tadaima_Isekai_e_Odekakechuu
50461,Akuyaku Reijou nanode Last Boss wo Kattemimashita,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Kami nomi zo Shiru Sekai,Romantic Killer,Kage no Jitsuryokusha ni Naritakute!,Tate no Yuusha no Nariagari,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Kaifuku Jutsushi no Yarinaoshi,Seijo no Maryoku wa Bannou desu,WEST GROUND:Producer,"Nemoto, Yuuka:Producer","Tokumura, Kenichi:Producer","Nishimae, Shuka:Producer",Otome Game Sekai wa Mob ni Kibishii Sekai desu,#2512,#797,"299,822",80,37,7,"['WEST GROUND', 'Producer'], ['Nemoto, Yuuka', 'Producer'], ['Tokumura, Kenichi', 'Producer'], ['Nishimae, Shuka', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Apr 3, 2022 to Jun 19, 2022","Producers, 
AT-X,       Sammy,       bilibili,       Kadokawa Media House,       Kadokawa,       Micro Magazine Publishing,       Micro House","Licensors, 
Crunchyroll","Studios, 
ENGI","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance","Themes, 
HaremHarem,         IsekaiIsekai,         MechaMecha,         ReincarnationReincarnation,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.341 (scored by 157361157,361 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/116557/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu, Sequel:: /anime/54000/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu_2nd_Season"
