index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
2043,Kamikaze Kaitou Jeanne,Kaitou Saint Tail,Lupin III,City Hunter,Dirty Pair,Magic Kaito,Lupin III: Part II,Lupin III: Part III,Release the Spyce,Magic Kaito 1412,"Kodama, Kenji:Director","Okuwaki, Masaharu:Episode Director","Okawa, Toshimichi:Script","Szczepanski, Vincent:Script",Cat's Eye,#3189,#4633,"21,889",6,2,1,"['Kodama, Kenji', 'Director'], ['Okuwaki, Masaharu', 'Episode Director'], ['Okawa, Toshimichi', 'Script'], ['Szczepanski, Vincent', 'Script']","Type, 
TV","Episodes, 
  73","Status, 
  Finished Airing","Aired, 
  Jul 11, 1983 to Jul 8, 1985","Producers, 
ImaginAsian Entertainment","Licensors, 
Nozomi Entertainment","Studios, 
Tokyo Movie Shinsha","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         MysteryMystery,         RomanceRomance","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.201 (scored by 72187,218 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/1932/Cats_Eye, Character:: /anime/37516/City_Hunter_Movie__Shinjuku_Private_Eyes"
2044,Full Moon wo Sagashite,Bishoujo Senshi Sailor Moon,Mahou no Stage Fancy Lala,Mahou no Yousei Persia,Mahou no Star Magical Emi,Hime Chen! Otogi Chikku Idol Lilpri,PriPara,Mahou no Princess Minky Momo,Idol Densetsu Eriko,Star☆Twinkle Precure,"Kobayashi, Osamu:Director","Fujiyama, Fusanobu:Sound Director","Mochizuki, Tomomi:Episode Director","Annou, Takashi:Episode Director",Mahou no Tenshi Creamy Mami,#2389,#5384,"14,972",4,2,0,"['Kobayashi, Osamu', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Annou, Takashi', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Jul 1, 1983 to Jun 29, 1984","Producers, 
Kodansha","Licensors, 
    None found, add some","Studios, 
Pierrot","Source, 
  Original","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
Idols (Female)Idols (Female),         Mahou ShoujoMahou Shoujo,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.361 (scored by 42504,250 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/9882/Mahou_no_Tenshi_Creamy_Mami, Sequel:: /anime/2045/Mahou_no_Tenshi_Creamy_Mami__Eien_no_Once_More, Spin-off:: /anime/2080/Majokko_Club_Yoningumi__A_Kuukan_kara_no_Alien_X, Side story:: /anime/4126/Mahou_no_Tenshi_Creamy_Mami__Lovely_Serenade, Character:: /anime/19279/Pony_Metal_U-GAIM_Promotion_Film"
2089,Macross,Suisei no Gargantia,Uchuu no Kishi Tekkaman Blade,,,,,,,,"Ishiguro, Noboru:Director","Akiyama, Katsuhito:Episode Director","Nishimori, Akira:Episode Director","Matsuzaki, Kenichi:Script",Choujikuu Seiki Orguss,#6715,#7515,"6,575",4,2,3,"['Ishiguro, Noboru', 'Director'], ['Akiyama, Katsuhito', 'Episode Director'], ['Nishimori, Akira', 'Episode Director'], ['Matsuzaki, Kenichi', 'Script']","Type, 
TV","Episodes, 
  35","Status, 
  Finished Airing","Aired, 
  Jul 3, 1983 to Apr 8, 1984","Producers, 
Artland,       Victor Entertainment,       Mainichi Broadcasting System,       Big West","Licensors, 
Discotek Media,       ImaginAsian Entertainment","Studios, 
Tokyo Movie Shinsha,       Studio Nue","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         RomanceRomance,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.511 (scored by 14711,471 users)
      


1
          indicates a weighted score.","Sequel:: /anime/2090/Choujikuu_Seiki_Orguss_02, Summary:: /anime/32218/Choujikuu_Seiki_Orguss_Memorial"
1873,Miracle Giants Doumu-kun,Rockman.EXE,Rockman.EXE Axess,Gundam Build Fighters,Kidou Tenshi Angelic Layer,Danball Senki,,,,,"Yuyama, Kunihiko:Director","Matsuura, Noriyoshi:Sound Director","Ochi, Kazuhiro:Episode Director","Fujikawa, Keisuke:Script",Plawres Sanshirou,#2225,#9077,"3,975",0,1,0,"['Yuyama, Kunihiko', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Ochi, Kazuhiro', 'Episode Director'], ['Fujikawa, Keisuke', 'Script']","Type, 
TV","Episodes, 
  37","Status, 
  Finished Airing","Aired, 
  Jun 5, 1983 to Feb 26, 1984","Producers, 
Asatsu DK","Licensors, 
    None found, add some","Studios, 
Kaname Productions","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",
6428,,,,,,,,,,,"Okuda, Seiji:Director",Neverland:Theme Song Arrangement,"Inoue, Shunji:Theme Song Composition","Nagai, Go:Original Creator",Psychoarmor Govarian,#7296,#12078,"1,468",0,0,1,"['Okuda, Seiji', 'Director'], ['Neverland', 'Theme Song Arrangement'], ['Inoue, Shunji', 'Theme Song Composition'], ['Nagai, Go', 'Original Creator']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 6, 1983 to Dec 28, 1983","Producers, 
TV Tokyo,       Dynamic Planning","Licensors, 
Discotek Media","Studios, 
Knack Productions","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.411 (scored by 368368 users)
      


1
          indicates a weighted score.",
3201,Unico,,,,,,,,,,"Terada, Kenji:Script","Matsuyama, Yuushi:Theme Song Arrangement","Shinbou, Akiyuki:Key Animation","Gotou, Takayuki:Key Animation",Pure-tou no Nakama-tachi,#5832,#13261,"1,019",0,0,0,"['Terada, Kenji', 'Script'], ['Matsuyama, Yuushi', 'Theme Song Arrangement'], ['Shinbou, Akiyuki', 'Key Animation'], ['Gotou, Takayuki', 'Key Animation']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 1, 1983 to Dec 23, 1983","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Picture book","Genre, 
FantasyFantasy","Demographic, 
KidsKids","Duration, 
  30 min. per ep.","Rating, 
  G - All Ages","Score, 
6.671 (scored by 379379 users)
      


1
          indicates a weighted score.",
1824,Hotaru no Haka,Kono Sekai no Katasumi ni,Ushiro no Shoumen Daare,Pika Don,Glass no Usagi,Tokyo Magnitude 8.0,Ohoshi-sama no Rail,Shounen Kenya,Evangelion Movie 3: Q,Tako ni Natta Okaasan,"Macek, Carl:Producer","Masaki, Mori:Director","Aketagawa, Susumu:Sound Director","Hirokawa, Shuuichi:Episode Director",Hadashi no Gen,#1025,#2966,"54,199",24,2,2,"['Macek, Carl', 'Producer'], ['Masaki, Mori', 'Director'], ['Aketagawa, Susumu', 'Sound Director'], ['Hirokawa, Shuuichi', 'Episode Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1983","Studios, 
Madhouse","Source, 
  Manga","Genres, 
Award WinningAward Winning,         DramaDrama","Theme, 
HistoricalHistorical","Demographic, 
ShounenShounen","Duration, 
  1 hr. 23 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.771 (scored by 2066120,661 users)
      


1
          indicates a weighted score.","Ranked, 
  #10252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/3281/Hadashi_no_Gen, Sequel:: /anime/1825/Hadashi_no_Gen_2"
2429,Chirin no Suzu,Tetsuwan Atom (1980),,,,,,,,,"Maruyama, Masao:Producer","Murano, Moribi:Director","Urakami, Yasuo:Sound Director","Shiratori, Emiko:Theme Song Performance",Unico: Mahou no Shima e,#3764,#9514,"3,433",0,1,0,"['Maruyama, Masao', 'Producer'], ['Murano, Moribi', 'Director'], ['Urakami, Yasuo', 'Sound Director'], ['Shiratori, Emiko', 'Theme Song Performance']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 16, 1983","Studios, 
Madhouse","Source, 
  Manga","Genres, 
AdventureAdventure,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  1 hr. 31 min.","Rating, 
  G - All Ages","Score, 
7.101 (scored by 15331,533 users)
      


1
          indicates a weighted score.","Ranked, 
  #37642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9514",Prequel:: /anime/2427/Unico
12663,,,,,,,,,,,"Nishizawa, Nobutaka:Director","Maya, Mineo:Original Creator","Nishio, Daisuke:Assistant Director","Aoki, Nozomi:Music",Patalliro! Stardust Keikaku,#6589,#11387,"1,862",1,1,0,"['Nishizawa, Nobutaka', 'Director'], ['Maya, Mineo', 'Original Creator'], ['Nishio, Daisuke', 'Assistant Director'], ['Aoki, Nozomi', 'Music']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 10, 1983","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
AdventureAdventure,         Boys LoveBoys Love,         ComedyComedy","Demographic, 
ShoujoShoujo","Duration, 
  48 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.531 (scored by 514514 users)
      


1
          indicates a weighted score.","Ranked, 
  #65892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11387","Members, 
    1,862","Adaptation:: /manga/6045/Patalliro, Parent story:: /anime/2835/Patalliro"
5303,,,,,,,,,,,"Tomino, Yoshiyuki:Director","Kase, Mitsuko:Episode Director","Suzuki, Yoshitake:Script","Kushida, Akira:Theme Song Performance",Xabungle Graffiti,#11263,#12878,"1,140",0,0,0,"['Tomino, Yoshiyuki', 'Director'], ['Kase, Mitsuko', 'Episode Director'], ['Suzuki, Yoshitake', 'Script'], ['Kushida, Akira', 'Theme Song Performance']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 9, 1983","Producers, 
    None found, add some","Source, 
  Unknown","Theme, 
MechaMecha","Duration, 
  1 hr. 23 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.561 (scored by 269269 users)
      


1
          indicates a weighted score.","Ranked, 
  #112632

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12878","Members, 
    1,140","Favorites, 
  0",Full story:: /anime/2254/Sentou_Mecha_Xabungle
