index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
121,D.Gray-man,Busou Renkin,Soul Eater,Baccano!,Chrno Crusade,Ao no Exorcist,Shinseiki Evangelion,Code Geass: Hangyaku no Lelouch,Shingeki no Kyojin,Tegamibachi,"Cook, Justin:Producer","Minami, Masahiko:Producer","Watson, Barry:Producer","Maruyama, Hiroo:Producer",Fullmetal Alchemist,#473,#81,"1,465,717",222,20,4,"['Cook, Justin', 'Producer'], ['Minami, Masahiko', 'Producer'], ['Watson, Barry', 'Producer'], ['Maruyama, Hiroo', 'Producer']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Oct 4, 2003 to Oct 2, 2004","Producers, 
Aniplex,       Dentsu,       Square Enix,       Mainichi Broadcasting System","Licensors, 
Funimation,       Aniplex of America","Studios, 
Bones","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Award WinningAward Winning,         DramaDrama,         FantasyFantasy","Theme, 
MilitaryMilitary","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/25/Fullmetal_Alchemist, Sequel:: /anime/430/Fullmetal_Alchemist__The_Conqueror_of_Shamballa, Summary:: /anime/664/Fullmetal_Alchemist__Reflections, Side story:: /anime/908/Fullmetal_Alchemist__Premium_Collection, Alternative version:: /anime/5114/Fullmetal_Alchemist__Brotherhood"
329,NHK ni Youkoso!,Cowboy Bebop,Uchuu Kyoudai,Freedom,Ouritsu Uchuugun: Honneamise no Tsubasa,Toshokan Sensou,Shirobako,Tsuki to Laika to Nosferatu,Kidou Keisatsu Patlabor: On Television,Chikyuu Bouei Kigyou Dai-Guard,"Taniguchi, Gorou:Director","Urakami, Yasuo:Sound Director","Murata, Kazuya:Episode Director","Igarashi, Shishou:Episode Director",Planetes,#294,#953,"252,847",88,8,7,"['Taniguchi, Gorou', 'Director'], ['Urakami, Yasuo', 'Sound Director'], ['Murata, Kazuya', 'Episode Director'], ['Igarashi, Shishou', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 4, 2003 to Apr 17, 2004","Producers, 
Bandai Visual,       NHK","Licensors, 
Bandai Entertainment","Studios, 
Sunrise","Source, 
  Manga","Genres, 
Award WinningAward Winning,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         SpaceSpace,         WorkplaceWorkplace","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/481/Planetes, Other:: /anime/10735/Planetes_Picture_Drama"
60,D.Gray-man,Fullmetal Alchemist,Pandora Hearts,Trinity Blood,Black Cat (TV),Ao no Exorcist,InuYasha,Erementar Gerad,Romeo x Juliet,Tengen Toppa Gurren Lagann,"Kanbe, Hiroyuki:Co-Director","Kou, Yuu:Director","Tsuruoka, Youta:Sound Director","Sayama, Kiyoko:Episode Director",Chrno Crusade,#1437,#1063,"226,234",47,7,5,"['Kanbe, Hiroyuki', 'Co-Director'], ['Kou, Yuu', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Sayama, Kiyoko', 'Episode Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Nov 25, 2003 to Jun 10, 2004","Producers, 
Lantis,       Kadokawa Shoten,       Fuji TV","Licensors, 
ADV Films,       Funimation","Studios, 
Gonzo","Source, 
  Manga","Genres, 
ActionAction,         RomanceRomance,         SupernaturalSupernatural","Themes, 
HistoricalHistorical,         MythologyMythology","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/338/Chrno_Crusade, Side story:: /anime/4450/Chrno_Crusade__Az_demo_Wakaru_Chrno_Crusade_Kouza"
267,Kenpuu Denki Berserk,Trigun,Phantom: Requiem for the Phantom,91 Days,Hellsing,Black Lagoon,Texhnolyze,Hellsing Ultimate,Devil May Cry,Rainbow: Nisha Rokubou no Shichinin,"Kitayama, Shigeru:Producer","Kubo, Tooru:Producer","Tsuru, Toshiyuki:Director","Araki, Tetsurou:Episode Director",Gungrave,#923,#1242,"190,124",64,10,4,"['Kitayama, Shigeru', 'Producer'], ['Kubo, Tooru', 'Producer'], ['Tsuru, Toshiyuki', 'Director'], ['Araki, Tetsurou', 'Episode Director']","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 7, 2003 to Mar 30, 2004","Premiered, 
Fall 2003","Licensors, 
Funimation,       Geneon Entertainment USA","Studios, 
Madhouse","Source, 
  Game","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         GoreGore,         Organized CrimeOrganized Crime,         Super PowerSuper Power","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.821 (scored by 6943069,430 users)
      


1
          indicates a weighted score.","Ranked, 
  #9232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
134,Haibane Renmei,Phantom: Requiem for the Phantom,Elfen Lied,Black Bullet,Monster,Noir,Shinseiki Evangelion,Saishuu Heiki Kanojo,Strike Witches,Mahou Shoujo Madoka★Magica,"Cook, Justin:Producer","Watson, Barry:Producer","Hamano, Takatoshi:Producer","Watanabe, Kazuya:Producer",Gunslinger Girl,#2284,#1243,"189,947",63,11,5,"['Cook, Justin', 'Producer'], ['Watson, Barry', 'Producer'], ['Hamano, Takatoshi', 'Producer'], ['Watanabe, Kazuya', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 9, 2003 to Feb 19, 2004","Producers, 
Marvelous Entertainment,       Fuji TV","Licensors, 
Funimation","Studios, 
Madhouse","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
MilitaryMilitary,         PsychologicalPsychological","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.391 (scored by 7762177,621 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/649/Gunslinger_Girl, Sequel:: /anime/3231/Gunslinger_Girl__Il_Teatrino"
169,Fate/stay night,Kara no Kyoukai Movie 1: Fukan Fuukei,Sola,Dance in the Vampire Bund,Elfen Lied,Tsukuyomi: Moon Phase,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),Vampire Knight,Hitsuji no Uta,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),"Matsukura, Yuuji:Producer","Sakurabi, Katsushi:Director","Aketagawa, Jin:Sound Director","Abo, Takao:Episode Director",Shingetsutan Tsukihime,#5083,#1379,"168,931",32,9,18,"['Matsukura, Yuuji', 'Producer'], ['Sakurabi, Katsushi', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Abo, Takao', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 10, 2003 to Dec 26, 2003","Producers, 
TBS,       Rondo Robe,       Movic","Licensors, 
Sentai Filmworks,       Geneon Entertainment USA","Studios, 
J.C.Staff","Source, 
  Visual novel","Genres, 
ActionAction,         HorrorHorror,         MysteryMystery,         RomanceRomance,         SupernaturalSupernatural","Themes, 
Super PowerSuper Power,         VampireVampire","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.811 (scored by 7148171,481 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/705/Shingetsutan_Tsukihime, Character:: /anime/10012/Carnival_Phantasm"
147,School Days,Clannad: After Story,ef: A Tale of Memories.,White Album 2,Saishuu Heiki Kanojo,Suzuka,Hanbun no Tsuki ga Noboru Sora,Golden Time,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Kimi no Iru Machi,"Cook, Justin:Producer","Yoshinuma, Oshi:Assistant Producer","Watanabe, Tetsuya:Director","Kikuta, Hiromi:Sound Director",Kimi ga Nozomu Eien,#3393,#1591,"141,976",65,8,12,"['Cook, Justin', 'Producer'], ['Yoshinuma, Oshi', 'Assistant Producer'], ['Watanabe, Tetsuya', 'Director'], ['Kikuta, Hiromi', 'Sound Director']","Type, 
TV","Episodes, 
  14","Status, 
  Finished Airing","Aired, 
  Oct 5, 2003 to Jan 4, 2004","Producers, 
Lantis,       Media Factory,       Age","Licensors, 
Funimation","Studios, 
Studio Fantasia","Source, 
  Visual novel","Genres, 
DramaDrama,         RomanceRomance","Theme, 
Love PolygonLove Polygon","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.171 (scored by 6858168,581 users)
      


1
          indicates a weighted score.","Spin-off:: /anime/281/Akane_Maniax, Alternative version:: /anime/3318/Kimi_ga_Nozomu_Eien__Next_Season"
114,Danshi Koukousei no Nichijou,Detroit Metal City,Gintama,Sakamoto desu ga?,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,Beelzebub,School Rumble,Nichijou,Azumanga Daiou The Animation,Sayonara Zetsubou Sensei,"Kobayashi, Noriko:Producer","Sakurai, Hiroaki:Director","Moriwaki, Makoto:Episode Director","Imaishi, Hiroyuki:Storyboard",Sakigake!! Cromartie Koukou,#788,#1622,"138,872",31,3,2,"['Kobayashi, Noriko', 'Producer'], ['Sakurai, Hiroaki', 'Director'], ['Moriwaki, Makoto', 'Episode Director'], ['Imaishi, Hiroyuki', 'Storyboard']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Oct 3, 2003 to Mar 26, 2004","Producers, 
TV Tokyo Music","Licensors, 
ADV Films,       Sentai Filmworks,       Discotek Media","Studios, 
Production I.G","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
DelinquentsDelinquents,         Gag HumorGag Humor,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  11 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/339/Sakigake_Cromartie_Koukou
193,Rosario to Vampire,Magikano,Majimoji Rurumo,Rosario to Vampire Capu2,Nisekoi,Mahou Sensei Negima!,Rental Magica,Happiness!,Tenchi Muyou! Ryououki,To LOVE-Ru,"Matsukura, Yuuji:Producer","Takechi, Tsuneo:Producer","Kimura, Shinichirou:Director","Takahashi, Shigeharu:Episode Director",Maburaho,#5504,#2095,"97,350",21,5,8,"['Matsukura, Yuuji', 'Producer'], ['Takechi, Tsuneo', 'Producer'], ['Kimura, Shinichirou', 'Director'], ['Takahashi, Shigeharu', 'Episode Director']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Oct 14, 2003 to Apr 6, 2004","Premiered, 
Fall 2003","Licensors, 
ADV Films","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.731 (scored by 4871648,716 users)
      


1
          indicates a weighted score.","Ranked, 
  #55042

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/120/Maburaho
1050,Gintama,Heppoko Jikken Animation Excel♥Saga,Sakigake!! Cromartie Koukou,Senyuu.,School Rumble,Keroro Gunsou,Puni Puni☆Poemii,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,Needless,Duel Masters,"Yoshizawa, Takao:Producer","Umezawa, Atsutoshi:Producer","Shibata, Hiroki:Director","Koga, Gou:Episode Director",Bobobo-bo Bo-bobo,#1854,#2157,"93,689",21,1,5,"['Yoshizawa, Takao', 'Producer'], ['Umezawa, Atsutoshi', 'Producer'], ['Shibata, Hiroki', 'Director'], ['Koga, Gou', 'Episode Director']","Type, 
TV","Episodes, 
  76","Status, 
  Finished Airing","Aired, 
  Nov 8, 2003 to Oct 15, 2005","Producers, 
Avex Entertainment,       Dentsu,       TV Asahi","Licensors, 
Discotek Media,       Illumitoon Entertainment","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
Gag HumorGag Humor","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1505/Bobobo-bo_Bo-bobo, Summary:: /anime/30143/Bobobo-bo_Bo-bobo_Recap"
