index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
226,Higurashi no Naku Koro ni,Mirai Nikki (TV),Deadman Wonderland,Gokukoku no Brynhildr,Another,Claymore,Chobits,Gantz,Shinseiki Evangelion,Blood+,"Tamura, Manabu:Producer","Morijiri, Kazuaki:Producer","Suzuki, Seiji:Assistant Producer","Kanbe, Mamoru:Director",Elfen Lied,#1920,#74,"1,507,078",417,94,138,"['Tamura, Manabu', 'Producer'], ['Morijiri, Kazuaki', 'Producer'], ['Suzuki, Seiji', 'Assistant Producer'], ['Kanbe, Mamoru', 'Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 25, 2004 to Oct 17, 2004","Producers, 
VAP,       Genco","Licensors, 
ADV Films","Studios, 
Arms","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         HorrorHorror,         RomanceRomance,         SupernaturalSupernatural,         SuspenseSuspense","Themes, 
GoreGore,         PsychologicalPsychological","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/933/Elfen_Lied, Side story:: /anime/376/Elfen_Lied__Tooriame_nite_Arui_wa_Shoujo_wa_Ikani_Shite_Sono_Shinjou_ni_Itatta_ka_-_Regenschauer"
395,Elfen Lied,Deadman Wonderland,School Days,Devil Survivor 2 The Animation,Terra Formars,Inuyashiki,,,,,"Itano, Ichirou:Director","Suzuki, Shingo:Storyboard","Nishimori, Akira:Storyboard","Tsukasa, Sunaga:Storyboard",Gantz 2nd Stage,#4129,#1429,"162,329",21,11,16,"['Itano, Ichirou', 'Director'], ['Suzuki, Shingo', 'Storyboard'], ['Nishimori, Akira', 'Storyboard'], ['Tsukasa, Sunaga', 'Storyboard']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Aug 26, 2004 to Nov 18, 2004","Producers, 
Fuji TV","Licensors, 
ADV Films,       Funimation","Studios, 
Gonzo","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         HorrorHorror,         Sci-FiSci-Fi,         SuspenseSuspense","Themes, 
GoreGore,         High Stakes GameHigh Stakes Game,         PsychologicalPsychological,         SurvivalSurvival","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/564/Gantz, Prequel:: /anime/384/Gantz, Other:: /anime/32071/Gantz_O"
241,To LOVE-Ru,Nagasarete Airantou,DearS,Maria†Holic,Mayo Chiki!,Love Hina,Kanokon,Zero no Tsukaima,Goshuushou-sama Ninomiya-kun,Chobits,"Matsuzaki, Yoshiyuki:Producer","Aoki, Ei:Director","Tsuruoka, Youta:Sound Director","Tomoda, Masaharu:Episode Director",Girls Bravo: First Season,#7551,#1531,"149,154",17,9,11,"['Matsuzaki, Yoshiyuki', 'Producer'], ['Aoki, Ei', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Tomoda, Masaharu', 'Episode Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jul 5, 2004 to Sep 27, 2004","Producers, 
AIC,       Lantis,       Kadokawa Shoten,       Fuji TV,       Rakuonsha,       KlockWorx,       Happinet Pictures,       Studio Jack","Licensors, 
Funimation,       Geneon Entertainment USA","Studios, 
AIC Spirits","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         IsekaiIsekai,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/325/Girls_Bravo, Sequel:: /anime/487/Girls_Bravo__Second_Season"
63,Chobits,Sora no Otoshimono,Girls Bravo: First Season,Asobi ni Iku yo!,To LOVE-Ru,Mahoromatic: Automatic Maiden,Akikan!,Sekirei,Goshuushou-sama Ninomiya-kun,Kono Minikuku mo Utsukushii Sekai,"Oosawa, Nobuhiro:Producer","Suzuki, Iku:Director","Kikuta, Hiromi:Sound Director","Watanabe, Junichi:Episode Director",DearS,#6430,#1537,"148,398",26,10,10,"['Oosawa, Nobuhiro', 'Producer'], ['Suzuki, Iku', 'Director'], ['Kikuta, Hiromi', 'Sound Director'], ['Watanabe, Junichi', 'Episode Director']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 11, 2004 to Sep 26, 2004","Premiered, 
Summer 2004","Licensors, 
Discotek Media,       Geneon Entertainment USA","Studios, 
Daume","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         Sci-FiSci-Fi,         EcchiEcchi","Theme, 
HaremHarem","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.561 (scored by 7970779,707 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/97/DearS, Side story:: /anime/1817/DearS__Kin_no_Tama_desu_no"
166,Samurai Champloo,Rurouni Kenshin: Meiji Kenkaku Romantan,Gankutsuou,Seirei no Moribito,Brave 10,Hakuouki,Tengen Toppa Gurren Lagann,Basilisk: Kouga Ninpou Chou,Break Blade Movie 1: Kakusei no Toki,Utawarerumono,"Cook, Justin:Producer","Watson, Barry:Producer","Takizawa, Toshifumi:Director","Tsuruoka, Youta:Sound Director",Samurai 7,#2089,#1701,"131,210",18,7,6,"['Cook, Justin', 'Producer'], ['Watson, Barry', 'Producer'], ['Takizawa, Toshifumi', 'Director'], ['Tsuruoka, Youta', 'Sound Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jun 12, 2004 to Dec 25, 2004","Producers, 
GDH,       Sotsu Music Publishing","Licensors, 
Funimation","Studios, 
Gonzo","Source, 
  Other","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
HistoricalHistorical,         MechaMecha,         SamuraiSamurai","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.431 (scored by 6286462,864 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/10226/Samurai_7
75,Shinseiki Evangelion,Kidou Senshi Gundam SEED,RahXephon,Sidonia no Kishi,Ginga Kikoutai Majestic Prince,Buddy Complex,Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,Zegapain,Bokura no,Kurogane no Linebarrels,"Cook, Justin:Producer","Nakanishi, Go:Producer","Noto, Takashi:Producer","Chino, Takatoshi:Producer",Soukyuu no Fafner: Dead Aggressor,#2890,#3130,"48,524",14,3,1,"['Cook, Justin', 'Producer'], ['Nakanishi, Go', 'Producer'], ['Noto, Takashi', 'Producer'], ['Chino, Takatoshi', 'Producer']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Jul 5, 2004 to Dec 27, 2004","Producers, 
TV Tokyo Music,       King Records","Licensors, 
Funimation,       Geneon Entertainment USA","Studios, 
Xebec","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.261 (scored by 1511115,111 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/13393/Soukyuu_no_Fafner__Dead_Aggressor, Prequel:: /anime/560/Soukyuu_no_Fafner__Dead_Aggressor_-_Right_of_Left, Sequel:: /anime/8098/Soukyuu_no_Fafner__Dead_Aggressor_-_Heaven_and_Earth, Summary:: /anime/9494/Soukyuu_no_Fafner__Dead_Aggressor_-_Arcadian_Memory, Spin-off:: /anime/50675/Soukyuu_no_Fafner__Dead_Aggressor_-_Behind_the_Line"
229,Renkin San-kyuu Magical? Pokaan,Fireball,Kill Me Baby,Bobobo-bo Bo-bobo,Hayate no Gotoku!,Majokko Tsukune-chan,Heppoko Jikken Animation Excel♥Saga,Azumanga Daiou The Animation,Getsumen to Heiki Mina,FLCL,"Matsui, Hitoyuki:Director","Aketagawa, Jin:Sound Director","Sotozaki, Haruo:Episode Director","Terahigashi, Katsumi:Episode Director",Ninin ga Shinobuden,#4689,#3727,"35,113",14,1,0,"['Matsui, Hitoyuki', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Sotozaki, Haruo', 'Episode Director'], ['Terahigashi, Katsumi', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 10, 2004 to Sep 25, 2004","Producers, 
Toshiba Entertainment,       Happinet Pictures","Licensors, 
Nozomi Entertainment,       NYAV Post","Studios, 
ufotable","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Martial ArtsMartial Arts,         ParodyParody","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.891 (scored by 1612916,129 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/66/Ninin_ga_Shinobuden
483,Figure 17: Tsubasa & Hikaru,Solty Rei,Elfen Lied,Witchblade,Fullmetal Alchemist,Key the Metal Idol,Gunslinger Girl,Gungrave,Stranger: Mukou Hadan,Koukyoushihen Eureka Seven,"Minami, Masahiko:Producer","Sasaki, Shirou:Producer","Nakajima, Toshihiko:Producer","Nakajima, Yoshimi:Producer",Kurau Phantom Memory,#2733,#3952,"31,382",6,1,1,"['Minami, Masahiko', 'Producer'], ['Sasaki, Shirou', 'Producer'], ['Nakajima, Toshihiko', 'Producer'], ['Nakajima, Yoshimi', 'Producer']","Status, 
  Finished Airing","Aired, 
  Jun 25, 2004 to Dec 16, 2004","Premiered, 
Summer 2004","Broadcast, 
    Unknown","Studios, 
Bones","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
SpaceSpace,         Super PowerSuper Power","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.291 (scored by 81768,176 users)
      


1
          indicates a weighted score.","Ranked, 
  #27332

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3952",Adaptation:: /manga/23799/KURAU_Phantom_Memory
444,Otome wa Boku ni Koishiteru,,,,,,,,,,"Matsushita, Yukihiro:Director","Iwanami, Yoshikazu:Sound Director","Furuhashi, Kazuhiro:Episode Director","Yoshida, Shunji:Episode Director",Maria-sama ga Miteru: Haru,#1373,#4154,"28,015",9,1,0,"['Matsushita, Yukihiro', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Furuhashi, Kazuhiro', 'Episode Director'], ['Yoshida, Shunji', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 4, 2004 to Sep 26, 2004","Producers, 
    None found, add some","Licensors, 
Nozomi Entertainment","Studios, 
Studio Deen","Source, 
  Light novel","Genres, 
DramaDrama,         Girls LoveGirls Love","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/4177/Maria-sama_ga_Miteru, Prequel:: /anime/158/Maria-sama_ga_Miteru, Sequel:: /anime/1729/Maria-sama_ga_Miteru_3rd, Side story:: /anime/3469/Maria-sama_ga_Miteru__Haru_Specials"
525,Bakumatsu Kikansetsu Irohanihoheto,Legend of Basara,Genji Monogatari Sennenki,Gasaraki,Mononoke,Kurozuka,,,,,"Nakatani, Toshio:Producer","Nakatake, Tetsuya:Producer","Morishita, Katsuji:Producer","Kobayashi, Mikiko:Assistant Producer",Otogizoushi,#4606,#5040,"17,973",5,3,0,"['Nakatani, Toshio', 'Producer'], ['Nakatake, Tetsuya', 'Producer'], ['Morishita, Katsuji', 'Producer'], ['Kobayashi, Mikiko', 'Assistant Producer']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 7, 2004 to Mar 30, 2005","Producers, 
VAP,       Nippon Television Network","Licensors, 
Media Blasters","Studios, 
Production I.G","Source, 
  Original","Genres, 
AdventureAdventure,         DramaDrama,         FantasyFantasy","Theme, 
HistoricalHistorical","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.911 (scored by 43654,365 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/470/Otogizoushi
