index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
16592,Mirai Nikki (TV),Akuma no Riddle,Ansatsu Kyoushitsu,Btooom!,Rokka no Yuusha,Deadman Wonderland,Munou na Nana,Tomodachi Game,Umineko no Naku Koro ni,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Cook, Justin:Producer","Maeda, Toshihiro:Producer","Fukura, Kei:Producer","Kishi, Seiji:Director",Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,#3193,#170,"937,578",150,68,41,"['Cook, Justin', 'Producer'], ['Maeda, Toshihiro', 'Producer'], ['Fukura, Kei', 'Producer'], ['Kishi, Seiji', 'Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 5, 2013 to Sep 27, 2013","Producers, 
Geneon Universal Entertainment,       Studio Hibari,       Mainichi Broadcasting System,       Showgate","Licensors, 
Funimation","Studios, 
Lerche","Source, 
  Visual novel","Genres, 
HorrorHorror,         MysteryMystery,         SuspenseSuspense","Themes, 
High Stakes GameHigh Stakes Game,         PsychologicalPsychological,         SchoolSchool,         SurvivalSurvival","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.201 (scored by 543078543,078 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/37917/Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei, Sequel:: /anime/32189/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Mirai-hen"
15451,Ichiban Ushiro no Daimaou,Trinity Seven,Hyakka Ryouran: Samurai Bride,To LOVE-Ru Darkness,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,Hataraku Maou-sama!,Garo: Honoo no Kokuin,Shinmai Maou no Testament,,,"Cook, Justin:Producer","Usui, Hisato:Producer","Hatakeyama, Takurou:Producer","Yanagisawa, Tetsuya:Director",High School DxD New,#1929,#184,"909,788",55,5,2,"['Cook, Justin', 'Producer'], ['Usui, Hisato', 'Producer'], ['Hatakeyama, Takurou', 'Producer'], ['Yanagisawa, Tetsuya', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 7, 2013 to Sep 22, 2013","Producers, 
Genco,       Lantis,       Media Factory,       Movic,       AT-X,       Showgate,       Q-Tec,       Fujimi Shobo","Licensors, 
Funimation","Studios, 
TNK","Source, 
  Light novel","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         MythologyMythology,         SchoolSchool","Duration, 
  26 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.471 (scored by 592639592,639 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/25409/High_School_DxD, Prequel:: /anime/12729/High_School_DxD_OVA, Sequel:: /anime/30300/High_School_DxD_New__Oppai_Tsutsumimasu"
18507,Kuroko no Basket,Haikyuu!!,Tsurune: Kazemai Koukou Kyuudou-bu,Prince of Stride: Alternative,Yuri!!! on Ice,Tsuritama,SK∞,K-On!,Chihayafuru,Ouran Koukou Host Club,"Cook, Justin:Producer","Nakamura, Shinichi:Producer","Saitou, Shigeru:Producer","Nishide, Masayuki:Producer",Free!,#2553,#233,"797,259",123,25,11,"['Cook, Justin', 'Producer'], ['Nakamura, Shinichi', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Nishide, Masayuki', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 4, 2013 to Sep 26, 2013","Producers, 
Lantis,       Iwatobi High School Swimming Club,       Asahi Broadcasting","Licensors, 
Funimation,       Discotek Media,       Crunchyroll","Studios, 
Kyoto Animation,       Animation Do","Source, 
  Original","Genre, 
SportsSports","Theme, 
SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.331 (scored by 439011439,011 users)
      


1
          indicates a weighted score.","Other:: /anime/17819/Kyoto_Animation__Suiei-hen, Side story:: /anime/19671/Free__FrFr_-_Short_Movie, Sequel:: /anime/22265/Free_Eternal_Summer, Prequel:: /anime/30415/High☆Speed_Movie__Free_Starting_Days, Alternative version:: /anime/33845/Free_Movie_1__Timeless_Medley_-_Kizuna"
11633,Noragami,Hataraku Maou-sama!,Soul Eater,Ao no Exorcist,Strike the Blood,Rosario to Vampire,Beelzebub,Makai Senki Disgaea,Nanbaka,Servamp,"Ooishi, Hiromichi:Producer","Miya, Shigeyuki:Director","Iida, Satoki:Sound Director","Tanaka, Tomoya:Episode Director",Blood Lad,#2941,#290,"686,581",51,18,9,"['Ooishi, Hiromichi', 'Producer'], ['Miya, Shigeyuki', 'Director'], ['Iida, Satoki', 'Sound Director'], ['Tanaka, Tomoya', 'Episode Director']","Episodes, 
  10","Status, 
  Finished Airing","Aired, 
  Jul 8, 2013 to Sep 9, 2013","Premiered, 
Summer 2013","Licensors, 
VIZ Media","Studios, 
Brain's Base","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy","Themes, 
DelinquentsDelinquents,         MythologyMythology,         VampireVampire","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.251 (scored by 360644360,644 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/21614/Blood_Lad, Sequel:: /anime/18441/Blood_Lad__Wagahai_wa_Neko_de_wa_Nai, Other:: /anime/34751/Blood_Lad__Kanketsu_Kinen"
17074,Katanagatari,Toki wo Kakeru Shoujo,Mahou Shoujo Madoka★Magica,Shinseiki Evangelion,Yuu☆Yuu☆Hakusho,Fate/Extra: Last Encore,Strike the Blood,Re:Zero kara Hajimeru Isekai Seikatsu,Noragami Aragoto,Mekakucity Actors,"Iwakami, Atsuhiro:Producer","Kubota, Mitsutoshi:Producer","Matsushita, Takuya:Producer","Kamiji, Tomoyo:Assistant Producer",Monogatari Series: Second Season,#45,#302,"667,070",79,4,1,"['Iwakami, Atsuhiro', 'Producer'], ['Kubota, Mitsutoshi', 'Producer'], ['Matsushita, Takuya', 'Producer'], ['Kamiji, Tomoyo', 'Assistant Producer']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 7, 2013 to Dec 29, 2013","Producers, 
Aniplex,       Kodansha,       Cyclone Graphics","Licensors, 
Aniplex of America","Studios, 
Shaft","Source, 
  Light novel","Genres, 
ComedyComedy,         MysteryMystery,         RomanceRomance,         SupernaturalSupernatural","Theme, 
VampireVampire","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.761 (scored by 356187356,187 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/23751/Monogatari_Series__Second_Season, Prequel:: /anime/11597/Nisemonogatari, Sequel:: /anime/21855/Hanamonogatari, Side story:: /anime/32268/Koyomimonogatari"
16742,NHK ni Youkoso!,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Himouto! Umaru-chan,Bocchi the Rock!,Hitoribocchi no Marumaru Seikatsu,Danshi Koukousei no Nichijou,Lucky☆Star,"Komi-san wa, Comyushou desu.",Ore no Imouto ga Konnani Kawaii Wake ga Nai,Kuma Miko,"Kaneko, Hayato:Producer","Itou, Makoto:Producer","Aitani, Atsushi:Producer","Nakagawa, Jirou:Producer",Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,#4290,#318,"651,376",167,50,27,"['Kaneko, Hayato', 'Producer'], ['Itou, Makoto', 'Producer'], ['Aitani, Atsushi', 'Producer'], ['Nakagawa, Jirou', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 9, 2013 to Sep 24, 2013","Producers, 
TV Tokyo,       Media Factory,       MediaNet,       AT-X,       DAX Production,       Sony Music Communications,       Bushiroad,       Good Smile Company,       NichiNare","Licensors, 
Sentai Filmworks","Studios, 
SILVER LINK.","Source, 
  Web manga","Genre, 
ComedyComedy","Themes, 
Otaku CultureOtaku Culture,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.991 (scored by 339570339,570 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/28533/Watashi_ga_Motenai_no_wa_Dou_Kangaetemo_Omaera_ga_Warui, Sequel:: /anime/20449/Watashi_ga_Motenai_no_wa_Dou_Kangaetemo_Omaera_ga_Warui__Motenaishi_Nazomeite_Miru"
16706,Date A Live,Suzumiya Haruhi no Shoushitsu,To LOVE-Ru Darkness,Seitokai no Ichizon,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,Code Geass: Hangyaku no Lelouch R2,Fuuka,White Album 2,Amagami SS,"Matsuda, Akio:Producer","Kouchiyama, Takashi:Producer","Kyoutani, Tomomi:Assistant Producer","Osedo, Satoshi:Director",Kami nomi zo Shiru Sekai: Megami-hen,#628,#676,"345,501",42,3,2,"['Matsuda, Akio', 'Producer'], ['Kouchiyama, Takashi', 'Producer'], ['Kyoutani, Tomomi', 'Assistant Producer'], ['Osedo, Satoshi', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 9, 2013 to Sep 24, 2013","Producers, 
TV Tokyo,       Geneon Universal Entertainment,       Shogakukan,       Imagine","Licensors, 
Sentai Filmworks","Studios, 
Manglobe","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Themes, 
HaremHarem,         Otaku CultureOtaku Culture","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/7519/Kami_nomi_zo_Shiru_Sekai, Prequel:: /anime/15117/Kami_nomi_zo_Shiru_Sekai__Tenri-hen"
16918,Barakamon,Moyashimon,Shokugeki no Souma,Uchuu Kyoudai,Hachimitsu to Clover,Fullmetal Alchemist: Brotherhood,Non Non Biyori,Working!!,Natsume Yuujinchou,Bakuman.,"Saitou, Shunsuke:Producer","Mori, Akitoshi:Producer","Odagiri, Narumi:Assistant Producer","Itou, Tomohiko:Director",Gin no Saji,#499,#824,"292,869",82,4,0,"['Saitou, Shunsuke', 'Producer'], ['Mori, Akitoshi', 'Producer'], ['Odagiri, Narumi', 'Assistant Producer'], ['Itou, Tomohiko', 'Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jul 12, 2013 to Sep 20, 2013","Producers, 
Aniplex,       Dentsu,       Fuji TV,       Kyoraku Industrial Holdings","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/25096/Gin_no_Saji, Sequel:: /anime/19363/Gin_no_Saji_2nd_Season"
14829,Cardcaptor Sakura,Soul Eater NOT!,Mahou Shoujo Madoka★Magica,Moetan,Carnival Phantasm,Flip Flappers,Toaru Kagaku no Railgun,Mahou Shoujo Lyrical Nanoha,Genei wo Kakeru Taiyou,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Saitou, Shigeru:Producer","Kaneko, Hayato:Producer","Oonuma, Shin:Director","Minato, Mirai:Director",Fate/kaleid liner Prisma☆Illya,#4133,#871,"275,653",34,9,4,"['Saitou, Shigeru', 'Producer'], ['Kaneko, Hayato', 'Producer'], ['Oonuma, Shin', 'Director'], ['Minato, Mirai', 'Director']","Type, 
TV","Episodes, 
  10","Status, 
  Finished Airing","Aired, 
  Jul 13, 2013 to Sep 14, 2013","Producers, 
Lantis,       Kadokawa Shoten,       AT-X,       DAX Production,       KlockWorx,       Notes,       Dwango,       Tokyo MX,       Docomo Anime Store,       Kadokawa Media House","Licensors, 
Sentai Filmworks","Studios, 
SILVER LINK.","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.021 (scored by 125450125,450 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/3526/Fate_kaleid_liner_Prisma☆Illya, Alternative setting:: /anime/356/Fate_stay_night, Side story:: /anime/18851/Fate_kaleid_liner_Prisma☆Illya__Undoukai_de_Dance, Sequel:: /anime/20509/Fate_kaleid_liner_Prisma☆Illya_2wei, Other:: /anime/38897/Fate_kaleid_liner_Prisma☆Illya__Prisma☆Phantasm"
16009,Angel Beats!,Hitsugi no Chaika,Kino no Tabi: The Beautiful World,Jinrui wa Suitai Shimashita,Shinsekai yori,Tegamibachi,Shoujo Shuumatsu Ryokou,Casshern Sins,Planetarian: Chiisana Hoshi no Yume,Tsubasa Chronicle,"Yamanaka, Takahiro:Producer","Hashimoto, Kentarou:Producer","Kumazawa, Yuuji:Director","Motoyama, Satoshi:Sound Director",Kamisama no Inai Nichiyoubi,#2796,#1078,"221,203",57,10,6,"['Yamanaka, Takahiro', 'Producer'], ['Hashimoto, Kentarou', 'Producer'], ['Kumazawa, Yuuji', 'Director'], ['Motoyama, Satoshi', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jul 7, 2013 to Sep 22, 2013","Producers, 
Starchild Records,       AT-X,       KlockWorx,       Memory-Tech,       Studio Mausu","Licensors, 
Sentai Filmworks","Studios, 
Madhouse","Source, 
  Light novel","Genres, 
AdventureAdventure,         DramaDrama,         FantasyFantasy,         MysteryMystery","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.281 (scored by 9374293,742 users)
      


1
          indicates a weighted score.","Ranked, 
  #27962

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/36567/Kamisama_no_Inai_Nichiyoubi, Side story:: /anime/20423/Kamisama_no_Inai_Nichiyoubi__Kioku"
