index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
1638,Robin Hood no Daibouken,,,,,,,,,"Kuroda, Yoshio:Director","Shimada, Michiru:Script","Yukimuro, Shunichi:Script","Shimada, Michiru:Script",Peter Pan no Bouken,#5249,#8500,"4,877",0,0,0,"['Kuroda, Yoshio', 'Director'], ['Shimada, Michiru', 'Script'], ['Yukimuro, Shunichi', 'Script'], ['Shimada, Michiru', 'Script']","Type, 
TV","Episodes, 
  41","Status, 
  Finished Airing","Aired, 
  Jan 15, 1989 to Dec 24, 1989","Producers, 
Fuji TV","Licensors, 
Saban Entertainment","Studios, 
Nippon Animation","Source, 
  Book","Genres, 
AdventureAdventure,         FantasyFantasy","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
6.781 (scored by 20412,041 users)
      


1
          indicates a weighted score.","Ranked, 
  #52492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Character:: /anime/2576/Araiguma_Rascal, Summary:: /anime/23739/Peter_Pan_no_Bouken_Specials",
5908,,,,,,,,,,"Hongou, Mitsuru:Director","Hara, Keiichi:Episode Director","Mochizuki, Tomomi:Episode Director","Kobayashi, Tsuneo:Episode Director",Chinpui,#5686,#11642,"1,714",0,0,0,"['Hongou, Mitsuru', 'Director'], ['Hara, Keiichi', 'Episode Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Kobayashi, Tsuneo', 'Episode Director']","Episodes, 
  56","Status, 
  Finished Airing","Aired, 
  Feb 11, 1989 to Apr 18, 1991","Premiered, 
Winter 1989","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.701 (scored by 756756 users)
      


1
          indicates a weighted score.","Ranked, 
  #56862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11642","Adaptation:: /manga/42177/Chinpui, Side story:: /anime/10039/Chinpui_Specials",
20075,,,,,,,,,,"Yasumi, Tetsuo:Director","Watanabe, Shinichi:Episode Director","Daichi, Akitarou:Episode Director","Kinoshita, Yuuki:Episode Director",Obocchama-kun,#8798,#13774,886,0,1,0,"['Yasumi, Tetsuo', 'Director'], ['Watanabe, Shinichi', 'Episode Director'], ['Daichi, Akitarou', 'Episode Director'], ['Kinoshita, Yuuki', 'Episode Director']","Episodes, 
  164","Status, 
  Finished Airing","Aired, 
  Jan 14, 1989 to Sep 26, 1992","Premiered, 
Winter 1989","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
ParodyParody","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.131 (scored by 346346 users)
      


1
          indicates a weighted score.","Ranked, 
  #87982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/150314/Obocchama-kun,
10138,,,,,,,,,,"Mori, Hiromi:Theme Song Lyrics","Asamiya, Kia:Character Design",,,Manga Hajimete Omoshiro Juku,#7288,#15637,533,1,0,0,"['Mori, Hiromi', 'Theme Song Lyrics'], ['Asamiya, Kia', 'Character Design']","Status, 
  Finished Airing","Aired, 
  Feb 4, 1989 to Apr 27, 1991","Premiered, 
Winter 1989","Broadcast, 
    Unknown","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
AdventureAdventure","Theme, 
EducationalEducational","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
6.411 (scored by 147147 users)
      


1
          indicates a weighted score.","Ranked, 
  #72882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Sequel:: /anime/10139/21-seiki_Manga_Hajimete_Monogatari, Prequel:: /anime/37714/Shin_Manga_Naruhodo_Monogatari",
820,Code Geass: Hangyaku no Lelouch,Versailles no Bara,Tytania,Death Note,Kenpuu Denki Berserk,Uchuu Senkan Yamato 2199,Mahouka Koukou no Rettousei,Seikai no Monshou,Shingeki no Kyojin: The Final Season,"Ishiguro, Noboru:Director","Aketagawa, Susumu:Sound Director","Motonaga, Keitarou:Episode Director","Shinohara, Toshiya:Episode Director",Ginga Eiyuu Densetsu,#10,#744,"319,980",165,13,10,"['Ishiguro, Noboru', 'Director'], ['Aketagawa, Susumu', 'Sound Director'], ['Motonaga, Keitarou', 'Episode Director'], ['Shinohara, Toshiya', 'Episode Director']","Type, 
OVA","Episodes, 
  110","Status, 
  Finished Airing","Aired, 
  Jan 8, 1988 to Mar 17, 1997","Studios, 
K-Factory,       Kitty Film Mitaka Studio","Source, 
  Novel","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MilitaryMilitary,         SpaceSpace","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
9.021 (scored by 7869178,691 users)
      


1
          indicates a weighted score.","Ranked, 
  #102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #744","Adaptation:: /manga/6978/Ginga_Eiyuu_Densetsu, Prequel:: /anime/3016/Ginga_Eiyuu_Densetsu__Arata_naru_Tatakai_no_Overture, Side story:: /anime/3371/Ginga_Eiyuu_Densetsu_Gaiden, Alternative version:: /anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou",Monster
949,Shinseiki Evangelion,Hoshi no Koe,Ace wo Nerae!,Sidonia no Kishi,Ace wo Nerae! (1979),Kidou Senshi Gundam 0083: Stardust Memory,Macross,FLCL,iDOLM@STER Xenoglossia,"Watanabe, Shigeru:Producer","Sasaki, Shirou:Producer","Anno, Hideaki:Director","Masuo, Shouichi:Episode Director",Top wo Nerae! Gunbuster,#843,#1727,"128,092",52,11,7,"['Watanabe, Shigeru', 'Producer'], ['Sasaki, Shirou', 'Producer'], ['Anno, Hideaki', 'Director'], ['Masuo, Shouichi', 'Episode Director']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 7, 1988 to Jul 7, 1989","Studios, 
Gainax","Source, 
  Original","Genres, 
ActionAction,         Award WinningAward Winning,         ComedyComedy,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  30 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.861 (scored by 5338553,385 users)
      


1
          indicates a weighted score.","Ranked, 
  #8432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #1727","Adaptation:: /manga/21158/Comic_Gunbuster, Sequel:: /anime/1002/Top_wo_Nerae_2_Diebuster, Alternative version:: /anime/1911/Top_wo_Nerae___Top_wo_Nerae_2_Gattai_Movie, Summary:: /anime/5462/Top_wo_Nerae_Kagaku_Kouza, Side story:: /anime/7248/Top_wo_Nerae_Gunbuster_Specials",Tengen Toppa Gurren Lagann
82,Hotaru no Haka,Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots,Made in Abyss,Birthday Boy,Shinseiki Evangelion,Top wo Nerae! Gunbuster,Shin Evangelion Movie: ||,"Ima, Soko ni Iru Boku",Kidou Senshi Gundam: Dai 08 MS Shoutai,"Maseba, Yutaka:Producer","Yatate, Hajime:Producer","Uchida, Kenji:Producer","Takayama, Fumihiko:Director",Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,#633,#2794,"60,511",48,0,1,"['Maseba, Yutaka', 'Producer'], ['Yatate, Hajime', 'Producer'], ['Uchida, Kenji', 'Producer'], ['Takayama, Fumihiko', 'Director']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Mar 25, 1989 to Aug 25, 1989","Producers, 
Bandai Visual","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.991 (scored by 3344233,442 users)
      


1
          indicates a weighted score.","Ranked, 
  #6332

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2794","Members, 
    60,511","Adaptation:: /manga/23869/Kidou_Senshi_Gundam_0080__Pocket_no_Naka_no_Sensou, Prequel:: /anime/80/Kidou_Senshi_Gundam, Side story:: /anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai, Sequel:: /anime/84/Kidou_Senshi_Gundam_0083__Stardust_Memory, Summary:: /anime/40464/Kidou_Senshi_Gundam__Hikaru_Inochi_Chronicle_UC",Vinland Saga
917,Golgo 13,Cyber City Oedo 808,Wild 7,Mad★Bull 34,California Crisis: Tsuigeki no Juuka,Redline,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Emblem Take 2,"Hasegawa, Yasuo:Director","Watanabe, Jun:Sound Director","Matsuura, Noriyoshi:Sound Director","Sonoda, Kenichi:Storyboard",Riding Bean,#3875,#4546,"22,784",11,2,1,"['Hasegawa, Yasuo', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Sonoda, Kenichi', 'Storyboard']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 22, 1989","Producers, 
Youmex","Source, 
  Manga","Genre, 
ActionAction","Themes, 
DetectiveDetective,         RacingRacing","Demographic, 
SeinenSeinen","Duration, 
  46 min.","Rating, 
  R+ - Mild Nudity","Score, 
7.071 (scored by 1045310,453 users)
      


1
          indicates a weighted score.","Ranked, 
  #38752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4546","Adaptation:: /manga/36611/Riding_Bean, Spin-off:: /anime/650/Gunsmith_Cats, Other:: /anime/37483/Bean_Bandit",Assemble Insert
1879,AD Police,Dragon Ball,Space Cobra,Ai City,Gunnm,Saiyuuki,Cowboy Bebop,Armitage III,Battle Royal High School,"Takahashi, Naoko:Producer","Kawajiri, Yoshiaki:Director","Wolskel, John:Script","Nakanishi, Ryuuzou:Script",Midnight Eye: Gokuu,#7087,#5684,"13,170",8,3,0,"['Takahashi, Naoko', 'Producer'], ['Kawajiri, Yoshiaki', 'Director'], ['Wolskel, John', 'Script'], ['Nakanishi, Ryuuzou', 'Script']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 27, 1989","Studios, 
Madhouse","Source, 
  Manga","Genres, 
ActionAction,         MysteryMystery,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         DetectiveDetective,         Super PowerSuper Power","Demographic, 
SeinenSeinen","Duration, 
  50 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.451 (scored by 50305,030 users)
      


1
          indicates a weighted score.","Ranked, 
  #70872

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/6093/Midnight_Eye_Gokuu, Sequel:: /anime/1880/Midnight_Eye__Gokuu_II",Cyber City Oedo 808
11867,TO-Y,A-Girl,Yami no Purple Eye,Okubyou na Venus,Ginga Eiyuu Densetsu,Byston Well Monogatari: Garzey no Tsubasa,Kirara,Soujuu Senshi Psychic Wars,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Tominaga, Tsuneo:Director","Collins, Phil:Theme Song Arrangement","Loggins, Kenny:Theme Song Composition","Williams, Deniece:Theme Song Composition",Cipher,#13011,#5838,"12,247",10,4,12,"['Tominaga, Tsuneo', 'Director'], ['Collins, Phil', 'Theme Song Arrangement'], ['Loggins, Kenny', 'Theme Song Composition'], ['Williams, Deniece', 'Theme Song Composition']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 3, 1989","Producers, 
Victor Entertainment","Source, 
  Manga","Genres, 
Avant GardeAvant Garde,         DramaDrama","Themes, 
MusicMusic,         ShowbizShowbiz","Demographic, 
ShoujoShoujo","Duration, 
  26 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.491 (scored by 59845,984 users)
      


1
          indicates a weighted score.","Ranked, 
  #130112

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5838",Adaptation:: /manga/624/Cipher,Bobby ni Kubittake
