index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_8
47778,Jujutsu Kaisen,Gintama,Shuumatsu no Walküre,Wu Shan Wu Xing (2020),JoJo no Kimyou na Bouken (TV),Vanitas no Karte,Tengen Toppa Gurren Lagann,,,"Miyake, Masanori:Producer","Fujio, Akifumi:Producer","Takahashi, Yuuma:Producer","Sotozaki, Haruo:Director",Kimetsu no Yaiba: Yuukaku-hen,#44,#89,"1,409,719",198,51,26,"['Miyake, Masanori', 'Producer'], ['Fujio, Akifumi', 'Producer'], ['Takahashi, Yuuma', 'Producer'], ['Sotozaki, Haruo', 'Director']","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Dec 5, 2021 to Feb 13, 2022","Premiered, 
Winter 2022","Licensors, 
Aniplex of America,       Crunchyroll","Studios, 
ufotable","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy","Theme, 
HistoricalHistorical","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.761 (scored by 893468893,468 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/96792/Kimetsu_no_Yaiba, Prequel:: /anime/40456/Kimetsu_no_Yaiba_Movie__Mugen_Ressha-hen, Sequel:: /anime/51019/Kimetsu_no_Yaiba__Katanakaji_no_Sato-hen",
48583,86 Part 2,Ginga Eiyuu Densetsu,Code Geass: Hangyaku no Lelouch,Shinseiki Evangelion,Houseki no Kuni,Owari no Seraph,Vinland Saga,Death Note,Akame ga Kill!,"Cook, Justin:Producer","Maeda, Toshihiro:Producer","Kimura, Makoto:Producer","Kinoshita, Tetsuya:Producer",Shingeki no Kyojin: The Final Season Part 2,#42,#103,"1,276,083",128,25,33,"['Cook, Justin', 'Producer'], ['Maeda, Toshihiro', 'Producer'], ['Kimura, Makoto', 'Producer'], ['Kinoshita, Tetsuya', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 10, 2022 to Apr 4, 2022","Producers, 
Production I.G,       Dentsu,       Mainichi Broadcasting System,       Pony Canyon,       Kodansha,       Pony Canyon Enterprises","Licensors, 
Funimation","Studios, 
MAPPA","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         SuspenseSuspense","Themes, 
GoreGore,         MilitaryMilitary,         SurvivalSurvival","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/23390/Shingeki_no_Kyojin, Prequel:: /anime/40028/Shingeki_no_Kyojin__The_Final_Season, Sequel:: /anime/51535/Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen",86
48736,Runway de Waratte,Horimiya,"Ijiranaide, Nagatoro-san",Wotaku ni Koi wa Muzukashii,Kuragehime,Kawaii dake ja Nai Shikimori-san,"Komi-san wa, Comyushou desu.",3D Kanojo: Real Girl,Paradise Kiss,"Oowada, Tomoyuki:Producer","Umehara, Shouta:Producer","Nakayama, Nobuhiro:Producer","Komatsu, Shouta:Producer",Sono Bisque Doll wa Koi wo Suru,#359,#144,"1,046,367",251,63,43,"['Oowada, Tomoyuki', 'Producer'], ['Umehara, Shouta', 'Producer'], ['Nakayama, Nobuhiro', 'Producer'], ['Komatsu, Shouta', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2022 to Mar 27, 2022","Producers, 
Aniplex,       Square Enix,       Movic,       Studio Mausu,       Tokyo MX,       BS11","Licensors, 
    None found, add some","Studios, 
CloverWorks","Source, 
  Manga","Genre, 
RomanceRomance","Themes, 
Otaku CultureOtaku Culture,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/112268/Sono_Bisque_Doll_wa_Koi_wo_Suru, Sequel:: /anime/53065/Sono_Bisque_Doll_wa_Koi_wo_Suru_Zoku-hen","Fuufu Ijou, Koibito Miman."
40507,Overlord,,,,,,,,,"Iizuka, Aya:Producer","Sekine, Youichi:Producer","Soyama, Takashi:Producer","Andou, Seiji:Producer",Arifureta Shokugyou de Sekai Saikyou 2nd Season,#3373,#619,"376,079",34,11,11,"['Iizuka, Aya', 'Producer'], ['Sekine, Youichi', 'Producer'], ['Soyama, Takashi', 'Producer'], ['Andou, Seiji', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 13, 2022 to Mar 31, 2022","Producers, 
    None found, add some","Licensors, 
Crunchyroll","Studios, 
asread.,       studio MOTHER","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Themes, 
HaremHarem,         IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.171 (scored by 156051156,051 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/88923/Arifureta_Shokugyou_de_Sekai_Saikyou, Prequel:: /anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou, Other:: /anime/50916/Arifureta_Shokugyou_de_Sekai_Saikyou__Arifureta_Yorimichi_de_Sekai_Saikyou, Side story:: /anime/51340/Arifureta_Shokugyou_de_Sekai_Saikyou_2nd_Season_Picture_Drama, Sequel:: /anime/52995/Arifureta_Shokugyou_de_Sekai_Saikyou_Season_3",
49114,Owari no Seraph,Ao no Exorcist,,,,,,,,"Komatsu, Shouta:Producer","Odagiri, Narumi:Producer","Itamura, Tomoyuki:Director","Wakabayashi, Kazuhiro:Sound Director",Vanitas no Karte Part 2,#360,#873,"275,854",21,7,5,"['Komatsu, Shouta', 'Producer'], ['Odagiri, Narumi', 'Producer'], ['Itamura, Tomoyuki', 'Director'], ['Wakabayashi, Kazuhiro', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 15, 2022 to Apr 2, 2022","Producers, 
Aniplex,       Square Enix,       Hakuhodo DY Music & Pictures,       Contents Seed","Licensors, 
Funimation","Studios, 
Bones","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         MysteryMystery","Themes, 
HistoricalHistorical,         VampireVampire","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/93753/Vanitas_no_Karte, Prequel:: /anime/48580/Vanitas_no_Karte",
47159,Genjitsu Shugi Yuusha no Oukoku Saikenki,Nejimaki Seirei Senki: Tenkyou no Alderamin,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,Shoukoku no Altair,ACCA: 13-ku Kansatsu-ka,Ookami to Koushinryou,Madan no Ou to Vanadis,Amagi Brilliant Park,Log Horizon,"Cook, Justin:Producer","Maruyama, Hajime:Producer","Fukaya, Naruki:Producer","Oogami, Yuuma:Producer",Tensai Ouji no Akaji Kokka Saisei Jutsu,#2274,#876,"274,829",28,18,9,"['Cook, Justin', 'Producer'], ['Maruyama, Hajime', 'Producer'], ['Fukaya, Naruki', 'Producer'], ['Oogami, Yuuma', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 11, 2022 to Mar 29, 2022","Premiered, 
Winter 2022","Licensors, 
Funimation","Studios, 
Yokohama Animation Lab","Source, 
  Light novel","Genres, 
ComedyComedy,         FantasyFantasy","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.391 (scored by 129522129,522 users)
      


1
          indicates a weighted score.","Ranked, 
  #22742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #876","Adaptation:: /manga/121466/Tensai_Ouji_no_Akaji_Kokka_Saisei_Jutsu__Souda_Baikoku_shiyou, Other:: /anime/49592/Tensai_Ouji_no_Akaji_Kokka_Saisei_Jutsu__Short_Drama",Maoyuu Maou Yuusha
41946,School Days,Rape Gouhouka!!!,"Modaete yo, Adam-kun",Dr. Stone,Kaifuku Jutsushi no Yarinaoshi,IS: Infinite Stratos,Shinmai Maou no Testament,,,"Isogai, Noritomo:Producer","Uchibayashi, Noriyoshi:Producer","Satou, Souta:Producer","Kawana, Yuuta:Producer",Shuumatsu no Harem,N/A,#948,"254,449",30,13,27,"['Isogai, Noritomo', 'Producer'], ['Uchibayashi, Noriyoshi', 'Producer'], ['Satou, Souta', 'Producer'], ['Kawana, Yuuta', 'Producer']","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Jan 7, 2022 to Mar 18, 2022","Premiered, 
Winter 2022","Licensors, 
    None found, add some","Studios, 
Studio Gokumi,       AXsiZ","Source, 
  Manga","Genres, 
Sci-FiSci-Fi,         EroticaErotica","Theme, 
HaremHarem","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.931 (scored by 9816098,160 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/98752/Shuumatsu_no_Harem,
48414,Dorohedoro,Dr. Stone,SK∞,Kaze no Tani no Nausicaä,Berserk,Vanitas no Karte,Shingeki no Kyojin,Shingeki no Kyojin: Kuinaki Sentaku,Nanbaka,"Cook, Justin:Producer","Oowada, Tomoyuki:Producer","Nakata, Hiroya:Producer","Ozawa, Fumihiro:Producer",Sabikui Bisco,#3496,#969,"248,116",38,20,17,"['Cook, Justin', 'Producer'], ['Oowada, Tomoyuki', 'Producer'], ['Nakata, Hiroya', 'Producer'], ['Ozawa, Fumihiro', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 11, 2022 to Mar 29, 2022","Producers, 
Frontier Works,       Yomiuri Telecasting,       KlockWorx,       flying DOG,       Hakuhodo DY Music & Pictures,       BS11,       Kadokawa,       Bit grooove promotion","Licensors, 
Crunchyroll","Studios, 
OZ","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.151 (scored by 100715100,715 users)
      


1
          indicates a weighted score.","Ranked, 
  #34962

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/116777/Sabikui_Bisco, Sequel:: /anime/56008/Sabikui_Bisco_Season_2",Yuukoku no Moriarty
49930,Maoyuu Maou Yuusha,Log Horizon,Soredemo Sekai wa Utsukushii,Tensai Ouji no Akaji Kokka Saisei Jutsu,Code Geass: Fukkatsu no Lelouch,Tensei shitara Slime Datta Ken,,,,"Ozawa, Fumihiro:Producer","Watanabe, Takashi:Director","Aketagawa, Jin:Sound Director","Shimizu, Kazunobu:Episode Director",Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,#2051,#979,"246,148",16,12,7,"['Ozawa, Fumihiro', 'Producer'], ['Watanabe, Takashi', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Shimizu, Kazunobu', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 9, 2022 to Apr 3, 2022","Producers, 
Magic Capsule,       KlockWorx,       King Records,       Overlap,       WOWMAX,       MIGHTY MEDIA","Licensors, 
Funimation","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance","Themes, 
HaremHarem,         IsekaiIsekai,         MilitaryMilitary","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.441 (scored by 127635127,635 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/107884/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki, Prequel:: /anime/41710/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki",
47161,Kenja no Mago,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Knight's & Magic,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Kami-tachi ni Hirowareta Otoko,Wan Jie Shen Zhu,Endro~!,Tensei shitara Slime Datta Ken,"Matsukura, Yuuji:Producer","Ogura, Mitsutoshi:Producer","Miyazaki, Seiji:Producer","Fujishiro, Atsushi:Producer",Shikkakumon no Saikyou Kenja,#8390,#990,"243,706",11,26,37,"['Matsukura, Yuuji', 'Producer'], ['Ogura, Mitsutoshi', 'Producer'], ['Miyazaki, Seiji', 'Producer'], ['Fujishiro, Atsushi', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2022 to Mar 26, 2022","Producers, 
Square Enix,       NBCUniversal Entertainment Japan,       Medicos Entertainment,       Sammy,       GREE,       Good Smile Film,       SB Creative","Licensors, 
    None found, add some","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
ReincarnationReincarnation","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.231 (scored by 118889118,889 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/106106/Shikkakumon_no_Saikyou_Kenja__Sekai_Saikyou_no_Kenja_ga_Sarani_Tsuyokunaru_Tame_ni_Tensei_Shimashita,Ore dake Haireru Kakushi Dungeon
