index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
33352,Vivy: Fluorite Eye's Song,Shigatsu wa Kimi no Uso,Mahoutsukai no Yome,Irozuku Sekai no Ashita kara,Sousou no Frieren,Death Parade,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Koe no Katachi,Fumetsu no Anata e,Plastic Memories,"Cook, Justin:Producer","Nakamura, Shinichi:Producer","Saitou, Shigeru:Producer","Umeda, Kazusa:Producer",Violet Evergarden,#66,#47,"1,770,133",608,54,38,"['Cook, Justin', 'Producer'], ['Nakamura, Shinichi', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Umeda, Kazusa', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 11, 2018 to Apr 5, 2018","Premiered, 
Winter 2018","Licensors, 
Funimation","Studios, 
Kyoto Animation","Source, 
  Light novel","Genres, 
DramaDrama,         FantasyFantasy","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.671 (scored by 968657968,657 users)
      


1
          indicates a weighted score.","Ranked, 
  #662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #47","Adaptation:: /manga/98930/Violet_Evergarden, Side story:: /anime/37095/Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou, Sequel:: /anime/37987/Violet_Evergarden_Movie, Other:: /anime/42166/Violet_Evergarden_CMs, Summary:: /anime/53672/Violet_Evergarden__Recollections"
35849,Shinseiki Evangelion,Tengen Toppa Gurren Lagann,Koukyoushihen Eureka Seven,86,Guilty Crown,Shinsekai yori,Kiznaiver,Yakusoku no Neverland,Sword Art Online,Mirai Nikki (TV),"Cook, Justin:Producer","Wakabayashi, Hiromi:Producer","Kamagata, Eiichi:Producer","Toba, Yousuke:Producer",Darling in the FranXX,#3205,#60,"1,637,867",490,148,151,"['Cook, Justin', 'Producer'], ['Wakabayashi, Hiromi', 'Producer'], ['Kamagata, Eiichi', 'Producer'], ['Toba, Yousuke', 'Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 13, 2018 to Jul 7, 2018","Producers, 
Aniplex,       Khara,       Movic,       Ultra Super Pictures,       Lucent Pictures Entertainment,       Tokyo MX,       Nagoya Broadcasting Network,       Asahi Broadcasting,       BS11,       Lawson,       ABC Animation,       Rialto Entertainment","Licensors, 
Funimation","Studios, 
A-1 Pictures,       Trigger,       CloverWorks","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.201 (scored by 10151351,015,135 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/111512/Darling_in_the_FranXX
34577,Bleach,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Trinity Seven,Fairy Tail,,,,,,,"Kamei, Hiroshi:Producer","Furukawa, Shin:Producer","Uryuu, Kyouko:Producer","Tateishi, Kensuke:Producer",Nanatsu no Taizai: Imashime no Fukkatsu,#1549,#127,"1,120,847",32,15,11,"['Kamei, Hiroshi', 'Producer'], ['Furukawa, Shin', 'Producer'], ['Uryuu, Kyouko', 'Producer'], ['Tateishi, Kensuke', 'Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 13, 2018 to Jun 30, 2018","Producers, 
Aniplex,       Dentsu,       Mainichi Broadcasting System,       Kodansha,       Movic","Licensors, 
    None found, add some","Studios, 
A-1 Pictures","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.571 (scored by 700081700,081 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/44485/Nanatsu_no_Taizai, Prequel:: /anime/31722/Nanatsu_no_Taizai__Seisen_no_Shirushi, Side story:: /anime/35946/Nanatsu_no_Taizai_Movie_1__Tenkuu_no_Torawarebito, Sequel:: /anime/39701/Nanatsu_no_Taizai__Kamigami_no_Gekirin"
35073,Death March kara Hajimaru Isekai Kyousoukyoku,Log Horizon,Log Horizon 2nd Season,Youjo Senki,Hai to Gensou no Grimgar,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",Code Geass: Hangyaku no Lelouch,Kono Subarashii Sekai ni Shukufuku wo!,Sword Art Online: Alicization - War of Underworld,"Cook, Justin:Producer","Kikushima, Kazufumi:Producer","Isogai, Noritomo:Producer","Yoshida, Yuuki:Producer",Overlord II,#1064,#153,"1,017,483",48,25,22,"['Cook, Justin', 'Producer'], ['Kikushima, Kazufumi', 'Producer'], ['Isogai, Noritomo', 'Producer'], ['Yoshida, Yuuki', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 9, 2018 to Apr 3, 2018","Premiered, 
Winter 2018","Licensors, 
Funimation","Studios, 
Madhouse","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.761 (scored by 632852632,852 users)
      


1
          indicates a weighted score.","Ranked, 
  #10642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/81669/Overlord, Prequel:: /anime/29803/Overlord, Other:: /anime/37087/Overlord__Ple_Ple_Pleiades_2, Sequel:: /anime/37675/Overlord_III"
34612,Mob Psycho 100,Mob Psycho 100 II,One Punch Man,One Punch Man 2nd Season,Sakamoto desu ga?,Danshi Koukousei no Nichijou,Gintama,"Komi-san wa, Comyushou desu. 2nd Season",Ansatsu Kyoushitsu 2nd Season,,"Itou, Kaori:Producer","Miyagi, Souji:Producer","Fujii, Takahiro:Producer","Sakurai, Hiroaki:Director",Saiki Kusuo no Ψ-nan 2,#169,#327,"638,391",29,1,0,"['Itou, Kaori', 'Producer'], ['Miyagi, Souji', 'Producer'], ['Fujii, Takahiro', 'Producer'], ['Sakurai, Hiroaki', 'Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 17, 2018 to Jun 27, 2018","Producers, 
TV Tokyo,       Shogakukan-Shueisha Productions,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.","Licensors, 
    None found, add some","Studios, 
J.C.Staff,       Egg Firm","Source, 
  Manga","Genres, 
ComedyComedy,         SupernaturalSupernatural","Themes, 
Gag HumorGag Humor,         SchoolSchool,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/37755/Saiki_Kusuo_no_Ψ-nan, Prequel:: /anime/33255/Saiki_Kusuo_no_Ψ-nan, Sequel:: /anime/38249/Saiki_Kusuo_no_Ψ-nan__Kanketsu-hen"
35860,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,"Ijiranaide, Nagatoro-san",Uzaki-chan wa Asobitai!,Kubo-san wa Mob wo Yurusanai,Tonari no Seki-kun,Tsurezure Children,Tonikaku Kawaii,Ueno-san wa Bukiyou,High Score Girl,Sakamoto desu ga?,"Sasaki, Reiko:Producer","Enomoto, Kana:Producer","Saitou, Masaya:Producer","Nishi, Kei:Assistant Producer",Karakai Jouzu no Takagi-san,#1227,#369,"588,852",88,20,16,"['Sasaki, Reiko', 'Producer'], ['Enomoto, Kana', 'Producer'], ['Saitou, Masaya', 'Producer'], ['Nishi, Kei', 'Assistant Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2018 to Mar 26, 2018","Producers, 
TMS Entertainment,       Asatsu DK,       Asmik Ace,       TOHO animation,       JR East Marketing & Communications","Licensors, 
Funimation","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Romantic SubtextRomantic Subtext,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/78537/Karakai_Jouzu_no_Takagi-san, Side story:: /anime/37621/Karakai_Jouzu_no_Takagi-san__Water_Slide, Sequel:: /anime/38993/Karakai_Jouzu_no_Takagi-san_2"
34382,Yagate Kimi ni Naru,Kuzu no Honkai,Strawberry Panic,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,Domestic na Kanojo,Adachi to Shimamura,Sakura Trick,Sasameki Koto,Happy Sugar Life,Kidou Senshi Gundam 00,"Cook, Justin:Producer","Nagatani, Takayuki:Producer","Kaneko, Hirotaka:Producer","Isogai, Noritomo:Producer",Citrus,#7169,#429,"515,182",115,52,79,"['Cook, Justin', 'Producer'], ['Nagatani, Takayuki', 'Producer'], ['Kaneko, Hirotaka', 'Producer'], ['Isogai, Noritomo', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 6, 2018 to Mar 24, 2018","Premiered, 
Winter 2018","Licensors, 
Funimation","Studios, 
Passione","Source, 
  Manga","Genres, 
DramaDrama,         Girls LoveGirls Love","Theme, 
SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.441 (scored by 274454274,454 users)
      


1
          indicates a weighted score.","Ranked, 
  #71692

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/50145/Citrus
34497,Isekai wa Smartphone to Tomo ni.,Sword Art Online,Kenja no Mago,Tensei shitara Slime Datta Ken,Overlord,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Log Horizon,Arifureta Shokugyou de Sekai Saikyou,Tate no Yuusha no Nariagari,Knight's & Magic,"Cook, Justin:Producer","Oowada, Tomoyuki:Producer","Watase, Shouta:Producer","Kikuchi, Youhei:Producer",Death March kara Hajimaru Isekai Kyousoukyoku,#7090,#438,"504,245",65,43,53,"['Cook, Justin', 'Producer'], ['Oowada, Tomoyuki', 'Producer'], ['Watase, Shouta', 'Producer'], ['Kikuchi, Youhei', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 11, 2018 to Mar 29, 2018","Producers, 
Sotsu,       AT-X,       DIVE II Entertainment,       Tokyo MX,       Avex Pictures,       BS11,       Kadokawa,       KLab","Licensors, 
Funimation","Studios, 
SILVER LINK.,       Connect","Source, 
  Light novel","Genres, 
AdventureAdventure,         FantasyFantasy","Themes, 
HaremHarem,         IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.451 (scored by 288241288,241 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/83019/Death_March_kara_Hajimaru_Isekai_Kyousoukyoku
35839,Yuru Camp△,K-On!,Uchuu Kyoudai,Made in Abyss,Araburu Kisetsu no Otome-domo yo.,Hibike! Euphonium,Violet Evergarden,Hanayamata,Love Live! School Idol Project,Hanasaku Iroha,"Kananiwa, Kozue:Producer","Tanaka, Shou:Producer","Iizuka, Aya:Producer","Ogata, Mitsuhiro:Producer",Sora yori mo Tooi Basho,#117,#442,"501,051",231,10,10,"['Kananiwa, Kozue', 'Producer'], ['Tanaka, Shou', 'Producer'], ['Iizuka, Aya', 'Producer'], ['Ogata, Mitsuhiro', 'Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 2, 2018 to Mar 27, 2018","Producers, 
Movic,       AT-X,       Sony Music Communications,       Docomo Anime Store,       Kadokawa Media House,       Kadokawa,       NewGin,       Crunchyroll SC Anime Fund","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         DramaDrama","Theme, 
CGDCTCGDCT","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.521 (scored by 216011216,011 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/111262/Sora_yori_mo_Tooi_Basho
34798,Non Non Biyori,Sora yori mo Tooi Basho,K-On!,Yama no Susume,Super Cub,Aria the Animation,Houkago Teibou Nisshi,Koisuru Asteroid,Shoujo Shuumatsu Ryokou,Slow Loop,"Watase, Shouta:Producer","Kobayashi, Hiroyuki:Producer","Shimosato, Satoru:Producer","Okamura, Takema:Producer",Yuru Camp△,#290,#459,"485,813",190,8,4,"['Watase, Shouta', 'Producer'], ['Kobayashi, Hiroyuki', 'Producer'], ['Shimosato, Satoru', 'Producer'], ['Okamura, Takema', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 4, 2018 to Mar 22, 2018","Producers, 
Sotsu,       AT-X,       Sony Music Communications,       MAGES.,       81 Produce,       BS11,       FuRyu,       Crunchyroll SC Anime Fund","Licensors, 
    None found, add some","Studios, 
C-Station","Source, 
  Manga","Genre, 
Slice of LifeSlice of Life","Themes, 
CGDCTCGDCT,         IyashikeiIyashikei","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.271 (scored by 215302215,302 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/94376/Yuru_Camp△, Side story:: /anime/37341/Yuru_Camp△_Specials, Sequel:: /anime/38474/Yuru_Camp△_Season_2, Other:: /anime/38475/Yuru_Camp△_Movie"
