index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
2001,Kill la Kill,Shinseiki Evangelion,FLCL,Darling in the FranXX,Koukyoushihen Eureka Seven,Top wo Nerae 2! Diebuster,Code Geass: Hangyaku no Lelouch,Promare,Top wo Nerae! Gunbuster,Needless,"Kamagata, Eiichi:Producer","Takeda, Yasuhiro:Producer","Akai, Takami:Producer","Shiraishi, Naoko:Producer",Tengen Toppa Gurren Lagann,#78,#64,"1,603,645",539,43,20,"['Kamagata, Eiichi', 'Producer'], ['Takeda, Yasuhiro', 'Producer'], ['Akai, Takami', 'Producer'], ['Shiraishi, Naoko', 'Producer']","Type, 
TV","Episodes, 
  27","Status, 
  Finished Airing","Aired, 
  Apr 1, 2007 to Sep 30, 2007","Producers, 
TV Tokyo,       Aniplex,       Dentsu,       Konami,       Half H.P Studio,       Bandai","Licensors, 
ADV Films,       Bandai Entertainment,       Aniplex of America","Studios, 
Gainax","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Award WinningAward Winning,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.631 (scored by 896180896,180 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/1648/Tengen_Toppa_Gurren_Lagann, Side story:: /anime/3352/Tengen_Toppa_Gurren_Lagann__Mitee_Mono_wa_Miteen_da, Alternative version:: /anime/4107/Tengen_Toppa_Gurren_Lagann_Movie_1__Gurren-hen, Alternative setting:: /anime/4705/Tengen_Toppa_Gurren_Lagann__Parallel_Works, Spin-off:: /anime/5947/Tengen_Toppa_Gurren_Lagann_Movie_Zenyasai__Viral_no_Amai_Yume, Character:: /anime/6548/Tengen_Toppa_Gurren_Lagann__Kirameki★Yoko_Box_-_Pieces_of_Sweet_Stars"
2025,Phantom: Requiem for the Phantom,Black Cat (TV),Code Geass: Hangyaku no Lelouch,Psycho-Pass,Cowboy Bebop,Kaze no Stigma,Witch Hunter Robin,Death Note,Durarara!!,Higashi no Eden,"Cook, Justin:Producer","Harp, Clarine:Producer","Maruyama, Hiroo:Producer","Oyabu, Yoshihiro:Producer",Darker than Black: Kuro no Keiyakusha,#555,#164,"944,014",133,15,11,"['Cook, Justin', 'Producer'], ['Harp, Clarine', 'Producer'], ['Maruyama, Hiroo', 'Producer'], ['Oyabu, Yoshihiro', 'Producer']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Apr 6, 2007 to Sep 28, 2007","Producers, 
Aniplex,       Square Enix,       Mainichi Broadcasting System,       Movic,       Myrica Music","Licensors, 
Funimation","Studios, 
Bones","Source, 
  Original","Genres, 
ActionAction,         MysteryMystery,         Sci-FiSci-Fi","Theme, 
Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.051 (scored by 436536436,536 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/1016/Darker_than_Black__Kuro_no_Keiyakusha, Side story:: /anime/4182/Darker_than_Black__Kuro_no_Keiyakusha_-_Sakura_no_Hana_no_Mankai_no_Shita, Sequel:: /anime/7338/Darker_than_Black__Kuro_no_Keiyakusha_Gaiden"
1818,Kenpuu Denki Berserk,Shingeki no Kyojin,Blood+,Elfen Lied,Bleach,D.Gray-man,Fate/stay night,Kimetsu no Yaiba,Tokyo Ghoul,Berserk,"Cook, Justin:Producer","Maruyama, Masao:Producer","Tamura, Manabu:Producer","Harp, Clarine:Producer",Claymore,#1101,#300,"670,504",172,38,15,"['Cook, Justin', 'Producer'], ['Maruyama, Masao', 'Producer'], ['Tamura, Manabu', 'Producer'], ['Harp, Clarine', 'Producer']","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 4, 2007 to Sep 26, 2007","Premiered, 
Spring 2007","Licensors, 
Funimation","Studios, 
Madhouse","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
GoreGore","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.741 (scored by 325858325,858 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/583/Claymore
1887,Azumanga Daiou The Animation,K-On!,Acchi Kocchi,Suzumiya Haruhi no Yuuutsu,Nichijou,Minami-ke,Sayonara Zetsubou Sensei,Paniponi Dash!,Yuru Yuri,Danshi Koukousei no Nichijou,"Saitou, Shigeru:Producer","Takemoto, Yasuhiro:Director","Yamamoto, Yutaka:Director","Tsuruoka, Youta:Sound Director",Lucky☆Star,#1116,#320,"648,264",201,30,31,"['Saitou, Shigeru', 'Producer'], ['Takemoto, Yasuhiro', 'Director'], ['Yamamoto, Yutaka', 'Director'], ['Tsuruoka, Youta', 'Sound Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 8, 2007 to Sep 17, 2007","Producers, 
Lantis,       Kadokawa Shoten,       Rakuonsha,       KlockWorx,       Lucky Paradise","Licensors, 
Funimation,       Bandai Entertainment,       Kadokawa Pictures USA","Studios, 
Kyoto Animation","Source, 
  4-koma manga","Genre, 
ComedyComedy","Themes, 
CGDCTCGDCT,         Gag HumorGag Humor,         Otaku CultureOtaku Culture,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.741 (scored by 321516321,516 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/587/Lucky☆Star, Character:: /anime/3080/Anime_Tenchou, Sequel:: /anime/4472/Lucky☆Star__Original_na_Visual_to_Animation, Spin-off:: /anime/17637/Miyakawa-ke_no_Kuufuku"
2034,Toradora!,Kimi ni Todoke,Bokura ga Ita,Itazura na Kiss,Ouran Koukou Host Club,Tonari no Kaibutsu-kun,Ore Monogatari!!,Special A,Skip Beat!,Kareshi Kanojo no Jijou,"Seki, Hiromi:Producer","Abe, Junko:Producer","Uda, Kounosuke:Director","Fukutomi, Hiroshi:Episode Director",Lovely★Complex,#575,#367,"588,907",192,19,15,"['Seki, Hiromi', 'Producer'], ['Abe, Junko', 'Producer'], ['Uda, Kounosuke', 'Director'], ['Fukutomi, Hiroshi', 'Episode Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 7, 2007 to Sep 29, 2007","Producers, 
TBS,       TAP,       Sony Music Entertainment,       Shueisha,       Nichion","Licensors, 
Discotek Media","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/31/Lovely★Complex
1691,Shakugan no Shana,Darker than Black: Kuro no Keiyakusha,Seiken no Blacksmith,Densetsu no Yuusha no Densetsu,Full Metal Panic!,Hagure Yuusha no Aesthetica,Ghost Hunt,Rakudai Kishi no Cavalry,Mahouka Koukou no Rettousei,Zero no Tsukaima,"Cook, Justin:Producer","Takechi, Tsuneo:Producer","Shibata, Tomonori:Producer","Sakata, Junichi:Director",Kaze no Stigma,#3418,#494,"453,135",71,20,22,"['Cook, Justin', 'Producer'], ['Takechi, Tsuneo', 'Producer'], ['Shibata, Tomonori', 'Producer'], ['Sakata, Junichi', 'Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 13, 2007 to Sep 21, 2007","Producers, 
    None found, add some","Licensors, 
Funimation","Studios, 
Gonzo","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance","Theme, 
Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.161 (scored by 237428237,428 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/10312/Kaze_no_Stigma
1292,Samurai Champloo,Juubee Ninpuuchou,Kenpuu Denki Berserk,Shigurui,Hellsing Ultimate,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Claymore,Juubee Ninpuuchou: Ryuuhougyoku-hen,Hellsing,Rurouni Kenshin: Meiji Kenkaku Romantan,"Kizaki, Fuminori:Director","Tsuruoka, Youta:Sound Director","Geshi, Yasuhiro:Episode Director","Yamashita, Tomohiro:Script",Afro Samurai,#2406,#622,"374,695",94,50,15,"['Kizaki, Fuminori', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Geshi, Yasuhiro', 'Episode Director'], ['Yamashita, Tomohiro', 'Script']","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  May 3, 2007 to May 4, 2007","Premiered, 
Spring 2007","Licensors, 
Funimation","Studios, 
Gonzo","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure","Themes, 
GoreGore,         SamuraiSamurai","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.361 (scored by 201328201,328 users)
      


1
          indicates a weighted score.","Ranked, 
  #24062

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/9935/Afro_Samurai, Sequel:: /anime/4970/Afro_Samurai__Resurrection, Summary:: /anime/13709/Afro_Samurai_Movie, Other:: /anime/27939/Afro_Samurai_Pilot"
2104,Baka to Test to Shoukanjuu,To LOVE-Ru,Nagasarete Airantou,Nogizaka Haruka no Himitsu,School Rumble,Arakawa Under the Bridge,Nisekoi,Shinryaku! Ika Musume,Aa! Megami-sama! (TV),Nyan Koi!,"Cook, Justin:Producer","Hatta, Shinsaku:Producer","Oogo, Hirotsugu:Producer","Nanba, Hideyuki:Producer",Seto no Hanayome,#1301,#724,"327,582",73,5,5,"['Cook, Justin', 'Producer'], ['Hatta, Shinsaku', 'Producer'], ['Oogo, Hirotsugu', 'Producer'], ['Nanba, Hideyuki', 'Producer']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 2, 2007 to Oct 1, 2007","Producers, 
TV Tokyo,       Square Enix,       Sotsu","Licensors, 
Funimation","Studios, 
Gonzo,       AIC","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance","Themes, 
Organized CrimeOrganized Crime,         ParodyParody,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/759/Seto_no_Hanayome, Sequel:: /anime/4163/Seto_no_Hanayome_OVA, Side story:: /anime/5199/Seto_no_Hanayome_Fan_Disc, Alternative version:: /anime/28385/Seto_no_Hanayome_Picture_Drama"
2026,Gintama,Kimi ga Aruji de Shitsuji ga Ore de,Zero no Tsukaima,Lucky☆Star,Zettai Karen Children,Astarotte no Omocha!,Mairimashita! Iruma-kun,School Rumble,Seitokai no Ichizon,Baka to Test to Shoukanjuu,"Iwata, Shiniichi:Producer","Kawaguchi, Keiichirou:Director","Watanabe, Jun:Sound Director","Watanabe, Shinichi:Episode Director",Hayate no Gotoku!,#1805,#1066,"225,726",26,5,1,"['Iwata, Shiniichi', 'Producer'], ['Kawaguchi, Keiichirou', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Watanabe, Shinichi', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Apr 1, 2007 to Mar 30, 2008","Producers, 
TV Tokyo,       Shogakukan-Shueisha Productions,       Studio Tulip","Licensors, 
Bandai Entertainment,       Sentai Filmworks","Studios, 
SynergySP","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance","Themes, 
HaremHarem,         ParodyParody","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/696/Hayate_no_Gotoku, Sequel:: /anime/5521/Hayate_no_Gotoku__Atsu_ga_Natsuize_-_Mizugi-hen, Other:: /anime/52687/Shounen_Sunday_CM__Hayate_no_Gotoku"
1827,Stranger: Mukou Hadan,Juuni Kokuki,Kure-nai,Akatsuki no Yona,Kemono no Souja Erin,Claymore,Arslan Senki (TV),Mononoke Hime,Michiko to Hatchin,Dororo,"Matsuda, Akio:Producer","Nishimura, Tomoyasu:Producer","Kamiyama, Kenji:Director","Masui, Souichi:Episode Director",Seirei no Moribito,#456,#1099,"218,048",75,8,4,"['Matsuda, Akio', 'Producer'], ['Nishimura, Tomoyasu', 'Producer'], ['Kamiyama, Kenji', 'Director'], ['Masui, Souichi', 'Episode Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 7, 2007 to Sep 29, 2007","Producers, 
Geneon Universal Entertainment,       Dentsu,       NHK Enterprises","Licensors, 
VIZ Media,       Media Blasters,       Sentai Filmworks,       Geneon Entertainment USA","Studios, 
Production I.G","Source, 
  Novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.131 (scored by 7669976,699 users)
      


1
          indicates a weighted score.","Ranked, 
  #4562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/12070/Moribito_Series
