index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
24833,Great Teacher Onizuka,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Boku no Hero Academia,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Angel Beats!,Denpa Kyoushi,Baka to Test to Shoukanjuu,Akuma no Riddle,Gintama,Akame ga Kill!,"Cook, Justin:Producer","Higa, Yuuji:Producer","Kishi, Seiji:Director","Iida, Satoki:Sound Director",Ansatsu Kyoushitsu,#514,#33,"2,004,956",205,29,17,"['Cook, Justin', 'Producer'], ['Higa, Yuuji', 'Producer'], ['Kishi, Seiji', 'Director'], ['Iida, Satoki', 'Sound Director']","Type, 
TV","Episodes, 
  22","Status, 
  Finished Airing","Aired, 
  Jan 10, 2015 to Jun 20, 2015","Producers, 
Dentsu,       Studio Hibari,       Fuji TV,       DAX Production,       BS Fuji,       Avex Pictures,       Shueisha","Licensors, 
Funimation","Studios, 
Lerche","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/39883/Ansatsu_Kyoushitsu, Alternative version:: /anime/19759/Ansatsu_Kyoushitsu__Jump_Festa_2013_Special, Prequel:: /anime/28405/Ansatsu_Kyoushitsu__Deai_no_Jikan, Sequel:: /anime/30654/Ansatsu_Kyoushitsu_2nd_Season, Summary:: /anime/33513/Ansatsu_Kyoushitsu__365-nichi_no_Jikan, Other:: /anime/34389/Koro-sensei_Quest"
27899,Kiseijuu: Sei no Kakuritsu,Akame ga Kill!,Guilty Crown,Shiki,Mirai Nikki (TV),Shingeki no Kyojin: The Final Season,Yakusoku no Neverland 2nd Season,One Piece,Ajin Part 2,Elfen Lied,"Cook, Justin:Producer","Maruyama, Hajime:Producer","Danno, Yoshito:Producer","Morita, Shuuhei:Director",Tokyo Ghoul √A,#4166,#48,"1,764,866",83,61,67,"['Cook, Justin', 'Producer'], ['Maruyama, Hajime', 'Producer'], ['Danno, Yoshito', 'Producer'], ['Morita, Shuuhei', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2015 to Mar 27, 2015","Producers, 
Marvelous AQL,       Shueisha","Licensors, 
Funimation","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         HorrorHorror,         SuspenseSuspense","Themes, 
GoreGore,         PsychologicalPsychological","Demographic, 
SeinenSeinen","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/33327/Tokyo_Ghoul, Prequel:: /anime/22319/Tokyo_Ghoul, Sequel:: /anime/36511/Tokyo_Ghoul_re"
28223,Death Note,Angel Beats!,Psycho-Pass,Jigoku Shoujo,Violet Evergarden,Kakegurui,No Game No Life,Bartender,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Shigofumi,"Cook, Justin:Producer","Nakatani, Toshio:Producer","Nara, Shunsuke:Producer","Tsunoki, Takuya:Producer",Death Parade,#421,#49,"1,760,544",392,45,15,"['Cook, Justin', 'Producer'], ['Nakatani, Toshio', 'Producer'], ['Nara, Shunsuke', 'Producer'], ['Tsunoki, Takuya', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 10, 2015 to Mar 28, 2015","Premiered, 
Winter 2015","Licensors, 
Funimation","Studios, 
Madhouse","Source, 
  Original","Genres, 
DramaDrama,         SupernaturalSupernatural,         SuspenseSuspense","Themes, 
Adult CastAdult Cast,         High Stakes GameHigh Stakes Game,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.151 (scored by 10042741,004,274 users)
      


1
          indicates a weighted score.","Ranked, 
  #4212

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Alternative version:: /anime/14353/Death_Billiards
26055,Yu☆Gi☆Oh! Duel Monsters,Baki,Gyakkyou Burai Kaiji: Ultimate Survivor,Kakegurui,Karakai Jouzu no Takagi-san,Yu☆Gi☆Oh! Duel Monsters GX,Hunter x Hunter (2011),One Piece,Dorohedoro,No Game No Life,"Mizusaki, Junpei:Producer","Fukuda, Jun:Producer","Tsuda, Naokatsu:Director","Suzuki, Kenichi:Director",JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,#156,#134,"1,106,198",69,14,6,"['Mizusaki, Junpei', 'Producer'], ['Fukuda, Jun', 'Producer'], ['Tsuda, Naokatsu', 'Director'], ['Suzuki, Kenichi', 'Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jan 10, 2015 to Jun 20, 2015","Producers, 
Yomiko Advertising,       Warner Bros. Japan,       KlockWorx,       Medicos Entertainment,       Shueisha","Licensors, 
VIZ Media","Studios, 
David Production","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         SupernaturalSupernatural","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.441 (scored by 786172786,172 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/872/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders, Alternative version:: /anime/666/JoJo_no_Kimyou_na_Bouken, Prequel:: /anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders, Sequel:: /anime/31933/JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai, Other:: /anime/52593/JoJo_no_Kimyou_na_Bouken__The_Real_4-D_Dio_no_Sekai"
24415,Haikyuu!!,Diamond no Ace,Dear Boys,Durarara!!x2 Shou,Durarara!!x2 Ten,Slam Dunk,Free!,Ballroom e Youkoso,Haikyuu!! Second Season,Diamond no Ace: Second Season,"Oowada, Tomoyuki:Producer","Morihiro, Fumi:Producer","Maruyama, Hiroo:Producer","Kuroki, Rui:Producer",Kuroko no Basket 3rd Season,#267,#253,"759,059",42,4,2,"['Oowada, Tomoyuki', 'Producer'], ['Morihiro, Fumi', 'Producer'], ['Maruyama, Hiroo', 'Producer'], ['Kuroki, Rui', 'Producer']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Jan 11, 2015 to Jun 30, 2015","Producers, 
Bandai Visual,       Lantis,       Nihon Ad Systems,       Banpresto,       Shueisha,       BS11","Licensors, 
    None found, add some","Studios, 
Production I.G","Source, 
  Manga","Genre, 
SportsSports","Themes, 
SchoolSchool,         Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/11652/Kuroko_no_Basket, Prequel:: /anime/16894/Kuroko_no_Basket_2nd_Season, Other:: /anime/30311/Kuroko_no_Basket_3rd_Season_NG-shuu, Side story:: /anime/31051/Kuroko_no_Basket__Saikou_no_Present_desu, Sequel:: /anime/31658/Kuroko_no_Basket_Movie_4__Last_Game, Summary:: /anime/32871/Kuroko_no_Basket_Movie_3__Winter_Cup_-_Tobira_no_Mukou"
23233,High School DxD,Hagure Yuusha no Aesthetica,High School DxD BorN,Rakudai Kishi no Cavalry,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,Trinity Seven,Ichiban Ushiro no Daimaou,Date A Live,Danchigai,Busou Renkin,"Kurakane, Chiaki:Producer","Ougi, Jiyuu:Producer","Saitou, Hisashi:Director","Takahashi, Tsuyoshi:Sound Director",Shinmai Maou no Testament,#5675,#296,"675,550",36,24,16,"['Kurakane, Chiaki', 'Producer'], ['Ougi, Jiyuu', 'Producer'], ['Saitou, Hisashi', 'Director'], ['Takahashi, Tsuyoshi', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2015 to Mar 26, 2015","Producers, 
Kadokawa Shoten,       AT-X,       Nippon Columbia,       Kadokawa Pictures Japan,       KlockWorx,       Mobcast","Licensors, 
Funimation,       Crunchyroll","Studios, 
Production IMS","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         MythologyMythology","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.701 (scored by 366799366,799 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/49305/Shinmai_Maou_no_Testament, Side story:: /anime/29027/Shinmai_Maou_no_Testament__Toujou_Basara_no_Hard_Sweet_na_Nichijou, Sequel:: /anime/30363/Shinmai_Maou_no_Testament_Burst"
23277,Shoujo-tachi wa Kouya wo Mezasu,Sakura-sou no Pet na Kanojo,Kami nomi zo Shiru Sekai,5-toubun no Hanayome,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Inou-Battle wa Nichijou-kei no Naka de,Bakuman.,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Nisekoi,Eromanga-sensei,"Mori, Akitoshi:Producer","Nakajima, Yasuhiro:Assistant Producer","Niwa, Masami:Assistant Producer","Kamei, Kanta:Director",Saenai Heroine no Sodatekata,#1889,#309,"658,833",84,17,16,"['Mori, Akitoshi', 'Producer'], ['Nakajima, Yasuhiro', 'Assistant Producer'], ['Niwa, Masami', 'Assistant Producer'], ['Kamei, Kanta', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 16, 2015 to Mar 27, 2015","Producers, 
Aniplex,       Dentsu,       Fuji TV,       Half H.P Studio,       Cospa,       Fujipacific Music,       Good Smile Company,       Kyoraku Industrial Holdings,       Kansai Telecasting,       Fujimi Shobo","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Light novel","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         Otaku CultureOtaku Culture,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.481 (scored by 313771313,771 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/49567/Saenai_Heroine_no_Sodatekata, Prequel:: /anime/29317/Saenai_Heroine_no_Sodatekata__Ai_to_Seishun_no_Service-kai, Sequel:: /anime/35338/Saenai_Heroine_no_Sodatekata_♭__Koi_to_Junjou_no_Service-kai"
25397,Rakudai Kishi no Cavalry,Trinity Seven,Gakusen Toshi Asterisk,Juuou Mujin no Fafnir,Tate no Yuusha no Nariagari,Soul Eater,Machine-Doll wa Kizutsukanai,Hundred,Guilty Crown,Seireitsukai no Blade Dance,"Cook, Justin:Producer","Itou, Makoto:Producer","Kaminaga, Keisuke:Producer","Yamashita, Shinpei:Assistant Producer",Absolute Duo,#7229,#391,"553,364",44,51,53,"['Cook, Justin', 'Producer'], ['Itou, Makoto', 'Producer'], ['Kaminaga, Keisuke', 'Producer'], ['Yamashita, Shinpei', 'Assistant Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 4, 2015 to Mar 22, 2015","Premiered, 
Winter 2015","Licensors, 
Funimation","Studios, 
8bit","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.421 (scored by 313913313,913 users)
      


1
          indicates a weighted score.","Ranked, 
  #72292

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/51025/Absolute_Duo
23199,Kuroko no Basket 2nd Season,Kuroko no Basket 3rd Season,Gintama,Dogs: Bullets & Carnage,Baccano!,Kekkai Sensen,Gangsta.,Trigun,Code Geass: Hangyaku no Lelouch R2,Mahouka Koukou no Rettousei,"Kananiwa, Kozue:Producer","Maruyama, Hiroo:Producer","Ogisu, Hirotsugu:Producer","Oomori, Takahiro:Director",Durarara!!x2 Shou,#645,#463,"482,829",30,7,1,"['Kananiwa, Kozue', 'Producer'], ['Maruyama, Hiroo', 'Producer'], ['Ogisu, Hirotsugu', 'Producer'], ['Oomori, Takahiro', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 10, 2015 to Mar 28, 2015","Producers, 
Aniplex,       Square Enix,       Mainichi Broadcasting System,       Movic,       ASCII Media Works","Licensors, 
Aniplex of America","Studios, 
Shuka","Source, 
  Light novel","Genres, 
ActionAction,         MysteryMystery,         SupernaturalSupernatural","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.981 (scored by 250445250,445 users)
      


1
          indicates a weighted score.","Ranked, 
  #6452

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/16816/Durarara, Prequel:: /anime/6746/Durarara, Sequel:: /anime/27831/Durararax2_Ten, Side story:: /anime/30191/Durararax2_Shou__Watashi_no_Kokoro_wa_Nabe_Moyou"
25681,Momochi-san Chi no Ayakashi Ouji,Inu x Boku SS,InuYasha,Natsume Yuujinchou,Gugure! Kokkuri-san,Akatsuki no Yona,Noragami,Fruits Basket 1st Season,Noragami Aragoto,Tian Guan Cifu,"Cook, Justin:Producer","Hayashi, Ikumi:Producer","Daichi, Akitarou:Director","Akagi, Hiroaki:Episode Director",Kamisama Hajimemashita◎,#326,#558,"408,601",14,3,1,"['Cook, Justin', 'Producer'], ['Hayashi, Ikumi', 'Producer'], ['Daichi, Akitarou', 'Director'], ['Akagi, Hiroaki', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 6, 2015 to Mar 31, 2015","Producers, 
Dentsu,       Sotsu","Licensors, 
Funimation","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         RomanceRomance","Theme, 
MythologyMythology","Demographic, 
ShoujoShoujo","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/8157/Kamisama_Hajimemashita, Prequel:: /anime/14713/Kamisama_Hajimemashita, Sequel:: /anime/30709/Kamisama_Hajimemashita__Kako-hen"
