index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
1195,Shakugan no Shana,Toradora!,Seireitsukai no Blade Dance,Dog Days,Hayate no Gotoku!,Oda Nobuna no Yabou,Astarotte no Omocha!,Sword Art Online,Outbreak Company,Isekai no Seikishi Monogatari,"Matsukura, Yuuji:Producer","Iwasaki, Yoshiaki:Director","Takahashi, Tsuyoshi:Sound Director","Takashima, Daisuke:Episode Director",Zero no Tsukaima,#3138,#222,"815,798",84,31,24,"['Matsukura, Yuuji', 'Producer'], ['Iwasaki, Yoshiaki', 'Director'], ['Takahashi, Tsuyoshi', 'Sound Director'], ['Takashima, Daisuke', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 3, 2006 to Sep 25, 2006","Producers, 
Genco,       Media Factory,       Shochiku,       Bushiroad,       Happinet Pictures","Licensors, 
Sentai Filmworks,       Geneon Entertainment USA","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy,         RomanceRomance,         EcchiEcchi","Themes, 
HaremHarem,         IsekaiIsekai,         SchoolSchool","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.221 (scored by 463037463,037 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/5450/Zero_no_Tsukaima, Sequel:: /anime/1840/Zero_no_Tsukaima__Futatsuki_no_Kishi"
1210,Yojouhan Shinwa Taikei,Genshiken,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,Steins;Gate,ReLIFE,Sayonara Zetsubou Sensei,ChäoS;HEAd,Shinseiki Evangelion,Planetes,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Shibata, Tomonori:Producer","Chiba, Makoto:Producer","Yamamoto, Yuusuke:Director","Shioya, Yoku:Sound Director",NHK ni Youkoso!,#245,#263,"739,736",350,23,24,"['Shibata, Tomonori', 'Producer'], ['Chiba, Makoto', 'Producer'], ['Yamamoto, Yuusuke', 'Director'], ['Shioya, Yoku', 'Sound Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 10, 2006 to Dec 18, 2006","Producers, 
NHK,       Victor Entertainment","Licensors, 
ADV Films,       Funimation","Studios, 
Gonzo","Source, 
  Novel","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance,         SuspenseSuspense","Themes, 
Adult CastAdult Cast,         Otaku CultureOtaku Culture,         PsychologicalPsychological","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
8.311 (scored by 334445334,445 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/119282/NHK_ni_Youkoso
1222,Lovely★Complex,Kimi ni Todoke,Peach Girl,Suki tte Ii na yo.,Ao Haru Ride,Kareshi Kanojo no Jijou,Nana,Hachimitsu to Clover,"Kyou, Koi wo Hajimemasu",Tonari no Kaibutsu-kun,"Ooshima, Yasushi:Producer","Daichi, Akitarou:Director","Soutome, Kouichirou:Director","Tanaka, Kazuya:Sound Director",Bokura ga Ita,#2954,#1035,"231,008",72,15,24,"['Ooshima, Yasushi', 'Producer'], ['Daichi, Akitarou', 'Director'], ['Soutome, Kouichirou', 'Director'], ['Tanaka, Kazuya', 'Sound Director']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Jul 4, 2006 to Dec 26, 2006","Producers, 
Marvelous Entertainment,       Pony Canyon,       Delfi Sound","Licensors, 
    None found, add some","Studios, 
Artland","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Theme, 
Love PolygonLove Polygon","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/1031/Bokura_ga_Ita
1142,Clannad: After Story,Nodame Cantabile: Paris-hen,Maison Ikkoku,Bokura ga Ita,Usagi Drop,Paradise Kiss,Kareshi Kanojo no Jijou,Kimi to Boku.,Working'!!,,"Yamamoto, Kouji:Producer","Nagai, Tatsuyuki:Director","Aketagawa, Jin:Sound Director","Ueda, Shigeru:Episode Director",Hachimitsu to Clover II,#380,#1969,"106,702",25,5,1,"['Yamamoto, Kouji', 'Producer'], ['Nagai, Tatsuyuki', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Ueda, Shigeru', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jun 30, 2006 to Sep 15, 2006","Producers, 
Dentsu,       Genco,       Fuji TV,       Asmik Ace,       Sony Music Entertainment,       Shueisha","Licensors, 
VIZ Media,       Discotek Media","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Themes, 
Adult CastAdult Cast,         Love PolygonLove Polygon,         Visual ArtsVisual Arts","Demographic, 
JoseiJosei","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1009/Hachimitsu_to_Clover, Prequel:: /anime/16/Hachimitsu_to_Clover, Other:: /anime/38864/Lion_meets_HachiClo"
1454,Devilman: Crybaby,Kaiba,Ping Pong the Animation,Mind Game,Kiseijuu: Sei no Kakuritsu,Basilisk: Kouga Ninpou Chou,Saraiya Goyou,Shoka,Tekkon Kinkreet,Yojouhan Shinwa Taikei,"Ogisu, Hirotsugu:Producer","Yuasa, Masaaki:Director","Nakajima, Toshihiko:Sound Director","Yamamoto, Sayo:Episode Director",Kemonozume,#2452,#2456,"75,050",30,5,4,"['Ogisu, Hirotsugu', 'Producer'], ['Yuasa, Masaaki', 'Director'], ['Nakajima, Toshihiko', 'Sound Director'], ['Yamamoto, Sayo', 'Episode Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Aug 6, 2006 to Nov 5, 2006","Premiered, 
Summer 2006","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Original","Genres, 
ActionAction,         Avant GardeAvant Garde,         HorrorHorror,         RomanceRomance,         SupernaturalSupernatural","Themes, 
Adult CastAdult Cast,         GoreGore,         MythologyMythology","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.351 (scored by 1982519,825 users)
      


1
          indicates a weighted score.","Ranked, 
  #24522

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",
1013,Versailles no Bara,Gankutsuou,Kuroshitsuji,Bakumatsu Kikansetsu Irohanihoheto,Blood+,Romeo x Juliet,Mo Dao Zu Shi,Yuukoku no Moriarty,Senkou no Night Raid,Fate/Zero,"Nakatake, Tetsuya:Producer","Chung, Jin Ho:Producer","Morishita, Katsuji:Producer","Katagiri, Daisuke:Producer",Le Chevalier D'Eon,#3320,#2802,"60,247",20,6,6,"['Nakatake, Tetsuya', 'Producer'], ['Chung, Jin Ho', 'Producer'], ['Morishita, Katsuji', 'Producer'], ['Katagiri, Daisuke', 'Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Jul 2, 2006 to Feb 24, 2007","Producers, 
WOWOW,       Shochiku,       Kodansha,       Sakura Create","Licensors, 
ADV Films,       Funimation","Studios, 
Production I.G","Source, 
  Original","Genres, 
MysteryMystery,         SupernaturalSupernatural","Theme, 
HistoricalHistorical","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.181 (scored by 1557515,575 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/222/Le_Chevalier_dEon
1218,Inukami!,Love Hina,Lamune,Sora no Manimani,Yotsunoha,School Rumble,Toradora!,Itazura na Kiss,KimiKiss Pure Rouge,Mikakunin de Shinkoukei,"Yamanaka, Takahiro:Producer","Abe, Tatsuya:Director","Aketagawa, Jin:Sound Director","Ozawa, Kazuhiro:Episode Director",Tonagura!,#5743,#3102,"49,495",8,3,1,"['Yamanaka, Takahiro', 'Producer'], ['Abe, Tatsuya', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Ozawa, Kazuhiro', 'Episode Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 9, 2006 to Oct 1, 2006","Premiered, 
Summer 2006","Licensors, 
Discotek Media","Studios, 
Daume","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.691 (scored by 2307623,076 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/1717/Tona-Gura
1221,Bishoujo Senshi Sailor Moon,Tokyo Mew Mew,Zettai Karen Children,Tetsuwan Atom (1980),Panty & Stocking with Garterbelt,Ojamajo Doremi,Kamikaze Kaitou Jeanne,Magic Knight Rayearth,Stitch!,Robot Girls Z,"Seki, Hiromi:Producer","Ishiguro, Megumu:Director","Katsumata, Tomoharu:Episode Director","Sugiyama, Keiichi:Episode Director",Demashita! Powerpuff Girls Z,#7036,#3719,"35,336",9,5,4,"['Seki, Hiromi', 'Producer'], ['Ishiguro, Megumu', 'Director'], ['Katsumata, Tomoharu', 'Episode Director'], ['Sugiyama, Keiichi', 'Episode Director']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Jul 1, 2006 to Jun 30, 2007","Producers, 
TV Tokyo,       Aniplex,       Sony Music Entertainment","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Other","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
SchoolSchool,         Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
6.461 (scored by 1531815,318 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/10027/Demashita_Powerpuff_Girls_Z
1243,Sci-fi Harry,Uragiri wa Boku no Namae wo Shitteiru,Boogiepop wa Warawanai (2019),Darker than Black: Kuro no Keiyakusha,Genocyber,Code Geass: Hangyaku no Lelouch,X-Men,Monster,Deadman Wonderland,Weiß Kreuz,"Maruyama, Shunpei:Producer","Takeuchi, Yoshio:Director","Iwanami, Yoshikazu:Sound Director","Sano, Takashi:Episode Director",Night Head Genesis,#5515,#3954,"31,354",7,1,2,"['Maruyama, Shunpei', 'Producer'], ['Takeuchi, Yoshio', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Sano, Takashi', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Jun 17, 2006 to Dec 31, 2006","Premiered, 
Summer 2006","Broadcast, 
    Unknown","Studios, 
Bee Media","Source, 
  Manga","Genres, 
DramaDrama,         MysteryMystery,         Sci-FiSci-Fi,         SupernaturalSupernatural","Theme, 
PsychologicalPsychological","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.731 (scored by 1014910,149 users)
      


1
          indicates a weighted score.","Ranked, 
  #55152

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3954","Adaptation:: /manga/8539/Night_Head, Alternative version:: /anime/43767/Night_Head_2041"
1230,Code Geass: Hangyaku no Lelouch,No.6,M3: Sono Kuroki Hagane,Avenger,Shinseiki Evangelion,Koukaku no Regios,Coyote Ragtime Show,Kure-nai,Phantom: Requiem for the Phantom,Darker than Black: Kuro no Keiyakusha,"Chung, Jin Ho:Producer","Ozawa, Juukou:Producer","Kawagoe, Jun:Director","Iwanami, Yoshikazu:Sound Director",Innocent Venus,#5235,#4232,"27,007",8,3,2,"['Chung, Jin Ho', 'Producer'], ['Ozawa, Juukou', 'Producer'], ['Kawagoe, Jun', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Status, 
  Finished Airing","Aired, 
  Jul 27, 2006 to Oct 26, 2006","Premiered, 
Summer 2006","Broadcast, 
    Unknown","Studios, 
Brain's Base","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.781 (scored by 1036510,365 users)
      


1
          indicates a weighted score.","Ranked, 
  #52352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4232",
