index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
1470,Great Teacher Onizuka,Golden Boy,Cowboy Bebop,Trigun,Dirty Pair,Lupin III: Part II,Cat's Eye,Black Cat (TV),Bakuretsu Hunters,Space Cobra,"Nakatani, Toshio:Producer","Ueda, Masuo:Producer","Kodama, Kenji:Director","Urakami, Yasuo:Sound Director",City Hunter,#745,#2355,"80,471",20,2,3,"['Nakatani, Toshio', 'Producer'], ['Ueda, Masuo', 'Producer'], ['Kodama, Kenji', 'Director'], ['Urakami, Yasuo', 'Sound Director']","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Apr 6, 1987 to Mar 28, 1988","Premiered, 
Spring 1987","Licensors, 
ADV Films,       Discotek Media","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         MysteryMystery","Theme, 
Adult CastAdult Cast","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.911 (scored by 2380923,809 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/792/City_Hunter, Spin-off:: /anime/282/Angel_Heart, Sequel:: /anime/1471/City_Hunter_2, Other:: /anime/30818/City_Hunter__Ryou_no_Propose, Alternative version:: /anime/37516/City_Hunter_Movie__Shinjuku_Private_Eyes"
1087,Maison Ikkoku,Urusei Yatsura,Touch,Tokimeki Tonight,Aishang Ta de Liyou,Miyuki,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Suzuka,Natsu no Arashi!,Jitsu wa Watashi wa,"Kobayashi, Osamu:Director","Matsuura, Noriyoshi:Sound Director","Mochizuki, Tomomi:Episode Director","Suda, Yumiko:Episode Director",Kimagure Orange☆Road,#1724,#3146,"48,263",17,5,6,"['Kobayashi, Osamu', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Suda, Yumiko', 'Episode Director']","Type, 
TV","Episodes, 
  48","Status, 
  Finished Airing","Aired, 
  Apr 6, 1987 to Mar 7, 1988","Producers, 
TOHO","Licensors, 
AnimEigo,       Discotek Media","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance","Themes, 
SchoolSchool,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1407/Kimagure_Orange☆Road, Sequel:: /anime/2454/Kimagure_Orange☆Road__Ano_Hi_ni_Kaeritai, Side story:: /anime/2458/Kimagure_Orange☆Road_OVA, Alternative version:: /anime/3394/Kimagure_Orange☆Road__Shounen_Jump_Special, Summary:: /anime/14059/Kimagure_Orange☆Road__Tanabata_Special"
1356,Ginga Eiyuu Densetsu Gaiden (1999),Kinnikuman: Kinnikusei Oui Soudatsu-hen,Akame ga Kill!,,,,,,,,"Ashida, Toyoo:Director","Matsuura, Johei:Episode Director","Arisako, Toshihiko:Episode Director","Shimon, Masato:Theme Song Performance",Hokuto no Ken 2,#1579,#3949,"31,459",3,3,1,"['Ashida, Toyoo', 'Director'], ['Matsuura, Johei', 'Episode Director'], ['Arisako, Toshihiko', 'Episode Director'], ['Shimon, Masato', 'Theme Song Performance']","Type, 
TV","Episodes, 
  43","Status, 
  Finished Airing","Aired, 
  Mar 12, 1987 to Feb 18, 1988","Producers, 
    None found, add some","Licensors, 
Discotek Media","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
GoreGore,         Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/1149/Hokuto_no_Ken, Prequel:: /anime/967/Hokuto_no_Ken, Sequel:: /anime/1357/Shin_Hokuto_no_Ken, Other:: /anime/31018/DD_Hokuto_no_Ken_2_Ichigo_Aji_"
2688,Uchuu no Kishi Tekkaman Blade,Chouon Senshi Borgman,Kyattou Ninden Teyandee,Dirty Pair OVA,,,,,,,"Ishikawa, Mitsuhisa:Producer","Macek, Carl:Producer","Nishikubo, Mizuho:Director","Shimizu, Katsunori:Sound Director",Akai Koudan Zillion,#6254,#7915,"5,797",1,0,1,"['Ishikawa, Mitsuhisa', 'Producer'], ['Macek, Carl', 'Producer'], ['Nishikubo, Mizuho', 'Director'], ['Shimizu, Katsunori', 'Sound Director']","Type, 
TV","Episodes, 
  31","Status, 
  Finished Airing","Aired, 
  Apr 12, 1987 to Dec 13, 1987","Producers, 
Victor Entertainment,       Yomiko Advertising,       Nippon Television Network,       Streamline Pictures","Licensors, 
Funimation","Studios, 
Tatsunoko Production","Source, 
  Mixed media","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
MilitaryMilitary","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.591 (scored by 14211,421 users)
      


1
          indicates a weighted score.","Spin-off:: /anime/2689/Akai_Koudan_Zillion__Utahime_Yakyoku, Summary:: /anime/17167/Akai_Koudan_Zillion_Recaps"
729,Maison Ikkoku,Cross Game,Bokura wa Minna Kawai-sou,Mix: Meisei Story,Touch,Suzuka,,,,,"Sugii, Gisaburou:Director","Fujiyama, Fusanobu:Sound Director","Takamoto, Yoshihiro:Episode Director","Sakata, Junichi:Episode Director",Hiatari Ryoukou!,#4200,#8141,"5,453",2,0,1,"['Sugii, Gisaburou', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Takamoto, Yoshihiro', 'Episode Director'], ['Sakata, Junichi', 'Episode Director']","Type, 
TV","Episodes, 
  48","Status, 
  Finished Airing","Aired, 
  Mar 29, 1987 to Mar 20, 1988","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Group TAC","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SportsSports","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/3168/Hiatari_Ryoukou, Sequel:: /anime/1552/Hiatari_Ryoukou_Yume_no_Naka_ni_Kimi_ga_Ita"
3023,,,,,,,,,,,"Hara, Keiichi:Director","Mochizuki, Tomomi:Episode Director","Hongou, Mitsuru:Episode Director","Sadamitsu, Shinya:Episode Director",Esper Mami,#5545,#10598,"2,413",1,1,0,"['Hara, Keiichi', 'Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Hongou, Mitsuru', 'Episode Director'], ['Sadamitsu, Shinya', 'Episode Director']","Episodes, 
  119","Status, 
  Finished Airing","Aired, 
  Apr 7, 1987 to Oct 26, 1989","Premiered, 
Spring 1987","Licensors, 
    None found, add some","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genres, 
ComedyComedy,         SupernaturalSupernatural,         EcchiEcchi","Themes, 
SchoolSchool,         Super PowerSuper Power","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.721 (scored by 546546 users)
      


1
          indicates a weighted score.","Ranked, 
  #55452

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/18046/Esper_Mami, Side story:: /anime/9880/Esper_Mami__Hoshizora_no_Dancing_Doll"
2815,Dondon Dommel to Ron,,,,,,,,,,"Sasagawa, Hiroshi:Director","Watanabe, Jun:Sound Director","Wyner, Tom:Script",Koorogi '73:Theme Song Performance,Geragera Boes Monogatari,#4129,#11464,"1,818",0,1,0,"['Sasagawa, Hiroshi', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Wyner, Tom', 'Script'], [""Koorogi '73"", 'Theme Song Performance']","Type, 
TV","Episodes, 
  52","Status, 
  Finished Airing","Aired, 
  Apr 7, 1987 to Mar 29, 1988","Producers, 
TV Tokyo,       Saban Entertainment","Licensors, 
    None found, add some","Studios, 
Telescreen","Source, 
  Other","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.021 (scored by 880880 users)
      


1
          indicates a weighted score.",
10250,,,,,,,,,,,"Sasagawa, Hiroshi:Director","Endou, Tetsuya:Episode Director","Zen, Soichiro:Episode Director",Koorogi '73:Theme Song Performance,Ultra B,#8322,#11665,"1,694",1,0,0,"['Sasagawa, Hiroshi', 'Director'], ['Endou, Tetsuya', 'Episode Director'], ['Zen, Soichiro', 'Episode Director'], [""Koorogi '73"", 'Theme Song Performance']","Status, 
  Finished Airing","Aired, 
  Apr 5, 1987 to Mar 27, 1989","Premiered, 
Spring 1987","Broadcast, 
    Unknown","Studios, 
Shin-Ei Animation","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
Super PowerSuper Power","Duration, 
  10 min. per ep.","Rating, 
  G - All Ages","Score, 
6.231 (scored by 10301,030 users)
      


1
          indicates a weighted score.","Ranked, 
  #83222

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11665",Side story:: /anime/10244/Ultra_B__Black_Hole_kara_no_Dokusaisha_BB
20117,,,,,,,,,,,"Yoshida, Hiroshi:Storyboard","Wakabayashi, Tadao:Animation Director",,,Kotowaza House,#11212,#15016,618,0,0,0,"['Yoshida, Hiroshi', 'Storyboard'], ['Wakabayashi, Tadao', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Apr 4, 1987 to Sep 28, 1994","Premiered, 
Spring 1987","Broadcast, 
    Unknown","Studios, 
Eiken","Source, 
  Unknown","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Duration, 
  5 min. per ep.","Rating, 
  None","Score, 
5.581 (scored by 183183 users)
      


1
          indicates a weighted score.","Ranked, 
  #112122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15016","Members, 
    618",
26087,,,,,,,,,,,,,,,Mama Ohanashi Kikasete,#16082,#18619,287,0,0,0,,"Episodes, 
  15","Status, 
  Finished Airing","Aired, 
  May 9, 1987 to Sep 19, 1988","Premiered, 
Spring 1987","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
FantasyFantasy","Demographic, 
KidsKids","Duration, 
  8 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #160822

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Other:: /anime/26089/Gutchonpa_Omoshiro_Hanashi
