index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
326,xxxHOLiC,Kyuuketsuhime Miyu (TV),Higurashi no Naku Koro ni,Warau Salesman,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,Kyuuketsuhime Miyu,Mononoke,Cossette no Shouzou,Boogiepop wa Warawanai,Jigoku Shoujo,"Ochiai, Shigekazu:Producer","Hirata, Toshio:Director","Hamasaki, Hiroshi:Episode Director",Rintarou:Episode Director,Petshop of Horrors,#3001,#2600,"68,452",22,8,2,"['Ochiai, Shigekazu', 'Producer'], ['Hirata, Toshio', 'Director'], ['Hamasaki, Hiroshi', 'Episode Director'], ['Rintarou', 'Episode Director']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Mar 2, 1999 to Mar 23, 1999","Premiered, 
Winter 1999","Licensors, 
Sentai Filmworks,       Urban Vision","Studios, 
Madhouse","Source, 
  Manga","Genres, 
HorrorHorror,         MysteryMystery,         SupernaturalSupernatural","Demographic, 
JoseiJosei","Duration, 
  23 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.241 (scored by 3158931,589 users)
      


1
          indicates a weighted score.","Ranked, 
  #30012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/128/Petshop_of_Horrors
142,Kaitou Saint Tail,D.N.Angel,Bishoujo Senshi Sailor Moon,Full Moon wo Sagashite,Mermaid Melody Pichi Pichi Pitch,Kamichama Karin,Cardcaptor Sakura,Uta∽Kata,GetBackers,Mahou Shoujo Madoka★Magica,"Umezawa, Atsutoshi:Director","Hashimoto, Mitsuo:Episode Director","Kasai, Osamu:Episode Director","Kaizawa, Yukio:Episode Director",Kamikaze Kaitou Jeanne,#1937,#2892,"56,700",10,3,2,"['Umezawa, Atsutoshi', 'Director'], ['Hashimoto, Mitsuo', 'Episode Director'], ['Kasai, Osamu', 'Episode Director'], ['Kaizawa, Yukio', 'Episode Director']","Episodes, 
  44","Status, 
  Finished Airing","Aired, 
  Feb 13, 1999 to Jan 29, 2000","Premiered, 
Winter 1999","Licensors, 
    None found, add some","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         MysteryMystery,         RomanceRomance,         SupernaturalSupernatural","Themes, 
Mahou ShoujoMahou Shoujo,         MythologyMythology,         ReincarnationReincarnation","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.471 (scored by 2839328,393 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/36/Kamikaze_Kaitou_Jeanne
350,Cardcaptor Sakura,Tokyo Mew Mew,Fushigi Mahou Fun Fun Pharmacy,Puchi Pri*Yucie,Bishoujo Senshi Sailor Moon,Princess Tutu,Sasami: Mahou Shoujo Club,Heartcatch Precure!,Mahou no Angel Sweet Mint,Mahoutsukai Precure!,"Satou, Junichi:Director","Igarashi, Takuya:Director","Yamauchi, Shigeyasu:Episode Director","Itou, Naoyuki:Episode Director",Ojamajo Doremi,#2394,#2915,"55,770",13,0,0,"['Satou, Junichi', 'Director'], ['Igarashi, Takuya', 'Director'], ['Yamauchi, Shigeyasu', 'Episode Director'], ['Itou, Naoyuki', 'Episode Director']","Type, 
TV","Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Feb 7, 1999 to Jan 30, 2000","Producers, 
Asahi Broadcasting","Licensors, 
4Kids Entertainment","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ComedyComedy,         FantasyFantasy","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.361 (scored by 2427424,274 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/4175/Ojamajo_Doremi, Sequel:: /anime/351/Ojamajo_Doremi_Sharp, Spin-off:: /anime/39585/Majo_Minarai_wo_Sagashite, Other:: /anime/39588/Ojamajo_Doremi__Owarai_Gekijou"
290,Ookami to Koushinryou,Ginga Eiyuu Densetsu,Terra e... (TV),Mugen no Ryvius,Heroic Age,Katanagatari,Geneshaft,Last Exile,Turn A Gundam,Senjou no Valkyria,"Nagaoka, Yasuchika:Director","Kobayashi, Katsuyoshi:Sound Director","Shinohara, Toshiya:Episode Director","Yoshinaga, Aya:Script",Seikai no Monshou,#1376,#3005,"52,777",12,4,6,"['Nagaoka, Yasuchika', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Shinohara, Toshiya', 'Episode Director'], ['Yoshinaga, Aya', 'Script']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 3, 1999 to Mar 28, 1999","Producers, 
Bandai Visual,       WOWOW","Licensors, 
Funimation,       Bandai Entertainment","Studios, 
Sunrise","Source, 
  Light novel","Genres, 
ActionAction,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.631 (scored by 1840518,405 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/5490/Seikai_no_Monshou, Sequel:: /anime/396/Seikai_no_Senki, Prequel:: /anime/1124/Seikai_no_Danshou__Tanjou, Summary:: /anime/1381/Seikai_no_Monshou_Special"
637,Colorful,Akane Maniax,Futari Ecchi,Golden Boy,Great Teacher Onizuka,Toradora!,Tonagura!,,,,"Fukura, Kei:Producer","Yamaguchi, Takeshi:Director","Tanaka, Kazuya:Sound Director","Okamoto, Hideki:Episode Director",Iketeru Futari,#6539,#4854,"19,761",5,2,1,"['Fukura, Kei', 'Producer'], ['Yamaguchi, Takeshi', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Okamoto, Hideki', 'Episode Director']","Episodes, 
  16","Status, 
  Finished Airing","Aired, 
  Feb 2, 1999 to Feb 26, 1999","Premiered, 
Winter 1999","Licensors, 
    None found, add some","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Theme, 
SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  8 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.541 (scored by 95009,500 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/3829/Iketeru_Futari
360,Juuni Kokuki,InuYasha,Tenkuu no Escaflowne,Kannazuki no Miko,,,,,,,"Tomobuki, Ami:Director","Tsuruoka, Youta:Sound Director","Kobayashi, Tomoki:Episode Director","Inokawa, Shintarou:Episode Director",Himiko-den,#8757,#7676,"6,250",0,2,1,"['Tomobuki, Ami', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Kobayashi, Tomoki', 'Episode Director'], ['Inokawa, Shintarou', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 7, 1999 to Apr 1, 1999","Producers, 
Rakuonsha,       Studio Jack,       Amuse,       Hakuhodo,       Mitsubishi,       Panasonic Digital Contents","Licensors, 
Central Park Media","Studios, 
Group TAC","Source, 
  Game","Genres, 
AdventureAdventure,         DramaDrama,         FantasyFantasy,         SupernaturalSupernatural","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.141 (scored by 20022,002 users)
      


1
          indicates a weighted score.","Ranked, 
  #87572

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/3000/Himiko-den__Renge_-_Gaun_no_Shou
2699,Mouretsu Pirates,Sekai Seifuku: Bouryaku no Zvezda,,,,,,,,,"Watanabe, Takashi:Director","Tsuruoka, Youta:Sound Director","Mizushima, Seiji:Episode Director","Yasuda, Kenji:Episode Director",Uchuu Kaizoku Mito no Daibouken,#8090,#9888,"3,021",0,1,0,"['Watanabe, Takashi', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Mizushima, Seiji', 'Episode Director'], ['Yasuda, Kenji', 'Episode Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 5, 1999 to Mar 30, 1999","Producers, 
Bandai Visual,       Shaft,       Genco","Licensors, 
Nozomi Entertainment,       Media Blasters,       NYAV Post","Studios, 
Triangle Staff","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.271 (scored by 905905 users)
      


1
          indicates a weighted score.","Ranked, 
  #80902

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Sequel:: /anime/2700/Uchuu_Kaizoku_Mito_no_Daibouken__Futari_no_Joou-sama, Prequel:: /anime/29283/Uchuu_Kaizoku_Mito_no_Daibouken_Pilot"
7643,Pingu in the City,,,,,,,,,,"Gouda, Tsuneo:Director",,,,Domo-kun,#7715,#10018,"2,892",0,0,0,"['Gouda, Tsuneo', 'Director']","Status, 
  Finished Airing","Aired, 
  Dec 22, 1998 to Jan 1, 2008","Premiered, 
Winter 1999","Broadcast, 
    Not scheduled once per week","Studios, 
dwarf","Source, 
  Other","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  39 sec. per ep.","Rating, 
  G - All Ages","Score, 
6.331 (scored by 887887 users)
      


1
          indicates a weighted score.","Ranked, 
  #77152

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10018",Side story:: /anime/8815/Domo_TV
6511,,,,,,,,,,,"Tanaka, Kazuya:Sound Director","Takayama, Hideki:Episode Director","Yamauchi, Tomio:Episode Director","Sumisawa, Katsuyuki:Script",Chou Seimeitai Transformers Beast Wars Neo,#7306,#10118,"2,788",2,0,0,"['Tanaka, Kazuya', 'Sound Director'], ['Takayama, Hideki', 'Episode Director'], ['Yamauchi, Tomio', 'Episode Director'], ['Sumisawa, Katsuyuki', 'Script']","Type, 
TV","Episodes, 
  35","Status, 
  Finished Airing","Aired, 
  Feb 3, 1999 to Sep 29, 1999","Producers, 
TV Tokyo,       Nihon Ad Systems,       Takara","Licensors, 
    None found, add some","Studios, 
Ashi Productions","Source, 
  Other","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
6.411 (scored by 991991 users)
      


1
          indicates a weighted score.",Prequel:: /anime/5070/Beast_Wars_Second_Chou_Seimeitai_Transformers
1673,Bug tte Honey,,,,,,,,,,"Tsuruoka, Youta:Sound Director","Noshitani, Mitsutaka:Episode Director","Ueno, Fumihiro:Episode Director","Yamazaki, Shigeru:Episode Director",Bomberman B-Daman Bakugaiden Victory,#7203,#10999,"2,122",0,0,0,"['Tsuruoka, Youta', 'Sound Director'], ['Noshitani, Mitsutaka', 'Episode Director'], ['Ueno, Fumihiro', 'Episode Director'], ['Yamazaki, Shigeru', 'Episode Director']","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Feb 7, 1999 to Jan 30, 2000","Premiered, 
Winter 1999","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Game","Genre, 
Sci-FiSci-Fi","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.431 (scored by 805805 users)
      


1
          indicates a weighted score.","Ranked, 
  #72032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10999",Prequel:: /anime/1672/Bomberman_B-Daman_Bakugaiden
