index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
32937,Kore wa Zombie desu ka?,Isekai wa Smartphone to Tomo ni. 2,Gintama°,Princess Connect! Re:Dive Season 2,Hikyou Tanken Fam & Ihrlie,"Sentouin, Hakenshimasu!",Chuunibyou demo Koi ga Shitai!,Nichijou: Nichijou no 0-wa,Re:Zero kara Hajimeru Isekai Seikatsu,Tensei shitara Slime Datta Ken,"Ogura, Rie:Producer","Urasaki, Nobumitsu:Producer","Kanasaki, Takaomi:Director","Iwanami, Yoshikazu:Sound Director",Kono Subarashii Sekai ni Shukufuku wo! 2,#300,#76,"1,502,968",105,25,9,"['Ogura, Rie', 'Producer'], ['Urasaki, Nobumitsu', 'Producer'], ['Kanasaki, Takaomi', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Type, 
TV","Episodes, 
  10","Status, 
  Finished Airing","Aired, 
  Jan 12, 2017 to Mar 16, 2017","Producers, 
Kadokawa Shoten,       Nippon Columbia,       KlockWorx,       Sony Music Communications,       Toranoana,       81 Produce,       Kadokawa Media House","Licensors, 
Discotek Media","Studios, 
Studio Deen","Source, 
  Light novel","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Themes, 
IsekaiIsekai,         ParodyParody","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.261 (scored by 10001101,000,110 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/60553/Kono_Subarashii_Sekai_ni_Shukufuku_wo, Prequel:: /anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo, Side story:: /anime/34626/Kono_Subarashii_Sekai_ni_Shukufuku_wo_2__Kono_Subarashii_Geijutsu_ni_Shukufuku_wo, Sequel:: /anime/38040/Kono_Subarashii_Sekai_ni_Shukufuku_wo_Movie__Kurenai_Densetsu"
33206,Sewayaki Kitsune no Senko-san,Hataraku Maou-sama!,Gabriel DropOut,Demi-chan wa Kataritai,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",Hinamatsuri (TV),Nichijou,Blend S,Monster Musume no Iru Nichijou,New Game!,"Cook, Justin:Producer","Nakamura, Shinichi:Producer","Saitou, Shigeru:Producer","Herek, Samantha:Assistant Producer",Kobayashi-san Chi no Maid Dragon,#704,#111,"1,228,369",213,27,16,"['Cook, Justin', 'Producer'], ['Nakamura, Shinichi', 'Producer'], ['Saitou, Shigeru', 'Producer'], ['Herek, Samantha', 'Assistant Producer']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jan 12, 2017 to Apr 6, 2017","Producers, 
Lantis,       Pony Canyon,       ABC Animation","Licensors, 
Funimation,       Crunchyroll","Studios, 
Kyoto Animation","Source, 
  Manga","Genres, 
FantasyFantasy,         Slice of LifeSlice of Life","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.941 (scored by 741318741,318 users)
      


1
          indicates a weighted score.","Ranked, 
  #7042

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/80119/Kobayashi-san_Chi_no_Maid_Dragon, Other:: /anime/35145/Kobayashi-san_Chi_no_OO_Dragon, Sequel:: /anime/35363/Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai"
32615,Overlord,Code Geass: Hangyaku no Lelouch,Shingeki no Kyojin: The Final Season,Knight's & Magic,Shuumatsu no Izetta,Nejimaki Seirei Senki: Tenkyou no Alderamin,Shingeki no Kyojin,86,Enen no Shouboutai,Ajin,"Cook, Justin:Producer","Tanaka, Shou:Producer","Kikushima, Kazufumi:Producer","Isogai, Noritomo:Producer",Youjo Senki,#677,#183,"914,998",159,31,27,"['Cook, Justin', 'Producer'], ['Tanaka, Shou', 'Producer'], ['Kikushima, Kazufumi', 'Producer'], ['Isogai, Noritomo', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 6, 2017 to Mar 31, 2017","Producers, 
AT-X,       Enterbrain,       Sony Music Communications,       Kadokawa","Licensors, 
Funimation,       Crunchyroll","Studios, 
Nut","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy","Themes, 
IsekaiIsekai,         MilitaryMilitary,         ReincarnationReincarnation","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.961 (scored by 499337499,337 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/88930/Youjo_Senki, Other:: /anime/34723/Youjo_Shenki_Episode_0, Summary:: /anime/34904/Youjo_Senki__Senkyou_Houkoku, Sequel:: /anime/37055/Youjo_Senki_Movie, Character:: /anime/38472/Isekai_Quartet, Side story:: /anime/49236/Youjo_Senki__Sabaku_no_Pasta_Daisakusen"
33487,Nisekoi,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Osananajimi ga Zettai ni Makenai Love Comedy,Kaichou wa Maid-sama!,Skip Beat!,Watashi ga Motete Dousunda,Toradora!,Ookami Shoujo to Kuro Ouji,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Kaneko, Hayato:Producer","Kisara, Youhei:Producer","Fukuda, Jun:Producer","Yoshinuma, Oshi:Producer",Masamune-kun no Revenge,#5427,#194,"878,765",93,72,67,"['Kaneko, Hayato', 'Producer'], ['Kisara, Youhei', 'Producer'], ['Fukuda, Jun', 'Producer'], ['Yoshinuma, Oshi', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 5, 2017 to Mar 23, 2017","Producers, 
Sotsu,       Lantis,       AT-X,       KlockWorx,       BS Fuji,       Tokyo MX,       Ichijinsha,       FuRyu,       Crunchyroll SC Anime Fund","Licensors, 
Funimation","Studios, 
SILVER LINK.","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
HaremHarem,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/46716/Masamune-kun_no_Revenge, Side story:: /anime/37377/Masamune-kun_no_Revenge__Uchi_no_Mama_ni_Kagitte_Tsunade_Shima_Futatabi_12-Ji_wo_Sugita_Cinderella, Sequel:: /anime/51498/Masamune-kun_no_Revenge_R"
33506,Noblesse,Jujutsu Kaisen,D.Gray-man Hallow,Hataraku Maou-sama!,,,,,,,"Kamei, Hiroshi:Producer","Matsumoto, Miho:Producer","Endou, Tetsuya:Producer","Hatsumi, Kouichi:Director",Ao no Exorcist: Kyoto Fujouou-hen,#2427,#251,"761,239",26,15,10,"['Kamei, Hiroshi', 'Producer'], ['Matsumoto, Miho', 'Producer'], ['Endou, Tetsuya', 'Producer'], ['Hatsumi, Kouichi', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 7, 2017 to Mar 25, 2017","Producers, 
Aniplex,       Dentsu,       Mainichi Broadcasting System,       Movic,       Shueisha","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy","Themes, 
MythologyMythology,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/13492/Ao_no_Exorcist, Prequel:: /anime/9919/Ao_no_Exorcist, Side story:: /anime/34465/Ao_no_Exorcist__Kyoto_Fujouou-hen_OVA, Sequel:: /anime/53889/Ao_no_Exorcist__Shimane_Illuminati-hen"
32949,Domestic na Kanojo,Koi to Uso,School Days,White Album 2,Araburu Kisetsu no Otome-domo yo.,Citrus,Happy Sugar Life,Nana,Aku no Hana,Yagate Kimi ni Naru,"Higa, Yuuji:Producer","Fujiyama, Naokado:Producer","Komatsu, Shouta:Producer","Andou, Masaomi:Director",Kuzu no Honkai,#3645,#293,"684,253",282,60,51,"['Higa, Yuuji', 'Producer'], ['Fujiyama, Naokado', 'Producer'], ['Komatsu, Shouta', 'Producer'], ['Andou, Masaomi', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 13, 2017 to Mar 31, 2017","Producers, 
Aniplex,       Dentsu,       Square Enix,       Studio Hibari,       Fuji TV,       Kyoraku Industrial Holdings,       Kansai Telecasting","Licensors, 
Sentai Filmworks","Studios, 
Lerche","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Themes, 
Love PolygonLove Polygon,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  22 min. per ep.","Rating, 
  R+ - Mild Nudity",Adaptation:: /manga/44929/Kuzu_no_Honkai
33489,Boku no Hero Academia,Kill la Kill,Mahou Shoujo Madoka★Magica,Kaleido Star,Majo no Takkyuubin,Mary to Majo no Hana,Mairimashita! Iruma-kun,Flip Flappers,K-On!,Mahoutsukai Precure!,"Tsutsumi, Naoko:Producer","Usa, Yoshiki:Producer","Takei, Katsuhiro:Producer","Yoshinari, You:Director",Little Witch Academia (TV),#941,#325,"642,824",153,16,13,"['Tsutsumi, Naoko', 'Producer'], ['Usa, Yoshiki', 'Producer'], ['Takei, Katsuhiro', 'Producer'], ['Yoshinari, You', 'Director']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Jan 9, 2017 to Jun 26, 2017","Producers, 
Ultra Super Pictures,       TOHO animation,       Good Smile Company","Licensors, 
    None found, add some","Studios, 
Trigger","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
SchoolSchool","Duration, 
  24 min. per ep.","Rating, 
  G - All Ages","Score, 
7.811 (scored by 316788316,788 users)
      


1
          indicates a weighted score.",Alternative version:: /anime/14349/Little_Witch_Academia
33731,Himouto! Umaru-chan,Kobayashi-san Chi no Maid Dragon,Jashin-chan Dropkick,Machikado Mazoku,Shinryaku! Ika Musume,Hataraku Maou-sama!,Blend S,Jahy-sama wa Kujikenai!,Tonari no Kyuuketsuki-san,Panty & Stocking with Garterbelt,"Ogata, Mitsuhiro:Producer","Yamashita, Shinpei:Producer","Isogai, Noritomo:Producer","Nakahigashi, Toyokazu:Producer",Gabriel DropOut,#2049,#491,"455,600",54,19,8,"['Ogata, Mitsuhiro', 'Producer'], ['Yamashita, Shinpei', 'Producer'], ['Isogai, Noritomo', 'Producer'], ['Nakahigashi, Toyokazu', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2017 to Mar 27, 2017","Premiered, 
Winter 2017","Licensors, 
    None found, add some","Studios, 
Doga Kobo","Source, 
  Manga","Genres, 
ComedyComedy,         SupernaturalSupernatural","Themes, 
CGDCTCGDCT,         MythologyMythology,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.441 (scored by 235977235,977 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/96526/Gabriel_DropOut, Other:: /anime/34855/Gabriel_DropOut_Specials"
33988,Monster Musume no Iru Nichijou,Kobayashi-san Chi no Maid Dragon,Centaur no Nayami,Jitsu wa Watashi wa,Gabriel DropOut,Barakamon,Tonari no Kyuuketsuki-san,Isekai Shokudou,Little Witch Academia (TV),GJ-bu,"Cook, Justin:Producer","Odagiri, Narumi:Producer","Herek, Samantha:Assistant Producer","Andou, Ryou:Director",Demi-chan wa Kataritai,#1712,#554,"413,706",70,10,6,"['Cook, Justin', 'Producer'], ['Odagiri, Narumi', 'Producer'], ['Herek, Samantha', 'Assistant Producer'], ['Andou, Ryou', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 8, 2017 to Mar 26, 2017","Producers, 
Aniplex,       Kodansha,       Kanetsu Investment,       Christmas Holly","Licensors, 
Funimation,       Crunchyroll","Studios, 
A-1 Pictures","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy","Themes, 
MythologyMythology,         SchoolSchool,         VampireVampire","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/82745/Demi-chan_wa_Kataritai, Sequel:: /anime/35823/Demi-chan_wa_Kataritai__Demi-chan_no_Natsuyasumi"
34096,SKET Dance,Durarara!!,Beelzebub,Danshi Koukousei no Nichijou,GetBackers,Grand Blue,Cowboy Bebop,Samurai Champloo,Kabukichou Sherlock,,"Miyawaki, Chizuru:Director","Takamatsu, Shinji:Sound Director","Kobayashi, Katsuyoshi:Sound Director","Minami, Yasuhiro:Episode Director",Gintama.,#14,#759,"312,982",23,3,1,"['Miyawaki, Chizuru', 'Director'], ['Takamatsu, Shinji', 'Sound Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Minami, Yasuhiro', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Jan 9, 2017 to Mar 27, 2017","Producers, 
TV Tokyo,       Aniplex,       Dentsu,       Shueisha","Licensors, 
    None found, add some","Studios, 
Bandai Namco Pictures","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Gag HumorGag Humor,         HistoricalHistorical,         ParodyParody,         SamuraiSamurai","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/44/Gintama, Prequel:: /anime/28977/Gintama°, Sequel:: /anime/35843/Gintama__Porori-hen"
