index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
52991,Violet Evergarden,Fumetsu no Anata e,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Mushishi,Kino no Tabi: The Beautiful World,Majo no Tabitabi,Ookami to Koushinryou,Mushoku Tensei: Isekai Ittara Honki Dasu,Dungeon Meshi,Natsume Yuujinchou,"Fukushi, Yuuichirou:Producer","Taguchi, Shouichirou:Producer","Itou, Yuukou:Producer","Iwasa, Naoki:Producer",Sousou no Frieren,#1,#318,"652,127",395,55,31,"['Fukushi, Yuuichirou', 'Producer'], ['Taguchi, Shouichirou', 'Producer'], ['Itou, Yuukou', 'Producer'], ['Iwasa, Naoki', 'Producer']","Type, 
TV","Episodes, 
  28","Status, 
  Finished Airing","Aired, 
  Sep 29, 2023 to Mar 22, 2024","Producers, 
Aniplex,       Dentsu,       Shogakukan-Shueisha Productions,       Nippon Television Network,       TOHO animation,       Shogakukan","Licensors, 
    None found, add some","Studios, 
Madhouse","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama,         FantasyFantasy","Demographic, 
ShounenShounen","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
9.391 (scored by 312618312,618 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/126287/Sousou_no_Frieren, Other:: /anime/56805/Yuusha, Side story:: /anime/56885/Sousou_no_Frieren__●●_no_Mahou"
53887,,,,,,,,,,,"Yamanaka, Kazuki:Producer","Hayashi, Kazue:Producer","Itou, Taito:Producer","Nakazawa, Takaaki:Assistant Producer",Spy x Family Season 2,#533,#497,"452,397",33,15,2,"['Yamanaka, Kazuki', 'Producer'], ['Hayashi, Kazue', 'Producer'], ['Itou, Taito', 'Producer'], ['Nakazawa, Takaaki', 'Assistant Producer']","Status, 
  Finished Airing","Aired, 
  Oct 7, 2023 to Dec 23, 2023","Premiered, 
Fall 2023","Broadcast, 
    Saturdays at 23, 00 (JST)","Studios, 
Wit Studio,       CloverWorks","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy","Theme, 
ChildcareChildcare","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.071 (scored by 180925180,925 users)
      


1
          indicates a weighted score.","Ranked, 
  #5332

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/119161/Spy_x_Family, Prequel:: /anime/50602/Spy_x_Family_Part_2, Side story:: /anime/53888/Spy_x_Family_Movie__Code__White, Other:: /anime/56973/Kura_Kura"
40357,,,,,,,,,,,"Iizuka, Aya:Producer","Tokumura, Kenichi:Producer","Kurosu, Nobuhiko:Producer","Arai, Kousuke:Producer",Tate no Yuusha no Nariagari Season 3,#3589,#552,"416,544",27,24,24,"['Iizuka, Aya', 'Producer'], ['Tokumura, Kenichi', 'Producer'], ['Kurosu, Nobuhiko', 'Producer'], ['Arai, Kousuke', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 6, 2023 to Dec 22, 2023","Producers, 
Frontier Works,       AT-X,       Nippon Columbia,       NTT Docomo,       Glovision,       Good Smile Company,       Sammy,       Crunchyroll,       Kadokawa","Licensors, 
    None found, add some","Studios, 
Kinema Citrus","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy","Theme, 
IsekaiIsekai","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.131 (scored by 9299492,994 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/67617/Tate_no_Yuusha_no_Nariagari, Prequel:: /anime/40356/Tate_no_Yuusha_no_Nariagari_Season_2, Sequel:: /anime/57907/Tate_no_Yuusha_no_Nariagari_Season_4"
54492,Koukyuu no Karasu,Akagami no Shirayuki-hime,Saiunkoku Monogatari,Akatsuki no Yona,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Tong Ling Fei,Dr. Stone,Hyouka,Genjitsu no Yohane: Sunshine in the Mirror,Gosick,"Morishita, Katsuji:Producer","Masada, Satoshi:Producer","Kawamura, Aya:Producer","Hirahara, Yuito:Producer",Kusuriya no Hitorigoto,#18,#669,"349,494",72,13,7,"['Morishita, Katsuji', 'Producer'], ['Masada, Satoshi', 'Producer'], ['Kawamura, Aya', 'Producer'], ['Hirahara, Yuito', 'Producer']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Oct 22, 2023 to Mar 24, 2024","Producers, 
Dentsu,       Square Enix,       Nippon Television Network,       TOHO animation,       Shogakukan,       Imagica Infos","Licensors, 
    None found, add some","Studios, 
OLM,       TOHO animation STUDIO","Source, 
  Light novel","Genres, 
DramaDrama,         MysteryMystery","Themes, 
HistoricalHistorical,         MedicalMedical","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.931 (scored by 143701143,701 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/86769/Kusuriya_no_Hitorigoto, Other:: /anime/56975/Maomao_no_Hitorigoto, Sequel:: /anime/58514/Kusuriya_no_Hitorigoto_2nd_Season"
54595,Code Geass: Hangyaku no Lelouch R2,Overlord II,Kage no Jitsuryokusha ni Naritakute!,,,,,,,,"Kikushima, Kazufumi:Producer","Iizuka, Aya:Producer","Maruyama, Hajime:Producer","Mizuguchi, Takeo:Producer",Kage no Jitsuryokusha ni Naritakute! 2nd Season,#180,#689,"338,501",44,18,10,"['Kikushima, Kazufumi', 'Producer'], ['Iizuka, Aya', 'Producer'], ['Maruyama, Hajime', 'Producer'], ['Mizuguchi, Takeo', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 4, 2023 to Dec 20, 2023","Producers, 
AT-X,       Magic Capsule,       BS NTV,       Kadokawa,       NewGin,       Aiming","Licensors, 
Sentai Filmworks","Studios, 
Nexus","Source, 
  Light novel","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy","Themes, 
IsekaiIsekai,         ReincarnationReincarnation","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.391 (scored by 172650172,650 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/115922/Kage_no_Jitsuryokusha_ni_Naritakute, Prequel:: /anime/48316/Kage_no_Jitsuryokusha_ni_Naritakute, Other:: /anime/56842/Kagejitsu_Second, Sequel:: /anime/57584/Kage_no_Jitsuryokusha_ni_Naritakute_Movie__Zankyou-hen"
47160,Kidou Senshi Gundam: Tekketsu no Orphans,,,,,,,,,,"Ogura, Mitsutoshi:Producer","Isogai, Noritomo:Producer","Ishikawa, Yoshihiro:Producer","Fushimi, Reiko:Producer",Goblin Slayer II,#3051,#711,"329,908",16,24,16,"['Ogura, Mitsutoshi', 'Producer'], ['Isogai, Noritomo', 'Producer'], ['Ishikawa, Yoshihiro', 'Producer'], ['Fushimi, Reiko', 'Producer']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 6, 2023 to Dec 22, 2023","Premiered, 
Fall 2023","Licensors, 
    None found, add some","Studios, 
LIDENFILMS","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
GoreGore","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.231 (scored by 9727097,270 users)
      


1
          indicates a weighted score.","Ranked, 
  #30512

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/95311/Goblin_Slayer, Prequel:: /anime/39576/Goblin_Slayer__Goblins_Crown"
55644,,,,,,,,,,,"Matsushita, Shuuhei:Director","Aketagawa, Jin:Sound Director","Kido, Yuuichirou:Script",Anly:Theme Song Performance,Dr. Stone: New World Part 2,#218,#938,"256,281",17,0,0,"['Matsushita, Shuuhei', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Kido, Yuuichirou', 'Script'], ['Anly', 'Theme Song Performance']","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Oct 12, 2023 to Dec 21, 2023","Premiered, 
Fall 2023","Licensors, 
    None found, add some","Studios, 
TMS Entertainment","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
8.341 (scored by 119851119,851 users)
      


1
          indicates a weighted score.","Ranked, 
  #2182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/103897/Dr_Stone, Prequel:: /anime/48549/Dr_Stone__New_World, Sequel:: /anime/57592/Dr_Stone__Science_Future"
52741,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Kill la Kill,Enen no Shouboutai,Undead Girl Murder Farce,Kore wa Zombie desu ka?,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,Shinigami Bocchan to Kuro Maid,Boku no Hero Academia,,,"Kamei, Hiroshi:Producer","Satou, Souta:Producer","Shimoda, Hayato:Producer","Tomobe, Masahiro:Producer",Undead Unluck,#949,#1029,"232,439",26,10,6,"['Kamei, Hiroshi', 'Producer'], ['Satou, Souta', 'Producer'], ['Shimoda, Hayato', 'Producer'], ['Tomobe, Masahiro', 'Producer']","Status, 
  Finished Airing","Aired, 
  Oct 7, 2023 to Mar 23, 2024","Premiered, 
Fall 2023","Broadcast, 
    Saturdays at 01, 23 (JST)","Studios, 
David Production","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy","Theme, 
Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.811 (scored by 6061460,614 users)
      


1
          indicates a weighted score.","Ranked, 
  #9492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/123956/Undead_Unluck
52347,Ore dake Level Up na Ken,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,Sword Art Online,"Kumo desu ga, Nani ka?",Log Horizon,Toaru Ossan no VRMMO Katsudouki,Quanzhi Gaoshou,,,"Shimada, Yousuke:Producer","Yamada, Ryousuke:Producer","Hayasaka, Kazumasa:Producer","Kubooka, Toshiyuki:Director","Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",#492,#1047,"230,248",42,11,12,"['Shimada, Yousuke', 'Producer'], ['Yamada, Ryousuke', 'Producer'], ['Hayasaka, Kazumasa', 'Producer'], ['Kubooka, Toshiyuki', 'Director']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 1, 2023 to Mar 31, 2024","Producers, 
Dentsu,       Mainichi Broadcasting System,       Kodansha,       flying DOG,       Sammy,       Crunchyroll,       Tencent Japan,       Netmarble","Licensors, 
    None found, add some","Studios, 
C2C","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
Video GameVideo Game","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/130331/Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su, Other:: /anime/56791/Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su_Mini_Anime, Summary:: /anime/57834/Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su_-_Saishin_Wa_made_Maruwakari_Chousoku_Digest, Sequel:: /anime/58572/Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su_2nd_Season"
54714,Kanojo mo Kanojo,Kami nomi zo Shiru Sekai,Isekai wa Smartphone to Tomo ni.,Kono Subarashii Sekai ni Shukufuku wo!,Carnival Phantasm,Baka to Test to Shoukanjuu Ni!,Nisekoi,Keijo!!!!!!!!,Beelzebub-jou no Okinimesu mama.,Bokutachi wa Benkyou ga Dekinai,"Ishiyama, Takahiro:Producer","Ozaki, Ryouta:Producer","Yamamoto, Keisuke:Producer","Sasaya, Yuuto:Assistant Producer",Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,#932,#1189,"199,960",71,10,10,"['Ishiyama, Takahiro', 'Producer'], ['Ozaki, Ryouta', 'Producer'], ['Yamamoto, Keisuke', 'Producer'], ['Sasaya, Yuuto', 'Assistant Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 8, 2023 to Dec 24, 2023","Producers, 
Lantis,       Movic,       Bushiroad,       Tokyo MX,       Shueisha,       NetEase,       Bandai Namco Filmworks,       Bandai Namco Music Live","Licensors, 
    None found, add some","Studios, 
Bibury Animation Studios","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Themes, 
HaremHarem,         ParodyParody,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/123681/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo, Sequel:: /anime/57616/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo_2nd_Season"
