index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content
481,Hikaru no Go,Cardfight!! Vanguard,Pokemon,Bakuten Shoot Beyblade,Code Geass: Hangyaku no Lelouch,Death Note,Dr. Stone,Bakugan Battle Brawlers,Selector Infected WIXOSS,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,"Kobayashi, Noriko:Producer","Sugishima, Kunihisa:Director","Hiramitsu, Takuya:Sound Director","Kasai, Kenichi:Episode Director",Yu☆Gi☆Oh! Duel Monsters,#1876,#576,"395,646",45,4,6,"['Kobayashi, Noriko', 'Producer'], ['Sugishima, Kunihisa', 'Director'], ['Hiramitsu, Takuya', 'Sound Director'], ['Kasai, Kenichi', 'Episode Director']","Type, 
TV","Episodes, 
  224","Status, 
  Finished Airing","Aired, 
  Apr 18, 2000 to Sep 29, 2004","Producers, 
Nihon Ad Systems,       Shueisha","Licensors, 
Konami","Studios, 
Gallop","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Theme, 
Strategy GameStrategy Game","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/54/Yu☆Gi☆Oh, Sequel:: /anime/482/Yu☆Gi☆Oh_Duel_Monsters_GX, Prequel:: /anime/550/Yu☆Gi☆Oh, Side story:: /anime/1894/Yu☆Gi☆Oh_Hikari_no_Pyramid, Other:: /anime/10015/Yu☆Gi☆Oh_Zexal, Summary:: /anime/33997/Yu☆Gi☆Oh_The_Dark_Side_of_Dimensions_Special__Eien_no_Rival_-_Yuugi_to_Kaiba"
189,Ai Yori Aoshi,Asu no Yoichi!,Nisekoi,Seto no Hanayome,Mahou Sensei Negima!,Green Green,Suzuka,Mahoraba: Heartful Days,Bokura wa Minna Kawai-sou,Maison Ikkoku,"Chino, Takatoshi:Assistant Producer","Iwasaki, Yoshiaki:Director","Tanaka, Hideyuki:Sound Director","Hishida, Masakazu:Episode Director",Love Hina,#3723,#902,"265,790",35,12,17,"['Chino, Takatoshi', 'Assistant Producer'], ['Iwasaki, Yoshiaki', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Hishida, Masakazu', 'Episode Director']","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 19, 2000 to Sep 27, 2000","Premiered, 
Spring 2000","Licensors, 
Funimation,       Bandai Entertainment","Studios, 
Xebec","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Theme, 
HaremHarem","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.101 (scored by 135967135,967 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/16/Love_Hina, Sequel:: /anime/190/Love_Hina_Again, Side story:: /anime/191/Love_Hina_Christmas_Special__Silent_Eve, Summary:: /anime/3247/Love_Hina_Final_Selection"
1313,Pokemon Diamond & Pearl,Dennou Boukenki Webdiver,Mujin Wakusei Survive,Blue Dragon: Tenkai no Shichi Ryuu,Yu☆Gi☆Oh! VRAINS,Monster Farm: Legend e no Michi,Metal Fight Beyblade: Baku,Metal Fight Beyblade,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,Kodai Ouja Kyouryuu King,"Seki, Hiromi:Producer","Kimura, Kyotaro:Producer","Sakurada, Hiroyuki:Assistant Producer","Kakudou, Hiroyuki:Director",Digimon Adventure 02,#3028,#1077,"221,825",20,5,1,"['Seki, Hiromi', 'Producer'], ['Kimura, Kyotaro', 'Producer'], ['Sakurada, Hiroyuki', 'Assistant Producer'], ['Kakudou, Hiroyuki', 'Director']","Type, 
TV","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Apr 2, 2000 to Mar 25, 2001","Producers, 
Yomiko Advertising,       Fuji TV","Licensors, 
Discotek Media,       Saban Entertainment,       Flatiron Film Company","Studios, 
Toei Animation","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
IsekaiIsekai","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  PG - Children","Adaptation:: /manga/2388/Digimon_Zero_Two, Spin-off:: /anime/859/Digimon_Savers, Prequel:: /anime/2397/Digimon_Adventure__Bokura_no_War_Game, Sequel:: /anime/2398/Digimon_Adventure_02__Diablomon_no_Gyakushuu, Side story:: /anime/2962/Digimon_Adventure_02_Movies, Other:: /anime/49523/Digimon_Adventure_02__The_Beginning"
104,Fushigi Yuugi,Tenshi Kinryouku,Elfen Lied,Blood+,Tenkuu no Escaflowne,Boku no Chikyuu wo Mamotte,X,Arata Kangatari,Fruits Basket,Romeo x Juliet,"Kamegaki, Hajime:Director","Takahashi, Hideo:Sound Director","Nishizawa, Susumu:Episode Director","Matsuura, Johei:Episode Director",Ayashi no Ceres,#3341,#2746,"62,326",25,4,3,"['Kamegaki, Hajime', 'Director'], ['Takahashi, Hideo', 'Sound Director'], ['Nishizawa, Susumu', 'Episode Director'], ['Matsuura, Johei', 'Episode Director']","Type, 
TV","Episodes, 
  24","Status, 
  Finished Airing","Aired, 
  Apr 20, 2000 to Sep 28, 2000","Producers, 
Bandai Visual","Licensors, 
VIZ Media,       Discotek Media","Studios, 
Pierrot","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama,         HorrorHorror,         RomanceRomance,         SupernaturalSupernatural","Themes, 
PsychologicalPsychological,         ReincarnationReincarnation","Demographic, 
ShoujoShoujo","Duration, 
  21 min. per ep.","Rating, 
  R - 17+ (violence & profanity)",Adaptation:: /manga/83/Ayashi_no_Ceres
129,Yuu☆Yuu☆Hakusho,Naruto,Dragon Ball,Mushrambo,07-Ghost,Toaru Kagaku no Railgun,Steins;Gate,Hellsing Ultimate,X,Chrno Crusade,"Date, Hayato:Director","Tsuru, Toshiyuki:Episode Director","Yamazaki, Takashi:Episode Director","Yokote, Michiko:Script",Gensoumaden Saiyuuki,#1698,#2936,"55,210",16,6,2,"['Date, Hayato', 'Director'], ['Tsuru, Toshiyuki', 'Episode Director'], ['Yamazaki, Takashi', 'Episode Director'], ['Yokote, Michiko', 'Script']","Type, 
TV","Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Apr 4, 2000 to Mar 27, 2001","Producers, 
TV Tokyo,       Dentsu,       Group TAC","Licensors, 
ADV Films","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         FantasyFantasy","Theme, 
MythologyMythology","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Adaptation:: /manga/509/Saiyuuki, Sequel:: /anime/130/Saiyuuki_Reload, Side story:: /anime/484/Gensoumaden_Saiyuuki_Movie__Requiem_-_Erabarezaru_Mono_e_no_Chinkonka, Prequel:: /anime/2143/Saiyuuki_Reload__Burial"
800,Haibane Renmei,Kachou Ouji,Kobayashi-san Chi no Maid Dragon,Cowboy Bebop,Love Hina,Yuri Seijin Naoko-san (2012),FLCL,Jinrui wa Suitai Shimashita,Tsuritama,Denpa Onna to Seishun Otoko,"Ueda, Yasuyuki:Producer","Abe, Shoujirou:Producer","Satou, Takuya:Director","Tokoro, Tomokazu:Director",NieA Under 7,#4815,#3595,"38,029",13,5,1,"['Ueda, Yasuyuki', 'Producer'], ['Abe, Shoujirou', 'Producer'], ['Satou, Takuya', 'Director'], ['Tokoro, Tomokazu', 'Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 26, 2000 to Jul 19, 2000","Producers, 
Genco,       Kadokawa Shoten,       Pioneer LDC","Licensors, 
Discotek Media,       Geneon Entertainment USA","Studios, 
Triangle Staff","Source, 
  Manga","Genres, 
Sci-FiSci-Fi,         Slice of LifeSlice of Life","Theme, 
IyashikeiIyashikei","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/4342/NieA_Under_7
396,Terra e... (TV),Ginga Eiyuu Densetsu,Nishi no Yoki Majo: Astraea Testament,Tenchi Muyou! GXP,Kidou Senshi Gundam SEED,Heroic Age,Starship Operators,,,,"Nagaoka, Yasuchika:Director","Kobayashi, Katsuyoshi:Sound Director","Takeda, Yuuichirou:Script","Abe, Noriyuki:Storyboard",Seikai no Senki,#1298,#3781,"33,943",4,1,1,"['Nagaoka, Yasuchika', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Takeda, Yuuichirou', 'Script'], ['Abe, Noriyuki', 'Storyboard']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 14, 2000 to Jul 14, 2000","Producers, 
Bandai Visual,       WOWOW","Licensors, 
Funimation,       Bandai Entertainment","Studios, 
Sunrise","Source, 
  Light novel","Genres, 
ActionAction,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.661 (scored by 1456914,569 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/11039/Seikai_no_Senki, Prequel:: /anime/290/Seikai_no_Monshou, Sequel:: /anime/397/Seikai_no_Senki_II, Summary:: /anime/399/Seikai_no_Senki_Special"
561,IS: Infinite Stratos,Code Geass: Hangyaku no Lelouch,Erementar Gerad,Nurarihyon no Mago: Sennen Makyou,Kaiketsu Jouki Tanteidan,Mars Red,Samurai 7,Otome Youkai Zakuro,Kidou Senshi Gundam 00 Second Season,The Big O,"Maruyama, Masao:Producer","Nakamura, Ryuutarou:Director","Tsuruoka, Youta:Sound Director","Takeuchi, Nobuyuki:Episode Director",Sakura Taisen,#4848,#4254,"26,701",3,4,0,"['Maruyama, Masao', 'Producer'], ['Nakamura, Ryuutarou', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Takeuchi, Nobuyuki', 'Episode Director']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Apr 8, 2000 to Sep 23, 2000","Producers, 
Shaft,       Triangle Staff,       TBS,       Sega,       Imagine","Licensors, 
ADV Films,       Sentai Filmworks","Studios, 
Madhouse","Source, 
  Game","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
MechaMecha,         Performing ArtsPerforming Arts","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.861 (scored by 81908,190 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/511/Sakura_Taisen, Alternative version:: /anime/1165/Sakura_Taisen__Ouka_Kenran, Sequel:: /anime/1166/Sakura_Taisen__Gouka_Kenran, Spin-off:: /anime/15127/Sakura_Taisen__Kanadegumi, Alternative setting:: /anime/42791/Sakura_Kakumei__Hanasaku_Otome-tachi"
233,Aishiteruze Baby★★,Kodomo no Omocha (TV),Chibi☆Devi!,Mama wa Shougaku 4-nensei,Beelzebub,Onegai My Melody,Hime-chan no Ribbon,Ojamajo Doremi Sharp,Aishite Knight,Wagamama☆Fairy Mirumo de Pon!,"Matsukura, Yuuji:Producer","Sakurai, Hiroaki:Director","Takashima, Daisuke:Episode Director","Kasai, Kenichi:Episode Director",Daa! Daa! Daa!,#1280,#4341,"25,583",5,2,0,"['Matsukura, Yuuji', 'Producer'], ['Sakurai, Hiroaki', 'Director'], ['Takashima, Daisuke', 'Episode Director'], ['Kasai, Kenichi', 'Episode Director']","Episodes, 
  78","Status, 
  Finished Airing","Aired, 
  Mar 28, 2000 to Feb 26, 2002","Premiered, 
Spring 2000","Licensors, 
    None found, add some","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Theme, 
ChildcareChildcare","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
7.671 (scored by 1161611,616 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/1526/Daa_Daa_Daa
105,KimiKiss Pure Rouge,Hatsukoi Limited.,Kareshi Kanojo no Jijou,Clannad,Kimi to Boku.,True Tears,Green Green,Onegai☆Teacher,Byousoku 5 Centimeter,Kita e.: Diamond Dust Drops,"Kawase, Kouhei:Producer","Shimoda, Masami:Director","Tanaka, Hideyuki:Sound Director","Nakayama, Katsuichi:Episode Director",Boys Be...,#7366,#4493,"23,603",3,1,3,"['Kawase, Kouhei', 'Producer'], ['Shimoda, Masami', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Nakayama, Katsuichi', 'Episode Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Apr 11, 2000 to Jul 4, 2000","Premiered, 
Spring 2000","Licensors, 
Nozomi Entertainment","Studios, 
HAL Film Maker","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.401 (scored by 93829,382 users)
      


1
          indicates a weighted score.",Adaptation:: /manga/152/Boys_Be
